"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJJ26	RIADJJ27	RIADJJ28	RIADKW17	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
510938					CONF							0	0	0	0	false		0	0												0	0	0	0																							
510947					CONF							0	0	0	0	false		0	0												0	0	0	0																							
511832					CONF							0	0	0	0	false		0	0												0	0	0	0																							
513256	132				CONF				402	177		0	0	0	0	false		0	0		151			447	168	633	181				0	0	0	0											DEBIT CARD EXPENSE	Software Expense											
513322					CONF							0	0	0	0	false		0	0												0	0	0	0																							
513340					CONF							0	0	0	0	false		0	0												0	0	0	0														0					0	0	0	0	
513546					CONF							0	0	0	0	false		0	0												0	0	0	0																							
513854					CONF							409	0	0	0	false		0	0												0	0	0	0														Capital Injection Jan 2022									
513920					CONF							0	0	0	0	false		0	0												0	0	0	0																							
514048					CONF							0	0	0	0	false		0	0												0	0	0	0																							
514057					CONF							0	0	0	0	false		0	0												0	0	0	0																							
514066					CONF							0	0	0	0	false		0	0												0	0	0	0																							
514132					CONF							0	0	0	0	false		0	0												0	0	0	0																							
514356					CONF							0	0	0	0	false		0	0												0	0	0	0									LOAN PROCESSING FEE														
514655					CONF							0	0	0	0	false		0	0												0	0	0	0																							
514936					CONF							0	0	0	0	false		0	0												0	0	0	0																							
515979					CONF							0	0	0	0	false		0	0												0	0	0	0																							
516154					CONF							0	0	0	0	false		0	0												0	0	0	0																							
516855					CONF							0	0	0	0	false		0	0												0	0	0	0																							
516873					CONF							0	0	-334	0	false		0	0												0	0	0	0																Purchase accounting adjustment eliminated the ALLL at 6-1-22							
517049					CONF							19000	0	0	0	false		91	0												0	0	0	0														CAPITAL INJECTION FROM HOLDING COMPANY					TAX ADJUSTMENT				
517357					CONF							1000	0	0	0	false		0	0												0	0	0	0														Capital Injection		Business Combination			Capital Injection				
517441					CONF							0	0	0	0	false		0	0												0	0	0	0																							
517674					CONF							0	0	0	0	false		0	0												0	0	0	0																							
518037	241			140	CONF							0	0	0	0	false	238	0	0	52		68	1602	1123	397				1017	360	0	0	0	0																							
518176					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
518354					CONF							0	0	0	0	false		0	0												0	0	0	0																			705 STATE STREET ADJUSTMENT				
518877					CONF							1450	0	0	0	false		0	0												0	0	0	0														Push down cash to Bank from HC for add'l capital									
519146					CONF							0	0	0	0	false		0	0												0	0	0	0																							
519360					CONF							0	0	0	0	false		0	0												0	0	0	0																							
519445					CONF							0	0	0	0	false		0	0												0	0	0	0																							
519874					CONF							0	0	0	0	false		0	0												0	0	0	0																			Previous Year Federal Income Tax				
520003					CONF							0	0	0	0	false		0	0												0	0	0	0																							
520423					CONF							0	0	0	0	false		0	0												0	0	0	0																							
520777					CONF							0	0	0	0	false		0	0												0	0	0	0																							
521064					CONF							0	0	0	0	false		0	0												0	0	0	0																							
521158					CONF							0	0	0	0	false		0	0												0	0	0	0																							
521970					CONF							0	0	0	0	false		0	0												0	0	0	0																							
522034					CONF							0	0	0	0	false		0	0												0	0	0	0																							
522454					CONF							0	0	0	0	false		0	0												0	0	0	0																							
522605					CONF		712					0	0	0	0	false		0	0		1501			4021		5137					0	0	0	0		0						Boli True Up	Debit Card Incentive Income	Mortgage Service Rights	Loss on Extinguishment of Debt												
522669					CONF							0	0	0	0	false		0	0												0	0	0	0																							
522753					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																				
522847					CONF							0	0	0	0	false		0	0												0	0	0	0																							
523161					CONF							0	0	0	0	false		0	0												0	0	0	0																							
524579					CONF							0	0	0	0	false		0	0												0	0	0	0																							
524757					CONF							870	0	-158	0	false		0	0												0	0	0	0														Application of Push Down Accting/Fair Market Value Adjustment		Application of push down accting/Fair Market Value Adjustment							
524766	47		27	14	CONF							1000	0	0	0	false	33	0	0		4	7	110	180	24	4	75		86	34	0	0	0	0						4	24				Dues, memberships and subs	State exam fees	Franchise tax	capital injection									
524953					CONF							0	0	0	0	false		0	0												0	0	0	0																							
524971	129		77	34	CONF				695			0	0	0	0	false	82	0	0	29	311	19		2376	50	1720	207	86		183	0	0	0	0					36		138		Other Non Interest Income		Technology Expense												
525053	489	0	0	0	CONF	0	0	0	219	0	0	0	0	26	0	false	0	0	0	0	171	0	0	1099	0	391	0	0	0	0	0	0	0	0					0	0	0				Fee Exp - ICS					USDA additional loan loss reserve							
525549	0	0	0	0	CONF	1050	0	0	0	0	0	0	0	0	0	false	0	0	0	0	708	0	0	3679	0	2152	0	0	0	0	0	0	0	0					0	0	0	Crop Insurance Income															
526452	15021	0	0	0	CONF	6770	4938	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	3298	0	5687	0	0	0	0	0	0	0	0					0	0	0	Credit Card Fees	Operating Lease Income														
526519	581	0	0	0	CONF	0	0	0	870	0	0	0	0	0	0	false	0	0	0	0	247	0	0	885	0	1578	0	0	632	0	0	0	0	0					0	0	0				PA SHARES TAX												
526854			336	348	CONF	243						0	0	0	0	false		0	0					210	200	451					0	0	0	0								Life Insurance Proceeds															
527057					CONF							0	0	0	0	false		0	0												0	0	0	0																							
527178					CONF							0	0	0	0	true		0	0												0	0	0	0																		Correspondent banking fees $102; Insurance $509; FDIC Assessments $99; OCC Assessments $43; Audit fees $152; Director fees $81.					
527600					CONF							0	0	0	0	false		0	0												0	0	0	0																							
527749					CONF							0	0	0	0	false		0	0												0	0	0	0																							
527954	48394				CONF				57693	56970	42005	73764	0	0	0	true		0	0				20699	31515		119980					0	0	0	0											Loan Servicing Expense	Software Expense	Other professional services expense	Capital Contribution				RC-M.8.c.(7)- fnbo.  RC-M.8.c.(8)-Western States Bank					
528102					CONF							-100	0	0	0	false		0	0		192		159	428		532			357		0	0	0	0														Distribution to Parent									
528241					CONF							0	0	0	0	false		0	0												0	0	0	0																							
528849					CONF							0	0	0	0	true		0	0												0	0	0	0																		Additional RC-M 8.b.(11) https://horiconpay.cbzsecure.com (12) https://kindmoney.com (13)https://twitter.com/money kind (14) www.linkedin.com/company/kindmoney (15) https://open.kindmoney.com (16) https://kindmoney.cbzsecure.com					
528960	0	0	0	0	CONF	0	0	0	774	0	0	0	0	0	0	false	0	0	0	0	0	0	2677	1475	0	0	681	0	1163	0	0	0	0	0					1384	0	0				Public Relation Espenses												
529275					CONF							0	0	0	0	false		0	0												0	0	0	0																							
529341					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
529659					CONF							0	0	0	0	false		0	0												0	0	0	0																							
529958					CONF	34921			17256		4329	0	0	0	0	false		0	0							22732			19897		0	0	0	0								Card Services Income			Card Services Expenses		Software Expenes										
530655					CONF							0	0	0	0	false		0	0												0	0	0	0																							
530851					CONF							0	0	0	0	false		0	0												0	0	0	0																							
531157					CONF							0	0	0	0	false		0	0												0	0	0	0																							
531250					CONF							0	0	0	0	false		0	0												0	0	0	0																							
532042					CONF							0	0	0	0	false		0	0												0	0	0	0																							
532453					CONF							0	0	0	0	false		0	0												0	0	0	0																							
532752					CONF							0	0	0	0	false		0	0												0	0	0	0																							
533124					CONF							13000	0	0	0	false		0	0												0	0	0	0														CAPITAL INFUSION FROM HOLDING COMPANY									
533227					CONF							0	0	0	0	false		0	0												0	0	0	0																							
533535					CONF							0	0	0	0	false		0	0												0	0	0	0																							
534073					CONF							0	0	0	0	false		0	0												0	0	0	0																							
534242					CONF							0	0	0	0	false		0	0												0	0	0	0																							
534466					CONF							0	0	0	0	false		0	0												0	0	0	0																							
534756					CONF							0	0	0	0	false		0	0												0	0	0	0																							
534859					CONF							0	0	0	0	false		0	0												0	0	0	0																							
534877					CONF							0	0	0	0	false		0	0												0	0	0	0																							
535034					CONF							0	0	0	0	false		0	0												0	0	0	0																							
535575					CONF							0	0	0	0	false		0	0												0	0	0	0																				0			
535753					CONF							0	0	0	0	false		0	0												0	0	0	0																							
535931	39		123	58	CONF	158			140	62		0	0	0	0	false	16	0	0		56	17	39	718	101	420	115		34	72	0	0	0	0					27	74	79	Other Loan fees			Armored Car Exp	Other Outside Services											
535940					CONF							0	0	0	0	false		0	0												0	0	0	0																							
536059	0	0	0	0	CONF	207	124	171	446	1128	0	0	0	0	0	false	0	0	0	0	312	0	0	844	0	0	0	0	0	0	0	0	0	0					130	0	0	Income from Issuance of Letters of Credit	Loan Documentation Fee Income	CDFI Grant received	Loan referral fees	State and local franchise and sales/use taxes											
536349					CONF							19319	0	0	0	false		0	0												0	0	0	0														Infusion of cash from the holding company to purchase First State Bank									
536527					CONF							53500	0	0	0	false		0	0												0	0	0	0														CAPITAL DOWNSTREAM FROM PARENT COMPANY									
536554					CONF							0	0	0	0	false		0	0												0	0	0	0																							
536853					CONF							0	0	0	0	false		0	0												0	0	0	0																							
537243					CONF							0	0	0	0	false		0	0												0	0	0	0																							
537449	1567	0	0	0	CONF	1038	843	700	3171	0	0	0	0	0	0	false	0	0	0	0	1057	0	0	2391	0	0	0	5658	0	0	0	0	0	0					0	0	0	Swap Fee Income	Loan Processing Fees	Professional and Consulting Fees	Computer Software Expense												
537551					CONF							4000	0	0	0	false		0	0												0	0	0	0		0												Capital injection from issuance of common stock									
537560	1000				CONF	1336		483				0	0	0	0	false		0	0							3232		1936	650		0	0	0	0								Insurance Settlement		Earnings from SBIC partnership investment													
538222	0	0	0	0	CONF	215	0	0	104	0	0	0	0	0	0	false	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0					0	0	0	SBA-PPP Fees			Professional Fees												
538473					CONF							0	0	0	0	false		0	0												0	0	0	0																							
538754					CONF							0	0	0	0	false		0	0												0	0	0	0																							
538802	79	0	350	78	CONF	669	969	0	328	966	0	0	0	0	0	false	14	0	0	0	0	0	0	0	88	396	164	792	53	197	0	0	0	0					1446	0	154	Commission Income	FX Income		Other Banking Charges	Software Maintenance Fees											
538950					CONF							0	0	0	0	false		0	0												0	0	0	0																					EXTRA ORDINARY INCOME		
539032	1432		392	35	CONF	337			1236	50	616	0	0	0	0	false	401	0	0	173	876	175	433	2065	497	7091	522	882		802	0	0	0	0					123			Merchant Services			Business Developement	Amort of Harbor Pointe	Credit Services and UCC Filing										
539340				226332	CONF							0	0	0	0	false		0	0		183244			258055		952476					0	0	0	0								Credit Card Fees			Debit Card Processing	Internet Banking Processing											
539377					CONF							135	0	0	0	false		0	0												0	0	0	0														Phantom Stock Accrual									
539452					CONF							2800	0	0	0	false		0	0												0	0	0	0														Additional Paid in Capital, CFHCI. Re: ECIP									
539872					CONF							0	0	0	0	false		0	0												0	0	0	0																							
540056					CONF							0	0	0	0	false		0	0												0	0	0	0														0	0	0	0		0	0			
540542					CONF							0	0	0	0	false		0	0												0	0	0	0																							
540551	772	0	446	195	CONF	3286	143	0	377	453	0	0	0	0	0	false	175	0	0	0	186	0	299	507	394	1315	254	241	401	291	0	0	0	0					0	0	0	Abstract & Title Income	Appraisal Income		Dues & Subscriptions	Employee Training											
540739					CONF							0	0	0	0	false		0	0												0	0	0	0																							
540775	210		183		CONF				320			0	0	0	0	false		0	0		239			333		401		137	115		0	0	0	0							694	Intercompany Expense	Net Card Processing Income	Other Fees	Ohio FIT	Supervisory Exam Fees											
540850					CONF							0	0	0	0	false		0	0												0	0	0	0																							
541101	0	0	0	0	CONF	927000	93000	-118000	726000	409000	222000	143000	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	195000	0	0	0	0	0	0					97000	0	0	Interaffiliate Income	Loan Commitment Fees	Realized Investment Losses	Computer Software	Purchased Services	Sub Custodian Charge	Restricted Stock Awards				RI-E 2.q Interaffiliate Expense $349,000					
541231					CONF							0	0	0	0	false		0	0		153			528	72		108				0	0	0	0																							
541307					CONF							0	0	0	0	false		0	0												0	0	0	0														Capital-Additional Paid in Capital									
541642					CONF							0	0	0	0	false		0	0												0	0	0	0																Due to recent external audit we were advised that is was not a requirement to adjust for Allowance f							
541754					CONF							0	0	0	0	false		0	0												0	0	0	0																							
541857					CONF							0	0	0	0	false		0	0												0	0	0	0																							
542153					CONF							0	0	0	0	false		0	0												0	0	0	0																							
542340					CONF							0	0	0	0	false		0	0												0	0	0	0																							
542528	0	0	0	0	CONF	2375	0	0	0	2591	1841	0	0	0	0	false	0	0	0	0	716	0	0	1678	0	3770	0	0	1659	0	0	0	0	0					0	0	1767	Tax Refund Processing Fees				Software Expense	Francise Tax										
542667					CONF							0	0	0	0	false		0	0												0	0	0	0																							
542854					CONF							0	0	0	0	false		0	0												0	0	0	0																							
543262	1701				CONF							0	0	0	0	false		0	0		816			3418		4852					0	0	0	0								Underwriting and Doc Prep Fees						Additional Paid in Capital									
543459					CONF							0	0	0	0	false		0	0												0	0	0	0																							
543945					CONF							0	0	0	0	false		0	0												0	0	0	0																							
544335					CONF							10000	0	0	0	false		0	0												0	0	0	0														Additional Capital from Parent Company									
544447					CONF							0	0	0	0	false		0	0												0	0	0	0																							
544652					CONF							9000	0	0	0	false		0	0												0	0	0	0														PUSHDOWN OF HC CASH INTO BANK									
544951					CONF							0	0	0	0	false		0	0												0	0	0	0																							
545604					CONF							0	0	0	0	false		0	0												0	0	0	0																							
546003					CONF							0	0	0	0	false		0	0												0	0	0	0																							
546320					CONF							0	0	0	0	false		0	0												0	0	0	0																			0				
546535					CONF							0	0	0	0	false		0	0												0	0	0	0																							
546544					CONF							0	0	0	0	false		0	0												0	0	0	0																							
547251	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0					0	0	0																
547550					CONF							0	0	0	0	false		0	0												0	0	0	0																							
547840	0	0	0	0	CONF	0	0	0	5202	2223	0	0	0	0	0	true	0	0	0	0	759	0	0	0	0	5830	0	0	0	0	0	0	0	0					0	0	1561				Software	Bankcard						1.L  Misc Card Income     892					
548052					CONF							0	0	0	0	false		0	0												0	0	0	0																							
548267					CONF							0	0	0	0	false		0	0												0	0	0	0																							
548351	1031				CONF				2220			0	0	0	0	false		0	0				938			8010			2013		0	0	0	0				0							Computer Software Maintenance												
548472					CONF							0	0	0	0	false		0	0												0	0	0	0																							
548771					CONF							27	0	0	0	false		0	0												0	0	0	0														Dividends on Unallocated ESOP Shares									
548829					CONF							0	0	0	0	false		-235	0												0	0	0	0																			Restatement of retained earnings per examiners				
549862	637	310	0	0	CONF	244	0	0	0	0	0	0	0	0	0	false	0	0	0	0	116	0	0	1413	0	780	0	0	0	0	0	0	0	0					0	0	0	Tax Credit Refund															
550279					CONF							0	0	0	0	false		0	0												0	0	0	0																			ASU 2018-02 RECLASS BETWEEN AOCI & RETAINED EARNINGS				
550354			39		CONF	87	17					0	0	0	0	false		0	0		63			354	24	79	38	50		20	0	0	0	0								Investment Center	Card Issue Fees			OREO Expenses											
550448					CONF							0	0	0	0	false		0	0												0	0	0	0																							
550635					CONF							0	0	0	0	false		0	0												0	0	0	0																							
550653					CONF							0	0	0	0	false		0	0												0	0	0	0																							
550952					CONF							0	0	0	0	false		0	0												0	0	0	0																							
551016					CONF							0	0	0	0	false		0	0												0	0	0	0																							
552059					CONF							0	0	0	0	false		0	0												0	0	0	0																							
552161					CONF							0	0	0	0	false		0	0												0	0	0	0																							
552545					CONF							0	0	0	0	false		0	0												0	0	0	0														Additional Paid-In Capital									
552956					CONF							0	0	0	0	false		0	0												0	0	0	0																							
552974	353		276		CONF							0	0	0	0	false		0	0		127		494	996							0	0	0	0																							
553038					CONF							0	0	0	0	false		0	0												0	0	0	0																							
553926	219				CONF				122			0	0	0	0	false		0	0					142		147			104	115	0	0	0	0	-27	0	0								Financial Institutions Tax												
553944					CONF							0	0	0	0	false		0	0												0	0	0	0																							
554268					CONF							0	0	0	0	false		0	0												0	0	0	0																							
554343					CONF							0	0	0	0	false		0	0												0	0	0	0																							
554857	1119		254	82	CONF	905	305	29	1535	20	186	0	0	0	0	false	232	0	0	72	590	35	118	410	422	1841	167	235	1233	225	0	0	0	0							149	MORTGAGE FEE INCOME	DATA PROCESSING INCOME	OTHER OPERATING INCOME	MAINTENANCE SERVICE AGREEMENTS	SOFTWARE DEPRECIATION	CORRESPONDENT BANKING FEES										
555256					CONF							0	0	0	0	false		0	0												0	0	0	0																							
556011					CONF							0	0	0	0	false		0	0												0	0	0	0																							
556459					CONF							0	0	0	0	false		0	0												0	0	0	0																							
556815	1340	0	0	0	CONF	0	0	0	971	0	0	-3000	0	0	0	false	0	0	0	0	941	0	0	2820	0	2816	0	0	1222	0	0	0	0	0					0	0	0				Donations			Dividend transfer									
556936	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	656	0	533	487	0	258	0	0	0	0	0					0	0	0																
557317	0	0	0	0	CONF	0	0	0	0	0	0	15000	0	0	0	false	0	0	0	0	381	0	0	1164	0	401	0	475	0	0	0	0	0	0					0	0	0							Capital Infusion from Holding Company									
557438					CONF							2000	0	0	0	false		0	0												0	0	0	0														capital injection from Holding Company									
557858	1187				CONF	4036	1590		6401			0	0	0	0	false		0	0				2672	12808		8080		4723			0	0	0	0								Electronic Banking Fee	Plan and Administration Fee		Management Fee												
559179					CONF							0	0	0	0	false		0	0												0	0	0	0																							
560214					CONF							0	0	0	0	false		0	0												0	0	0	0																							
560353					CONF							0	0	0	0	false		0	0												0	0	0	0																							
560438					CONF							0	0	0	0	false		0	0												0	0	0	0																							
560830					CONF							0	0	0	0	false		0	0												0	0	0	0																							
561145					CONF							0	0	0	0	false		0	0												0	0	0	0																							
561574					CONF							0	0	0	0	false		0	0												0	0	0	0																							
561659	621				CONF				500	544		0	0	0	0	false		0	0					1660		202		681			0	0	0	0											Software maintenance expense	Ops Center expense											
561864					CONF							5160	0	0	0	false		0	0												0	0	0	0														Capital Injection from Parent									
562058					CONF							0	0	0	0	false		0	0												0	0	0	0																							
563233	0	0	0	0	CONF	0	0	0	108	0	0	0	0	0	0	false	0	0	0	0	113	0	0	732	0	859	130	0	421	182	0	0	0	0					0	0	0				Bank Security												
563336					CONF							0	0	0	0	false		0	0												0	0	0	0																							
563457					CONF							0	0	0	0	false		0	0												0	0	0	0																							
563934					CONF							0	0	0	0	false		0	0												0	0	0	0																							
564052					CONF							0	0	0	0	false		0	0												0	0	0	0																			2020 Tax Adjustment per accountant				
564324					CONF							0	0	0	0	false		0	0												0	0	0	0																							
564463					CONF							0	0	0	0	false		0	0												0	0	0	0																							
564557	0	0	0	0	CONF	1168	1149	0	1170	0	0	0	0	0	0	false	0	0	0	0	520	0	0	3070	0	1675	0	0	0	636	0	0	0	0					0	0	0	Foreign Exchange Income	Service Charges		Consulting Third Party Services												
564678	20		123	10	CONF	3	41	1	4	7	35	0	0	0	0	false	5	0	0			14	8	72	27	7	75	25	22	72	0	0	0	0							50	Miscellaneous Operating Income	BOLI Income	Penalities on CD Withdrawals	Officers Expense	Organization Dues & Subscriptions	Miscellaneous Operating Expense										
564838					CONF							0	0	0	0	false		0	0												0	0	0	0																							
564977					CONF			1138				257	0	0	0	false		0	0		591			2442							0	0	0	0								Broker Fee Income	Management Fees	BOLI proceeds				Offset to compensation exp related to equity incentive plan									
565143	168				CONF	350						0	0	0	0	false		0	0		159			970		396				122	0	0	0	0								Legal Fees Recovered															
565170					CONF							0	0	0	0	false		0	0												0	0	0	0																							
565536					CONF							0	0	0	0	false		0	0												0	0	0	0																							
565750					CONF							0	0	0	0	false		0	0												0	0	0	0																							
565844					CONF							0	0	0	0	false		0	0				185	198							0	0	0	0																							
566056					CONF							0	0	0	0	false		0	0												0	0	0	0																							
566243					CONF							500	0	0	0	false		0	0												0	0	0	0														Capital Injection Holding Company									
567240					CONF							0	0	0	0	false		0	0												0	0	0	0																							
567679					CONF							22	0	0	0	false		0	0												0	0	0	0														Stock Option and Retention Share Expense									
567736					CONF							0	0	0	0	false		0	0												0	0	0	0																							
568126					CONF							0	0	0	0	false		0	0												0	0	0	0																							
568135					CONF							0	0	0	0	false		0	0												0	0	0	0																							
568359	382		202	319	CONF				83	291	111	0	0	0	0	false	50	0	0		103	12		456	115	262			90	369	0	0	0	0					24	276	88				IT EXPENSE	SOFTWARE EXPENSE	DEPOSIT PREMIUM AMORTIZATION EXPENSE										
568377					CONF							0	0	0	0	false		0	0												0	0	0	0																							
568470	1623	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	628	0	449	5512	0	1463	0	1635	0	0	0	0	0	0					0	0	0																
568939					CONF							0	0	0	0	false		0	0												0	0	0	0																							
570558					CONF							0	0	0	0	false		0	0												0	0	0	0																							
570651					CONF							900	0	0	0	false		0	0												0	0	0	0														Capital Injection from Holding Company									
571135	15	0	32	0	CONF	5	0	0	45	10	7	0	0	0	0	false	20	0	0	2	8	6	19	49	33	0	53	18	12	10	0	0	0	0					0	0	0	exchange and collection			FIDELITY BOND	STATE BANKING ASSESSMENT	EDUCATION AND PROFESSIONAL MEETINGS										
571265	300				CONF	-828			759			6160	0	0	0	false		0	0		110					614			281		0	0	0	0								MUNI TRADING ACCOUNT LOSS			SOFTWARE MAINTENANCE & AMORTIZATION			PARENT HOLDING CO ISSUED SUB DEBT; ADDL PAID IN CAPITAL TO BANK									
571920					CONF							0	0	0	0	false		0	0												0	0	0	0																							
571957					CONF							0	0	0	0	false		0	0												0	0	0	0																							
572347					CONF							0	0	0	0	false		0	0					237		132			122		0	0	0	0								Card Switch Bill															
572374	2383	0	253	329	CONF	385	101	1872	0	0	0	0	0	0	0	false	2489	0	0	343	0	195	10871	6663	730	191	538	3032	0	2513	0	0	0	0					169	438	1075	SWAP COUNTER PARTY FEES	OTHER MISC FEE INCOME	MASTERCARD VISA FEE													
572459					CONF							0	0	0	0	false		0	0												0	0	0	0																							
572655	23		26	183	CONF	52						0	0	0	0	false	22	0	0	9		16	343		45		96		212	126	0	0	0	0								OTHER INCOME															
573036					CONF							0	0	0	0	false		0	0												0	0	0	0																							
573335					CONF							0	0	0	0	false		0	0												0	0	0	0																							
574079					CONF							0	0	0	0	false		0	0												0	0	0	0																							
574949					CONF							0	0	0	0	false		0	0												0	0	0	0																							
574976					CONF							0	0	0	0	false		0	0												0	0	0	0																					0	0	
575133					CONF							0	0	0	0	false		0	0												0	0	0	0																							
575254	2390			3574	CONF	2262						0	0	0	0	false		0	0					2902		9856		2907	2751		0	0	0	0				-717				Other investment income															
575348					CONF							0	0	0	0	false		0	0												0	0	0	0																							
575375					CONF							0	0	0	0	false		0	0					312							0	0	0	0								Other GL 3650															
575759	330				CONF	812			260	330		-500	-710	0	0	false		0	0		253					316					0	0	0	0								Sales Commission Income			Software Maintenance Expense	Commission Expense		IN KIND DIV:  INSURANCE AGENCY CUST LIST INTANGIBLE	IN KIND DIV:  INS ALL ASSETS/LIAB FMV & IN KIND DIV ADJUSTED POST CLOSE								
575834					CONF							0	0	0	0	false		-27	0												0	0	0	0																			REVERSAL OF CAPITALIZED AMOUNT INTO 2021 EXPENSE				
576354	36	0	31	105	CONF	0	0	0	0	0	0	0	0	0	0	false	4	0	0	6	76	4	0	277	8	0	76	0	0	0	0	0	0	0					0	1	0																
576578					CONF							0	0	0	0	false		0	0												0	0	0	0																							
576608	694				CONF							76	0	0	0	false		0	0		289					1780			898		0	0	0	0														Paid in Capital									
576644					CONF							2400	0	0	0	false		0	0												0	0	0	0														Capital Contribution from Holding Company									
576952					CONF							0	0	0	0	false		0	0												0	0	0	0																							
577128	2991	0	76	1402	CONF	1052	1266	111	2863	484	2987	1419	0	0	0	false	1276	0	0	447	1922	332	1242	9193	1441	13415	872	5662	5350	1870	0	0	0	0		-630			416	22	2760	Intercompany Management Fees	Residual Income	Letter of Credit Fees	State Franchise Fees	Mileage Expense	Electronicc Banking Expense	Acquisition									
577137				314	CONF	137	109					0	0	0	0	false		0	0					836			546				0	0	0	0					526			GAIN ON FHLB ADVANCES	MISCELLANOUS INCOME														
577230					CONF							0	0	0	0	false		0	0												0	0	0	0																							
578116					CONF							0	0	0	0	false		0	0												0	0	0	0																							
578237					CONF							0	0	0	0	false		0	0												0	0	0	0																							
578255					CONF							39000	0	0	0	false		0	0												0	0	0	0														Capital Contribution from Bank Holding Company									
578554					CONF							0	0	0	0	false		0	0												0	0	0	0																							
578741					CONF							0	0	0	0	false		0	0												0	0	0	0																							
578862	12	0	35	1	CONF	0	0	0	0	0	0	0	0	0	0	false	3	0	0	3	0	0	94	61	13	0	35	0	82	0	0	0	0	0					0	0	0																
579140					CONF							0	0	0	0	false		0	0												0	0	0	0																							
579319					CONF							0	0	0	0	false		0	0												0	0	0	0																							
579364					CONF							0	0	0	0	false		0	0												0	0	0	0																							
579636					CONF							18470	0	0	0	false		0	0												0	0	0	0														ECIP Capital 5/24/22									
580155					CONF							0	0	0	0	false		2	0												0	0	0	0																			CDARS INTEREST INCOME				
580548	253	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	174	0	0	1172	0	521	0	0	252	0	0	0	0	0					0	0	0																
580847					CONF							0	0	0	0	false		0	0												0	0	0	0																							
580874					CONF							0	0	0	0	false		0	0												0	0	0	0																							
581237					CONF							0	0	0	0	false		0	0												0	0	0	0																							
581358					CONF							0	0	0	0	false		0	0												0	0	0	0																							
582177					CONF							0	5000	0	0	false		0	0												0	0	0	0														=	Capital Infusion				0				
582654	5		31	4	CONF							0	0	0	0	false	13	0	0			7	8	161	17	123	19	1	137	21	0	0	0	0																							
582878					CONF							0	0	0	0	false		0	0												0	0	0	0																							
582953					CONF							0	0	0	0	false		0	0												0	0	0	0																							
582971					CONF							0	0	0	0	false		0	0												0	0	0	0																							
583071					CONF							0	0	0	0	false		0	0												0	0	0	0																							
583268					CONF							0	0	0	0	false		0	0												0	0	0	0																							
583352					CONF							0	0	0	0	false		0	0												0	0	0	0																							
583754					CONF							15000	0	0	0	false		0	0												0	0	0	0														Equity investment by parent holding company									
583905					CONF							0	0	0	0	false		0	0												0	0	0	0																							
584377					CONF	602		1114	1537	626		10000	0	0	0	false		0	0					665		2118				949	0	0	0	0				-39				Merchant Discounts Received		Solar Equipment Lease Revenues	Software Expenses	Business and Occupation Taxes		Capital moved from holding Company									
584724					CONF							-8745	0	0	0	false		0	0												0	0	0	0														Equity Upstream to Holding Company									
584920					CONF							0	0	0	0	false		0	0												0	0	0	0																							
585235					CONF							0	0	0	0	false		0	0												0	0	0	0																							
585749					CONF							0	0	0	0	false		0	0												0	0	0	0																							
586027					CONF							0	0	0	0	false		0	0												0	0	0	0																							
586072					CONF							0	0	0	0	false		0	0												0	0	0	0																							
586335					CONF							5000	0	0	0	false		0	0												0	0	0	0														Capital Injection									
586960					CONF							0	0	0	0	false		0	0												0	0	0	0																							
587677					CONF							0	0	0	0	false		0	0												0	0	0	0																							
587752					CONF							0	0	0	0	false		0	0												0	0	0	0																					$3.45 premium+recognition of $2.3m remaining discount on SBA loan portfolio sold	Reverse LLR Provision following sale of the SBA division	
587800	3325				CONF							0	0	0	0	false		0	0		3319			6641		13653			6768		0	0	0	0																	Reclass of Reserve for Unfunded Loan Commitments to Other Liabilities		0				
588245					CONF							0	0	0	0	false		0	0												0	0	0	0																							
588348	56	0	15	82	CONF	0	0	0	0	0	0	0	0	0	0	false	12	0	0	1	0	0	7	45	36	99	33	0	36	86	0	0	0	0					0	1	0																
