"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK087	RCFDK088	RCFDK089	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	RCONK055	RCONK056	RCONK057	RCONK058	RCONK059	RCONK060	RCONK061	RCONK062	RCONK063	RCONK064	RCONK065	RCONK066	RCONK067	RCONK068	RCONK069	RCONK070	RCONK071	RCONK087	RCONK088	RCONK089	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	
3076453																																																																																																								0	0	0							48	69	0	0	0	0	69	0	4	0	0	0	0	0	0	0	0	0				0	0	42	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	2	0				0	0	0	0	0	5	0	0	3	0	0	0																																																				
3076604																																																																																																								0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3089752																																																																																																								0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
3090833																																																																																																								0	0	0							231	454	0				121	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	303	0	0	0	231	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
3102893																																																																																																								0	0	0							0	728	0				30	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	407	0	0	0								0	0	0	0	0	0	291	0	0	0	0	0				0	0	0	423	0	0	319	0	0	0	0	0																																																				
3103591																																																																																																								0	0	0							1535	27	0				27	0	63	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	115	1293	0	0	0	0	0	1408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	1293				
3109043																																																																																																								0	0	0	0	0	0	0	0	0	16776	2717	0	0	0	0	2576	0	2381	0	0	0	0	0	0	0	0	0	0	0	0	40	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	2010	0	44	0	0	0	0	0			0	0	0	0	0	0	0	0	9362	57	0	0	0	2632	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3109146																																																																																																								0	0	0	0	0	0	0	0	0	266	3032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	2931	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3110197																																																																																																								0	0	0							1028	43027	108918	0	0	0	267	0	28	0	0	0	0	0	0	0	0	0				4	0	37	0	0	0	0	0	0	0	0	0	0	0	0		480	0	60	0	0	0								0	0	0	0	0	0	0	0	0	0	137	0				27	0	54	42170	108611	0	40905	105353	0	0	0	0																																																				
3116519																																																																																																								0	0	0							75	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				5	0	75	0	0	0	0	0	0	0	0	0																																																				
3120646																																																																																																								0	0	0							1145	1463	0	0	0	0	58	0	20	0	0	703	0	0	0	0	0	0				0	0	176	0	0	63	0	0	0	0	0	0	0	0	0		117	0	575	0	0	0								615	0	0	0	0	0	33	141	0	0	0	50				0	0	0	0	0	0	0	0	0	0	0	0																																																				
3120897																																																																																																								0	0	0							135	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
3122994																																																																																																								0	0	0							0	2824	2069	0	0	0	0	2069	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	2744	0	80	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	2069	0	0	2069	0	0	0	0																																																				
3125315																																																																																																								0	0	0							1592	1980	206				94	0	318	0	0	0	0	0	0	0	0	0				77	0	0	0	0	0	0	0	0	0	0	0	0	0	0		487	0	896	74	0	0								0	8	0	0	0	0	0	91	0	0	209	7				0	0	0	0	0	0	0	0	0	0	0	0																																																				
3125557																																																																																																								0	0	0							3538	375	0	1186	0	0	70	0	215	0	0	0	0	0	0	0	0	0				0	0	0	0	0	1240	0	0	0	0	0	0	0	0	0		381	0	130	0	0	0								0	0	0	0	0	0	0	175	0	0	16	1641				0	0	1293	0	0	0	0	0	0	0	0	0																																																				
3128923																																																																																																								0	0	0							5	66	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	9	0	0	0	0	0	0	0	0	0	0		0	0	65	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
3131400																																																																																																								0	0	0							184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		184	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	184	0	0	0	0	0	0	0	0	0																															0	0	0																			
3134399																																																																																																								0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
3134698																																																																																																								64	7	0							5783	2653	7	51	115	0	91	0	2862	578	0	582	0	0	0	0	0	0				0	0	0	115	0	51	0	0	0	0	0	0	0	0	0		0	0	108	0	0	0								0	0	0	0	0	0	1643	0	0	0	2288	0				0	0	2526	0	0	0	0	0	0	0	0	0																																																				
3138146																																																																																																								0	0	51	0	0	1291	0	0	0	90181	309055	796333	0	0	0	676	0	29199	0	0	0	0	0	0	0	0	7238	0	0	0	260	0	319	0	0	0	0	0	0	0	0	0	0	0	0	285	19864	0	299609	796333	0	0	8349	110708			0	0	0	0	0	0	0	0	923	0	8492	0	0	10726	28949	0	0	0	0	0	29401	253034	795279	2854	1155	741	2575	251824	794538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	923	0	0	0	0	0	432	0	0	16110	0	0	11936	
3139321																																																																																																								0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
3140822																																																																																																								0	0	0							0	537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	537	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
3141726																																																																																																								0	0	0	0	0	0	0	0	0	2500	999	19	0	0	0	36	0	0	6	0	0	0	0	30	0	0	0	0	0	0	0	19	145	0	0	0	0	0	0	17	0	0	0	0	0	0	2228	0	865	0	42	0	0	0			0	0	0	0	0	0	0	0	2	0	0	0	0	95	0	0	0	668	0	0	795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	30	0	0	95	0	0	0	0	0	0	
3145797																																																																																																								0	0	0							1090	405	0	0	0	0	4	0	103	0	0	0	0	0	0	0	0	0				105	0	0	0	0	0	0	0	0	0	0	0	0	0	0		849	0	294	0	0	0								0	0	0	0	0	0	0	0	0	0	138	0				0	0	98	4	0	0	4	0	0	0	0	0																																																				
3146150	0	0	0	1038	0	0	0	0	0	0	4883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0																			0	0	0	0	0	0							0	0	0														0	0	1214	0	0	0								0	0	0	0	0	0	943	1684	0	0	0	0	0	0	0													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
3148613																																																																																																								0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
3150205																																																																																																								0	0	0							141	95	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	95	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
3150447	0	0	0	0	0	0	0	0	0	18000	42000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	1000	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11000	0	0	0	0	0	0	0	0	0	0	0																												0	0	0	0	0	0							1000	0	1000														13000	4000	28000	0	1000	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
3153233																																																																																																								0	0	0							2823	15	0				15	0	2092	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		185	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	320	226				0	0	1269	0	0	0	0	0	0	0	0	0																																																				
3153297																																																																																																								0	0	0							86	171	0	0	4	0	3	0	33	0	0	0	0	0	0	0	0	0				0	0	0	4	0	0	0	0	0	0	0	0	0	0	0		53	0	33	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
3154780																																																																																																								0	0	0							149	537	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	149	485	0	0	0	0	0				0	0	149	198	0	0	125	0	0	0	0	0																																																				
3158546																																																																																																								0	0	0							3714	3710	1012	0	0	0	1421	170	2192	0	0	0	0	0	0	0	0	0				158	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	75	51	5	0	0								737	1110	837	0	0	201	0	0	0	0	1179	0				0	0	3446	0	0	0	0	0	0	0	0	0																																																				
3160978																																																																																																								0	0	0							44	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	24	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
3165357																																																																																																								0	0	0							2879	669	0	0	0	0	407	0	876	0	0	0	0	0	0	0	0	0				62	0	472	0	0	0	0	0	0	0	0	0	0	0	0		626	0	161	0	0	0								0	0	0	0	0	0	0	0	0	0	905	0				0	0	852	0	0	0	0	0	0	0	0	0																																																				
3166699																																																																																																								0	0	0							280	779	3803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		280	0	779	3803	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
3174920																																																																																																								0	0	0							510	359	0	0	0	0	161	0	43	0	0	0	0	0	0	0	0	0				0	0	29	39	0	0	0	0	0	0	0	0	0	0	0		257	0	67	0	33	0								0	0	0	0	0	176	0	0	0	0	0	0				0	0	273	0	0	0	0	0	0	0	0	0																																																				
3180136																																																																																																								0	0	0							179	651	0				651	0	179	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
3184228																																																																																																								102	0	266							1279	642	0	27	45	0	444	0	986	0	0	0	0	0	0	0	0	0				0	0	0	45	0	27	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	29	0	0	0	0	0	0	0	0	0																																																				
3185579																																																																																																								0	0	0							1000	380	0				0	0	94	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		677	5	251	0	11	0								0	0	0	0	0	0	89	0	0	0	221	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
3185896																																																																																																								0	0	0							195	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
3187612																																																																																																								0	0	0	0	0	0	0	0	0	6265	126	208	0	0	0	40	0	6141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	2	0	0	0	0	0	5	0	0	0	0	0	0	0	51	0	0	29	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	0	0	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3187630																																																																																																								0	0	0							15412	22427	0	0	0	0	1377	0	6387	0	0	0	2585	0	0	0	0	0				0	0	421	0	0	0	0	0	0	0	0	0	0	0	0		1403	1849	1801	0	0	0								0	472	0	0	0	0	0	3251	0	0	1025	1299				0	0	7592	0	0	0	0	0	0	0	0	0																																																				
3189063																																																																																																								0	0	0							1259	492	180	0	0	0	6	0	1167	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	92	0				0	0	1259	0	0	108	0	0	108	0	0	0																																																				
3194692																																																																																																								0	0	0	0	0	0	0	0	0	971	822	0	0	0	0	151	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	27	0	0	0	0	0	1	0	0	0	0	0	0	623	41	421	0	0	0	0	0			0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	
3199811																																																																																																								0	0	0							141	227	0				11	0	0	191	0	6	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		131	4	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
3202702																																																																																																								0	0	0	0	0	0	0	0	0	0	7623	137	0	0	0	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4489	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3211937																																																																																																								0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
3212149																																																																																																								0	0	0	0	0	0	0	0	0	11730	8098	2525	0	0	0	281	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401	0	0	0	810	470	0	0	0	0	0	11329	0	4634	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3212402																																																																																																								0	0	0	0	0	0	0	0	0	7396	410	0	0	0	0	3	0	4003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	372	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	243	0	0	0	2989	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	
3213333																																																																																																								0	0	0							1596	163	0	0	0	0	39	0	135	0	0	495	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		74	0	36	0	0	0								0	0	0	0	0	0	0	73	0	0	547	344				0	0	0	0	0	0	0	0	0	0	0	0																																																				
3213735																																																																																																								0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
3214059																																																																																																								0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	
3216017																																																																																																								536	0	679	0	0	0	0	0	0	7176	11445	321	0	0	0	2525	312	5987	0	0	0	1548	0	0	0	0	0	0	0	0	159	0	67	66	9	0	0	0	0	0	0	0	0	0	0	0	443	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	2221	0	0	0	0	159	0	0	159	0	0	0	0	633	0	0	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3216316																																																																																																								0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
3217331																																																																																																								0	0	0							1275	2624	0	0	0	0	258	0	134	0	0	0	0	0	0	0	0	0				0	0	0	14	0	52	0	0	0	0	0	0	0	0	0		783	0	1641	0	0	0								315	20	0	0	0	33	103	6	0	0	0	131				0	0	131	0	0	0	0	0	0	0	0	0																																																				
3217957																																																																																																								0	0	0							47	5061	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	5061	0	0	0								0	0	0	0	0	47	0	0	26	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
3219269																																																																																																								0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
3220863																																																																																																								0	0	0							236	1225	204				1225	204	236	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
3221468																																																																																																								0	0	0	0	0	0	0	0	0	30592	18989	2988	0	0	0	752	2988	9691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	208	0	0	0	0	0	0	0	0	0	0	0	0	853	0	971	0	0	0	0	0			0	0	0	0	0	0	0	0	0	3359	13637	0	0	11558	8332	0	0	0	0	0	9750	3489	2530	14016	2617	2040	9210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8324	0	0	1406	
3223305																																																																																																								0	0	0							4117	653	147	0	0	0	18	0	158	0	0	0	0	0	0	0	0	0				0	31	37	0	0	0	0	0	0	0	0	0	0	0	0		1066	0	475	105	0	0								0	0	0	0	0	0	158	0	0	0	1840	1016				0	0	0	0	0	0	0	0	0	0	0	0																																																				
3223408																																																																																																								0	0	0							1221	1076	0				32	0	45	0	0	0	0	0	0	0	0	0				0	0	0	147	0	0	0	0	0	0	0	0	0	0	0		137	0	318	0	0	0								0	0	0	0	0	0	528	0	0	0	1035	0				0	0	552	0	0	0	0	0	0	0	0	0																																																				
3223417																																																																																																								0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
3224302																																																																																																								0	0	0							0	9	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	189	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
3224375																																																																																																								0	0	0							1746	0	0	0	0	0	0	0	326	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1420	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	326	0	0	0	0	0	0	0	0	0																																																				
3224478																																																																																																								0	0	0							37	1065	0				334	0	0	0	0	0	0	0	0	0	0	0				25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	661	0	0	0	0	0						1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
