"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
549862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209577				0	0	0	0	0	-41813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128782	0	0	127209	1573	2294	0	2294	0	0	0	0	0	0	0	198310	0	211	0	7992	189971	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-49324	2430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61570	12314	0	0	0	12314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2430	0	0	0	0	0	0	0	0	0	0	3645	0	0	0	0	0	0	0	382466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
550279																																																																																																																																																																																																																																																	
550354																																																																																																																																																																																																																																																	
550448																																																																																																																																																																																																																																																	
550635																																																																																																																																																																																																																											497599	0																					
550653																																																																																																																																																																																																																																																	
550952																																																																																																																																																																																																																																																	
551016																																																																																																																																																																																																																											188105	0																					
552059																																																																																																																																																																																																																											333005	0																					
552161																																																																																																																																																																																																																											1308767	0																					
552545																																																																																																																																																																																																																											300177	0																					
552956																																																																																																																																																																																																																																																	
552974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38538				0	0	0	0	0	-6497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27427	0	0	27427	0	853	0	853	292	0	0	0	0	292	0	263683	0	13	2441	0	261229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9952	853	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66321	13264	0	0	485	12482	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1150	164	0	0	0	0	0	0	0	0	0	1725	410	0	0	0	0	0	0	323688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
553038																																																																																																																																																																																																																																																	
553926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80525	0	0	0	0	0	0	0	0	-11039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48021	0	0	45967	2054	0	0	0	0	0	0	0	0	0	0	53824	0	0	0	0	53824	0	0	0	1558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10692	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3516	703	0	0	0	703	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	116743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
553944																																																																																																																																																																																																																											232324	0																					
554268																																																																																																																																																																																																																											95759	0																					
554343																																																																																																																																																																																																																																																	
554857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262734				0	0	0	0	0	-24486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180249	0	0	156092	24157	19152	0	19152	41	0	0	0	0	0	41	894203	0	1995	9590	0	882618	0	0	0	44	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177779	174420	3359	0	3731	-40370	19193	2421	0	25	0	0	0	0	0	0	35130	35130	35130	0	0	0	0	0	0	0	55995	11199	0	0	0	11199	0	0	168400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19193	2421	0	25	0	0	0	3359	0	0	0	28790	6053	0	100	0	0	0	41988	1485681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
555256																																																																																																																																																																																																																											83014	0																					
556011																																																																																																																																																																																																																											454716	0																					
556459																																																																																																																																																																																																																											439824	0																					
556815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	0	0	10481	10481	0	0	10481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343253				0	0	0	0	0	-47711	0	0	0	0	0	814	0	0	814	0	0	0	0	0	0	0	0	0	0	0	49	0	0	49	0	0	0	449202	0	0	347772	101416	25535	0	25535	13906	0	0	189	0	0	13717	1110390	0	2793	5174	9273	1093150	0	0	0	13738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56205	39323	295	0	0	0	0	0	0	0	0	13251	13251	13251	0	0	0	0	0	0	0	88102	17620	0	0	0	17620	0	1971	448101	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	41294	295	0	0	0	0	0	0	0	0	0	61941	738	0	0	0	0	0	0	1712504	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
556936																																																																																																																																																																																																																																																	
557317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	515	0	0	415	415	0	0	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70343				0	0	0	0	0	-9915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171372	0	0	166370	5002	7981	0	7981	4280	0	0	0	0	0	4280	680336	0	933	0	0	679403	0	0	0	36955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22471	12261	515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38115	7623	0	0	0	7623	0	0	89462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12261	515	0	0	0	0	0	0	0	0	0	18392	1288	0	0	0	0	0	0	904480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
557438																																																																																																																																																																																																																																																	
557858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000254				0	0	0	0	0	-454179	0	0	0	0	0	572	0	0	572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323743	0	0	270079	53664	4758	0	4758	4343	0	0	0	0	0	4343	3507155	0	58215	81858	25717	3341365	0	0	0	17922	0	0	0	0	0	0	0	944057	944057	0	206939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	459120	9101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	585745	117149	160	217	869	115903	0	0	0	0	105	0	0	0	0	105	0	882	0	0	0	0	0	882	0	0	0	0	9101	0	0	0	0	0	0	0	0	0	0	13652	0	0	0	0	0	0	0	5577675	0	1468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
559179																																																																																																																																																																																																																																																	
560214																																																																																																																																																																																																																																																	
560353																																																																																																																																																																																																																											54302	0																					
560438																																																																																																																																																																																																																																																	
560830																																																																																																																																																																																																																																																	
561145																																																																																																																																																																																																																																																	
561574																																																															0	0	0																																																																																																																																																										914042	0																					
561659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433429				0	0	0	0	0	-56999	0	0	0	0	0	3379	0	0	3360	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163958	0	0	151024	12934	1414	0	1414	4509	0	0	0	0	0	4509	603082	0	4758	5693	4406	585985	2240	0	0	12385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-55861	8163	2712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40390	8078	0	0	1612	6466	0	0	34260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8163	2712	0	0	0	0	0	0	0	0	0	12245	6780	0	0	0	0	0	0	855408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
561864																																																																																																																																																																																																																																																	
562058																																																																																																																																																																																																																																																	
563233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122206				0	0	0	0	0	-19176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17437	0	0	17289	148	0	0	0	153	0	0	0	0	0	153	93637	0	380	0	0	93257	0	0	0	1343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-19324	153	0	0	0	0	0	0	0	0	0	21505	21505	21505	0	0	0	0	0	0	0	17662	3532	0	0	0	3532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	174267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
563336																																																																																																																																																																																																																																																	
563457																																																																																																																																																																																																																																																	
563934																																																																																																																																																																																																																																																	
564052																																																																																																																																																																																																																																																	
564324																																																																																																																																																																																																																											462045	0																					
564463																																																																																																																																																																																																																																																	
564557																																																																											0	0																																																																																																																																																																					
564678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14180				0	0	0	0	0	-1366	0	0	0	0	0	86994	0	0	59278	27716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3341	0	0	0	3341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4346	869	0	0	247	622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
564838																																																																																																																																																																																																																											111739	0																					
564977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21142				0	0	0	0	0	-2715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1264130	0	3530	1250968	9632	0	0	0	0	0	0	0	0	0	0	33054	0	0	217	10397	22440	0	0	0	-5524	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10254	0	291	0	1	0	0	0	0	0	0	11411	11411	10000	0	0	0	0	1411	0	0	5990	1198	0	0	1198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	0	1	0	0	0	0	0	0	0	0	728	0	4	0	0	0	0	906322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
565143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	549	549	0	0	549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60998				0	0	0	0	0	-10319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79441	0	0	76750	2691	3583	0	3583	98	0	0	0	0	0	98	75732	0	2	0	0	75730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10880	3766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9154	1831	0	0	0	1831	0	0	8175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3766	0	0	0	0	0	0	0	0	0	0	5649	0	0	0	0	0	0	0	164293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
565170																																																																																																																																																																																																																																																	
565536																																																																																																																																																																																																																																																	
565750																																																																																																																																																																																																																																																	
565844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63435				0	0	0	0	0	-6404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35908	0	0	35781	127	0	0	0	77	0	0	0	0	0	77	35316	0	125	0	0	35191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7340	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9126	1825	0	0	1825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	67443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
566056																																																																																																																																																																																																																											227655	0																					
566243																																																																																																																																																																																																																											117835	0																					
567240																																																																																																																																																																																																																																																	
567679																																																																																																																																																																																																																											167332	0																					
567736																																																																																																																																																																																																																																																	
568126																																																																																																																																																																																																																																																	
568135																																																																																																																																																																																																																											231200	0																					
568359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1664	1664	0	0	1664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59397				0	0	0	0	0	-9411	0	0	0	0	0	261	0	0	261	0	0	0	0	0	0	0	0	0	0	0	175	0	175	0	0	0	0	166804	0	0	161127	5677	0	0	0	50	0	0	0	0	0	50	416405	0	0	0	0	416405	0	0	0	7605	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9251	50	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17042	3408	0	0	0	3408	0	0	0	0	4321	0	0	0	4321	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	31	0	0	0	0	0	0	0	75	0	0	124	0	0	0	0	626411	0	148	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
568377																																																																																																																																																																																																																																																	
568470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1171	0	0	3580	3580	0	0	3580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350173				0	0	0	0	0	-109536	0	0	0	0	0	997	0	0	997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	471708	0	0	468413	3295	8846	0	8846	10925	0	0	0	0	10925	0	1011216	0	226	44349	224393	733402	8846	0	0	35083	0	0	0	0	0	0	0	8468	8468	0	0	8468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-79365	17692	1171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128900	25780	0	0	0	25780	0	0	0	0	10007	9041	0	0	0	966	0	0	0	0	0	0	0	0	0	0	0	0	17692	1171	0	0	0	0	0	0	0	0	0	26538	2928	0	0	0	0	0	0	1457026	0	0	27559	119666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
568939																																																																																																																																																																																																																																																	
570558																																																																																																																																																																																																																											162757	0																					
570651																																																																																																																																																																																																																																																	
571135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56819				0	0	0	0	0	-8388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5938	0	0	5839	99	0	0	0	115	0	0	0	0	0	115	34624	0	0	0	0	34624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8938	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	58797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
571265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3574	3574	0	0	3574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87551				0	0	0	0	0	-10362	0	0	0	0	0	8701	0	0	8701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23100	0	0	23040	60	1452	0	1452	1828	0	1286	0	0	542	0	307184	0	15211	0	0	291973	0	0	0	0	0	0	9026	9026	0	1805	0	107	107	0	6	0	0	0	0	0	0	9	9	0	9	0	0	0	0	0	0	-6910	1452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1068	214	0	0	0	214	0	0	18533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1452	0	0	0	0	0	0	0	0	0	0	2178	0	0	0	0	0	0	0	371788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
571920																																																																																																																																																																																																																											175537	0																					
571957																																																																																																																																																																																																																																																	
572347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26979	0	0	26356	623	0	0	0	220	0	0	0	220	0	0	39823	0	0	0	0	39823	0	0	0	2995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15223	3045	0	609	2436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
572374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	482807	0	0	0	0	0	0	0	0	-66995	0	0	0	0	0	4097	0	0	4097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1919701	0	1025	1085073	833603	96057	0	96057	2825	0	0	0	0	0	2825	2541288	0	113	14417	0	2526758	0	0	0	11029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-118727	98882	163	0	0	0	0	0	0	0	0	124187	124187	124187	0	0	0	0	0	0	0	110511	22102	0	0	0	22102	0	0	0	0	27680	0	0	0	0	27680	0	0	0	0	0	0	0	0	0	0	0	0	98882	163	0	0	0	0	0	0	0	0	0	148323	408	0	0	0	0	0	0	5447123	0	3243	380170	943486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
572459																																																																																																																																																																																																																																																	
572655																																																																																																																																																																																																																																																	
573036																																																																																																																																																																																																																											355173	0																					
573335																																																																																																																																																																																																																																																	
574079																																																																																																																																																																																																																											158454	0																					
574949																																																		0												0															0					0			0							0												0			0							0																																					-5130	0			0	0	0																									0							0								0	0		0											0								527250	0																					
574976																																																																																																																																																																																																																																																	
575133																																																																																																																																																																																																																																																	
575254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52604	0	0	33674	25665	0	0	33674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	711412				0	0	0	0	0	-114467	0	0	0	0	0	26922	0	0	26922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421013	0	0	421013	0	5645	0	5645	7019	0	0	0	0	0	7019	2256689	0	2022	23873	0	2230794	0	0	0	26419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5844	0	5844	0	0	-127705	12664	52604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275107	55021	0	0	0	55021	0	0	73374	0	25648	0	0	0	25648	0	0	0	0	0	0	0	0	0	0	0	0	0	12664	52604	0	0	0	0	0	5844	0	0	0	18996	131510	0	0	0	0	0	73050	3351341	0	64812	18152	115100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
575348																																																																																																																																																																																																																																																	
575375																																																																																																																																																																																																																																																	
575759																																																																																																																																																																																																																																																	
575834																																																																																																																																																																																																																											356502	0																					
576354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38494				0	0	0	0	0	-9849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21608	0	0	21608	0	0	0	0	421	0	0	0	0	0	421	70551	0	28	2586	0	63330	4607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11209	5028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920	0	0	0	0	920	0	0	0	0	0	0	0	0	0	0	0	0	5028	0	0	0	0	0	0	0	0	0	0	7542	0	0	0	0	0	0	0	114078	0	0	0	6771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
576578																																																																																																																																																																																																																																																	
576608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83806				0	0	0	0	0	-18099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	783978	0	0	777325	6653	5026	0	5026	6628	0	0	0	0	0	6628	532406	0	66	2739	0	529602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-29989	11665	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13984	2797	0	375	538	1884	0	40	122664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11705	354	0	0	0	0	0	0	0	0	0	17558	885	0	0	0	0	0	0	1068296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
576644																																																																																																																																																																																																																											488461	0																					
