"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCFDMG95	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	RCONG349	RCONG350	RCONG351	RCONG352	
3128923																																																																																																																																																	0	0	6135	0	0	0	0	2000	1848	0	0	0	0	0	0	23773	20109		0	0	15574	12685	0	0	458	0	457	650	2694	9783	2967	0	1	0	59	2844	654	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3131400																																																																																																																																																	0	0	0	0	0	0	0	1500	1349	0	0	0	0	0	0	70997	62317		0	0	0	0	0	0	0	0	0	1574	4077	8193	0	1122	0	0	937	16082	10259	1198	18876																									0	0	0	0									0	0	0	0	0	0	6435	5636	0	0	0	0	0	0	0	0						
3134399																																																																																																																																																	0	0	8148	7977	7814	0	0	0	0	0	0	0	0	0	0	39826	35880		0	0	7166	6302	0	0	1987	997	1647	10100	5874	6835	0	0	0	0	0	1510	3309	0	5608																									0	0	0	0									0	0	5555	4819	0	0	6883	5608	0	0	0	0	0	0	0	0						
3134698																																																																																																																																																	0	0	21964	0	0	5666	5666	0	0	0	0	0	0	17351	16745	30349	25958		0	0	502	362	0	0	996	498	498	13569	1798	10049	5666	28	5	0	26	1653	9519	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3138146																																																																																																																																																	0	0	1709112	0	0	0	0	482705	436606	0	0	0	0	1269628	1083849	7943533	6960215		1068445	927056	1019154	865062	0	0	3960	2811192	11412	52570	40663	778678	1329524	0	4	157	222	1896	1303078	233412	1659796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73516	65744	0	0	1543210	1239612	0	0	0	0	0	0	468200	389020	0	0	0	0	201183	156793	1472807	1228344	0	0	0	0	0	
3139321																																																																																																																																																	0	0	2083	2764	2419	0	0	0	0	0	0	0	0	0	0	21644	18016		0	0	8962	6997	4450	3760	99	223	99	1897	4680	7700	1609	0	0	0	0	643	284	605	275																									0	0	0	0									0	0	0	0	0	0	990	880	0	0	0	0	0	0	0	0						
3140822																																																																																																																																																	0	0	36559	0	0	0	0	0	0	0	0	0	0	0	0	78508	73437		0	0	29655	27541	10664	10115	1549	335	1214	4366	7725	23810	2851	0	827	692	0	29588	2029	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3141726																																																																																																																																																	0	0	123545	22165	21301	0	0	0	0	0	0	0	0	3154	2889	487907	431637		3154	2889	134585	125547	0	0	1008	1931	1008	38123	5262	116633	13563	0	0	0	197	66146	92133	10141	89654																									0	0	0	0	0	0	14151	12257	0	0	176061	146219	0	0	0	0	0	0	14050	13732	0	0	0	0	0	0	0	0						
3145797																																																																																																																																																	0	0	30353	14084	12700	0	0	0	0	0	0	0	0	0	0	143774	126917		0	0	15666	14226	3000	2614	2345	0	2327	9608	15397	18961	1851	365	268	98	455	41166	16647	4632	15142																									0	0	0	0									0	0	0	0	0	0	5186	4490	0	0	0	0	0	0	0	0						
3146150	0	0	43406	0	0	11141	9952	18542	17224	0	0	0	0	178865	159738	299273	248571		0	0	25104	18629	0	0	1498	0	1498	2452	30263	45282	23949	4107	0	0	0	38114	87439	9698	184634																									0	0	0	0	811	811	0	0	43192	38143	103714	85657	0	0	0	0	73816	67042	117312	96908	0	0	0	0	0	0	0	0																													45243	39439	10400	9028	0	0	0	0	2179	1868	0	0	0	0	0	0	2483	2483	24201	21125	0	0	0	0		0				0									178865			248571		0			18629																																																																											
3148613																																																																																																																																																	0	0	7411	16507	15963	0	0	0	0	0	0	0	0	0	0	46736	39620		0	0	14915	10922	0	0	9197	7978	1188	4796	2900	5343	6236	0	31	49	327	3001	7771	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3150205																																																																																																																																																	0	0	0	86187	83726	0	0	0	0	0	0	0	0	0	0	86187	83726		0	0	0	0	0	0	0	0	0	61388	22338	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3150447	0	0	75375000	34858000	33013000	0	0	10637000	9524000	0	0	4930000	4565000	85883000	72278000	223419000	198854000		0	0	747000	662000	0	0	18221000	12567000	17378000	27173000	13160000	34446000	780000	0	0	145000	809000	77544000	9697000	3691000	87347000	0	0	2179000	2006000	0	0	0	0	0	0	2195000	2120000	0	0	8251000	7958000	0	0	111000	109000	0	0	0	0	0	12193000	0	12736000	0	0	6744000	5872000	0	0	94985000	82323000	0	0	0	0	57798000	48154000	12998000	12211000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12442000	10905000	0	0	300000	294000	0	0	12442000	10905000	9993000	8554000	28622000	24355000	0	0	0	0	18092000	15570000	2618000	2160000	0	0	802000	777000																																																																																																		
3153233																																																																																																																																																	0	0	34500	0	0	0	0	0	0	0	0	0	0	0	0	71250	54712		0	0	0	0	2750	2155	0	0	0	0	0	23596	1982	0	0	0	0	0	25660	0	3474																									0	0	0	0									0	0	0	0	0	0	4277	3474	0	0	0	0	0	0	0	0						
3153297																																																																																																																																																	0	0	55676	0	0	0	0	0	0	0	0	0	0	11261	9400	50605	44416		11261	9400	13552	12174	0	0	0	0	0	2955	10172	10207	13784	0	0	0	0	6804	10993	0	762																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3154780																																																																																																																																																	0	0	12554	96342	92033	0	0	0	0	0	0	0	0	0	0	180591	161259		0	0	13062	10520	0	0	40521	12823	30593	43653	7628	8760	2008	69	163	72	541	18480	35820	27	621																									0	2235	0	2249									0	0	0	0	0	0	29	27	0	0	0	0	0	0	0	0						
3158546																																																																																																																																																	242	232	17415	0	0	23555	21925	0	0	0	0	0	0	84257	78623	0	0		0	0	0	0	1990	1902	251	5116	966	242	1990	17911	315	0	40	0	117	9171	6300	13441	28648																									0	0	0	0									0	0	0	0	37899	35425	0	0	0	0	0	0	4190	4035	0	0						
3160978																																																																																																																																																	0	0	8001	28440	24591	0	0	4500	4100	0	0	0	0	0	0	68292	61576		0	0	5276	4357	0	0	0	4974	0	3587	12474	18913	1543	3731	515	250	785	1013	2125	5132	6533																									0	4639	0	4786									0	0	0	0	0	0	6978	6605	0	0	0	0	0	0	0	0						
3165357																																																																																																																																																	0	0	1355	1996	1921	0	0	1500	1500	0	0	0	0	0	0	6760	6573		0	0	0	0	1500	1500	559	498	0	2900	446	1500	0	0	60	10	325	107	0	0	726																									0	0	0	0									0	0	0	0	0	0	756	726	0	0	0	0	0	0	0	0						
3166699																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	38233	32879	40173	35984		13044	12174	10332	9727	0	0	0	4131	0	6432	3139	13483	0	0	0	0	0	19538	25586	829	1078																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3174920																																																																																																																																																	0	0	225934	27560	24542	0	0	2300	2033	0	0	0	0	40900	38560	408053	350141		0	0	39659	36107	0	0	243	300	243	10290	10580	64946	7459	0	0	0	217	91515	199026	0	6466																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3180136																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3184228																																																																																																																																																	0	0	51844	913	876	0	0	0	0	0	0	0	0	0	0	72991	62145		0	0	3908	3766	0	0	676	0	572	2211	1330	1222	3111	0	104	10	923	23420	26823	2344	76																									0	0	0	0									0	0	0	0	0	0	2839	2419	0	0	0	0	0	0	0	0						
3185579																																																																																																																																																	0	0	10899	0	0	0	0	0	0	0	0	0	0	0	0	29465	23770		0	0	17803	14069	0	0	0	0	0	0	0	10124	9391	0	0	0	0	1606	2649	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3185896																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148505	136114		0	0	148505	136114	0	0	5206	125	5081	16809	16270	92571	5258	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3187612																																																																																																																																																	0	0	46117	0	0	0	0	0	0	0	0	0	0	113983	106651	804325	712899		113983	106651	143108	113818	0	0	12244	1750	550	0	10709	55604	257886	7883	0	0	0	7900	67004	168265	249331																									0	80502	0	82331	0	0	8478	8131	0	0	86054	74656	0	0	0	0	0	0	120122	101441	0	0	0	0	0	0	270607	248012						
3187630																																																																																																																																																	0	0	0	0	0	2000	1990	16568	15351	0	0	0	0	46746	46736	37831	34819		44745	44745	8439	7136	0	0	1495	11082	0	0	13856	3228	48653	0	0	0	1	468	714	113	3449																									0	3524	0	3609									0	0	0	0	0	0	117	113	0	0	0	0	0	0	3622	3449						
3189063																																																																																																																																																	24714	23653	14922	39780	34305	0	0	24777	23527	0	0	0	0	58744	55959	433660	378994		34030	32306	23182	21492	8727	8159	248	6514	1955	44774	29787	66105	56207	0	919	283	745	58701	87376	12516	71856																									0	0	0	0									0	0	171787	147842	0	0	79251	70311	0	0	0	0	0	0	0	0						
3194692																																																																																																																																																	0	0	15899	0	0	4075	4075	0	0	0	0	0	0	4075	4075	20785	18497		0	0	14611	12897	0	0	353	0	353	605	500	6458	9056	0	0	3	0	1777	2313	504	1005																									0	0	0	0	0	0	179	172	0	0	4425	3920	0	0	0	0	0	0	1570	1508	0	0	0	0	0	0	0	0						
3199811																																																																																																																																																	0	0	39472	0	0	1000	1000	945	920	0	0	0	0	1000	1000	47566	42332		0	0	5074	4659	0	0	0	2457	0	2417	5704	8224	2519	2098	0	0	1366	4829	6060	803	6856																									0	0	0	0									0	0	0	0	0	0	1655	1539	0	0	0	0	0	0	0	0						
3202702																																																																																																																																																	0	0	623476	1122375	993126	0	0	3516581	3109555	0	0	961900	857052	5000	5000	11220638	10012619		5000	5000	451767	396433	0	0	623801	598078	500274	1566853	1745395	2429605	269611	1	52	189	3558	185106	1594029	514355	610514	0	0	44050	43090	0	0	0	0	0	0	404885	392982	0	0	281055	252488	0	0	243474	229279	0	0	258427	246126	0	1163965	0	1231891	0	0	19268	17071	0	0	1996622	1718331	0	0	52571	47532	0	0	124047	111204	0	0	0	0	0	0	191940	170573	0	0	0	0	0	
3211937																																																																																																																																																	0	0	40977	0	0	0	0	0	0	0	0	0	0	0	0	44050	40977		0	0	0	0	0	0	7312	500	6812	21037	8471	0	0	0	0	0	0	4157	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3212149																																																																																																																																																	2128860	1985015	0	0	0	0	0	0	0	0	0	0	0	7375304	6880649	0	0		0	0	0	0	0	0	0	0	0	39538	148278	1941044	0	0	0	0	41171	1316456	3159022	338	729456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	888043	854299	0	0	3628606	3365028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3212402																																																																																																																																																	0	0	66395	0	0	0	0	5000	4562	0	0	0	0	0	0	145226	129401		0	0	4264	4020	0	0	1004	5516	952	1088	4562	6280	0	451	603	41	1380	48510	37316	2218	20483																									0	0	0	0	0	0	3622	3306	0	0	97610	84996	0	0	0	0	0	0	17249	15472	0	0	0	0	0	0	0	0						
3213333																																																																																																																																																	0	0	7398	4975	4632	0	0	0	0	0	0	0	0	0	0	20156	16958		0	0	2921	2631	10397	7999	977	0	977	1926	2724	9632	0	0	0	0	0	1215	0	0	481																									0	0	0	0									0	0	0	0	0	0	495	481	0	0	0	0	0	0	0	0						
3213735																																																																																																																																																	0	0	0	7675	7446	0	0	0	0	0	0	0	0	0	0	40553	36849		0	0	19112	17593	0	0	779	0	779	8687	5696	5883	5553	0	0	0	0	3103	7147	0	0																									0	0	0	0	0	0	0	0	0	0	12160	10250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3214059																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	31704	31704	522107	436535		31704	31704	0	0	0	0	0	0	0	14690	0	22602	9909	0	0	0	0	115762	202065	19318	83894																									0	0	0	0	0	0	14250	12883	0	0	374109	304944	0	0	0	0	0	0	116348	101930	0	0	0	0	0	0	0	0						
3216017																																																																																																																																																	0	0	22388	0	0	3178	2759	2000	1813	0	0	0	0	102546	81838	38986	34569		5041	4953	5405	5239	0	0	1305	3119	0	3146	5904	3102	0	0	0	0	1249	0	120039	0	556																									0	0	0	0	0	0	0	0	94327	74126	30972	26961	0	0	0	0	0	0	609	556	0	0	0	0	0	0	0	0						
3216316																																																																																																																																																	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	2826	2760		0	0	0	0	1000	959	0	0	0	959	0	0	0	908	894	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3217331																																																																																																																																																	0	0	79354	1879	1844	0	0	6101	5750	0	0	0	0	0	0	220650	193067		0	0	118066	99720	10000	8573	0	986	0	350	9255	62526	56313	0	0	0	0	7103	56533	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3217957																																																																																																																																																	0	0	6375	78166	71529	0	0	1250	1250	0	0	0	0	0	0	244107	219124		0	0	27701	24196	0	0	8477	0	8411	40423	52744	54612	0	0	23	0	672	9331	37063	3821	12024																									0	0	0	0									0	0	0	0	0	0	16419	15845	0	0	0	0	0	0	0	0						
3219269																																																																																																																																																	0	0	2156	2156	2061	0	0	0	0	0	0	0	0	0	0	30039	28032		0	0	0	0	0	0	962	0	962	569	530	0	0	0	0	0	0	4	20	1800	24147																									0	0	0	0	0	0	1	1	0	0	24	23	0	0	0	0	0	0	27783	25874	0	0	0	0	0	0	0	0						
3220863																																																																																																																																																	0	0	2228	0	0	0	0	3000	2938	0	0	0	0	1300	1272	8438	8395		122	90	0	0	0	0	2938	4560	2938	0	0	0	122	0	0	0	0	0	0	1311	763																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3221468																																																																																																																																																	0	0	120850	0	0	0	0	268070	252898	0	0	0	0	188118	155551	1220304	1114886		114111	94481	49991	44491	222675	207891	14834	104503	2289	37948	18697	303917	101583	0	2224	714	21	67946	108103	78628	476431																									0	28664	0	30501	0	0	13140	10684	37494	30033	147575	130830	0	0	0	0	6427	5167	332070	298593	0	0	0	0	0	0	0	0						
3223305																																																																																																																																																	0	0	89390	74044	70044	0	0	1537	1395	0	0	0	0	0	0	103412	96417		0	0	672	631	0	0	5292	0	5292	36261	34676	4285	0	0	37	0	0	12204	0	0	3660																									0	0	0	0									0	0	0	0	0	0	4170	3660	0	0	0	0	0	0	0	0						
3223408																																																																																																																																																	0	0	3770	17842	16926	0	0	0	0	0	0	0	0	0	0	106690	90068		0	0	33061	25806	2000	1735	3441	0	3441	12000	7976	37112	6125	0	0	0	440	16086	6887	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3223417																																																																																																																																																	0	0	0	11730	10774	0	0	0	0	0	0	0	0	0	0	13729	12683		0	0	0	0	0	0	0	0	288	9316	3078	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3224302																																																																																																																																																	15616	15269	55174	0	0	0	0	0	0	0	0	0	0	36157	34395	191416	164947		0	0	11216	8750	0	0	1000	1000	0	9769	7275	3845	6350	144	47	391	2603	25963	98485	3194	42037																									0	0	0	0									0	0	0	0	324	310	49722	44907	0	0	0	0	0	0	0	0						
3224375																																																																																																																																																	25422	25008	17119	0	0	0	0	0	0	0	0	0	0	25422	25008	0	0		0	0	0	0	0	0	0	2500	10374	12548	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3224478																																																																																																																																																	0	0	3304	1004	992	0	0	0	0	0	0	0	0	0	0	4004	3823		0	0	0	0	0	0	2455	497	1958	928	440	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3224580																																																																																																																																																	0	0	53486	0	0	0	0	21866	19872	0	0	0	0	0	0	102039	88119		0	0	0	0	0	0	5708	0	5708	0	0	0	14165	0	0	0	0	0	68247	0	0																									0	0	0	0	0	0	9018	7779	0	0	54688	45707	0	0	16467	14761	0	0	0	0	0	0	0	0	0	0	0	0						
3228908																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54458	48353		0	0	9015	8266	0	0	1600	0	1600	4535	3860	6681	11195	0	101	526	242	4014	15600	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3229642																																																																																																																																																	0	0	417	0	0	0	0	0	0	0	0	0	0	0	0	12962	11048		0	0	5487	4349	0	0	0	893	0	0	0	2197	2154	147	726	0	0	463	2018	0	2451																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3229875																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3232204																																																																																																																																																	0	0	845546	0	0	0	0	99212	95292	0	0	0	0	105009	66840	1419535	1398087		105009	66840	48838	43349	4000	3779	0	1167227	0	15291	167515	32698	62656	0	0	0	0	0	22630	2154	32924																									0	0	0	0									0	0	0	0	0	0	3855	2769	0	0	0	0	0	0	0	0						
3232370																																																																																																																																																	0	0	65729	14241	13967	1750	1750	1998	1618	0	0	0	0	1750	1750	78924	69250		0	0	27488	22823	1750	1629	3556	38	3258	8071	10447	18845	10238	0	0	0	145	4786	1930	2942	10300																									0	0	0	0									0	0	7757	6803	0	0	14881	13242	0	0	0	0	0	0	0	0						
3235410																																																																																																																																																	0	0	59991	267065	245442	0	0	0	0	0	0	0	0	2916	2885	344835	319113		1822	1822	4546	3847	0	0	35056	32556	29330	150221	68116	34066	447	0	17	95	13	6184	72	363	550																									0	0	0	0	0	0	0	0	329	320	6857	6052	0	0	0	0	765	743	151	148	0	0	0	0	0	0	0	0						
3243282																																																																																																																																																	0	0	2749	44356	40478	0	0	500	490	0	0	0	0	0	0	69681	63509		0	0	0	0	0	0	501	996	490	22082	23300	0	0	0	11	0	0	13703	246	438	2244																									0	0	0	0									0	0	16066	13960	0	0	119	110	0	0	0	0	0	0	11	10						
3247589																																																																																																																																																	0	0	16535	22499	20200	0	0	0	0	0	0	0	0	0	0	86372	74167		0	0	11359	8575	4000	3601	500	4091	0	4873	18804	5519	2704	433	0	0	0	7789	17730	546	11678																									0	0	0	0									0	0	0	0	0	0	13452	12224	0	0	0	0	0	0	0	0						
3248849																																																																																																																																																	0	0	4255	99984	99993	0	0	9470	8446	0	0	0	0	15170	14661	174160	161819		15170	14661	33544	27048	0	0	99993	103698	0	2215	9364	17794	21291	0	27	0	0	4913	13200	290	4197																									0	0	0	0	0	0	3866	3333	0	0	18256	14807	0	0	0	0	0	0	4298	3585	0	0	0	0	0	0	51	45						
3253834																																																																																																																																																	0	0	0	6482	5816	0	0	0	0	0	0	0	0	0	0	31850	27811		0	0	8461	7161	500	444	665	1291	899	2886	3496	6871	442	0	1	7	53	5246	1636	1422	3562																									0	0	0	0	0	0	1832	1640	0	0	6158	5303	0	0	0	0	0	0	5703	4984	0	0	0	0	0	0	0	0						
3254297																																																																																																																																																	0	0	2344	29603	29400	0	0	0	0	0	0	0	0	0	0	38422	36863		0	0	4777	3813	6200	5202	24625	4999	19545	4856	0	4575	626	0	0	0	283	566	976	0	436																									0	0	0	0									0	0	0	0	0	0	578	436	0	0	0	0	0	0	0	0						
3262788																																																																																																																																																	0	0	9251	2879	2788	0	0	250	251	0	0	0	0	9313	7376	48538	43474		0	0	22337	20209	0	0	2	3613	107	3339	2417	11414	10099	62	337	231	837	2335	13872	437	3687																									0	0	0	0									0	0	0	0	1154	929	3510	2970	0	0	0	0	0	0	0	0						
3267738																																																																																																																																																	0	0	0	4019	3969	0	0	0	0	0	0	0	0	0	0	53359	48144		0	0	0	0	0	0	3969	0	3969	0	0	0	0	0	0	0	0	20158	14962	2447	6607																									0	0	0	0									0	0	0	0	0	0	9586	9054	0	0	0	0	0	0	0	0						
3268173																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3268249																																																																																																																																																	33644	30943	1047247	19542	17092	0	0	0	0	0	0	0	0	730183	651807	347718	317064		490713	439936	189759	188904	0	0	256620	62177	194439	118409	110664	467706	25783	0	40	80	673	5938	38920	355	22063																									0	0	0	0									0	0	0	0	19628	18546	3059	2790	0	0	0	0	0	0	0	0						
3270046																																																																																																																																																	0	0	1929	30109	29446	0	0	500	476	0	0	0	0	0	0	49856	48480		0	0	6659	6393	0	0	1983	0	1983	27463	985	5145	740	0	34	0	0	3311	1585	5398	1836																									0	0	0	0	0	0	36	34	0	0	5087	4897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3271799																																																																																																																																																	0	0	80777	32980	29281	0	0	7200	6666	0	0	0	0	37922	32323	143581	127999		37922	32323	44885	37240	0	0	1238	15252	872	12037	15196	39732	45217	7678	21	0	91	868	961	9308	18686																									0	14045	0	14341									0	0	0	0	0	0	16893	15120	0	0	0	0	0	0	5542	5151						
3271986																																																																																																																																																	0	0	9295	45244	38800	0	0	0	0	0	0	0	0	0	0	155095	134387		0	0	41889	31748	0	0	4290	0	0	0	8121	51606	13835	0	0	0	0	0	10005	19997	30823																									0	2283	0	2327									0	0	0	0	0	0	30942	29313	0	0	0	0	0	0	7856	7375						
3272956																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3274709																																																																																																																																																	0	0	46966	56800	53015	0	0	45593	44018	0	0	0	0	0	0	414224	370640		0	0	74928	58449	0	0	2966	62616	9996	58600	27866	53835	14217	41	320	0	0	25515	21663	21131	74840																									0	22989	0	23294	0	0	3873	3606	0	0	51194	43933	0	0	0	0	0	0	22705	19834	0	0	0	0	0	0	13248	11267						
3276543																																																																																																																																																	16609	16391	0	0	0	0	0	0	0	0	0	0	0	16609	16391	14308	12731		0	0	0	0	0	0	0	5756	8961	3676	0	0	0	25	0	135	1801	4263	1412	282	3029																									0	0	0	0									0	0	0	0	0	0	4090	3311	0	0	0	0	0	0	0	0						
3277241																																																																																																																																																	0	0	448	18795	18647	8761	7998	0	0	0	0	0	0	8761	7998	24465	23861		0	0	0	0	0	0	14784	16287	0	3863	5758	1500	0	0	283	0	250	1802	474	0	2405																									0	0	0	0									0	0	0	0	0	0	2668	2405	0	0	0	0	0	0	0	0						
3280625																																																																																																																																																	0	0	24255	49601	45880	0	0	0	0	0	0	0	0	0	0	454376	398952		0	0	96663	81108	0	0	910	0	751	21123	37235	97312	12286	0	917	118	811	58385	92014	17600	60400																									0	0	0	0									0	0	0	0	0	0	76586	68830	0	0	0	0	0	0	0	0						
3281510																																																																																																																																																	0	0	0	0	0	0	0	73400	66830	0	0	3750	3427	0	0	168969	152810		0	0	21494	19302	0	0	1000	5832	639	15665	64444	29780	1459	2028	4354	198	543	1828	154	11664	14221																									0	260	0	261									0	0	0	0	0	0	2226	2156	0	0	0	0	0	0	2304	1993						
3282012																																																																																																																																																	0	0	6347	1243	1221	0	0	0	0	0	0	0	0	0	0	24942	21507		0	0	10263	8646	0	0	840	100	740	1092	448	7313	1192	0	0	24	53	3707	5674	605	559																									0	0	0	0									0	0	0	0	0	0	1260	1164	0	0	0	0	0	0	0	0						
3282692																																																																																																																																																	0	0	4736	0	0	0	0	4000	3205	0	0	1000	807	0	0	9728	7993		0	0	0	0	1000	867	0	0	0	0	2539	1473	0	0	0	0	65	0	769	0	3148																									0	0	0	0									0	0	0	0	0	0	918	793	0	0	0	0	0	0	0	0						
