"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
738255																					639	1845	6236	212	326	109			2448					0		978	0	0	Artwork and Collectibles			
738303																					6741	10365	51755	1218	2149				3349					0		29151	0	0				
738657																				0	101	0	1655	0	147	0	0	0	394	0	0	0	0	0	0	1013	0	0				
738769																					4800	6922	35909		2519				3508					0		14399	0	3761				
739346																					336	2079	3845	57	57				1373					0		0	0	0				
739355																				0	2600	2716	7479	453	453	0	0	0	1710	0	0	0	0	0	0	0	0	0				
739560																				0	15000	9465	147569	5963	22368	0	0	0	19809	15066	0	0	0	0	0	80927	0	0				
739832																					1359	123	6036		249				1209					0		3096	0	0				
740249																					1587	0	4052		88				2377					0		0	0	0				
741068																					78	53	364		106				127					0		0	0	0				
741152																					24	0	392		104				264					0		0	0	0				
741330																					3818	1470	30272	1410	3310				6500	1344				0		9454	354	5366				
741358																					0	0	553		104				179					0		270	0	0				
741648																					59	0	1988		77				222					0		1630	0	0				
741844																					172	1328	4960		169				877					0		2414	0	0				
741956																					449	565	1461		67				380					0		0	0	0				
741974																					3412	0	7299		512				605					0		1824	946	0				
742056																					239	1926	3337		177				995					0		0	0	0				
742542																					433	0	2277		60				678					0		780	0	326				
742636																					73	0	570		139				358					0		0	0	0				
742944																					1545	576	11654	278	295				703					0		8535	0	0	FISERV EFT SETTLEMENT		Payroll In-Process	
743679																					3563	6291	19229		3174				2042					0		4159	0	0				
743950																					138	1094	2559		79				366					0		882	0	0				
744854																					411	2354	4941		1021				1155					0		0	0	0				
745150																					83	0	467		35				349					0		0	0	0				
745347																				0	209	2875	4420	0	45	0	0	0	1291	0	0	0	0	0	0	0	0	0				
746157																					1471	0	2386		208				707					0		0	0	0				
746429																					1658	4205	20288		399				1577					0		12449	0	0				
746755																					1660	4100	13857		828				2043					0		0	5226	0				
746942																					134	0	1354		171				1049					0		0	0	0				
746979																					81	166	685		72				366					0		0	0	0				
747051																				0	607	0	3307	128	128	0	0	0	484	0	0	0	0	0	0	0	0	2088				
747257																					2350	0	7309		354				903					0		3702	0	0				
748254																					474	6308	10665		527				826					0		2530	0	0				
748357																					96	2	1314		1109				107					0		0	0	0				
748441																					710	0	1456		137				609					0		0	0	0				
748964																					715	0	12193		209				1827					0		9442	0	0				
749242																					21650	114342	666643		103162				55840	65143				0		301204	6358	64087				
749635																					1229	16051	41930		1166				3556					0		16813	3115	0				
749840																					124	37	314		0				153					0		0	0	0				
749943																					0	1180	3518		238				2100					0		0	0	0				
750051																					454	0	2155		279				1422					0		0	0	0				
750127																					233	2067	3706		829				577					0		0	0	0				
750341																					1512	1322	11950		649				1565					0		4806	0	2096				
750444																					58	24	472		157				233					0		0	0	0				
750846																					156	715	3690		72				1287					0		1460	0	0				
751254																					1493	7764	11336		233				1846					0		0	0	0				
751656																					14856	0	79213	2314	3331				12120			825		0		48906	0	0	ICS Receivable Clearing			
751852																					538	0	7024	207	2655				948			1834		0		1381	1502	0				
752644																				0	907	2098	10739	410	680	0	0	0	1191	0	60	0	0	0	0	5507	0	356				
752831																					192	3210	4875		425				1048					0		0	0	0				
753052																					0	0	433		14				419					0		0	0	0				
753324																					4608	8154	75450		35864				3093					0		23731	0	0				
753641																					275	325	3750		201				278					0		2671	0	0				
753856																					0	0	613		350				263					0		0	0	0				
754068																					3640	1052	7427		773				1962					0		0	0	0				
754246																					100	0	1310		181				1029					0		0	0	0				
754536																					486	0	2979		313				499					0		1681	0	0				
754826																					4564	5524	23043		3192				3611					0		3161	0	2991				
754853																					7868	11085	39218		2387				4399					0		12668	811	0				
754929																					1092	23560	84811	10430	11014				5822					0		41438	0	1885				
755252																					3346	0	19731		1310				3026					0		12049	0	0				
755421																					118	101	518		57				242					0		0	0	0				
755458																					4296	0	6077		170				1611					0		0	0	0				
756343																					383	6	4827		352				1146					0		2940	0	0				
756848																					424	0	4798		150				2166					0		2058	0	0				
757377																					2540	11725	24145		5219				2607					0		2054	0	0				
757452																					3252	1701	6971	309	834				1184					0		0	0	0				
757779																					964	527	8240		619				1016					0		3444	0	1670				
758703																					34818	31314	255114		89451				17464	73079				37		65946	4488	11596				
758842																					638	456	4416		107				1345					0		960	0	910				
758851																					1228	0	18696		7305				2231					0		7932	0	0				
759045																					1955	0	18006		770				2679					0		12602	0	0				
759625																					412	2772	12542		3226				1670					0		4462	0	0				
760210																					237	786	5956		173				372					0		4388	0	0				
760331																					405	0	2782		682				1695					0		0	0	0				
760340																					479	0	2666		325				854					0		1008	0	0				
760434																					284	0	3189		30				2206					0		669	0	0				
760649																					394	0	1705		62				1249					0		0	0	0				
760854																					2333	23605	50499		1472				3704					0		15791	0	3594				
760939																					0	424	2427		151				224					0		1628	0	0				
760957																					250	1896	2917		286				485					0		0	0	0				
761244																					1470	2445	14290		1301				1222					0		7852	0	0				
761459																					416	1655	3462		117				1274					0		0	0	0				
761543																					1096	4302	13390		233				2488					0		5271	0	0				
761806	0	445689	364278	2697267	144166	416813	0	0	0	239848	0	0	0	0	0	0	689965	438737	101938		445689																					
761833																					0	0	2247	136	138				287					0		1822	0	0				
761851																					2290	0	12046		16				4398					0		5342	0	0				
761954																					152	0	1603		421				1030					0		0	0	0				
762045																					1018	26	7460		331				996					0		5089	0	0				
762447																					22893	77349	303350		26543				25734					0		121868	0	28963				
762474																					32448	7043	142071		13465				10585					0		66027	0	12503				
762773																					296	970	6805		4541				998					0		0	0	0				
763211																					646	6624	8553		233				1050					0		0	0	0				
763677																					651	15849	51898		4050				4181					0		23244	0	3923				
763930																					322	6218	10712		976				3125					0		71	0	0				
764030																				0	25628	15151	600205	0	110901	0	0	0	61992	0	0	0	0	0	0	337839	24521	24173				
764058																					2506	0	7242		1947				2789					0		0	0	0				
764067																					348	0	1306		179				779					0		0	0	0				
764142																					1775	376	6042		184				1039					0		0	0	2668				
764151																					99	0	1591		125				234					0		1133	0	0				
764816																					1278	0	4517		238				604					0		2397	0	0				
765318																					818	0	6685		330				562					0		2657	2318	0				
765354																				0	352	0	974	115	130	0	0	0	492	0	0	0	0	0	0	0	0	0				
765505																					2208	9670	42951	1517	6795				3582	5069				0		20696	0	0				
765662																					1062	0	4721		7				694					0		2126	0	832				
765877																					544	915	6082		202				425					0		3996	0	0				
766052																					151	0	901		65				685					0		0	0	0				
766164																					50033	15945	181981		56405	16269			18208					0		15926	24547	917	Tax Receivable			
767040																					257	14	1932		99				461					0		1101	0	0				
767152																					70	308	602	47	95	48			129					0		0	0	0	accr investment rec;v bonds & CD'S other Receivable57			
767246																					0	0	1715		1518				197					0		0	0	0				
767255																					492	0	7859		275				1196					0		4427	114	1355				
767554																					231	0	5279		1099				531					0		3418	0	0				
767572																					379	19	570		67				105					0		0	0	0				
767611																				0	101	2674	8526	277	489	137	0	0	740	0	0	0	0	0	0	4522	0	0	INCOME TAX PAYABLE			
767732																					312	5947	27929		2827				4093					0		14750	0	0				
767974																					7633	4411	67809		22527				7049					0		26189	0	0				
768074																					7712	2354	66117		13727				6261					0		23277	0	12786				
768458																				0	462	0	3756	180	193	0	0	0	579	0	0	0	0	0	0	2522	0	0				
768476																					79	28	489		205				177					0		0	0	0				
768953																					6433	8380	45057		22036				2169					0		6039	0	0				
769156																					950	1839	3469		77				603					0		0	0	0				
769334																					239	2	2611		197				754					0		717	0	702				
770451																					592	0	4786		124				1563					0		2507	0	0				
770545																					75	0	331		23				233					0		0	0	0				
770639																					601	2870	4866		232				1163					0		0	0	0				
770657																					1683	0	28499		2537				7765					0		8357	0	8157				
770853																					2844	0	8608		411				2153					0		1378	0	1822				
771047																					62	0	1427		54				513					0		798	0	0				
771140																					5677	16680	50724	938	3232				7046	1173	53			0		18089	0	0				
771458																					2855	330	41768		2750				5082					0		26941	0	3810				
771609																					9736	12332	112143		51533				7062					0		31480	0	0				
771748																					298	832	3133	234	244				1759		9			0		0	0	0	144100 COIN			
771878																					877	2836	17376		303				881					0		4336	0	8143				
772008																					4135	22229	66347		8386				4965					0		26632	0	0				
772446																					252	1338	18334		16736				8					0		0	0	0				
772754																					92	0	963		57				814					0		0	0	0				
773032																				0	87	0	4493	210	229	0	0	0	591	0	0	0	0	0	0	3586	0	0				
773171																					778	572	2011		311				350					0		0	0	0				
773247																					39696	19086	371737		145784	46620			17523					0		132399	4128	13121	Equipment for use by others			
773443																				0	876	0	5431	0	2750	1459	0	0	1805	0	0	0	0	0	0	0	0	0	Supplemental Retirement Trust			
773470																					8800	0	13824		1131				3893					0		0	0	0				
773742																					2206	9982	21344		1223				1198					0		5225	0	1510				
774132																					1648	150	26747		3346				2308					0		14829	0	4466				
774235																					248	746	7185		385				924					0		4882	0	0				
774253																					422	0	1771		102				225					0		1022	0	0				
774262																					13450	29225	145950	2879	18085	4385			10916	9971				0		38179	0	36095	CRA Investments			
774347																					669	471	10599		690				1694					0		7075	0	0				
775054																					1661	0	19385		659				4602					0		10705	0	1758				
775241																				0	108	263	704	0	17	0	0	0	316	0	0	0	0	0	0	0	0	0				
775456																					5354	0	27376		1023				4648					0		13946	0	2405				
775773																					620	6027	17509		829				831					0		9202	0	0				
776369																					0	816	5053		118				456					0		3663	0	0				
776547																					940	2306	12536		60				1332					0		7253	0	645				
777254																					1074	0	2537		52				386					0		1025	0	0				
777366		6435	8964	25019	742	3227				3211		31			0		3182	0	0		6435																					
777441																					390	2279	7046		1705				486					0		2186	0	0				
777870																					655	2059	13624		1548				885					0		7803	0	674				
778738																					4258	440	17151		5333				3802					3318		0	0	0				
779016																					738	3193	17254		698				1307					10		8996	0	2312				
779351																				0	7266	2461	78116	461	4412	0	0	0	6146	383	1436	0	0	0	0	57831	0	0				
779360																					707	0	4642		1060				2875					0		0	0	0				
779641																					148	0	2423		64				210					0		0	2001	0				
779650																					1838	0	6318		868				2125					0		1487	0	0				
779968																					5665	9565	19716		1933				2553					0		0	0	0				
780049																					944	0	6733		324				1432					0		1064	0	2969				
780218																					3860	12056	42801		3786				3911					0		6960	0	12228				
780263																					1316	0	9638		269				1327					0		6726	0	0				
780722																				0	1019	6305	23889	1158	1185	0	0	0	1855	0	0	0	0	0	0	10112	0	3413				
780955																					1102	1352	4125		483				1188					0		0	0	0				
782016																					451	1394	2397		61				491					0		0	0	0				
782306																					31402	32496	103371		22770	16939			15959					0		744	0	0	Other Investment-LIHTC			
782548																					254	720	1934		605				355					0		0	0	0				
783161																					9440	25461	65080		9139				5543					0		15329	0	168				
783246																					1634	5197	13837		400				2351					0		4255	0	0				
783349																				117	0	172	558	0	175	0	0	0	183	0	0	0	0	0	0	0	28	0				
783648																					34922	40130	391970	8281	160782				18997	123618				0		40650	96489	0				
783844																				0	779	8011	30897	399	469	0	0	0	2649	0	0	0	0	0	0	18989	0	0				
783910																					1093	797	10858		2505				963					0		5500	0	0				
784159																					889	0	24332		321				3020					0		15045	0	5057				
784430																					67	3903	8344		1362				683					0		2329	0	0				
785147																					2230	7215	18813		5739				2672					0		957	0	0				
785473																					20004	0	88358	4259	14886			4359	8323					0		37049	0	8096	Income Tax Receiveable		Other Assets	
785857																					126	0	7664		488				1290					0		5760	0	0				
785923																					10792	7191	75713		6095				7608					0		41982	0	2045				
785950																					1275	5745	17914		791				2723					0		7380	0	0				
786210																					4241	0	52096		1956				7826					0		38073	0	0				
786256																				0	54	559	868	43	93	0	0	0	162	0	0	0	0	0	0	0	0	0				
786340																					1468	0	11921		758				1177					0		0	1014	7504				
786555																					1588	0	9778		431				1389					0		5296	0	1074				
786612																					4595	15710	116954	5204	30369	8352	2952		15861					0		36806	0	13613	OPERATING ROU ASSET	FINANCE ROU ASSET		
786733																					293	6138	18190		3055				1274					0		6005	0	1425				
786948																					840	280	5295		105				1975					0		2095	0	0				
787141																					278	0	740		114				348					0		0	0	0				
787459																					482	0	1693		0				642					0		569	0	0				
787842																					930	437	6995		131				1981					0		3516	0	0				
788559																					2982	3294	7729		345				1108					0		0	0	0				
788652																					654	580	5115		315				392					0		3174	0	0				
788773																					7805	6511	19307		2967				2024					0		0	0	0				
789051																					174	139	678		79				286					0		0	0	0				
790150																					313	563	2668		100				279					0		1413	0	0				
790271																					1061	8567	24618		809				1545					0		5971	0	6665				
790543																					7341	7294	26442		5256				6551					0		0	0	0				
790703																					357	4629	12797		1763				1065					0		3148	1835	0				
790918																					4408	10407	47642		3109				4479					0		15643	0	9596				
791072																					882	0	4968		1100				1135					0		1269	0	582				
791353																					332	0	3909	148	150				738					0		2689	0	0				
791821																					671	5883	22819		1829				1882					0		6620	0	5934				
791942																					2020	0	6706		143				748					0		3795	0	0				
792453																					333	5	1662		7				604					0		713	0	0				
792640																				0	180	53	1840	133	133	0	0	0	1474	0	0	0	0	0	0	0	0	0				
792659																					689	0	5151		218				706					0		0	3538	0				
794149																					901	0	5104	289	399				673					0		3131	0	0				
794336																					1520	10935	16624		2140				2029					0		0	0	0				
794345																					658	2582	12530		159				1000					0		4459	1619	2053				
794475																					1458	58	6439		193				440					0		1426	0	2864				
794653																					152	130	950		39				227					0		402	0	0				
795249																				0	152	1283	2882	0	82	0	0	0	717	0	0	0	0	0	0	648	0	0				
795548																				0	1540	2636	21071	118	234	0	0	0	4159	0	72	44	0	0	0	12502	0	0				
795959																					609	928	6558		196				506					0		3569	0	750				
795968		36959	185966	810234		85761				50141			22882		0		364685	63287	23435		36959																					
796152																					199	0	7205		1011				856					0		5139	0	0				
796451																					40	0	2429		263				2126					0		0	0	0				
796572																					1283	9299	14867		1623				2662					0		0	0	0				
796657																					540	307	1874		402				625					0		0	0	0				
797140																					900	7265	20320		3714				1621					0		6820	0	0				
797775																				0	15237	176	61262	0	17407	0	0	0	6430	11767	0	0	0	0	0	16305	5707	0				
798512																					395	0	959		165				271					0		128	0	0				
799359																					61	424	846		29				332					0		0	0	0				
799751																					1460	0	2807	154	154				1193					0		0	0	0	Payroll Clearing			
799854																					453	444	2532		394				1241					0		0	0	0				
799939																					31	0	557		189				4					0		333	0	0				
799948																					723	0	9647		1814				1717					0		1986	0	3407				
800134																					653	0	8666		501				1238					0		6274	0	0				
800442																					258	0	5503		153				1265					0		3827	0	0				
800479																					35	0	2149		486				128					0		1500	0	0				
800657																					36627	72917	520086	119263	183212				58699					0		7837	160794	0				
800853																					216	0	7200		1060				1496					0		4428	0	0				
801047																					786	5789	22239		726				1923					0		6375	0	6640				
801056																					1367	0	5016		996				775					0		1878	0	0				
801654																					387	0	6784		130				668					0		5599	0	0				
802866	0	667000	1150000	3265000	0	735000	0	0	0	600000	0	316000	0	0	0	0	53000	37000	23000		667000																					
803256																					235	0	1230		213				782					0		0	0	0				
803265																					52	851	1363		138				144					0		178	0	0				
803649																					1900	0	15319		2256				5816					0		5347	0	0				
803658																					329	1731	4617		66				635					0		1856	0	0				
803957																					18	0	11470		1436				3925					0		2939	0	3152				
804150																				0	65	514	866	32	71	18	0	0	216	0	21	0	0	0	0	0	0	0	INCOME TAX REC.			
804338																					8746	3948	51792		1439				7328					0		30331	0	0				
804374																					543	1466	11274		1393				1249					0		0	0	6623				
804422																					88	0	525		150				287					0		0	0	0				
804860																					447	748	1566		148				223					0		0	0	0				
804963		73747	1171481	3316785		616277				235250		193776			0		380699	480991	358340																							
805045																					746	25	2000		77				1152					0		0	0	0				
805250																				0	1173	416	4857	289	338	0	0	0	2874	0	0	0	0	56	0	0	0	0				
805335																					81	0	3241		206				374					0		2580	0	0	Prepaid Consultant Fee			
805755																				15	1580	0	4644	695	778				2286			68		0		0	0	0				
805876																					1018	2110	10372		335				585					0		5662	0	662				
806846																					3981	6138	37084		19284				3492					0		444	3745	0				
806958																				0	891	0	13257	447	504	0	0	0	3754	0	0	0	0	0	0	6747	0	1361				
807348																					867	462	3538		640				464					0		1105	0	0				
807432																					169	0	3494		177				695					0		2453	0	0				
807656																					393	0	3369		2152				824					0		0	0	0				
807955																					3523	0	54092		2697				4857					0		43015	0	0				
808260																					15549	34411	230087		87492	26677	43674		20069					0		72566	0	0	Non- Qualified Deferred Comp	CRA Low Income Housing Investment		
808345																					119	783	1638		63				249					0		424	0	0				
808354																					185	0	1480		11				1284					0		0	0	0				
808653																					377	3751	8335		679				3528					0		0	0	0				
809070																					316	0	823		450				57					0		0	0	0				
809276																					1535	4075	13060		5328				2122					0		0	0	0				
809379																					575	1803	2930		83				469					0		0	0	0				
809650																					1868	278	5845	847	2063	162	156		1044			882		0		592	0	0	Collection Account	Irvine Purchase		
809771																					5457	8556	127733		4209				4669					0		104842	0	0				
809856																					1157	0	4318		46				857					0		2258	0	0				
810544																					316	400	6831		155				2404					0		3556	0	0				
811046																					23602	53362	309400		109656				19199	90668				0		96462	7119	0				
811457																				0	14	0	248	115	163	0	0	0	71	0	0	0	0	0	0	0	0	0				
811541																					411	0	3988		2053				496					0		1028	0	0				
811550																					144	0	3478		255				484					0		2595	0	0				
811747																					600	183	10402		1731				4471					0		3417	0	0				
812164	0	38	1	965	0	926	0	0	0	0	0	0	890	0	0	0	0	0	0																							
812379																				0	441	141	3721	180	386	0	0	0	376	0	0	0	0	0	0	2377	0	0				
812436																					1111	7901	14403		1366				2715					0		1074	236	0				
812557																					2163	0	11428		917				8202					0		146	0	0				
812614																				3	768	2100	4276	285	530	240			878					0		0	0	0	Unearned dealer reserve			
813059																					56	0	510		64				390					0		0	0	0				
813572																				0	695	9774	18122	0	6859	0	0	0	794	0	0	5939	0	0	0	0	0	0				
813853																					1990	2234	9582		422				1185					0		3751	0	0				
814074																					650	0	8128	491	1812	123	165		238					0		2839	0	2589	Derivative Asset - Open Pipeline	Accounting Suspense		
814355																					0	0	169		0				169					0		0	0	0				
814430																					149045	156964	1167932		275030	216223			74956					0		385903	0	126034	Lease Equipment			
814458																					145	0	1688		437				1106					0		0	0	0				
814476																					165	2202	3187	155	219				601					0		0	0	0				
814551																					356	0	1887		400				933					0		198	0	0				
814711																				472	1222	4971	16697	483	1890	0	0	0	997	0	0	905	0	0	0	4783	2834	0				
815053																					1178	498	3611		79				1856					0		0	0	0				
815147																					1296	308	9024		481				763					0		6176	0	0				
815156																					1980	0	24391		1095				10415					0		4972	0	5929				
815277																					3953	1452	14495	189	1023				3864					0		4203	0	0				
815754																					982	0	6731		1377				1148					0		3224	0	0				
815772																					1750	0	5369		355				345					0		2919	0	0				
816256																					331	475	2701		569				1002					0		324	0	0				
816304																					1068	2230	11591		649				650					0		6994	0	0				
816603																					33245	62119	258933	16743	44714	17600			17364	1814	423	5559		0		101491	0	0	Assets of deferred compensation plans			
816751																					51	0	266		33				182					0		0	0	0				
817477																					410	1591	2749		300				448					0		0	0	0				
817824	0	2398458	2595386	28896691	0	11904323	3921466	0	0	1392611	0	0	0	0	0	0	6882283	2013283	1710347		2398458																		Tax Credit Investments			
818401																					1887	13932	54484		8000				4107					0		22609	0	3949				
818540																				0	117	778	1610	15	15	0	0	0	700	0	0	0	0	0	0	0	0	0				
818559																					263	2208	2877		54				352					0		0	0	0				
818652																					135	0	3344	55	55				208					0		2946	0	0				
819154																					120	0	1851		209				474					0		1048	0	0				
819172																					750	1085	3021		182				459					0		545	0	0				
819453																					410	914	6321		227	132			1889					0		2881	0	0	Accrued Tax Asset			
819556																					1354	0	12998		1031				3704					0		6909	0	0				
819855																					2453	5441	32364		2348				6544					0		15578	0	0				
820048																				0	2762	13108	27068	228	4070	119	2558	0	4092	1165	0	0	0	0	0	2340	696	0	PREPAID BUILDING MAINTENANCE	INVESTMENT IN NEW MARKET TAX CREDITS		
820301																				0	1019	670	16591	441	852	247	0	0	1098	0	0	0	0	0	0	8379	0	4573	Net current tax receivable			
820477																					234	32	1676		949				461					0		0	0	0				
820842																					377	0	1933		125				1431					0		0	0	0				
820879																					890	1174	9725		1039				397					0		6225	0	0				
821036																					737	0	8114		815				902					0		5660	0	0				
821157																					184	0	4967		100				2174					0		0	0	2509				
821559																					48	0	185		54				83					0		0	0	0				
821643																				0	240	170	2022	36	36	0	0	0	537	0	0	0	0	0	0	684	0	355				
821906																					1727	9151	50508		3431				6012					0		25833	0	4354				
822042																					1934	9316	36492	1422	1477				4916					0		18770	0	79				
822051																					1528	0	3326		214				1584					0		0	0	0				
822275																					1312	0	3499		609				1319					0		259	0	0				
822556																					59705	0	320752		239677	186252			21370					0		0	0	0	Securities sold under agreement to repurchase			
822631																					180	776	1414		36				422					0		0	0	0				
823076																					153	344	693		34				162					0		0	0	0				
823133																					197	9245	14320		588				4290					0		0	0	0				
823142																				0	560	0	1266	133	192	0	0	0	514	0	0	0	0	0	0	0	0	0				
823450																					1295	0	11711		848				1699					0		4377	0	3492				
823478																					1238	3808	39226		1804				6635					0		19535	0	6206				
823553																					0	0	603		10				175					0		418	0	0				
823638																					90	4887	6110		293				840					0		0	0	0				
823656																					2122	0	12590		508				2390					0		7570	0	0				
824242																					250	596	1950		39				610					0		455	0	0				
824653																					4759	0	11807		216				2226					0		4606	0	0				
824671																					508	2842	21757		1204				1619					0		15584	0	0				
824738																					186	0	1149		98				865					0		0	0	0				
825146																					13169	0	87038	3520	11294				19527	4372				0		26426	0	16622				
825454																					574	0	6961		1103	633			1258					0		4026	0	0	Other Investment-Annuity			
825548																					1708	0	10118		136				1745					0		6529	0	0				
825753																					449	6780	8652	368	372				866					185		0	0	0				
825847																					1048	0	5906		151				4707					0		0	0	0				
825940																					674	0	1591		410				507					0		0	0	0				
826451																					0	1927	4825		183				609					0		2106	0	0				
826648																					760	276	6395		200				1873					0		3286	0	0				
826956																				35	4281	9587	113560	2275	16303	0	0	0	20586	0	41	11263	0	0	0	62803	0	0				
827355																					72	4077	5178		102				927					0		0	0	0				
827458																					954	4	11478		250				4428					0		5842	0	0				
827560	0	2641	4455	32309	1724	4887	1175	0	0	1451	0	0	0	0	0	0	16543	2332	0		2641																		HAWAII AFFORDABLE HOUSING FUND			
828110																					142	1163	5282		1200				2777					0		0	0	0				
828174																					261	1237	9877		330				636					0		5599	1814	0				
828473																					284	1530	12740	498	1118				850			157		0		8958	0	0				
828651																					5855	0	24032	4676	9302				8875					0		0	0	0				
829032																					382	1004	8476		2135				447					0		3525	0	983				
829041																					594	3705	6538		878				1179					0		182	0	0				
829050																					625	0	2424		57				1566					0		176	0	0				
829452																					137	122	1196		22				356					0		559	0	0				
830113																					623	1575	9828		6				948					0		4425	0	2251				
830252																					0	2750	6660		240				338					0		3332	0	0				
830355																					1193	0	18619		897				1853					0		11799	835	2042				
830542																					3147	6728	35995		2106				5544					0		18470	0	0				
830645																				0	103	791	1121	77	77	0	0	0	150	0	0	0	0	0	0	0	0	0				
830748																					1576	0	4614		174				2864					0		0	0	0				
831008																					1338	6259	43960		6268				2459					0		24196	0	3440				
831576																					2603	322	13473		1172				1643					0		7733	0	0				
831642																					482	1842	17335		266				1410					0		13335	0	0				
831875																					1537	0	1784		52				195					0		0	0	0				
831941																					945	0	2607		436				904					0		322	0	0				
832528																					0	878	1483		147				458					0		0	0	0				
832546																					1640	4084	19395	872	2107				1896		169			0		9668	0	0				
833404																				0	13943	15303	59590	3833	13450	0	0	0	4008	0	0	0	0	0	0	12886	0	0				
833749																					1687	0	5552		707				1966					0		1192	0	0				
833758																					522	1803	7264		182				1581					0		3176	0	0				
833851																					42	0	217		74				101					0		0	0	0				
834175																					511	127	3065		74				222					0		2131	0	0				
835079																					728	67	1112		89				228					0		0	0	0				
835257																					1329	724	4814		378				1898					0		485	0	0				
835378																					434	735	2566		94				318					0		985	0	0				
835444																					342	0	7422		151				658					0		6271	0	0				
835613																					171	0	408		6				231					0		0	0	0				
835659																					291	0	939		52				596					0		0	0	0				
835743																					766	0	16110		827				2320					0		10021	997	1179				
835770																					1702	6378	20136		414				1575					0		10067	0	0				
836656																					0	0	205		51				154					0		0	0	0				
836843																					19158	40850	189880	3422	8721				26249	2776				0		88436	0	6466				
837000																				0	21601	31792	200840	0	25376	19193	0	0	11988	0	0	0	0	0	0	110083	0	0	Prepaid Pension			
837046																					135	88	1340		1				1116					0		0	0	0				
837149																					2609	0	12250		847				4111					0		4683	0	0				
837158																					359	0	4357		2783				1215					0		0	0	0				
837354																					1030	0	5213		213				479					0		3491	0	0				
837448																					545	910	4633		76				1336					0		1766	0	0				
837541																					170	4884	11558		262				1070					0		5172	0	0				
837608																					3797	10507	51530		6677				2277					0		15831	1046	11395				
837653																					232	0	2769		70				853					0		0	0	1614				
837840																					990	4080	11807		683				1196					0		4858	0	0				
837952																					372	488	4290		41				875					0		2514	0	0				
837970																					836	3055	16299	384	828				1625					0		9955	0	0				
838155																					0	172	568		38				358					0		0	0	0				
839068																					454	7738	12403		203				4008					0		0	0	0				
839246																					422	0	1986		236				1328					0		0	0	0				
839255																					1952	0	10887	584	844				2158					0		5933	0	0				
839572																					14192	0	21620		2588				4840					0		0	0	0				
839817																				0	329	0	693	0	67	0	0	0	297	0	0	0	0	0	0	0	0	0				
839974																					2021	0	2486		66				399					0		0	0	0				
840019																					685	0	6117		276				531					0		4625	0	0				
840251																					3074	0	5303		161				386					0		1682	0	0				
840354																					243	0	1764		12				494					0		1015	0	0				
840363																					4557	0	36416		3496				6567					0		21796	0	0				
840578																					200	0	992		53				63					0		676	0	0				
840747																					7078	1251	21309		901				6956					0		5123	0	0				
841472																					899	4117	13802		552				1066					0		4133	0	3035				
841753																					363	0	2129		309				1457					0		0	0	0				
841838																					488	0	11971		2481				1279					0		7723	0	0				
842376																					7223	611	14487		249				1243					0		2580	2581	0				
842460																				0	7978	1953	98033	2598	10381	0	0	0	7584	0	1309	1678	0	0	0	70137	0	0				
842853																					51	0	290		48				191					0		0	0	0				
843476																					314	341	2758		30				198					0		1875	0	0				
843542																					790	0	4539		84				349					0		1799	0	1517				
843953																					1179	226	2055		186				464					0		0	0	0				
844053																				0	3029	11879	34812	0	2242	0	0	0	3729	0	0	0	0	0	0	13933	0	0				
844138																					0	164	1701		440				1097					0		0	0	0				
844455																					113	415	1122		8				441					0		145	0	0				
844567																					1892	0	9277		1577				3107					0		2701	0	0				
845247																					1546	0	4562		508				2508					0		0	0	0				
845443																					525	614	6290		122				1300					0		2105	0	1624				
845573																					16385	17127	178606		34903	11474			11614	21714				0		98577	0	0	unapplied payments			
846132																					41	0	308		39				228					0		0	0	0				
846945																					1866	2340	9292		113				495					0		3483	0	995				
847157																					870	0	6490		309				1345					0		3353	0	613				
847979																					522	34	3900		177				309					0		2858	0	0				
848248																					1681	0	13335		226				3768					0		7660	0	0				
848453																					62	396	725		107				160					0		0	0	0				
849076																					48	634	1226		167				377					0		0	0	0				
849348																					975	0	6100		1354				3005					0		766	0	0				
849357																					651	0	9813		220				1353					0		7589	0	0				
849432																				0	321	2393	9298	109	244	135	0	0	824	0	0	0	0	0	0	5516	0	0	Accrued Expenses			
850036																					38472	0	75089	4759	7254				25448			1867		0		3915	0	0				
850054																				0	253	0	1689	178	229	51	0	0	1207	0	0	0	0	0	0	0	0	0	Fiserv EFT Deposit			
850456																					993	646	3845		61				2145					0		0	0	0				
851060																					0	1530	2019		124				365					0		0	0	0				
851172																					287	1620	10630		270				442					0		8011	0	0				
851239																					316	4531	13684		1572				1272					0		1088	4905	0				
851631																					453	0	6226		434				1565					0		3774	0	0				
852218	0	4603000	7158000	178064000	0	145931000	0	0	0	8271000	0	0	67531000	0	0	0	6528000	5573000	0		4069000																					
852254																					309	2042	9380		123				3178					0		3728	0	0				
