"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL58	RCONLL59	RCONLL60	RCONLL61	RCONMM07	RCONMQ52	RCONN523	RCONN524	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
30502																																		10457	0	73000	9934	523	73000		0	0	0	0	0	1063	1	850			0	73000	0	0	0	0	0	0	0	0	0	0					23632	0																					8	336	0	0	0	0	0	0																					http://www.northwaybank.com	
30650																																		5465	0	0	5076	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	389																					0	0	0	0	0	0	0	0																					www.lcbankmn.com	
30810	0	0	0	0	0	16436615		616	0	0	false	0	5093880	0	0	0	0	0	6106140	6944237	1994224	1392014	11092034	0	0	1866130	0	0	0												0	0	0	0	0																0		true	false					0	0	0	0	0	0	0	0	0		0	0	0	0	0						0	0	0	0	0	0	0	0					bank.discover.com		aaa.discoverbank.com		aaii.discoverbank.com		www.discoverbank.com		www.mydiscoverbank.com								www.discover.com	
31134																																		0	0	0	0	0	0		0	0	0	0	0	5802	3	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.fnbwaynesboro.com	
31255																																		933	1900	0	933	0	0		0	0	0	0	1900	150	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.centralbankhouston.com	
31657																																		0	0	0	0	0	0		0	0	0	0	0	328	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
31826																																		865	0	0	865	0	0		0	0	0	0	0	4977	1	0	true	34736	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.powellvalleybank.com	
31835																																		0	187	0	0	0	0		0	0	24	0	163	7360	3	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					1	7	0	0	0	0	0	0																					http://www.bankofanguilla.com	
32234																																		7379	167	0	6358	0	0		0	0	167	0	0	529	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	1021																					0	0	0	0	0	0	0	0																						
32766																																		2192	0	0	1062	0	47000		0	0	0	0	0	0	0	0			0	0	0	47000	0	0	0	0	0	0	0	0						1130																					0	0	0	0	0	0	0	0																						
32971																																		546	0	0	0	546	7500		0	0	0	0	0	1052	0	546			0	0	7500	0	0	0	0	0	0	0	0	0					48	0																			1	true	0	0	0	0	0	0	0	0																						
33147																																		0	0	0	0	0	0		0	0	0	0	0	962	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
33259																																		0	667	18000	0	0	18000		0	0	0	0	667	2284	2	0			0	18000	0	0	0	0	0	0	0	0	0	0						0																					1	128	0	0	0	0	0	0																						
33268																																		0	0	0	0	0	0		0	0	0	0	0	442	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
33370																																		0	0	0	0	0	3445		0	0	0	0	0	699	0	0			0	0	0	0	3445	0	0	0	0	0	0	0						0																			1	true	0	0	0	0	0	0	0	0																						
33839																																		0	0	1750	0	0	1750		0	0	0	0	0	641	1	0			0	1750	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.psbofcolfax.com	
33857																																		15213	0	99000	15213	0	174343		0	0	0	0	0	3595	2	0	false	0	0	99000	33764	10310	31269	0	0	0	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					3	258	0	0	0	0	0	0																					www.frontbank.com	
34434																																		603	919	0	603	0	0		455	0	69	0	395	1477	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					4	245	0	0	0	0	0	0																						
34537																																		308810	2419	0	290226	1717	0		109	0	0	0	2310	1554	1	1717	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0		16867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					37	5294	0	0	0	0	0	0																					www.seacoastbank.com	
34555																																		1340	0	167	764	576	1799		0	0	0	0	0	2310	2	576	true	0	0	167	333	533	766	0	0	0	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					3	24	0	0	0	0	0	0					https://mabank.com/investments/products-and-services		https://mabank.com/investments/our-team														http://www.mabank.com	
34742																																		570	0	22000	570	0	22000		0	0	0	0	0	2602	1	0			0	22000	0	0	0	0	0	0	0	0	3250	0						0																					1	6	0	0	0	0	0	0																					http://www.fwbank.com	
35057																																		1260	0	0	0	1260	0	true	0	0	0	0	0	0	0	1260	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					3	81	0	0	0	0	0	0					https://secureapplication.alliantbank.com/applications/open-an-account.html																http://www.alliantbank.com	
35301	8645000	0	0	7083000	0	3081000		3000000	1	0	false	0	109000	0	0	0	0	0	1981000	0	0	1100000	122000	0	0	4000	1562000	0	0	0	0	0	0						3000000		0	0	0	0	0																0		true	true					0	0	0	0	0	0	0	0	0		0	0	0	0	0						0	0	0	0	0	0	0	0																					www.statestreet.com	
35646																																		0	53	0	0	0	0		0	0	53	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
35879																																		607	0	8380	287	320	13380		0	0	0	0	0	471	0	746			0	13380	0	0	0	0	0	0	0	0	0	0						0																			1	true	0	0	0	0	0	0	0	0																					http://www.eastwis.com	
36456																																		500	812	0	500	0	0		0	0	0	812	0	1805	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.cfbne.com	
36933																																		0	975	0	0	0	0		0	0	0	0	975	246	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					1	10	0	0	0	0	0	0																					http://www.firstate.net	
37051																																		4711	0	0	4207	0	2000		0	0	0	0	0	818	1	0			0	0	2000	0	0	0	0	0	0	0	0	0					9	504																					0	0	0	0	0	0	0	0																					www.oakwoodbank.net	
37341																																		0	0	5400	0	0	6400		0	0	0	0	0	415	0	0			0	5400	1000	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
37435																																		6499	0	0	2941	3558	0		0	0	0	0	0	4559	2	3558			0	0	0	0	0	0	0	0	0	0	0	0						0																					4	1217	0	0	0	0	0	0																						
37640																																		191057	0	0	180476	245	27908		0	0	0	0	0	20480	2	245	true	0	209	0	25000	0	0	0	209	493	600	1606	0	2908	true	true	0	0		10336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.germanamerican.com	
37659																																		0	0	0	0	0	0		0	0	0	0	0	1671	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.fsballen.com	
37949																																		443	0	6600	443	0	6600		0	0	0	0	0	57	0	0			0	6600	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					https://www.bankofrantoul.bank	
38740																																		0	0	0	0	0	4000		0	0	0	0	0	3296	1	0			0	0	0	1000	3000	3000	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
39327																																		0	0	0	0	0	0		0	0	0	0	0	45516	8	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					1	5	0	0	0	0	0	0																						
39756																																		259	20	708	259	0	11091		0	0	20	0	0	34666	4	0	false	0	0	708	6914	847	2622	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.nbc.bank	
40033																																		0	0	0	0	0	0		0	0	0	0	0	1572	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
40499																																		122142	0	330182	69802	49861	345685		0	0	0	0	0	200	0	49861	true	0	0	330182	14387	0	1116	0	0	0	0	0	0	0	true	false	0	0	0	2479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					7	2100	0	0	0	0	0	0																					www.harborone.com	
40855																																		213	0	1000	200	0	8248		0	0	0	0	0	1343	1	0	false		0	1000	7000	0	0	0	0	0	0	248	0	0						13																				false	0	0	0	0	0	0	0	0																					https://www.esbbanking.com	
41553																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
41629																																		360	0	5	360	0	2519		0	0	0	0	0	3489	3	0			14	5	0	0	2500	0	14	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
41825																																		1657	0	50000	1657	0	53000		0	0	0	0	0	15960	3	0	false	0	3000	50000	0	0	0	0	3000	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.mvbbank.com	
42037																																		0	208	0	0	0	0		0	0	208	0	0	2327	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
42354																																		381	0	0	0	0	0		0	0	0	0	0	3246	3	0			0	0	0	0	0	0	0	0	0	0	0	0					0	381																					0	0	0	0	0	0	0	0																						
42372																																		0	0	0	0	0	0		0	0	0	0	0	548	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																			1	true	0	0	0	0	0	0	0	0																						
42420																																		307806	322	0	298184	137	10593		0	0	322	0	0	30940	3	137	true	0	0	0	0	0	5042	0	0	0	0	5551	0	5551	true	true	0	0	0	9485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					21	4930	0	0	0	0	0	0																					www.fcbanking.com	
42448																																		24074	120	35000	20226	0	95707		0	0	120	0	0	15175	5	0	false	0	0	35000	20000	5000	34000	0	0	204	1071	432	0	1707	true	false	0	0		3848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					2	45	0	0	0	0	0	0																					http://www.fnbank.net	
42457																																		0	0	0	0	0	0		0	0	0	0	0	17	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.gotocb.com	
43052																																		0	0	0	0	0	1000		0	0	0	0	0	1261	2	0			0	0	0	0	1000	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
43351																																		7467	72	0	6534	0	14311		0	0	0	0	72	1686	1	0			0	0	0	7450	6861	0	0	0	0	0	0	0					0	933																					0	0	0	0	0	0	0	0																						
43856																																		0	0	0	0	0	12		0	0	0	0	0	1373	2	0			0	0	0	0	0	0	0	12	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.mnbeveleth.com	
43959																																		0	0	0	0	0	0		0	0	0	0	0	854	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
44040																																		0	0	15000	0	0	15000		0	0	0	0	0	1255	1	0			0	15000	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
44433																																		8	113	22000	0	0	35000		0	0	0	0	113	2001	1	0	false	0	0	22000	10000	0	3000	0	0	0	0	0	0	0	false	false	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					2	508	0	0	0	0	0	0																					www.intercreditbank.com	
44741																																		641	0	0	0	641	0		0	0	0	0	0	4647	2	759			0	0	0	0	0	0	0	0	0	0	0	0						0																					2	574	0	0	0	0	0	0																					http://www.citizens-banking.com	
44750																																		0	4534	0	0	0	0		4261	0	0	31	242	930	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
44929																																		6085	0	0	6071	0	0		0	0	0	0	0	277	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.first-national.com	
45038																																		0	0	0	0	0	0		0	0	0	0	0	672	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1	194	0	0	0	0	0	0																					http://www.statebankofdavis.com	
45047																																		4992	0	0	4992	0	0		0	0	0	0	0	134	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
45056																																		0	0	0	0	0	0		0	0	0	0	0	328	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.pvbonline.com	
45430																																		0	0	0	0	0	0		0	0	0	0	0	1241	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.johnsoncountybank.com	
45458																																		1087	6	1386	429	0	8946		0	0	6	0	0	2884	2	0			0	4386	466	90	4004	2000	0	0	0	0	3078	0					0	658																					1	8	0	0	0	0	0	0																						
45551																																		6769	0	69100	6514	0	69100		0	0	0	0	0	14905	1	0			0	69100	0	0	0	0	0	0	0	0	0	0					0	255																					0	0	0	0	0	0	0	0																						
45560																																		2011	0	0	2011	0	0		0	0	0	0	0	23112	7	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.jeffersonbank.com	
45775																																		0	0	6000	0	0	17994		0	0	0	0	0	3058	1	0			9500	6000	1000	0	0	0	9500	0	0	1494	0	10994					0	0																					0	0	0	0	0	0	0	0																						
46053																																		754	548	0	0	754	0		0	0	332	0	216	2345	1	754			0	0	0	0	0	0	0	0	0	0	0	0					69	0																					1	26	0	0	0	0	0	0																						
46941																																		0	0	126	0	0	637		0	0	0	0	0	2070	1	0			0	126	127	105	279	0	0	0	0	0	0	0					398	0																					0	0	0	0	0	0	0	0																						
47247																																		13459	0	0	0	13459	68900		0	0	0	0	0	3436	3	18114	true	0	0	0	0	3000	65900	68900	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					4	81	0	0	0	0	0	0																					www.dart.bank	
47256																																		0	0	0	0	0	0		0	0	0	0	0	500	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
47452																																		0	0	0	0	0	2273		0	0	0	0	0	108	0	0			2273	0	0	0	0	0	2273	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
47500																																		330	0	39700	0	175	42700		0	0	0	0	0	1111	0	175			0	39700	3000	0	0	0	0	0	0	0	0	0					14047	155																					0	0	0	0	0	0	0	0																						
48057																																		566	0	0	566	0	0		0	0	0	0	0	567	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.prairiebankks.com	
48150																																		0	0	0	0	0	458		0	0	0	0	0	399	0	0			0	0	0	0	458	0	0	0	0	0	0	0					1	0																					0	0	0	0	0	0	0	0																					http://www.franklinstatebank.com	
48374																																		24716	6693	21500	21313	0	38683		179	6495	19	0	0	3144	1	0			0	21500	17183	0	0	0	0	0	0	0	0	0						3403																					28	2507	0	0	0	0	0	0																					https://www.ffb1.com	
48440																																		782	0	8000	0	782	8000		0	0	0	0	0	182	0	782			0	8000	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
49054																																		130	166	0	130	0	13509		0	0	166	0	0	1665	1	0			0	0	11400	2000	0	0	0	0	79	30	0	109						0																					0	0	0	0	0	0	0	0																					http://www.cbmn.bank	
49148																																		0	0	3000	0	0	3000		0	0	0	0	0	987	1	0			0	3000	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.rushvillestatebank.com/	
49241																																		7848	1119	7	7153	0	49		0	0	0	0	1119	11661	3	0			0	7	42	0	0	0	0	0	0	0	0	0					0	695																					2	43	0	0	0	0	0	0																						
49652																																		0	0	4960	0	0	12877		0	0	0	0	0	1354	2	0			0	4960	1650	4000	2267	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
49858																																		3480	0	0	3480	0	0		0	0	0	0	0	541	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
49951																																		4192	0	0	4120	0	0		0	0	0	0	0	1083	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	72																					0	0	0	0	0	0	0	0																						
50144																																		0	24	2000	0	0	2000		0	0	0	0	24	70	0	0			0	2000	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.medorabank.com	
50461																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.calpacificbank.com	
51253																																		8815	4332	3000	7575	0	23024		315	0	3787	0	230	876	1	0	false	0	0	3000	0	0	20002	0	0	0	22	0	0	22	true	false	0	0		1240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					4	22	22	379	0	0	22	0																					http://WWW.APEXBANK.COM	
51356																																		0	75	0	0	0	0		0	0	75	0	0	62	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0					0	0	0	0	0	0	0	0																						
51459																																		1352	0	3180	1352	0	3180		0	0	0	0	0	47	0	0			0	3180	0	0	0	0	0	0	0	0	0	0					46	0																					1	58	0	0	0	0	0	0																						
51842																																		0	0	0	0	0	0		0	0	0	0	0	991	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					WWW.FMUB.COM	
52719																																		38480	0	0	0	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		38480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					https://www.dtcc.com	
52951																																		180	118	139	180	0	139		0	0	118	0	0	136	0	0			0	139	0	0	0	0	0	0	0	0	0	0					0	0																					2	54	0	0	0	0	0	0																						
53051																																		0	0	0	0	0	0		0	0	0	0	0	1214	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
54058																																		0	149	22566	0	0	22566		0	83	0	0	66	1562	1	0	false	0	0	22566	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.bankoftescott.com	
54656																																		6526	0	0	4736	0	0		0	0	0	0	0	6400	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		1790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					3	32	0	0	0	0	0	0																					http://www.citizensstatebanktx.com	
54973																																		91541	271	125000	82190	9351	125000		0	0	271	0	0	10710	1	17244	true	0	0	125000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	39	5125	0	0	0	0	0	0																					www.asbhawaii.com	
55336																																		0	0	0	0	0	2934		0	0	0	0	0	2173	2	0			0	0	0	0	0	0	0	100	524	2310	0	2934						0																					1	23	0	0	0	0	0	0																					http://www.METAIRIEBANK.COM	
55635																																		0	1	0	0	0	2688		0	0	0	0	1	2103	1	0			0	0	2688	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
55653																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					4	77	0	0	0	0	0	0																						
55970																																		398	0	0	0	398	800		0	0	0	0	0	583	0	1715			0	0	0	0	0	0	0	0	800	0	0	800					0	0																			1	true	0	0	0	0	0	0	0	0																						
