"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJJ26	RIADJJ27	RIADJJ28	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
595944					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
596062					CONF							0	0	0	0	false		0	0												0	0	0	0	-1433	0	1599																			
596156			180		CONF							0	0	0	0	false		0	0					710		486		170			0	0	0	0	-707	0	895																			
596277					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0												A loan with a valuation write down was paid in full - recovery							
596455					CONF							0	0	0	0	false		0	0												0	0	0	0	-728		611																			
596978					CONF							110	0	0	0	false		482	0												0	0	0	0	-195	0	241										Banks APIC due from HC for addtional cost Jan - Sept 2023					Unrecaptured Thrift Bad Debt Reserve				
597041					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
597313					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
597452					CONF							0	0	0	0	false		0	0												0	0	0	0	-633	0	-633																			
597546					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0										capital injection from holding company									
597658					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
598002	621				CONF				540			0	0	-101	0	false		0	0							1557			924		0	0	0	0	1	0	-1							Online Banking Expense					Reclass balance between the ACL on balance sheet and off balance sheet reserve							
598048					CONF							0	0	0	0	false		0	0												0	0	0	0	195	0	-1061																			
598132					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	-25																			
598543					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
599643					CONF							256	0	0	0	false		0	0												0	0	0	0	0	0	0										Funding from holding company									
599764					CONF				2859			0	0	0	0	false		0	0		1219			4068		8049		5461			0	0	0	0	-10180	0	1000				Earnings from SBIC LP's			Software Purchase Expense	Loan & Collection Expense	Product Development	Capital injection from parent holding company									
600419					CONF							0	0	0	0	false		0	0												0	0	0	0	1418	0	-2965																			
601032	19	0	22	-15	CONF	0	0	0	6	10	0	0	0	0	0	true	5	0	0	0	29	1	0	0	10	0	10	0	0	4	0	0	0	0	-11	0	11	0	0	10				State regultory fee	Miscellaneous						Legal expense is a negative because the Bank received a large refund during the course of a bankruptcy case settlement.					
601041	29		23	28	CONF							0	0	0	0	false	31	0	0			8		121	31						0	0	0	0	0	0	0																			
601050	17138		302	1305	CONF	24781			16975	32158		0	0	0	0	false	4975	0	0	2131	293	1747	1461	53432	3648	123899	174	6144	59	3525	0	0	0	0				1717	48	1784	Net Merchant Discount			EDP Software Expense	Management Fees							NA				
601153					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0										Holding Co. repurchased shares from a deceased stockholder									
601416					CONF							0	0	0	0	false		0	0		2858			9775		6140			2656		0	0	0	0		0																				
601443					CONF							0	0	0	0	false		361	0												0	0	0	0	0	0	0															adj. from previous yrs Refund of WI CORP FRANCHISE TAX				
601658					CONF							38500	0	0	0	false		0	0												0	0	0	0	0	0	0										Capital Injection from ABCT Holdings Inc									
602048					CONF							0	0	0	0	false		0	0												0	0	0	0	-1580	0	1870																			
602543					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	-57																			
602842					CONF							0	0	0	0	false		0	0												0	0	0	0	-5	0	5																			
603232	6		55	9	CONF							0	0	0	0	false	11	122	0			9		155		8	87			9	0	0	0	0	0		0			30												OVER ACCRUAL OF EXPENSES FROM PRIOR YEARS				
603540					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
603559					CONF							0	0	0	0	false		0	0												0	0	0	0		0																				
603755					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
604024					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
604033					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0															Prior Period Loss on Mutual Fund				
604547					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0															ASU 2016-01				
604640	128	0	0	0	CONF	0	0	0	0	0	0	2000	0	0	0	false	0	0	0	0	0	0	0	475	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0							Holding Company Push Down Of Capital									
605571					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
605610					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
605656					CONF	201						0	0	0	0	false		0	0					688		1618			611	142	0	0	0	0	0	0	0				Boli															
606046					CONF		21140					0	0	255	0	false		-195	0		11566			89875		34165					0	0	0	0		0						Credit related fees							Initial adoption adjustment for ASU 2022-02			ASU 2022-02				
606176					CONF							0	0	0	0	false		0	0												0	0	0	0	-388	0	388																			
606653					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
607146					CONF							5200	0	0	0	false		0	0												0	0	0	0	-1200	0	1200										Capital Injetion									
608358					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
608844					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
609010					CONF							0	0	0	0	false		0	0												0	0	0	0	222	0	-300																			
609467					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
609476					CONF							0	0	0	0	false		0	0												0	0	0	0	-434	0	530																			
609609					CONF							0	0	0	0	false		0	0												0	0	0	0	106	0	-76																			
609645					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
609832					CONF							0	0	0	0	false		0	0												0	0	0	0	-375	0	375																			
610128					CONF							0	0	0	0	false		0	0												0	0	0	0	1042	0	-1419																			
610164					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
610539					CONF							78	0	0	0	false		0	0					203							0	0	0	0	-75	0	75							Loan origination fees			Capital contribution from holding company									
610557	175	3	107	17	CONF				38			0	0	0	0	false	35	0	0		101	10	9	715	32	541	99	101	2	79	0	0	0	0	0	0	0	19		56				ICS FEE EXPENSE	CDARS FEE EXPENSE											
610913					CONF							0	0	0	0	false		0	0												0	0	0	0	-117	0	117																			
611031					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
612159					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
612878					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
613008	0	0	0	0	CONF	4809	0	0	9407	0	0	0	0	0	0	false	0	0	0	0	7888	0	0	7461	0	8822	0	6765	7113	0	0	0	0	0				0	0	0	Equipment rental income			Software maintenance												
613156					CONF							0	0	68	0	false		0	0												0	0	0	0	-238	0	124												Transfer from off balance sheet							
613343					CONF							0	0	0	0	false		0	0												0	0	0	0	-796	0	958																			
613400	5077				CONF			815				0	0	0	0	false		0	0		2858			2457		4829			1838		0	0	0	0	6973	0	-9725				Gain on Transfer of Stock		Other Loan Fees			Software										
613558					CONF							0	0	0	0	false		0	0												0	0	0	0		0																				
613679	270	8	188	98	CONF	4			295	667		0	0	0	0	false	34	0	0		234	16	51	487	261	785	107	13	338	100	0	0	0	0	-1436	0	1550	37	23	168	Loss recoveries-Prior years- NOW accounts	Proceeds from Life Insurance payout		Outsourced Information Technology Services	Software costs		Contribution of Capital by Holding Company									
613839					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
613950					CONF							0	0	929	0	false		0	0												0	0	0	0	0	0	-2404												adj unguaranteed portion STD LNS>120 past due from prior yrs							
613978					CONF							0	0	0	0	false		0	0												0	0	0	0	-58	0	43																-23			
614256					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
614313					CONF	267				749		0	0	0	0	false		0	0		479			1919		1927					0	0	0	0	-1991	0	1372			1263	OTHER INCOME				FRANCHISE TAX											
614368					CONF							0	0	0	0	false		0	0												0	0	0	0	-1185	0	1500																			
614751					CONF							0	0	0	0	false		0	0					363		306			198		0	0	0	0		0																				
614948					CONF							0	0	0	0	false		0	0												0	0	0	0	-49	0	144																			
615217					CONF							0	0	0	0	false		0	0												0	0	0	0																						
615253					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
615851					CONF							0	0	0	0	false		0	0												0	0	0	0	-320	0	405																			
615879					CONF							0	0	0	0	false		0	0												0	0	0	0	-115	0	129																			
615954					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
616036					CONF							0	0	0	0	false		0	0												0	0	0	0	-111	0	-494																			
616540					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
617051					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
617079					CONF							0	0	0	0	false		0	0												0	0	0	0		0																				
617145					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
617275					CONF							0	0	0	0	false		0	0					188							0	0	0	0	0	0	0																			
617743					CONF							0	0	-6	0	false		0	0												0	0	0	0															Reclass allowance for off-balance sheet credit exp							
618647					CONF							0	0	-74	0	false		0	0												0	0	0	0	0	0	0												Expected credit losses for off-balance sheet credit exposures							
618740					CONF							0	0	0	0	false		0	0												0	0	0	0	-383	240	350																			
618777					CONF							0	0	0	0	false		0	0												0	0	0	0																						
618807	3026		1109	649	CONF	451			2591			0	0	0	0	false	546	0	0		610	66	221	4192	487	498	788	936	138	1084	0	0	0	0	-4337	0	0	289	12	506	Fees Swaps			Contribution Expense												
619701					CONF							2000	0	0	0	false		0	0												0	0	0	0	-1115	0	1551										Transfer sub debt									
619859					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
619877	206000	0	0	0	CONF	0	0	0	513000	163000	0	114000	400000	0	0	false	0	0	0	0	0	0	0	740000	0	1202000	0	0	0	0	0	0	0	0	-504000	0	693000	0	0	0				Credit Card and Debit Card Rewards Expenses	Professional Services from Affiliate		USAA Capital Corporation capital contribution - Tax reimbursement from parent	USAA Capital Corporation - Capital contribution								
621151					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
621245					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
621357					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
621441					CONF							0	0	0	0	false		0	0												0	0	0	0	-501	0	700																			
622037					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
622774					CONF							0	0	0	0	false		0	0												0	0	0	0	-685	0	1094																			
623052					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
623454					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0										0									
623548					CONF							0	0	0	0	false		0	0												0	0	0	0	-191	0	191										1									
623874					CONF							0	0	0	0	false		0	0												0	0	0	0	56	0	-141																			
624246					CONF							0	0	0	0	false		0	0												0	0	0	0	-668	0	696																			
624648					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
624778					CONF							0	0	0	0	false		0	0												0	0	0	0	-149	0	149																			
624956					CONF							0	0	0	0	false		0	0												0	0	0	0	-300	0	300																			
625056					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
625065					CONF							73	0	0	0	false		0	0												0	0	0	0	0	0	0										Stock Option Amortization									
625140					CONF							6000	0	0	0	false		0	0												0	0	0	0	-1883	0	2350										Injection of Capital from TRFG Inc.									
625159					CONF	692			686			0	0	0	0	false		0	0		176			941		633					0	0	0	0				387			Foreign Exchange INcome			Corporate Admin Expenses						0						
625654	935	0	74	293	CONF	784	1565	908	1816	0	0	0	0	0	0	false	114	0	0	120	34	105	68	5696	147	2413	447	367	1092	105	0	0	0	0	2755	0	-4702	0	0	0	MMK SWEEP ACCOUNT INCOME	MONEY CONCEPTS REVENUE	BOND ACCTG/SAFEKEEPING FEES	DUES & SUBSCRIPTIONS												
625757					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
625850					CONF							0	0	0	0	false		0	0												0	0	0	0	-467	0	616																			
625953					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
626101	614				CONF	298						0	0	0	0	false		0	0		815			2692		1578		570			0	0	0	0	-175	0	-1508				Loan Fees						.									
627108	471		341	128	CONF	101			68	374		0	0	0	0	false	110	0	0		286	59	14	769	73		171	624			0	0	0	0	-104	0	-5				NSF Fees			Contributions	Software Licenses & Maintenance											
627377					CONF							0	0	0	0	false		0	0												0	0	0	0	43	0	-43																			
627854					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0															Adj. due to securities balancing. Not corrected until after year end.	Adj due to securities conversion. Not corrected until after year			
628039					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
628123					CONF							0	0	0	0	false		0	0		121			769		375	272	353			0	0	0	0		0								Amortize Software Expense												
628356					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
628552	100		252		CONF	4958	518					0	0	0	0	false		0	0					330				691	178		0	0	0	0	-700	0	500				CDFI-ERP AWARDS	VISA CHECK INCOME														
629148					CONF							0	0	0	0	false		0	0												0	0	0	0	-60	0	0															Off Balance sheet initial allowance- Not for RI BII 6				
629353					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
629522					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
629746			83		CONF							0	0	0	0	false		0	0					630							0	0	0	0	-131	0	50																			
630041					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
630340					CONF							0	0	0	0	false		0	0												0	0	0	0	-15	6	15																			
630555					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
630658					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
631039					CONF							-70	73	0	0	false		0	0												0	0	0	0	0	0	-159										Dividend to Holding Company for expenses	Stock Option Plan								
631150					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
631178	69	4	122	21	CONF					18	56	0	0	0	0	false	54	0	0	11	43	9		607	80	432	87	67	53	42	0	0	0	0	0	0	0	4							FINANCIAL DEPT SERVICE FEES	PROFESSIONAL DEVELOPMENT										
631422					CONF				2097	431		0	0	0	0	false		0	0							3934	440	14			0	0	0	0	449	0	-967							Bank Credit and Debit Card Exp	Freight/Courier											
631570					CONF							795	0	0	0	false		0	0												0	0	0	0	-824	0	1197										Holding Company Stock Option Program Expense									
632410	125	5	82	45	CONF				97			-966	0	0	0	false	106	0	0	13	147	37	47	525	286	753	128	350	214	571	0	0	0	0	-427	0	427	19						Comptroller Assessment			Cash to Holding Company									
632607					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
632858			232	118	CONF							0	0	0	0	false		0	0					755		101					0	0	0	0	0	0	0																			
633378		786			CONF	1687	766					0	0	0	0	false		0	0		4852			3716		1260					0	0	0	0		0					Alternative Investment Income	Other Loan Fees														
633640					CONF							0	0	0	0	false		-330	0												0	0	0	0	0	0	0															Year end accounting adjustment				
634544					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
634955					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
635840					CONF							500	0	0	0	false		0	0												0	0	0	0	-473	0	0										CAPITAL INJECTION		0							
635907					CONF							0	0	0	0	false		0	0												0	0	0	0	64	0	-447																			
636276					CONF							0	0	3	0	false		0	0												0	0	0	0	0	0	-282												Adjustment from reserve of unfunded commitments							
636753					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
636771					CONF							0	0	0	0	false		0	0					8900		10660			3222		0	0	0	0		0																				
637170					CONF							0	0	113	0	false		22	0												0	0	0	0	-900	0	514												Shift of total allowance between unfunded assets and funded			Adoption of ASU 2022-02				
637451	9941				CONF	1488						0	0	0	0	false		0	0					26896		3695					0	0	0	0		0		952			CC Merchant Fees Income															
637554	0	0	0	0	CONF	534	0	0	183	595	0	0	0	27	0	false	0	0	0	0	0	0	0	354	0	0	0	0	176	0	0	0	0	0	0	0	-329	0	0	0	Check Card Income			Digital Banking Expense	Oklahoma Income Tax				Unfunded Commitments Loan Loss Reserve							
638131					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0										0	0	0	0		0	0	0	0	
638355					CONF							0	0	0	0	false		0	0												0	0	0	0	-604	0	633																			
638850					CONF				116			0	0	0	0	false		0	0					244							0	0	0	0	0	0	-93				Currency and coin processing			Dispatch												
639549					CONF							0	0	0	0	false		0	0												0	0	0	0	-338	0	123																			
639567	166718				CONF	34336	246028		98640		44370	0	0	0	0	false	41245	0	0					53640				36950			0	0	0	0	-13000	0	13000				ANNUAL FEES	CREDIT PROTECTION		THIRD PARTY SERVICES		CREDIT PROTECTION										
639633					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
639857					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
640143					CONF							0	0	0	0	false		0	0												0	0	0	0	-160	0	160																			
640246	0	0	0	0	CONF	161	795	0	426	0	0	0	0	0	0	false	0	0	0	0	332	0	0	724	0	422	0	194	0	0	0	0	0	0	-271	0	390	0	0	0	LOAN DOCUMENTATION FEES	TAX AND ACCOUNTING FEES		BOLI PENSION EXPENSE												
640442					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
640956					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	-125																			
641449					CONF							0	0	0	0	false		0	0												0	0	0	0	0	-38	0																			
641579					CONF							0	0	0	0	false		0	0				372	606							0	0	0	0	0	0	0										Stock Buyback									
642437	67	0	92	132	CONF	0	0	0	0	0	0	0	0	0	0	false	38	0	0	9	102	22	94	606	47	245	90	0	246	86	0	0	0	0	-216	0	0	0	0	54																
642549					CONF	595			13007	1695		0	0	0	0	false		0	0					2580		3152					0	0	0	0							MISCELLANEOUS INCOME			MANAGEMENT FEE EXPENSE	CREDIT CARD EXPENSES											
643078					CONF							0	0	0	0	false		0	0												0	0	0	0	-175	0	262																			
643274					CONF							0	0	0	0	false		-96	0												0	0	0	0	-81	0	102															Investment correction				
643340					CONF				367			0	0	0	0	false		0	0		196			510					347		0	0	0	0	-616	0	667							Software Maintenance Agreements												
643658	69	0	30	37	CONF	0	0	0	0	0	0	1500	0	0	0	false	11	0	0	3	0	6	28	403	26	131	85	0	104	14	0	0	0	0	0	0	0	0	0	0							capital injection (voluntary injection by owner)									
644057	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
644141					CONF							0	0	0	0	false		0	0												0	0	0	0	-13	0	17																			
644646					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
644776	127		177		CONF				133			1140	0	0	0	false		0	0					263			118	119			0	0	0	0	-187	0	187							ORGANIZATION DUES & SUBSCRIPTIONS			Senior Note Offering									
644842					CONF							0	0	0	0	false		0	0												0	0	0	0	-225	0	300																			
644954					CONF							3	0	0	0	false		0	0												0	0	0	0		0											Stock Compensation Expense									
644963					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
645157	51				CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
645317	664				CONF	1063						0	0	0	0	false		0	0			0		3793	0	1341					0	0	0	0	0	0	0				Other income															
645465	923	0	0	0	CONF	127	170	0	-1450	0	0	3700	0	0	0	false	0	0	0	0	192	0	0	3435	0	0	0	985	0	718	0	0	0	0	-3911	0	4950	0	0	0	Return on Equity Securities	Federal Reserve Bank Dividends		Insurance Recovery			Pushdown Equity from Hold Co									
645540					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
645577					CONF							0	0	0	0	false		0	0												0	0	0	0	-369	0	400																			
645625	7531	0	0	0	CONF	7257	2761	0	8611	0	0	0	0	0	0	false	0	0	0	0	7547	0	3031	0	4730	11534	0	0	5143	0	0	0	0	0	0		0	0	0	0	Derivative income	FirstNet		Miscellaneous taxes - franchise, property, RE, etc												
646042					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
646145					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
646172					CONF							0	0	0	0	false		90	0												0	0	0	0	-2792	0	3722															2022 Tax Provision				
646444					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
646471					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
646556					CONF				196	126		0	0	0	0	false		0	0					316		258					0	0	0	0	0	0	0							OutSourced IT Services	Software											
646743					CONF							0	0	0	0	false		0	0												0	0	0	0	-750	0	750																			
646873					CONF							0	0	0	0	false		0	0												0	0	0	0	-32	0	32																			
647218					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
647245					CONF	172						0	0	0	0	false		0	0		151					168			130		0	0	0	0	78	0	-78				HCSB Accounting Solutions															
647414	62	0	0	0	CONF	0	0	0	104	0	0	0	0	0	0	false	0	0	0	0	0	0	20	431	0	0	76	0	18	65	0	0	0	0	0	0	0	122	0	0				Other Professional Fees												
647759					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	-56																			
647777	63		82	10	CONF				31	107		0	0	0	0	false	9	0	0			5	82	442	34		68	119	16	14	0	0	0	0	0	0	0			14				OCC EXAM EXP	FINANCIAL INSTITUTION TAX											
647955					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
648130	375		171	215	CONF	242			118			0	0	0	0	false	39	0	0	8	610	62	174	2718	57	2	271	185	50	189	0	0	0	0	0	0	0			370	Wire Transfers			Employment Expenses												
648242					CONF				1016			0	0	0	0	false		0	0					4332		4615			1452		0	0	0	0	-1000	0	1000							Other taxes												
648251					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
648345					CONF				186			0	0	0	0	false		31	0					310							0	0	0	0	-81	0	81							Computer Expense								Adoption of CECL				
648550					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
649342					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
649632				60	CONF							76	0	0	0	false		0	0			2	13	172			68				0	0	0	0	-13	0	36										Additional capital sent to the Bank									
651121					CONF							0	0	0	0	false		0	0												0	0	0	0	294	0	-156																			
651149					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
651158					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
651354					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
651448	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0																
651541					CONF							3000	0	233	21	true		0	0												0	0	0	0	-254	-254	233										Capital Infusion from holding company		Adoption of CECL adjustment from capital to ACL	Adoption of CECL adjustment from capital to ACL for off balance sheet exposures	Adoption of CECL adjustment from capital to off balance sheet credit exposures of $21,000 which was previously part of our ACL YTD, but now reporting that portion as part of RCG3.					
651756					CONF							0	0	0	0	false		0	0												0	0	0	0	-433	0	399																			
651859	3655				CONF				1756			0	0	0	0	false		0	0		1693	131		8138		6790					0	0	0	0	0	0	0							F & F Expensed												
651952					CONF							-212	0	0	0	false		0	0												0	0	0	0	-500	0	500										Stock Based Compensation									
652043					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0												Merger adjustment							
652070					CONF							0	0	0	0	false		0	0												0	0	0	0																						
652874					CONF	2829	1061	8593		9182	10075	0	0	0	0	true		0	0		1462							6765			0	0	0	0	4143	0	-7545				Realized/Unrealized SWAP Gains	Admin Fee Warehouse	Other Income-Public Welfare	1-4 Loan Servicing Fees	Loan Related Expenses	Other Expense-Public Welfare	Capital Contribution				URLs of all other public-facing Internet websites that the reporting institution uses to accept or solicit deposits from the public: https://www.gifting.collegechoicecd.com, https://www.nexbank-web.oflows.net					
652959					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
653134					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
653433					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
653611					CONF							0	0	0	0	false		0	0												0	0	0	0	-290	0	-108																			
653778					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
653947					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0										Captial Injection									
654047					CONF							0	0	0	0	false		0	0												0	0	0	0	2	0	-2																			
654300	138				CONF							0	0	0	0	false		0	0					393		198	183	301	263		0	0	0	0	116	0	-225																			
654579					CONF							0	0	0	0	false		0	0												0	0	0	0	-167	0	223																			
655530					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
655839					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
656032					CONF							0	0	0	0	true		712	0												0	0	0	0	-179	0	0														Adoption of Mortgage Servicing Rights under ASC 860-50. Any adjustment moving forward will be reported on RI-item 5.f - Net servicing fees.	ADOPTION OF MORTGAGE SERVICING RIGHTS UNDER ASC 860-50				
656377	7704				CONF	904	-2906					0	0	7000	0	false		0	0		4549			33257		9176		4822			0	0	0	0							Visa Incentive	Equity Investments Losses							reclassification for reserve for unfunded commitments							
656470					CONF							0	0	0	0	false		0	0												0	0	0	0	-1438	1348	1725																			
656658					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
656779					CONF							0	0	0	0	false		0	0												0	0	0	0	-232	0	232																			
657178					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0															0				
657271					CONF				3326			0	0	0	0	false		0	0					9543		18957			12995		0	0	0	0	-1623	0	1527					Miscellaneous Other Non-Interest Income		Check Card Costs												
657365	2073				CONF	1021	1943	2000				0	0	0	0	false		0	0		821			10198		1464					0	0	0	0		0		1983			L/C related fee	Legal settlement	Fee income from BHC & Misc Income													
657459					CONF	1647	1587		1163			0	0	0	0	false		0	0		1428			3288							0	0	0	0	-359	0	100				Debit Card Revenue	Employee Retention Tax Credit		Outside Fees												
657758					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
657954					CONF							0	0	0	0	false		0	0												0	0	0	0	-113	0	144																			
658072					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
658474					CONF							0	0	0	0	false		0	0												0	0	0	0															Rounding							
658924					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
659341					CONF							0	0	0	0	false		0	0												0	0	0	0	-56	0	78																			
659556	44		54	3	CONF	68			53	116	90	0	0	0	0	false		0	0		115	12	92	281	40		22	131		33	0	0	0	0	0	0	0				Reciprocal Deposit Revenue			Internet Banking	Software	Reciprocal Deposit Expense										
659640					CONF							409	0	0	0	false		0	0												0	0	0	0	0	0	0										Additional Paid-in Capital					None				
659734					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
659855	9502	213	57	1987	CONF	2316	2662	3766	20510	55086	17014	0	0	0	0	false	6401	0	0	1374	8587	868	1185	31745	2819	45589	1	8804		5111	0	0	0	0					465	736	Other Misc Income	Other Commissions and Fees	Other Credit Card Fees	Miscellaneous loan expense	Management fees/Oth Operating exp/Non core exp/Acquisition exp	Debit/Credit card expense			Allowance adjustment due to Q1 acquisition							
660066					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0																			
660253					CONF							0	0	0	0	true		0	0												0	0	0	0	0	0	0														The ALLL to ACL Day 1 Entry was $0. The portion of the ACL applying to funded loans was reduced and the amount offset the calculated reserves for the HTM Debt Securities and the Off-Balance Sheet Exposures.					
660271					CONF							12	0	0	0	false		0	0												0	0	0	0	-35	0	146										Holding company stock awards to bank employees									
660570					CONF							0	0	0	0	false		0	0												0	0	0	0	-140	0	0																			
660655					CONF							0	0	0	0	false		0	0												0	0	0	0	-29	0	-1757																			
660879					CONF							0	0	0	0	false		0	0												0	0	0	0	25	0	-49																			
