"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
568359														8249		5844	0		472	990		2022	383	0	762		3414	ESCROW RESERVES	FHLB - AHP FUNDS		
568377														1071		0	0					438	620	13							
568470														35982	0	24396	0	0	9834	0	0	505	8189	2892	0	0	0	Interest Rate Swap Mark to Market			
568939														1043		516	0					352	175	0							
570558														357		89	0					153	0	115							
570651														175		1	73					60	41	0							
571135														351		205	0					132	14	0	205						
571265														5499		3982	0					889	543	85	3746						
571920														2942		488	0					148	2306	0							
571957														36		0	0					32	4	0							
572347														570		60	184					122	204	0							
572374														112223	0	60652	0	0	0	0	0	3237	39159	9175	0	45502	7146				
572459														2864		1912	0					788	164	0							
572655														306		0	0					71	235	0							
573036														3710		2418	0					354	758	180							
573335														894		235	0					459	0	200							
574079														2578		631	129					7	1793	18							
574949														4414		71	0					1641	2324	378							
574976														15719		9564	0					1476	3539	1140							
575133														240		130	0					109	1	0							
575254														78855		59501	0		21690			3241	14423	1690	13215		9503	Hedge collateral liability			
575348														629		230	0					358	34	7							
575375														335		145	0					1	189	0				Loans in Process			
575759														2733	300	1140	0					712	863	18	374						
575834														5686		3827	0					198	1562	99							
576354														1673		1260	0					153	209	51	863						
576578														1147		839	0					8	215	85							
576608														13667		7376	0	2236				1585	4360	346			2352		ATM SETTLEMENT	SERP RESERVE	
576644														9671		6619	0					1108	1863	81							
576952														515		0	0					71	444	0							
577128														97497		55877	0		4893	7241	1207	11345	28098	2177	3298		12490	LIHTC Liability	ATM Settlements	Insurance Agency Premiums Payable	
577137														11840		4845	3431					733	2481	350		2431	1511				
577230														112		0	0					52	60	0							
578116														5058		3953	0					254	851	0							
578237														157		84	0					30	43	0							
578255														18798		11104	0					1665	6029	0							
578554														387		8	0					137	242	0							
578741														1789		16	0					263	1510	0							
578862														227		7	0		7			136	84	0				PPP Deferred Income			
579140														2134		0	0					692	1442	0							
579319														99		30	0					9	60	0							
579364														2099		179	0					1131	789	0							
579636														1329		1172	0					153	0	4							
580155														6498		1760	0					1580	1944	1214							
580548														4162	0	2891	0	0	0	0	0	497	774	0	2436	0	0				
580847														558		76	0					103	277	102							
580874														3579		2037	0					61	1388	93							
581237														194		151	0					27	16	0							
581358														757		407	0					299	49	2							
582654														292		0	0					75	194	23							
582878														1147		904	0					97	146	0							
582953														4466		1834	0					491	2016	125							
582971														8276		6733	0					86	1216	241							
583071														2406		2355	0					0	51	0							
583268														5142		312	0					2385	2099	346							
583352														2766		636	0					274	1856	0							
583754														4979		2430	0					901	1480	168							
583905														19655		12512	0					853	5729	561							
584377														35848		31554	0					871	3084	339	16489		352		Unearned Income - Solar Leases		
584724														6321		4569	0					513	1239	0							
584920														17603		4605	0					1643	6698	4657							
585235														427		2	0					48	360	17							
585749														2277		80	0					1002	1195	0							
586027														2020		674	0					1254	92	0							
586072														3907		2333	0					1222	0	352							
586335														534		0	135					102	297	0							
586960														488		1	0					27	356	104							
587677														1667		970	0					262	373	62							
587752														287		0	0					37	208	42							
587800														121534		88119	0					2278	27918	3219	27132	33132					
588245														1685		17	0					385	1283	0							
588348														1396		462	0					934	0	0							
588478														3433		944	0		144	351	399	61	2406	22				Deferred Director retirement	Deferred Director Supplemental	Deferred Director Contribution	
589158														2874		2395	0					349	130	0							
589523														12671		9607	0					1274	1790	0							
589943														9195		3532	0		2821			2687	2392	584				Loss contingency			
590220														11346		8658	0		3824			269	2269	150			1704	SUPPLEMENT RETIREMENT			
590640														4812		849	0					490	2948	525							
590976														7607		909	0					4755	1068	875							
591209														1305		52	0					4	1115	134							
591320														1070		788	0					13	105	164			786				
591357														1430		219	0					506	596	109							
591366														4189		3481	0					233	195	280	2437		148				
591740														59		0	0					16	43	0							
592439														2279		1616	0					93	300	270							
592448														61065		29844	0		14770			537	30276	408				lease liability			
592550														3319		2569	0					715	35	0	2546						
592644														3530		0	0					89	2386	1055							
593007														105487		83093	0	38203				1513	18211	2670		22182					
593052														15135		2822	212					5911	6190	0							
593249														2013		876	0					779	358	0							
593333														694		16	0					277	401	0							
593771														189		28	0					62	99	0							
593940														103		0	0					103	0	0							
594433														18249		3136	0					5443	8131	1539							
594451														12957		7304	0					1472	3417	764							
594853														23209		20418	0					1294	1	1496							
594938														3755		3303	0					224	228	0							
594947														23950		4083	0	1577				5654	10664	3549	80	843	1583				
595270														252769		83570	21119					29985	100841	17254			30950				
595337														248		0	0					190	58	0							
595430														12571		6097	2338					1229	1633	1274			4137				
595869	380351	0	319798	0	0	121285	0	0	23961	11405	0	0	0									25187						UNFUNDED COMMITMENT- LOW INCOME HOUSING			
595944														716		393	0					176	147	0							
596062														9705		5044	0					1328	2520	813							
596156														5652		3160	0		3011			550	1942	0				ROU LIABILITY			
596277														95		19	0					76	0	0							
596455														657		28	0					209	305	115							
596978														1702		1193	0					121	381	7							
597041														699		216	45					149	164	125							
597313														2803		1099	0					124	1521	59							
597452														3939		2454	0					812	653	20							
597546														6578		4433	0					474	1671	0							
597658														721		6	0					119	596	0							
598002														5970		3897	0					169	1723	181			2373				
598048														6398		1417	0					462	3870	649				ATM Settlement			
598132														262		0	0					13	224	25							
598543														424		0	0					215	209	0							
599643														849		163	0					315	371	0							
599764														60548		9031	0					2414	39578	9525	7931				Allow Mtg Repurchase	Investments Purchased not Settled	
600419														38866		28956	0					3159	5167	1584							
601032														330	0	271	0	0	0	0	0	21	38	0	271	0	0				
601041														396		0	12					238	146	0				Bonuses			
601050														434492		274571	6805	71021				44963	80617	27536	112	58431	23621				
601153														1265		575	0					404	286	0							
601416														145742		101439	0		66950			15467	24833	4003			34102	Collateral due to Broker			
601443														1799		398	0					1018	383	0							
601658														2132		27	0					1128	977	0							
602048														13053		3006	0					1131	8916	0							
602543														1957		1559	2					325	14	57							
602842														7		0	0					7	0	0							
603232														679		258	0	227	30			45	376	0				Debit card clearning			
603540														336		190	0					72	74	0							
603559														89		0	0					37	32	20							
603755														485		195	0					56	198	36							
604024														5916		1281	0					719	3916	0				ATM/debit card settlement			
604033														39		17	0					8	14	0							
604547														2454		1028	0					404	966	56							
604640														1068	0	667	0	0	0	0	0	107	294	0	465	0	0				
605571														559		518	0					31	10	0							
605610														3179		1779	0					63	1307	30							
605656														1793		85	0	62				550	1158	0							
606046														858582		496676	0					103712	242643	15551			211516				
606176														16816		12362	0					26	3803	625							
606653														3793		847	0					1251	1695	0							
607146														5135		2376	0					2096	663	0							
608358														784		258	0					243	283	0							
608844														2534		665	0					173	1696	0							
609010														1974		894	0					55	966	59							
609467														2356		1434	0					151	680	91							
609476														2933		2126	0					164	578	65							
609609														19547		17423	0					987	1118	19							
609645														61		0	0					61	0	0							
609832														349		35	31					229	54	0							
610128														8065		7134	0					113	718	100							
610164														5470		4880	0					192	398	0							
610539														306		4	0					39	263	0							
610557														1735		364	0					166	1205	0							
610913														1093		230	0					509	345	9							
611031														2738		1188	0					72	1478	0							
612159														1396		161	0					812	423	0							
612878														512		217	47					45	203	0							
613008														262376	0	183203	0	0	53545	0	0	3848	73825	1500	0	56198	57200	Oblig to fund low income housing tax credit invest			
613156														5107		3082	0					91	1750	184							
613343														24935		14496	0					4697	5191	551							
613400														104243		79430	0		1402	2146		2903	21910	0	4863	59581		Deferred pension liability	Deferred income NEFWC, Inc.		
613558														9389		5062	0					1152	2972	203							
613679														5325		1792	0	950	697			1569	1599	365	107			Internal / Sweep Accounts			
613839														1159		0	0					260	899	0							
613950														172794		124540	0					7021	38017	3216							
613978														370		137	0					22	171	40							
614256														659		481	0					178	0	0							
614313														18360		15011	0					1938	561	850		6072					
614368														2586		89	0					491	1918	88							
614751														2198		1582	0					168	448	0	1580						
614948														2321		0	0					472	1732	117							
615217														3181		831	0					535	1815	0							
615253														1023		0	0					588	435	0							
615851														410		0	0					410	0	0							
615879														1549		100	0					537	880	32							
615954														11150		6726	0					432	2860	1132							
616036														9146		2789	0					1261	4873	223							
616540														1539		1024	48					223	223	21							
617051														458		13	0					182	263	0							
617079														345		31	0					2	282	30							
617145														877		243	0					314	320	0							
617275														610		284	0					79	243	4	284						
617743														509		0	0					428	75	6							
618647														233		0	0					89	70	74							
618740														6828		4211	0					1131	1388	98							
618777														237		0	117					41	79	0							
618807														130887		76899	0					3283	44674	6031	17106	53051					
619701														27030		11485	0					649	14896	0							
619859														1105		117	0					297	681	10							
619877	2219000	0	983000	0	755000	0	0	0	1201000	7000	0	0	0									28000									
621151														338		0	0					161	177	0							
621245														919		696	0					203	20	0							
621357														1755		0	0					353	1332	70							
621441														3188		2449	0					232	507	0							
622037														2812		1410	0					107	1295	0							
622774														16852		13306	0					988	1993	565							
623052														971		0	0					475	456	40							
623454														4103		3194	0					430	479	0							
623548														1216		1013	0					188	15	0							
623874														2851		2326	0					180	263	82							
624246														2163		526	112					426	1073	26							
624648														613		0	0					321	292	0							
624778														7181		4816	0					1526	839	0							
624956														220		1	0					18	201	0							
625056														662		559	0					12	91	0							
625065														1657		478	0					56	1123	0							
625140														403		0	0					103	180	120							
625159														3231		3	0					1882	1280	66							
625654														33865	0	16425	0	5157	0	0	0	271	15550	1619	9279	0	0				
625757														623		100	0					56	467	0							
625850														611		171	186					208	46	0							
625953														3094		2565	0					282	247	0							
626101														17366		12910	0					803	2004	1649	7299		3996				
627108														22532		9023	12743		1934	2765		66	574	126			699	FASB 87	FASB 106		
627377														104		84	0					17	3	0							
627854														474		164	0					214	96	0							
628039														273		31	0					78	164	0							
628123														2106		24	0					225	1409	448							
628356														1539		355	0					249	935	0							
628552														4144		1064	0		1046			1623	1243	214				FHLB-SBA HOLDING			
629148														3361		3068	0					79	130	84							
629353														4993		4306	0					124	426	137							
629522														3936		3003	0					99	774	60							
629746														1068		59	0					486	338	185							
630041														208		159	3					19	24	3							
630340														114		0	0					83	31	0							
630555														7818		4857	0					395	1926	640							
630658														1509		1059	0					42	408	0							
631039														1608		216	0					277	956	159							
631150														2510		1902	0					424	184	0							
631178														3228		1982	0	80				335	911	0	1616		5				
631422														12120		7212	0					3056	1490	362	3691			Cardholder suspense			
631570														12969		8285	0					1636	2997	51							
632410														2861		0	0					760	1508	593							
632607														10764		3106	0					22	7636	0							
632858														1264		215	0					655	394	0							
633378														46390		25868	0		6661			8197	11658	667			17715	Accrued Retirement Plans			
633640														697		339	0					305	53	0							
634544														1218		570	0					520	128	0							
634955														4538		2326	0					118	2094	0							
635840														3936		1843	0					247	1373	473							
635907														8945		5710	0					30	2673	532							
636276														3216		2294	0					138	505	279							
636753														110		0	0					28	82	0							
636771														95389		68356	0					5206	16671	5156		23183					
637170														4174		1250	0					333	2340	251							
637451														285183		208027	0		99479	86597		10640	57965	8551				Loans Subject to Repurchase Liability	Margin Call Payable		
637554														793	0	9	0	0	0	0	0	71	410	303	0	0	0				
638131														951		0	0					682	269	0							
638355														619		0	0					295	306	18							
638850														457		14	0					89	257	97							
639549														5692		3117	0					960	1099	516							
639567														282826		197301	0					505	85020	0	62472						
639633														1489		272	0					563	654	0							
639857														78		50	0					23	5	0							
640143														219		0	0					29	190	0							
640246														7118	0	5135	0	0	0	0	0	640	1343	0	4803	0	0				
640442														2806		1743	0					796	267	0							
640956														978		694	0					115	44	125							
641449														609		0	0					371	238	0							
641579														574		134	0		134			44	346	50				Shazam signing bonus			
642437														1517	0	524	0	0	230	0	0	329	448	216	0	0	0	Diversified Mortgage Notes Payable			
642549														26101		17151	0		14910			2462	5638	850				Margin Payable Commercial Swaps			
643078														5855		3003	0					17	2295	540							
643274														20		0	0					1	19	0							
643340														1399		8	0					8	1247	136							
643658														298	0	122	0	0	0	0	0	22	89	65	0	0	0				
644057														36	0	0	0	0	0	0	0	30	6	0	0	0	0				
644141														460		338	0					21	101	0							
644646														457		279	0					87	91	0							
644776														882		153	0					89	640	0					OTHER LIABILITIES		
644842														1419		325	0					771	323	0							
644954														1967		438	0					0	1529	0							
644963														1759		848	0					492	406	13							
645157														386		0	0					151	235	0							
645317														24931		11345	0	3726	6019			136	12774	676				Deferred income			
645465														15305	0	5863	0	252	0	0	0	636	8806	0	907	0	1916				
645540														656		0	0					191	465	0							
645577														2966		2240	0					19	607	100							
645625														201091	0	126764	0	0	0	0	0	5098	59226	10003	0	95567	0				
646042														381		0	25					249	107	0							
646145														3165		923	0					948	1294	0							
646172														16367		16136	0					16	215	0							
646444														934		292	0					151	491	0							
646471														30		0	0					18	12	0							
646556														1086		552	0	136				381	18	135	128						
646743														1970		85	0					963	922	0							
646873														2404		806	0					6	1592	0							
647218														3207		866	0					297	1877	167							
647245														6890		5076	0		5060			813	1001	0		7		INTEREST RATE SWAP COLLATERAL FBO VSIRP			
647414														309	0	3	0	0	0	0	0	207	99	0	0	0	0				
647759														1800		1365	0					198	181	56							
647777														403		53	0					128	222	0							
647955														378		0	0					48	330	0							
648130														7316		2520	0					352	4083	361			2456				
648242														13190		2840	0					1275	8925	150			2571				
648251														592		78	0					88	426	0							
648345														526		88	0					142	296	0							
648550														571		0	0					57	514	0							
649342														4450		2152	0					988	1310	0							
649632														259		76	0					128	36	19			76				
651121														3939		1637	0					326	1882	94							
651149														600		343	0					123	134	0							
651158														549		106	0					380	63	0							
651354														276		1	0					202	73	0							
651448	22	0	0	0	0	0	0	0	22	0	0	0	0									0									
651541														1484		0	0					705	758	21							
651756														892		30	0					448	380	34							
651859														39199		11908	0	2243				15449	11842	0	4629						
651952														1323		1210	0					55	58	0							
652043														2889		2	0					748	2139	0							
652070														1119		762	0					189	168	0							
652874														88299		17876	1811		5138			37661	30767	184			7629	Interest Rate SWAP Payable			
652959														32		0	0					32	0	0							
653134														1819		378	0					181	1155	105							
653433														3638		3345	0					147	146	0							
653611														7221		3886	0					432	1943	960							
653778														3372		2345	0					88	939	0							
653947														1786		0	0					696	1090	0							
654047														253		138	0					33	69	13							
654300														711		61	2					17	536	95							
654579														364		237	0					0	117	10							
655530														210		0	0					138	72	0							
655839														5203		1273	0					2181	1749	0							
656032														1663		403	0					467	664	129							
656377														223913		150630	0		32713			2639	46144	24500		79694	22023	LIABILITY FOR CRA LOW INCOME HOUSING TAX CREDIT			
656470														23920		10276	0					2217	10836	591							
656658														309		0	0					6	303	0							
656779														677		319	0					150	208	0							
657178														2555		99	0					147	2309	0							
657271														31587		25599	0					3959	1742	287			9207				
657365														125402		59828	0					50250	12862	2462			46960				
657459														37136		18624	0					3226	14308	978			7715				
657758														726		423	211					57	35	0							
657954														991		452	0					232	307	0							
658072														923		639	0					97	187	0							
658474														241		192	0					7	42	0							
658924														973		0	0					345	628	0							
659341														1395		67	0					247	1081	0							
659556														1146		324	5	319				196	119	502							
659640														931		0	0					39	892	0							
659734														297		38	0					104	155	0							
659855														377648		188394	0			19718	38089	44081	126378	18795		25175	45895	Accrued Int Payable Derivatives	Acquired salary continuation plans	Unearned Income	
660066														323		0	0					89	234	0							
660253														458		22	38					159	41	198							
660271														4102		504	0					501	3029	68							
660570														5927		3934	0					456	1392	145							
660655														39960		24998	0					2314	10448	2200							
660879														202		54	0					22	109	17							
660927														3234	0	2305	0	0	653	0	0	369	219	341	1144	0	0	Employee Benefits Payable			
661072														1484		1019	1	431				32	432	0	588						
661157														101		0	25					76	0	0							
661223														498	0	0	0	0	0	0	0	225	273	0	0	0	0				
661308														67060		41554	0					4410	17258	3838	6320		33242				
661474														1700		1621	0					28	1	50							
662350														1280		29	0					117	1134	0							
662369														60935		46175	0	9042				3154	11006	600	15560		7991				
662949														2362		476	0					629	967	290							
663245														278974	41101	195649	0					26153	31544	25628		33801	63697				
663638														216		88	0					42	24	62							
663656														390		298	0					92	0	0							
663834														93452		44893	0					13720	28048	6791			39089				
663955														9642		8095	1321					225	1	0							
664176														15281		13572	0					26	1532	151							
664206														35631		16319	0			7312		2284	17028	0			7854		Deferred Income		
664653														2721		1314	0					155	1194	58							
664756														304916	0	107477	0	0	42683	0	0	79561	81375	36503	0	0	38620	Goldman Sachs Sweeps Payable			
665146														1776		539	0					814	423	0							
665258														567		3	0					193	371	0							
665865														2078		2	0					1325	751	0							
666059														8461		2081	0					5101	650	629							
666358														299		151	0					31	87	30							
666554														388		0	0					196	192	0							
666844														435		0	0					313	122	0							
666974														276		91	0					36	149	0							
667029														1766		820	0					392	517	37							
667252														234		195	0					39	0	0							
667346														666		427	0					50	189	0							
667524														985		384	0					104	441	56			384				
667551														602		228	0					239	135	0							
667757														109758		64990	0					11632	28432	4704			49060				
668053														289		0	0					207	82	0							
668147														1350		13	0					693	644	0							
669555														5938		422	0					672	4694	150							
670430														823		111	0					212	500	0							
670467														24214		10267	0					709	12389	849							
670560														164415	0	146943	0	111382	0	0	0	0	17472	0	0	0	0				
670654														159		0	0					83	76	0							
670748														74		0	0					22	52	0							
670878														7123		4620	0					6	2345	152							
671053														201		0	0					153	48	0							
671147														3104		138	0					2282	612	72							
671334														19890		7398	0	7398				351	12141	0							
671464														406816	0	178574	0	0	0	0	0	126278	98821	3143	0	103447	55873				
671558														6610		3373	0					2445	556	236							
672238														385		334	0					50	1	0							
672247														599		317	0					282	0	0							
672537														610		3	0					347	260	0							
672573														1070		674	33					8	355	0							
673244														253		0	0					97	156	0							
673440														11099		3076	0					2412	2784	2827	3022						
673477														147		56	0					2	89	0							
673851														314		72	0					76	64	102							
673909														15705	1356	3453	0	974				4290	7962	0							
674344														1193		438	0					401	354	0							
674849														9196		1974	0					6090	1086	46							
675042														472		105	0	1				253	114	0	104						
675051														2924		2729	0					46	119	30							
675079														1255		293	0					204	758	0							
675248														714		515	0					49	150	0							
675341														992		953	0					38	0	1							
675659														537		18	0					519	0	0							
675855														545		319	0					121	105	0							
676049														706		98	0					414	184	10				BackupWithholding			
676151														4697		526	0					2419	1752	0							
677176														85003		67052	0	14938				2480	13559	1912	4365		45418				
677354														1602		1127	0					191	284	0	1127						
677448														1093		237	0					794	62	0							
677644														16504		7946	0					1206	5780	1572							
677756														855		127	0					644	84	0							
677970														1007		877	0					28	102	0							
678052														24		0	0					4	20	0							
678070														3248		1203	0					1508	537	0	1203						
678258														354		0	0					100	226	28							
678454														2092		199	0	199				146	1747	0							
678557														125		62	0					28	35	0							
678744														2784		367	0					1361	1056	0							
679451														146		0	0					105	41	0							
680055														1318		0	0					730	434	154							
680130														10285		3993	0					161	5733	398	3852						
680457														4312		0	0					1567	2745	0							
680813														52253	0	21212	0	0	13267	6234	0	5473	25568	0	0	0	0	NOTE PAYABLE TAX CREDIT INVESTMENTS	FAIR VALUE RATE SWAP		
681043														315		0	0					120	195	0							
681249														670		545	0					46	79	0							
682143														8293		3515	0					632	3891	255							
682563														557204	0	337345	0	0	0	0	0	49775	119669	50415	0	0	316936				
682648														1630		186	0					931	513	0							
683449														2869		0	0					646	1576	647							
683814														997		400	0					233	364	0							
684455														8474		3787	0					860	3827	0							
685023														924		879	0					45	0	0							
685649														2393	0	628	0	0	0	0	0	438	1258	69	592	0	0				
685676														31409		21151	0					3894	5144	1220							
685779														3371		2668	0					465	238	0							
686459														1665		999	0	484				497	0	169	515						
686570														679		348	204					4	123	0							
686758														802		57	0					213	532	0							
687009														199725		158351	0		18618			9148	29473	2753	14440	122290		Operating Lease liability			
687054														1034		743	0					179	112	0							
687830														491		0	0					41	450	0							
687951														13740		4251	0					8064	1425	0							
688079	52475	0	0	4175	0	0	0	0	48300	0	0	0	0									0									
688257														3831		3009	0					76	746	0							
688453														153		7	0					146	0	0							
688556														347		9	0					65	273	0							
689209														16007	0	10254	0	0	0	0	0	59	4460	1234	5288	0	2835				
689357														5384		1303	0					679	3402	0			1303				
689759														879		5	113					21	740	0							
691042														125		0	0					70	47	8							
691556														519		90	0					251	178	0							
691743														151		0	0					135	0	16							
691958														9410		1010	0					2386	5614	400							
692450														1250		146	0					394	710	0							
692704														2639		0	0					0	2639	0							
692946														2904	0	1729	0	0	0	0	0	508	534	133	0	0	0				
693073														720		719	0					1	0	0							
693224														219767		160550	0					11416	32499	15302			75502				
693345														56182		12371	0	2680	3608			1688	42123	0				Loan Swap Liability			
693952														2603		1850	0					262	491	0							
694146														89		0	0					40	49	0							
694771														115		28	0					39	48	0							
694847														2478		212	0					28	2238	0							
694904	2570237	0	1333714	612576	0	0	0	0	479695	47788	0	0	456270									96464						0	0	0	
695349														1056	0	17	0	0	0	0	0	229	797	13	0	0	0				
695947														66		0	0					24	42	0							
696047														174		0	0					47	127	0							
696168														2535		2189	0					57	289	0				Dealer Participation			
696430														8439		5899	0					305	1764	471							
696645														664		412	0	412				92	160	0							
697035														1423	0	0	0	0	0	0	0	640	783	0	0	0	0				
697147														2542		476	0					269	1797	0							
697156														6443		4509	0					441	1493	0							
697231														2311		286	0					80	1709	236							
697763														94437		39271	0	16345				119	54846	201			18593				
697950														1255		79	0					195	981	0							
698144														8758		2765	0					1248	3840	905							
698546														1581		1466	0	4	80	17	20	71	27	17	1345			929715 - ER Cont	924006 - FDIC Assessment Payable	928810 - Other	
698649														2665		891	0					318	1419	37							
699105														9951		2375	0					0	6713	863							
699253														392		94	8					179	111	0							
700140														289		0	0					87	202	0							
700252														2180		1745	0					4	431	0							
700430														2421		2019	0		1041			402	0	0	302			Federal Income Tax Payable	Employee Benefits		
700458														2019		757	0					713	549	0							
701062														127609		85247	0		23606			15476	22875	4011			33186	LIHTC (low income housing tax credit) Investment			
701222														11861		0	0					908	10953	0							
701839														13083		9841	0					63	2636	543							
701857														255		191	0					51	13	0							
702117														266280		213252	0					12627	35571	4830		143599					
702359														3654		2656	0					361	515	122							
702612														9320		2531	0					1899	3968	922							
702836														1162		758	0					371	33	0							
702911														2574		1319	0					446	506	303							
702966														217		82	0					3	120	12							
703039														1802		153	0					323	1326	0							
703552														29069		17250	0					677	8789	2353							
703767														36463		28342	0					436	6960	725	13783		9696				
705378														1385		1025	0					125	235	0							
705556														1441		171	0					690	580	0							
706030														625		213	0					212	158	42							
706058														608		0	0					163	398	47							
706236														839		365	0					226	248	0							
706254														1413		0	0					722	666	25							
706450														50		0	0					31	19	0							
706656														1477		904	0					549	24	0							
707354														25103	0	3391	0	1642	1749	0	0	6826	12123	2763	0	0	0	Wages Payable			
708379														954		1	0					171	782	0							
709143														3757	0	2579	0	1838	0	0	0	453	659	66	0	0	190				
709451														112		0	0					54	58	0							
709554														1560		0	0					16	1544	0							
709602														27353		18393	0		5907			409	8190	361			6399	Pension Liability			
709639														7199		100	0					778	6139	182							
709956														419		58	0	58				345	16	0							
710176														1626		143	0					384	936	163							
710859														3609		2238	0					1272	99	0							
711472	43172	0	41908	0	7311	0	0	0	1187	52	9860	0	0									25									
711520														1356		1182	0					61	107	6							
711548														2031		1451	0					62	479	39							
711753														473		16	117					42	298	0							
711801														4523		2521	0					377	1052	573							
712059														4709		1646	0					1344	1253	466							
712648														892		37	0					206	649	0							
712956														4903		310	0					55	4513	25							
713252														994		38	0					648	308	0							
713476														8804		3981	0					917	2997	909	3537		303				
713926														13095		7428	0		625			1145	4522	0	3473			Low Income Housing Payable			
714165														83		71	0					12	0	0							
714437														1175		116	0					308	751	0							
714839														1408		169	0		117			307	911	21				BOLI Deferred Compensation			
714978														3137		710	0					23	2051	353							
715032														737		0	0					209	417	111							
715050														1964		861	0					191	903	9							
715144														2141		388	0					79	1487	187							
715340														5111		1587	0					663	2861	0							
715470														494		153	0					234	107	0							
715630														957		0	0					183	572	202							
715872														4057		2271	0	916				484	1143	159	1340						
715975														231		0	0					35	196	0							
716374														6221		3280	0					1240	1570	131							
716833														12769		2432	0					1834	8178	325	1238		1156				
716851														2247		1722	0					103	247	175							
716954														1413		0	0					321	1092	0							
717232														530		190	0					215	100	25							
717670														189		105	0					33	31	20							
717737														26618		20212	0					1322	3932	1152	6172		10830				
717924														24740	0	17710	0	0	0	0	0	3499	1580	1951	3225	0	0				
718145														4329		219	0					661	3449	0							
718275														869		195	0					28	572	74							
718538														3292		2439	0					265	588	0				Unfunded Pension			
719030														247		14	0					38	195	0							
719610														1694		0	0					332	1362	0							
719656														2121		554	0					415	1025	127							
719964														1827		1478	0					43	306	0							
720157														159		2	0					116	41	0							
720344														1286		793	0	429				196	284	13	89						
720746														5574		3585	0					1070	861	58							
720858														1105		845	0					168	92	0							
721350														5597		1593	45					1468	2275	216							
721752														882		744	0					138	0	0							
721949														5901		3857	0					1587	277	180							
722227														532		46	0					96	390	0							
722432														2211		113	0					122	1833	143							
722544														18463		3954	0					2793	9716	2000							
722777	2231418	0	1271046	0	0	371810	0	0	636874	72858	0	567837	0									250640						RIGHT_OF_USE_LEASE_LIABILITY			
722816														10031		6481	0					1788	1562	200							
723112	3342000	0	2036000	4000	0	625000	0	0	936000	189000	0	0	604000									177000						Commitments to fund low-income housing investments			
723158														267	0	0	0	0	0	0	0	215	52	0	0	0	0				
723550														206		19	0					179	8	0							
723653														2872		1771	0					224	877	0							
723756														647		256	0					116	181	94							
723868														750		8	0					343	396	3							
724230														8878		4254	0					1034	2861	729							
724744														6847		5325	0					1222	300	0							
724904														5067		177	0					151	4739	0							
724940														64		0	0					53	11	0							
725077														3360		2604	0					265	386	105							
725732	60742	0	5325	0	573	0	0	0	45435	89	4713	0	0									9893									
725741														2688		2277	0					191	220	0							
726458														384		220	0					99	65	0							
726953														7409		5367	0			1804		585	1457	0			3563	0	0		
727174														6026		1740	0					93	4023	170							
728948														3982		0	0					1505	2200	277							
728957														1086		408	0					229	449	0							
729011														6832		1355	0					1644	3407	426							
729057														673		200	0					383	90	0							
729178														2777		1909	0					301	567	0							
729310														9216		5007	0					1302	2331	576							
729570														104		0	0					0	104	0							
729842														1283		543	0					127	613	0							
729945														1713		946	0					180	587	0							
730745														75	0	13	0	9	0	0	0	60	2	0	4	0	0				
731050														683		0	0					153	530	0							
731247														21911	0	12512	0	3649	0	0	0	3410	1559	4430	0	0	0				
731957														36		0	0					15	21	0							
732178														5698		2936	0					1391	492	879							
732253														2193		651	0					454	1088	0							
732637														594		253	0					340	0	1							
732758														15366		13815	0					231	1170	150							
732918														13889		9011	0	3979				953	2619	1306	2667		871				
732954														318		183	0					128	0	7							
733054														14532		6050	0	80	172	477		5816	2116	550	4579		731	Producer Payables	Company Payables - ATM Suspense		
733540														880		487	0					224	169	0							
733559														2607		181	0					483	1943	0							
733661														4198		1460	0					0	2738	0							
733755														747		607	0					79	61	0							
733951														579		47	0					115	382	35							
734248														2538		1482	0					569	487	0							
734350														3433		604	0					215	2614	0							
734538														12013		7792	0					0	2093	2128							
734613														1267		541	0					184	362	180				Accrued Benefit Liability			
735049														53		0	0					5	48	0							
735067														5710		3425	0					685	1600	0							
735414														386		203	0					36	147	0							
735441														4995		118	0					3291	1311	275							
735973														588		544	0					3	41	0							
736158														122		5	0					21	96	0							
736206														126168		106942	0	7152				7088	10207	1931	15269	60325	24196				
736550														894		34	0					418	439	3							
737548														8953		0	0					1522	6835	596							
738013														5232		1167	0					864	2680	521							
738040														17413		3646	0					8007	5760	0	3646						
738143														6005		3009	0					707	1816	473							
738255														1045		242	0		229			273	530	0				Accrued Expense - Profit Sharing			
738303														19017		10870	0					1586	6229	332	8623		1136				
738657														219	0	167	0	0	0	0	0	41	0	11	0	0	0				
738769														10478		8595	0					477	906	500							
739346														942		214	0					453	275	0				CDARS INCOMING RATEBRIDGE PAYMENT			
739355														5377		3090	0					879	1408	0	2950						
739560														91243	0	52300	0	0	15480	0	0	1838	34001	3104	0	0	15389	Supplemental Retirement Plan			
739832														2552		753	0					313	1486	0							
740249														578		0	0					415	163	0							
741068														238		0	0					63	152	23							
741152														214		0	0					5	209	0							
