"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
987231																																																																																																																																		346189	3159																																																																																																														
987259																																																																																																																																		339713	2568	0	0	259933																																																																												259933																															
987576																																																																																																																																		31545	96																																																																																																														
987651																																																																																																																																		139208	588	0	0	90622																																																																												90622																															
987848																																																																																																																																		162922	1177	0	0	94419	4750	3490	1260	0	4843	0	3306	1537	0	6734	50487	14680	0	4634	0	4634	0	0	0	0	0	0	10129	13	427	176	7263	10647	60233	47193	53770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4020	2010	0	0	1873	137	10647	60233	49066	55798	0	12047	24533	55798	94419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
988144																																																																																																																																		312435	692																																																																																																														
988153																																																																																																																																		660526	9262	0	2528	563176	18454	11502	6952	0	0	0	0	0	0	34516	70491	49077	62324	0	0	0	0	0	0	0	0	0	16048	0	0	0	16018	46018	77443	96676	470979	2902	2902	0	0	0	2902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4316	2158	0	0	0	2158	46018	77443	96676	499193	0	15489	48338	499193	560648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
988256																																																																																																																																		34363	252	0	77	13970																																																																												13893																															
988452																																																																																																																																		285707	1485																																																																																																														
989141																																																																																																																																		161966	832	0	0	117718																																																																												117718																															
989347																																																																																																																																		405516	6044																																																																																																														
989534																																																																																																																																		138944	1471																																																																																																														
989730																																																																																																																																		377390	2391	0	0	287720																																																																												287720																															
989758																																																																																																																																		143796	1474	0	478	79673																																																																												79195																															
989851																																																																																																																																		93447	566	0	0	49029																																																																												49029																															
990053																																																																																																																																		199209	1724	0	0	152138																																																																												152138																															
990352																																																																																																																																		854412	7188																																																																																																														
990642																																																																																																																																		368177	2829																																																																																																														
991078																																																																																																																																		67855	335	0	0	36529																																																																												36529																															
991135																																																																																																																																		105163	1132	0	333	63895																																																																												63562																															
991340																																																																																																																																		8521596	144074	0	57874	7537504	115050	56006	59044	0	0	0	0	0	0	678504	1085879	30424	9058	0	0	0	0	27049	0	0	0	0	561563	8299	12861	0	318349	764182	1218724	595962	5956097	11892	11892	1750	10142	0	0	6219	3110	637	2473	0	0	2724	545	0	545	0	0	0	0	0	0	0	0	20	20	0	0	20	0	450595	225298	0	268	88	199488	919212	1265020	600229	6314700	0	253004	300115	6314700	7479630	26903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
991359																																																																																																																																		214362	3500																																																																																																														
991555																																																																																																																																		201122	1629	0	333	103873																																																																												103540																															
991621																																																																																																																																		547688	2821																																																																																																														
991854																																																																																																																																		16880	87																																																																																																														
992851																																																																																																																																		317233	1007																																																																																																														
993250																																																																																																																																		230029	3173	0	1030	171453																																																																												170423																															
994435																																																																																																																																		1163548	11166	0	837	883466																																																																												882629																															
994770																																																																																																																																		28557	275	0	94	14548																																																																												14454																															
995076																																																																																																																																		2891994	28057	0	0	2515273	137212	90961	46251	0	26188	0	26188	0	0	397232	3998	0	21115	41748	0	41748	0	0	0	0	0	0	101550	0	0	0	97965	493298	205752	198109	2005123	46349	46349	0	0	0	46349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404874	202437	0	0	0	202437	493298	205752	198109	2331091	0	41150	99055	2331091	2515273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
995272																																																																																																																																		542104	1848	0	0	274552																																																																												274552																															
995517																																																																																																																																		481135	7229																																																																																																														
995571																																																																																																																																		210768	2744	0	1222	129200	37824	33392	4432	0	0	0	0	0	0	3746	44292	9575	0	0	0	0	0	0	0	0	0	0	6926	0	156	0	5367	37138	54344	34867	90158	0	0	0	0	0	0	0	0	0	0	0	0	501	100	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37138	54344	34867	92226	0	10869	17434	92226	127978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
995674																																																																																																																																		217282	1590	0	0	167225																																																																												167225																															
995955																																																																																																																																		53575	259	0	7	23865																																																																												23858																															
996260																																																																																																																																		5199555	47183																																																																																																														
997155																																																																																																																																		100159	768																																																																																																														
997557																																																																																																																																		86211	442																																																																																																														
997847																																																																																																																																		552948	6007	0	497	440801	11171	1234	9937	0	0	0	0	0	0	8443	144991	45344	19411	512	0	512	0	0	0	0	0	0	18512	0	370	422	14457	9677	155810	95776	313573	388	388	0	388	0	0	526	263	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35698	17849	0	0	2645	15204	9677	156461	98421	328777	0	31292	49211	328777	440304	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
998358																																																																																																																																		69481	648	0	33	49215																																																																												49182																															
998648																																																																																																																																		185401	696	0	0	91496																																																																												91496																															
998657																																																																																																																																		78643	1080																																																																																																														
998844																																																																																																																																		897768	9513	0	0	781387																																																																												781387																															
999935																																																																																																																																		614020	5568	0	0	471039	27879	14060	13819	0	0	0	0	0	0	10005	1869	0	0	28371	0	28371	0	0	0	0	0	0	23714	104	764	537	19450	24169	44823	219626	321932	3571	3571	0	0	0	3571	305	153	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10268	5134	0	0	0	5134	24169	44823	219626	339935	0	8965	109813	339935	471039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1000052																																																																																																																																		609558	5174	0	0	494327																																																																												494327																															
1000276																																																																																																																																		388766	2756	0	0	285230																																																																												285230																															
1000641																																																																																																																																		792450	6149	0	213	482016	43145	33773	9372	0	208510	30649	132314	45547	0	28143	62463	3680	0	0	0	0	0	0	0	0	0	0	28114	167	1819	308	25820	93459	216886	176713	316987	1796	1796	0	0	0	1796	3936	1968	0	0	0	1968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19928	9964	0	0	0	9964	93459	216886	179746	347930	0	43377	89873	347930	481803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1000856																																																																																																																																		24960	189																																																																																																														
1000959																																																																																																																																		220697	2139	0	372	141332	17211	15439	1772	0	0	0	0	0	0	12040	68777	1357	41	0	0	0	0	0	0	0	0	0	6892	0	1055	82	5387	27479	71604	30861	97313	105	105	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21843	10922	0	0	0	10922	27479	71604	30861	109141	0	14321	15431	109141	140960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1001059																																																																																																																																		708993	5624	0	492	410628	93237	87706	5531	0	0	0	0	0	0	164810	10193	11993	0	7049	0	7049	0	0	0	0	0	0	10818	0	1620	61	9031	253928	58736	99325	307048	33	33	0	0	0	33	14162	7081	0	0	0	7081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43639	21820	0	0	0	21820	253928	58736	99325	344962	0	11747	49663	344962	410136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1001152																																																																																																																																		8886938	109714	0	16877	7739976	616369	580629	35740	0	3125	0	0	0	3125	350294	1629272	3954	0	0	0	0	0	0	0	0	0	0	967203	763	26961	653	628747	1026737	1691977	417385	5389282	65437	65437	0	4139	0	61298	60178	30089	0	1846	0	28243	214	43	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1462889	731445	0	0	1331	700353	1026737	2012201	424913	6351793	0	402440	212457	6351793	7723099	0	0	0	0	0	0	0	0	0	0	0	0	0	2061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1001639																																																																																																																																		3421662	38867	0	2778	2996011	422773	417473	5300	0	267516	2377	272466	0	0	2343	21888	0	3000	0	0	0	0	0	0	0	0	0	97799	17	17263	3	60688	424594	316917	16530	2694074	230	230	0	0	0	230	938	469	0	0	0	469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382608	191304	0	0	0	191304	424594	316917	16530	2900184	0	63383	8265	2900184	2993233	0	0	0	0	0	0	0	0	2115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1001648																																																																																																																																		3299722	33390	0	0	2762697	347061	319301	27760	0	0	0	0	0	0	47626	202848	10216	4418	5508	0	5508	0	0	0	0	0	0	100982	183	3224	93	92918	372167	259799	522492	2199090	42977	42977	0	0	0	42977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97273	48637	0	0	0	48637	372167	259799	522492	2438078	0	51960	261246	2438078	2762697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1001853																																																																																																																																		320255	4838	0	1089	307874	30479	26756	3723	0	0	0	0	0	0	0	5039	0	2150	0	0	0	0	0	0	0	0	0	10677	0	437	0	5100	26756	9199	68326	173728	0	0	0	0	0	0	0	0	0	0	0	0	2434	487	0	0	0	487	0	0	0	0	0	0	0	0	0	0	0	0	35730	17865	0	0	0	17865	26756	9199	68326	199750	0	1840	34163	199750	306785	0	0	0	0	0	0	0	0	0	0	0	0	0	4655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1002373																																																																																																																																		720315	5215																																																																																																														
1002458																																																																																																																																		78954	747	0	0	61661																																																																												61661																															
1002878																																																																																																																																		14416570	124841	0	0	11096338	225672	82805	142867	0	830106	58884	771222	0	0	490714	722653	40250	8464	0	0	0	0	0	0	0	0	0	1163052	0	41422	2791	707623	635653	1678599	4219341	7800276	40826	40826	0	0	0	40826	5064	2532	0	0	2532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	977264	488632	0	0	351661	136971	684240	1678599	4615254	8350492	0	335720	2307627	8350492	11096338	57275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1002953																																																																																																																																		125819	1367																																																																																																														
1003455																																																																																																																																		404730	2453	0	0	274665																																																																												274665																															
1003558																																																																																																																																		248033	925																																																																																																														
1003839																																																																																																																																		401808	4898																																																																																																														
1003950																																																																																																																																		77850	313	0	0	54371																																																																												54371																															
1004256																																																																																																																																		53846	387																																																																																																														
1004470																																																																																																																																		1375790	11367	0	0	1071594																																																																												1071594																															
1005075																																																																																																																																		267144	1750	0	0	145735																																																																												145735																															
1005552																																																																																																																																		188136	995																																																																																																														
1005655																																																																																																																																		123699	1799	0	696	88220	4657	1815	2842	0	2	0	2	0	0	0	3077	0	0	2431	0	2431	0	0	0	0	0	0	2774	0	0	0	2774	2704	37606	17898	63573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4993	2497	0	1365	47	1085	2793	38973	18026	65611	0	7795	9013	65611	87524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1005851																																																																																																																																		137282	775	0	0	104719																																																																												104719																															
1006148																																																																																																																																		1004331	9174																																																																																																														
1006157																																																																																																																																		180635	821	0	0	91991																																																																												91991																															
1006513																																																																																																																																		344338	5003																																																																																																														
1006559																																																																																																																																		193049	1835	0	426	120477																																																																												120051																															
1006652																																																																																																																																		209275	1850	0	520	106294	51934	50241	1693	0	13723	2927	9061	1735	0	21824	1998	579	0	0	0	0	0	0	0	0	0	0	6707	0	92	0	6615	74992	21145	29645	85813	493	493	0	0	0	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74992	21145	29645	86306	0	4229	14823	86306	105774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1007015																																																																																																																																		3565049	29505	0	0	3011010	73303	44760	28543	0	5900	1203	4697	0	0	391028	307414	8529	79678	500	0	500	0	0	0	0	0	0	167271	0	9829	0	133649	437121	358818	601163	2063660	6669	6669	0	3796	0	2873	14871	7436	0	349	0	7087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	574447	287224	0	0	0	287224	694751	362963	601163	2393251	0	72593	300582	2393251	3011010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1007051																																																																																																																																		101861	756	0	0	89606																																																																												89606																															
1007154																																																																																																																																		768772	7903	0	959	559016																																																																												558057																															
1007417																																																																																																																																		1127806	3766	0	0	508836																																																																												508836																															
1007734																																																																																																																																		408854	3559	0	0	336821	41261	39267	1994	0	0	0	0	0	0	6945	20088	0	0	2002	0	2002	0	0	0	0	0	0	19830	0	340	0	19490	46212	24424	70187	273931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62799	31400	0	0	18330	13070	48757	27806	88517	287001	0	5561	44259	287001	336821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1007752																																																																																																																																		204949	1837																																																																																																														
1007819																																																																																																																																		2476814	18757	0	0	1664670																																																																												1664670																															
1007873																																																																																																																																		536569	2032	0	0	336634																																																																												336634																															
1007930																																																																																																																																		167215	393	0	0	118135																																																																												118135																															
1007958																																																																																																																																		68214	889																																																																																																														
1008076																																																																																																																																		372457	1216	0	0	206595																																																																												206595																															
1008151																																																																																																																																		103965	581	0	0	68243																																																																												68243																															
1008209																																																																																																																																		300323	1004	0	0	167812																																																																												167812																															
1008432																																																																																																																																		473109	4153	0	0	412042																																																																												412042																															
1008450																																																																																																																																		43989	416																																																																																																														
1008553																																																																																																																																		133762	945																																																																																																														
1008674																																																																																																																																		880255	4823	0	0	567503																																																																												567503																															
1008955																																																																																																																																		131063	652																																																																																																														
1009242																																																																																																																																		1119431	8097																																																																																																														
1009354																																																																																																																																		3613944	25153																																																																																																														
1009756																																																																																																																																		371391	2969																																																																																																														
1009840																																																																																																																																		72496	728																																																																																																														
1010015																																																																																																																																		303645	5909																																																																																																														
1010574																																																																																																																																		334580	3104	0	19	277901																																																																												277882																															
1011432																																																																																																																																		192735	1397																																																																																																														
1011526																																																																																																																																		6050570	23128																																																																																																														
1011553																																																																																																																																		101941	1107	0	350	60554																																																																												60204																															
1011638																																																																																																																																		1196213	13810	0	3238	918506																																																																												915268																															
1011656																																																																																																																																		77685	1173	0	353	65671																																																																												65318																															
1011852																																																																																																																																		13455	85																																																																																																														
1011955																																																																																																																																		682378	5676																																																																																																														
1012251																																																																																																																																		578090	1847																																																																																																														
1012457																																																																																																																																		46901	248																																																																																																														
1012671																																																																																																																																		679932	2312	0	0	392310																																																																												392310																															
1013070																																																																																																																																		933872	7053																																																																																																														
1013650																																																																																																																																		107581	943																																																																																																														
1013744																																																																																																																																		148756	323	0	0	41998																																																																												41998																															
1014059																																																																																																																																		81815	800	0	215	46829	20856	15454	5402	0	0	0	0	0	0	0	7357	3046	0	7495	0	7495	0	0	0	0	0	0	1633	15	90	0	797	15469	20344	15339	31348	0	0	0	0	0	0	0	0	0	0	0	0	30	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1930	965	0	0	0	965	15469	20344	15339	32938	0	4069	7670	32938	46614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1014125																																																																																																																																		808630	6768	0	0	647409																																																																												647409																															
1014246																																																																																																																																		114322	641	0	0	85207																																																																												85207																															
1014255																																																																																																																																		36922	260	0	0	24902																																																																												24902																															
1014376																																																																																																																																		286259	5222																																																																																																														
1014451																																																																																																																																		71222	424																																																																																																														
1014554																																																																																																																																		103667	1320	0	135	94797																																																																												94662																															
1014657																																																																																																																																		413369	2397																																																																																																														
1014853																																																																																																																																		476530	2601	0	0	316078																																																																												316078																															
1015252																																																																																																																																		617198	2050	0	0	306495	17297	13026	4271	0	0	0	0	0	0	201393	86937	100579	0	0	0	0	0	0	0	0	0	0	18867	1268	2225	906	11217	229300	94762	116827	210352	1983	1983	0	0	0	1983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19207	9604	0	0	0	9604	243019	94762	116827	223973	0	18952	58414	223973	306495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1015270																																																																																																																																		416942	2715																																																																																																														
1015458																																																																																																																																		55457	298	0	11	22986																																																																												22975																															
1015560																																																																																																																																		3031212	26131	0	0	2567593	143458	137657	5761	0	8614	8614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100380	11249	9845	3064	76222	157520	15606	764277	2062901	16808	16808	0	0	0	16808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21642	10821	0	0	0	10821	157520	15606	764277	2096774	0	3121	382139	2096774	2567593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1015832																																																																																																																																		220366	2572	0	619	170146																																																																												169527																															
1015841																																																																																																																																		270920	2487	0	198	183241																																																																												183043																															
1015850																																																																																																																																		496680	5215	0	981	338720	36924	36690	234	0	0	0	0	0	0	26435	44967	435	0	0	0	0	0	0	0	0	0	0	15775	190	870	1	14714	63914	48782	153283	241199	0	0	0	0	0	0	4475	2238	0	0	2238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30918	15459	0	0	15459	0	63914	48782	172906	241199	0	9756	86453	241199	337739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1016174																																																																																																																																		253989	1940	0	0	185601	10659	10045	614	0	0	0	0	0	0	6950	13231	0	0	0	0	0	0	0	0	0	0	0	23857	0	5116	0	18002	16995	18961	123647	97912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22507	11254	0	0	0	11254	16995	18961	123647	109166	0	3792	61824	109166	185601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1016231																																																																																																																																		1720480	11858	0	0	1449276	78514	54716	23798	0	0	0	0	0	0	3921	92413	21823	39647	0	0	0	0	0	0	0	0	0	88742	39	8473	179	80002	63472	124684	491088	1074381	995	995	0	0	0	995	3881	1941	0	0	0	1941	13	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	172390	86195	0	0	0	86195	63472	124684	491088	1168262	0	24937	245544	1168262	1449276	0	0	0	0	0	0	0	0	831	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1016259																																																																																																																																		993498	15569	0	8532	722976																																																																												714444																															
1016558																																																																																																																																		47423	581																																																																																																														
1016718																																																																																																																																		162251	1770																																																																																																														
1016848																																																																																																																																		118300	1036	0	204	66562	3422	2272	1150	0	0	0	0	0	0	15183	22838	2459	0	0	0	0	0	0	0	0	0	0	4614	1011	288	28	3273	20216	29087	24687	48345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20216	29087	24687	48345	0	5817	12344	48345	66358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1016857																																																																																																																																		1014906	9815	0	0	819146																																																																												819146																															
1016941																																																																																																																																		259371	2039	0	0	231089																																																																												231089																															
1017425																																																																																																																																		833913	4467	0	0	572304																																																																												572304																															
1017555																																																																																																																																		84462	463																																																																																																														
1017564																																																																																																																																		100929	569	0	0	46388																																																																												46388																															
1017854																																																																																																																																		52408	372																																																																																																														
1017939																																																																																																																																		26799034	201557	0	0	20039784	759799	601913	157886	0	2518773	556198	1837274	195731	0	957355	1759662	81581	202456	0	0	0	0	35459	0	0	0	0	2277384	4336	26126	1901	1081023	2259305	3891252	4412141	14963002	20820	20820	6343	0	0	14477	35635	17818	5584	0	161	12073	0	0	0	0	0	0	0	0	0	0	0	0	899	899	0	0	0	899	2712556	1356278	10745	0	16550	1310450	2373261	3891252	4429017	16475965	0	778250	2214509	16475965	20039784	64560	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1017957																																																																																																																																		247757	1290	0	0	146814																																																																												146814																															
1018927																																																																																																																																		2919993	30501	0	698	2531738																																																																												2531040																															
1157415																																																																																																																																		2363304	22358																																																																																																														
1160509																																																																																																																																		312376	2452	0	351	168087																																																																												167736																															
1162017																																																																																																																																		1273745	15649																																																																																																														
1163283																																																																																																																																		126488	1197	0	325	69776																																																																												69451																															
1169650																																																																																																																																		821002	6533	0	0	701704																																																																												701704																															
