"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
472018																																																															0	0	0																																																																																																																																																										76905	0																					
472045																																																																																																																																																																																																																																																	
472148																																																															0	0	0																																																																																																																																																										17070	0																					
472250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5096	0	0	0	0	5096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
472531																																																																																																																																																																																																																																																	
472616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75362	0	0	0	0	0	0	0	0	-9517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176840	0	0	158388	18452	3208	0	3208	3595	0	0	0	0	0	3595	308337	0	0	0	0	308337	0	0	0	-1163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-16802	6803	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11631	2326	0	0	440	1886	0	0	35012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6803	449	0	0	0	0	0	0	0	0	0	10205	1123	0	0	0	0	0	0	474999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
472951																																																															0	0	0																																																																																																																																																										29022	0																					
472979																																																															0	0	0																																																																																																																																																										141189	0																					
473042																																																															0	0	0																																																																																																																																																										1490657	0																					
473257																																																																																																																																																																																																																																																	
473266																																																															0	0	0																																																																																																																																																										1424768	0																					
473501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69657	0	0	39873	39873	0	0	39873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1271867	1018	0	0	0	0	0	106	0	-281170	0	0	0	0	0	2342	0	0	2342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3051716	739	1854	2877922	171201	5701	0	5701	32380	0	0	0	0	0	32380	5894580	279	3357	59280	0	5831664	0	64046	0	23795	0	0	0	0	0	0	0	848	848	0	0	424	0	0	0	0	0	0	0	0	0	0	13873	13873	0	0	13873	-294149	38081	69657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516061	103212	0	279	98	102836	0	0	312793	0	72719	0	0	0	0	72719	0	53362	0	53362	0	0	0	0	0	53362	0	0	38081	69657	0	0	0	0	0	90	1067	0	0	57122	174143	0	0	0	0	0	1125	9585348	0	322741	1322820	1160383	0	0	0	0	0	0	43610	184524	149718	0	0	0	0	0	0	0	0	
473930																																																																																																																																																																																																																																																	
474058																																																																																																																																																																																																																																																	
474245																																																																																																																																																																																																																																																	
474254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47323	47323	0	0	47323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1263233	0	0	0	0	0	0	-219	0	-277991	0	0	0	0	0	1908	0	0	0	1908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800722	0	0	712538	88185	9896	0	9896	146	0	0	0	0	0	146	2458859	0	155	21623	0	2437082	0	0	0	19222	0	0	0	0	0	0	0	286596	286596	0	57319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3010	10042	0	0	0	0	0	0	0	0	0	2484	2484	0	0	0	2484	0	0	0	0	218222	43644	0	0	0	43644	0	1599	0	0	16790	0	0	15270	0	1521	0	0	0	0	0	0	0	0	0	0	0	0	11641	0	0	0	0	0	0	0	0	0	0	17462	0	0	0	0	0	0	0	4198585	0	4000	84707	174499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
474357																																																																																																																																																																																																																																																	
474450																																																															0	0	0																																																																																																																																																										210194	0																					
474544																																																															0	0	0																																																																																																																																																										49044	0																					
474656																																																																																																																																																																																																																																																	
474759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	496022	0	0	0	0	0	0	0	0	-74217	0	0	0	0	0	51465	0	0	51192	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	923030	0	0	861614	61416	0	0	0	20171	0	2819	0	0	0	17352	5236321	0	105508	105337	146133	4879343	0	0	0	122420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3873	3873	0	0	38194	-30463	17352	81036	0	0	0	0	0	0	0	0	25868	25868	0	0	0	0	0	25868	0	0	539807	107961	0	0	0	107961	0	0	0	0	15907	5000	0	682	0	10225	0	0	0	0	0	0	0	0	0	0	0	0	17352	81036	0	0	0	0	0	0	0	0	0	26028	202590	0	0	0	0	0	0	7142792	0	160088	537687	451044	0	0	0	0	0	0	0	14638	0	0	0	0	0	0	0	0	0	
474919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212605	0	0	5051	5051	0	0	5051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2423488	627	0	0	0	1	0	-57299	0	-479700	0	0	0	0	0	20368	0	0	20368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6889599	0	0	6310054	579546	151965	0	151965	87417	0	0	0	0	0	87417	14048071	0	6572	128564	220547	13669387	23000	226464	0	561245	29032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-42029	263118	212605	0	29032	0	0	0	0	0	0	35924	35924	35924	0	0	0	0	0	0	0	276411	55282	0	0	43092	12191	0	25803	6167641	0	325030	0	0	277752	1420	45857	0	90	0	90	0	0	0	0	0	90	0	0	288921	212605	0	29032	0	0	0	0	2	0	0	433382	531513	0	116128	0	0	0	0	22455588	0	205234	5758159	4522594	76745	1426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
475345																																																																																																																																																																																																																																																	
475354																																																															0	0	0																																																																																																																																																										512558	0																					
475653																																																																																																																																																																																																																																																	
475756																																																															0	0	0																																																																																																																																																										187787	0																					
476445																																																															0	0	0																																																																																																																																																										73930	0																					
476472																																																																																																																																																																																																																																																	
476539																																																																																																																																																																																																																																																	
476810																																																																											0	0																																																																																																																																																																					
477303																																																															0	0	0																																																																																																																																																										379793	0																					
477321																																																															0	0	0																																																																																																																																																										771763	0																					
477349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44241	0	0	0	0	0	0	0	0	-6972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79823	0	0	0	0	79823	0	129683	0	0	113337	16346	0	0	0	130	0	0	0	0	0	130	78331	0	150	120	0	78061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9259	130	2251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35135	7027	0	0	0	7027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	2251	0	0	0	0	0	0	0	0	0	195	5628	0	0	0	0	0	0	265667	0	1362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
477639																																																															0	0	0																																																																																																																																																										55252	0																					
477648																																																															0	0	0																																																																																																																																																										251093	0																					
477844																																																															0	0	0																																																																																																																																																										192872	0																					
478140																																																																																																																																																																																																																																																	
478195																																																															0	0	0																																																																																																																																																										406680	0																					
478533																																																																																																																																																																																																																																																	
479071																																																															0	0	0																																																																																																																																																										179565	0																					
479268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18921	8560	0	0	18921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1809364	0	0	0	0	0	0	0	0	-132307	0	401825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297145	0	0	223845	73300	0	0	0	8334	0	0	0	0	0	8334	1887199	0	10292	0	0	1752795	124112	0	0	36309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-173548	132446	0	401825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233317	46663	0	0	0	46663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132446	0	401825	0	0	0	0	0	0	0	0	198669	0	1205475	0	0	0	0	0	4136059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
479370																																																																																																																																																																																																																																																	
479446																																																															0	0	0																																																																																																																																																										207903	0																					
479567																																																																																																																																																																																																																																																	
479754																																																																																																																																																																																																																																																	
479839																																																															0	0	0																																																																																																																																																										647006	0																					
480059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13403	0	0	0	0	0	0	0	0	-3068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39164	0	0	38511	653	0	0	0	1761	0	0	0	0	0	1761	53293	0	0	0	0	53293	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4016	1761	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2197	439	0	0	0	439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1761	0	0	30	0	0	0	0	0	0	0	2642	0	0	120	0	0	0	0	98335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
480228																																																																											0	0																																																																																																																																																																					
480246																																																																																																																																																																																																																																																	
480330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4733	0	0	4733	0	0	0	0	0	0	0	0	0	0	0	336	0	0	0	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
480433																																																															0	0	0																																																																																																																																																										227142	0																					
480723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2971	0	0	1216	1216	0	0	1216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12113	0	0	0	0	0	0	0	0	-2790	0	0	0	0	0	2365	0	399	1966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142541	0	1789	104620	36132	0	0	0	1403	0	0	0	1403	0	0	76793	0	26	0	13874	62893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4888	0	2971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23482	4696	0	0	3734	962	0	0	28125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2971	0	0	0	0	0	0	0	0	0	0	7428	0	0	0	0	0	0	211400	0	2370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
480853																																																																																																																																																																																																																																																	
481159																																																															0	0	0																																																																																																																																																										167212	0																					
481177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3368	0	0	4660	4660	0	0	4660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	455370	0	0	0	0	0	0	-91	0	-42819	0	0	0	0	0	1857	0	494	1363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339773	0	483	322696	16594	14356	0	14356	4409	0	0	0	0	0	4409	578492	0	0	0	0	578492	0	0	0	35791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32213	31098	1115	0	0	-18089	18867	3368	0	0	0	0	0	0	0	0	12590	12590	12590	0	0	0	0	0	0	0	95813	19163	0	0	0	19163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18867	3368	0	0	0	0	0	1115	0	0	0	28301	8420	0	0	0	0	0	13938	1050345	0	7433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
481430																																																															0	0	0																																																																																																																																																										386030	0																					
481579																																																																																																																																																																																																																																																	
481627																																																															0	0	0																																																																																																																																																										546212	0																					
481748																																																																																																																																																																																																																																																	
481944																																																																																																																																																																																																																																																	
482053																																																															0	0	0																																																																																																																																																										456524	0																					
482156																																																															0	0	0																																																																																																																																																										819805	0																					
482370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	43	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15598	0	0	0	0	0	0	0	0	-1594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23137	0	0	22172	965	0	0	0	0	0	0	0	0	0	0	2975	0	0	0	0	2975	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1739	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	376	0	0	0	0	22711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
482446																																																																																																																																																																																																																																																	
483274																																																																																																																																																																																																																																																	
483537																																																																																																																																																																																																																																																	
483751																																																																																																																																																																																																																																																	
484057																																																																																																																																																																																																																																																	
484776																																																																																																																																																																																																																																																	
485054																																																																																																																																																																																																																																																	
485139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	197	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36527	0	0	0	0	0	0	0	0	-5274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19561	0	0	19436	125	0	0	0	387	0	0	0	0	0	387	61002	0	0	0	0	61002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6745	387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8545	1709	0	0	0	1709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387	0	0	0	0	0	0	0	0	0	0	581	0	0	0	0	0	0	0	90802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
485214																																																															0	0	0																																																																																																																																																										141433	0																					
485456																																																																																																																																																																																																																																																	
485559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19403	0	0	392423	160402	0	0	392423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8124649	69491	0	0	19029	0	0	0	0	-1528175	0	0	0	0	0	116684	0	28031	83942	4711	0	0	0	22	0	0	0	0	0	22	496383	0	496357	0	0	26	0	14096435	19113	30972	12405174	1641176	176486	0	176486	251223	0	4215	0	0	0	247008	47262401	50378	198209	817906	68366	46127542	0	1441371	0	2021327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1626186	423516	19403	0	0	0	0	0	0	0	0	1965083	1965083	1964821	0	0	0	0	262	0	0	4915365	983073	1816	0	0	979116	2141	8585	4500911	0	1194962	0	0	1123439	0	71523	0	17057	0	0	17057	0	0	0	0	0	17057	0	434242	19403	0	0	0	0	0	0	0	682	0	651363	48508	0	0	0	0	0	0	70244418	1130273	3038089	15202759	11031862	67505	0	0	21346	179440	196417	166413	494943	155406	100	289	0	0	0	0	0	0	
487142																																																																																																																																																																																																																																																	
487357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166615	0	0	0	0	0	0	0	0	-30289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206667	0	0	198525	8142	0	0	0	243	0	0	0	0	0	243	228234	0	72	72	0	228090	0	0	0	4994	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-31005	243	0	0	1	0	0	0	0	0	0	34118	34118	26419	0	0	0	0	7699	0	0	38100	7620	0	0	0	7620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	1	0	0	0	0	0	0	0	365	0	0	4	0	0	0	0	408554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
488318																																																																											0	0																																																																																																																																																																					
488420																																																															0	0	0																																																																																																																																																										64874	0																					
488653																																																															0	0	0																																																																																																																																																										228553	0																					
488756																																																																																																																																																																																																																																																	
489155																																																																																																																																																																																																																																																	
489249																																																															0	0	0																																																																																																																																																										41914	0																					
489548																																																																																																																																																																																																																																																	
489623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14960	0	0	10194	10194	0	0	10194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1609984	0	0	0	0	0	0	0	0	-138240	0	0	0	0	0	2866	0	0	2866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1820540	0	0	1566006	254534	186569	0	186569	40145	0	0	0	0	0	40145	5299430	0	26743	0	0	5272687	0	0	0	249981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27140	226714	14960	0	0	0	0	0	0	0	0	105786	105786	105786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95138	744130	0	232	0	0	0	30	202	0	0	0	0	0	0	0	0	0	0	0	0	321852	14960	0	0	0	0	0	0	0	0	0	482778	37400	0	0	0	0	0	0	8088457	0	1724	7666	10918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
490179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	0	0	0	0	0	0	0	0	-37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42841	0	0	41247	1594	0	0	0	0	0	0	0	0	0	0	252	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
490348																																																															0	0	0																																																																																																																																																										98269	0																					
490450																																																																																																																																																																																																																																																	
490843																																																																																																																																																																																																																																																	
490955																																																															0	0	0																																																																																																																																																										4196	0																					
491224																																																																											0	0																																																																																																																																																																					
491402																																																																																																																																																																																																																											543094	0																					
491653																																																															0	0	0																																																																																																																																																										51689	0																					
491934																																																															0	0	0																																																																																																																																																										2183487	0																					
492650																																																																																																																																																																																																																																																	
492810																																																																																																																																																																																																																																																	
493077																																																															0	0	0																																																																																																																																																										55786	0																					
493152																																																																																																																																																																																																																																																	
493741																																																																																																																																																																																																																																																	
493844																																																																																																																																																																																																																																																	
494261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458908	0	0	31462	8494	0	0	31462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4187874	0	0	0	0	0	0	0	0	-906165	0	0	0	0	0	5365	0	0	5365	0	0	0	0	0	0	0	0	0	0	0	183502	0	0	0	0	183502	0	4955802	0	0	4873274	82528	80087	0	80087	47854	0	0	0	0	0	47854	14449253	0	154393	636378	36030	13622452	0	0	0	79335	0	0	347796	347796	0	69859	0	299298	299298	0	69928	0	0	0	0	0	0	2387941	2387941	0	477588	0	0	0	0	0	0	1985908	127941	458908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1126348	225270	0	0	0	225270	0	1580	2227410	0	8690	0	0	0	0	8690	0	0	0	0	0	0	0	0	0	0	0	0	129521	458908	0	0	0	0	0	0	0	0	0	194282	1147270	0	0	0	0	0	0	23974334	0	0	25487	80870	8655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
494654																																																																																																																																																																																																																																																	
495419																																																															0	0	0																																																																																																																																																										366648	0																					
495558																																																																																																																																																																																																																																																	
496434																																																																																																																																																																																																																																																	
496845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128635	0	0	0	0	0	0	0	0	-13904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67531	0	0	57671	9860	0	0	0	199	0	0	0	0	0	199	236437	0	0	0	0	236437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-19554	199	715	0	0	0	0	0	0	0	0	9963	9963	9963	0	0	0	0	0	0	0	6362	1272	0	0	0	1272	0	0	19695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	715	0	0	0	0	0	0	0	0	0	299	1788	0	0	0	0	0	0	321818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
496957																																																															0	0	0																																																																																																																																																										16133	0																					
497039																																																															0	0	0																																																																																																																																																										1561736	0																					
497404																																																																											0	0																																																																																																																																																																					
