"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJA29	RCFDJF76	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJA29	RCONJF76	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL59	RCONLL60	RCONMM07	RCONMQ52	RCONN523	RCONN524	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
923752																														25895	346	1475	20807	1720	57975		0	0	15	0	331	2871	1	3123			49000	1475	2000	2600	2900	0	49000	0	0	0	0	49000				3368						2	209	0	0	0	0																						
923855																														745	0	0	745	0	4195		0	0	0	0	0	29	0	0			4000	0	0	0	0	0	4000	0	0	195	0	4195				0						4	29	0	0	0	0																						
923949																														0	0	0	0	0	0		0	0	0	0	0	144	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.pearlcitybank.com	
924058																														321	0	0	321	0	24000		0	0	0	0	0	1157	0	0			24000	0	0	0	0	0	24000	0	0	0	0	24000				0						0	0	0	0	0	0																					www.mybanktexas.com	
924236																														8963	3150	10	8873	0	417		983	58	555	1554	0	20293	2	0			0	10	141	25	241	0	0	0	0	0	0	0				90						6	51	0	0	0	0																					http://www.firststatebnk.com	
924254																														73	0	0	73	0	0		0	0	0	0	0	1385	1	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
924357																														110	0	0	110	0	5000		0	0	0	0	0	425	0	0			5000	0	0	0	0	0	5000	0	0	0	0	5000			0	0						0	0	0	0	0	0																						
924553																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																						
924937																														8074	0	17000	5987	1200	21000		0	0	0	0	0	4739	2	1200			0	17000	4000	0	0	0	0	0	0	0	0	0				887						6	45	0	0	0	0																						
925037																														6841	0	0	131	6660	1639		0	0	0	0	0	48421	5	6660			0	0	0	0	1639	0	0	0	0	0	0	0				50						0	0	0	0	0	0																						
925055																														0	0	0	0	0	25612		0	0	0	0	0	3400	2	0			16518	0	3532	562	5000	0	16518	0	0	0	0	0			0	0						0	0	0	0	0	0																						
925354																														746	55	0	0	0	0		0	0	55	0	0	1945	1	0			0	0	0	0	0	0	0	0	0	0	0	0			0	746						0	0	0	0	0	0																						
925411																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																						
925653																														257	0	11706	257	0	49055		0	0	0	0	0	7544	2	0			0	11706	21566	9954	5829	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.bankoftexasonline.com	
926632																														0	0	0	0	0	5000		0	0	0	0	0	588	1	0	false	0	0	0	5000	0	0	0	0	0	0	0	0	0	false	false		0	0					2	87	0	0	0	0																					http://www.forestparkbank.com	
926650																														0	0	0	0	0	0		0	0	0	0	0	20	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					StateBankofScotia.Bank	
926959																														0	17	5000	0	0	5000		0	0	17	0	0	757	1	0			0	5000	0	0	0	0	0	0	0	0	0	0			0	0						1	8	0	0	0	0																						
927077																														0	0	0	0	0	13500		0	0	0	0	0	772	0	0	false	0	5500	0	0	8000	0	0	5500	0	0	0	0	5500	false	false	0	0	0					0	0	0	0	0	0																					www.monroesavings.com	
927134																														10225	0	8000	8389	6	8000		0	0	0	0	0	7969	2	6			0	8000	0	0	0	0	0	0	0	0	0	0			0	1830						0	0	0	0	0	0																						
927479																														221	0	53028	0	1	140498		0	0	0	0	0	1629	2	1			0	53028	77435	4851	0	0	0	0	0	5184	0	5184				221						1	225	0	0	0	0																					http://www.bogotasavingsbank.com	
928056																														15634	42	180	14464	949	90728		0	0	42	0	0	0	0	949			60700	180	4696	10215	14937	0	60700	0	0	0	0	60700				221						0	0	0	0	0	0																					http://www.gn-bank.com	
928421																														26667	0	67000	25191	0	73006		0	0	0	0	0	1817	1	0			0	67000	0	0	0	0	0	0	0	6006	0	0				1476						3	461	0	0	0	0																						
928618																														13718	0	70648	13611	0	88224		0	0	0	0	0	1590	0	0			9	70648	6920	8000	0	0	9	160	144	2343	0	2656			0	107						1	15	0	0	0	0																						
929352																														203539	0	210008	12009	191530	246903		0	0	0	0	0	128447	7	191530	true	0	11887	210008	25008	0	0	0	11887	0	0	0	0	11887	true	false	128	0	0					35	1767	0	0	0	0					http://www.healthcare.bank	HealthcareBank															http://www.bell.bank	
929932																														0	0	0	0	0	0		0	0	0	0	0	3032	2	0			0	0	0	0	0	0	0	0	0	0	0	0				0						1	60	0	0	0	0																						
929978																														86878	362	245000	81517	129	289365		0	0	362	0	0	14557	4	129	false	0	0	245000	38826	0	0	0	0	0	0	5539	0	5539	true	false	0	5232	0					48	5832	0	0	0	0																					www.home24bank.com	
930358																														7	0	0	0	0	125000		0	0	0	0	0	6569	3	0	false	0	125000	0	0	0	0	0	125000	0	0	0	0	125000	false	false	0	7	0					0	0	0	0	0	0																					www.ubb.com	
930442																														17008	289	0	13984	792	60000		0	0	195	0	94	13926	3	783			0	0	5000	45000	10000	0	0	0	0	0	0	0				2232						0	0	0	0	0	0																					http://www.bankofpontiac.com	
930853																														35	0	10000	0	0	10000		0	0	0	0	0	1456	1	0	false	0	0	10000	0	0	0	0	0	0	0	0	0	0	false	false	0	35	0					0	0	0	0	0	0																					www.clbbank.com	
930965																														0	0	0	0	0	115025	true	0	0	0	0	0	0	0	0	true	0	25	0	0	30000	85000	0	25	0	0	0	0	25	true	true		0	0					2	311	0	0	0	0					http://www.jeniusbank.com	Jenius Bank															http://www.manufacturersbank.com	
931038																														11981	0	0	9017	1882	225000		0	0	0	0	0	555	0	1882			0	165000	60000	0	0	185000	0	0	0	0	0	0				1082						2	21	0	0	0	0																					http://www.central-bank.com	
931047																														0	0	0	0	0	0		0	0	0	0	0	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0					0	0	0	0	0	0																					www.bksalem.net	
931159																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					fsbofgolva.com	
931207																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					https://www.bbh.com	
931270																														0	0	0	0	0	0		0	0	0	0	0	1493	1	0			0	0	0	0	0	0	0	0	0	0	0	0			256	0						0	0	0	0	0	0																						
931355																														0	0	0	0	0	0		0	0	0	0	0	1423	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						2	16	0	0	0	0																					http://www.hodgebank.net	
931458																														0	0	16	0	0	357		0	0	0	0	0	83	0	0			0	16	20	121	200	0	0	0	0	0	0	0				0						0	0	0	0	0	0																						
931944																														1338	0	83	832	139	549		0	0	0	0	0	22	0	139			0	83	167	299	0	0	0	0	0	0	0	0			0	367						0	0	0	0	0	0																						
932633																														3033	0	1750	3033	0	3750	true	0	0	0	0	0	0	0	0			2000	1750	0	0	0	0	2000	0	0	0	0	2000	true		0	0						0	0	0	0	0	0																					www.bankofgc.com	
932642																														0	0	0	0	0	0		0	0	0	0	0	179	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					logancountybank.net	
932745																														0	0	5000	0	0	8077		0	0	0	0	0	1172	1	0			0	5000	0	0	0	0	0	0	0	3077	0	3077			0	0						4	186	0	0	0	0																						
932978																														20483	0	255000	0	18717	470000		0	0	0	0	0	2030	2	18717	true	0	0	255000	140000	75000	0	0	0	0	0	0	0	0	false	false	0	1766	0					1	25	0	0	0	0																					www.firstrust.com	
933023																														119841	179	0	63266	5890	13082		179	0	0	0	0	45346	9	5890			1435	0	0	0	0	0	1435	2476	2404	6767	0	13082			5751	50685						4	129	0	0	0	0																						
933041																														0	0	20000	0	0	129622		0	0	0	0	0	40	0	0	false	0	0	20000	15125	31055	63442	45000	0	0	0	0	0	0	true	false	0	0	0					0	0	0	0	0	0																					www.farmersnationalbank.bank	
933256																														67479	0	200000	46783	2214	200000		0	0	0	0	0	1539	0	2525	true	0	0	200000	0	0	0	0	0	0	0	0	315470	0	true	false		18482	0					7	456	0	0	0	0																					http://www.alerus.com	
933340																														14	0	0	1	0	40000		0	0	0	0	0	4623	2	0			0	0	10000	5000	25000	40000	0	0	0	0	0	0			0	13						0	0	0	0	0	0																						
933377																														2194	0	29544	127	1556	67682		0	0	0	0	0	567	0	3598	true	0	38000	29544	0	0	138	0	38000	0	0	0	0	38000	true	false	3048	511	0					3	186	0	0	0	0					www.fidelitybankdirect.com	Fidelity Bank															www.fidelitybankonline.com	
933621																														0	0	99000	0	0	302829		0	0	0	0	0	105316	8	0	true	0	200000	99000	0	0	0	0	200000	0	0	3829	0	203829	true	true	0	0	0					31	3767	0	0	0	0																					www.burkeandherbertbank.com	
933966																														782558	0	250000	765822	0	1120000		0	0	0	0	0	0	0	0	true	0	870000	250000	0	0	0	0	870000	0	0	0	0	870000	true	true		16736	0					19	3233	0	0	0	0																					http://www.cbbank.com	
933975																														9004	0	0	8903	34	56660		0	0	0	0	0	308	0	34			0	0	17500	32500	0	0	0	138	302	6220	0	0			6497	67						3	376	0	0	0	0																						
934271																														1496	200	0	0	1496	0		0	0	200	0	0	0	0	2787	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0			1	true	0	0	0	0	0	0																					www.cenlar.com	
934329	1718000	0	0	1690000	0	600000		2000	2	0	false	0	0	0	0	0	0	0	600000	0	0	0	0	0	28000	0											0	0	0	0	0																0		true	true								0	0	0	0	0	0					www.bnymellonwealth.com	BNY Mellon		BNY Mellon, N.A.		BNY Mellon Wealth Management											www.bnymellon.com	
934673																														0	0	0	0	0	37930		0	0	0	0	0	6090	6	0			0	0	15000	20000	0	0	0	73	0	2857	0	0			0	0						0	0	0	0	0	0																						
935250																														0	407	0	0	0	25000		0	0	0	0	407	16714	7	0			10000	0	15000	0	0	0	10000	0	0	0	0	10000			0	0						5	201	0	0	0	0																						
935308																														39	0	24000	0	19	24000		0	0	0	0	0	0	0	19	false	0	0	24000	0	0	0	0	0	0	0	0	0	0	false	false	1152	20	0					0	0	0	0	0	0																					https://www.oneunited.com/	
935559																														0	70	0	0	0	0		0	0	0	0	70	2297	2	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.shbnet.com	
935577																														55	0	5600	55	0	30191		0	0	0	0	0	0	0	0			0	5600	19500	4000	0	0	0	0	0	1091	0	1091			0	0						0	0	0	0	0	0																						
935719																														395	0	0	0	395	0		0	0	0	0	0	2065	1	1191			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																						
936136																														109758	407	435000	86477	11461	435000		407	0	0	0	0	8742	1	11461	true	0	0	435000	0	0	0	0	0	0	0	0	0	0	true	false		11820	0					13	350	0	0	0	0																					www.oldsecond.com	
936426																														384337	3696	630307	373424	6534	669396		0	0	0	0	3696	6140	4	9411	true	0	0	658407	10000	0	0	0	0	0	0	989	0	989	true	false		4379	0					18	2228	0	0	0	0																					http://www.stbank.com	
936462																														899268	240	0	843305	0	750000		0	0	240	0	0	219	0	0	true	0	750000	0	0	0	0	0	750000	0	0	0	0	750000	true	true		55963	0					20	1229	0	0	0	0																					www.mechanicsbank.com	
936583																														3326	0	0	0	3326	0		0	0	0	0	0	2842	0	7382			0	0	0	0	0	0	0	0	0	0	0	0				0						2	28	0	0	0	0																						
936640																														2863	0	2430	2863	0	10700		0	0	0	0	0	57	0	0			0	2430	6600	1670	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
936837																														1882	0	0	0	1882	0		0	0	0	0	0	3693	2	1882			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
936855	240331	0	2300000	167396	0	2300000		499469	6	0	true	0	0	2300000	0	0	0	0	0	0	0	0	0		72935	0			0						2300000		0	0	0	0	0																0		true	true								13	2924	0	0	0	0																					www.umb.com	
937339																														1913	0	0	1224	328	17200		0	0	0	0	0	692	0	328	true	0	16000	0	0	1200	0	0	16000	0	0	0	0	0	true	true	173	361	0					0	0	0	0	0	0																					www.sbofgray.com	
937553																														14	0	1674	0	0	3787		0	0	0	0	0	463	0	0			0	1674	1113	1000	0	0	0	0	0	0	0	0			0	14						1	12	0	0	0	0																						
937740																														1536	0	20000	0	1536	45000		0	0	0	0	0	392	0	4250			25000	20000	0	0	0	0	25000	0	0	0	0	25000				0						0	0	0	0	0	0																						
937759																														0	0	5564	0	0	5564		0	0	0	0	0	1644	1	0			0	5564	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.csbks.com	
937834																														0	0	0	0	0	0		0	0	0	0	0	242	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
937843																														0	0	0	0	0	0		0	0	0	0	0	306	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					WWW.BLISSFIELDSTATE.COM	
938354																														0	0	0	0	0	0		0	0	0	0	0	621	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.fnbfx.com	
938550																														0	0	0	0	0	0		0	0	0	0	0	202	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
938859																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
939070																														1312	0	3000	0	1312	16811		0	0	0	0	0	892	0	1312			0	3000	8811	5000	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
939249																														51389	0	20192	44924	3505	64922		0	0	0	0	0	776	0	3505	false	0	1000	20192	1040	41257	1433	0	1000	0	0	0	0	1000	true	false		2960	0					0	0	0	0	0	0																					http://www.bankfidelity.com; www.bankfidelity.bank	
940021																														0	0	0	0	0	0		0	0	0	0	0	1337	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0					0	0	0	0	0	0																					www.bankofmagnolia.com	
940311	552000	83000	3000	428000	117000	104000		102000	4	117000	true	0	8000	3000	39000	0	40000	0	8000	0	0	14000	22000	0	7000	0			0						104000		6000	0	70000	0	7000																0		true	true								506	7000	0	0	0	0																					http://www.popular.com	
940674																														802	2238	3000	0	802	23034		0	0	50	0	2188	1418	0	1190			0	3000	975	13000	6059	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
940731																														238	18	0	238	0	33750		0	0	18	0	0	3507	3	0			3750	0	5000	10000	15000	30000	3750	0	0	0	0	3750				0						0	0	0	0	0	0																					http://www.havanabank.com	
940852																														0	0	0	0	0	0		0	0	0	0	0	423	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	2	0	0					0	0	0	0	0	0																					http://www.csb100.com	
941541																														0	0	1200	0	0	6200		0	0	0	0	0	2689	2	0			0	1200	0	5000	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
941804																														0	0	0	0	0	0		0	0	0	0	0	857	1	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
942454																														0	0	0	0	0	0		0	0	0	0	0	987	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																						
942539																														339	168	0	0	339	0		168	0	0	0	0	940	0	352			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					https://pbt.bank	
942847																														0	20	2500	0	0	2500		0	0	20	0	0	1240	0	0			0	2500	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																						
943143																														3511	0	0	3511	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
943152																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.fsbfountain.com	
943273																														0	0	15036	0	0	22688		0	0	0	0	0	3738	4	0			0	15036	134	527	6991	0	0	0	0	0	0	0			0	0				1	true	0	0	0	0	0	0																						
943675																														0	0	0	0	0	0		0	0	0	0	0	3194	1	0			0	0	0	0	0	0	0	0	0	0	0	0			73	0						0	0	0	0	0	0																						
943853																														0	0	0	0	0	0		0	0	0	0	0	100	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						2	33	0	0	0	0																						
943974																														0	0	0	0	0	5000		0	0	0	0	0	3539	3	0			0	0	0	5000	0	0	0	0	0	0	0	0			0	0				1	true	0	0	0	0	0	0																						
944047																														1617	0	0	0	1617	0		0	0	0	0	0	755	0	1617			0	0	0	0	0	0	0	0	0	0	0	0				0						1	17	0	0	0	0																						
944337																														0	0	0	0	0	11037		0	0	0	0	0	156	0	0			11000	0	0	0	0	0	11000	37	0	0	0	11000				0						3	52	0	0	0	0																						
944355																														809	216	0	809	0	4300		216	0	0	0	0	2	0	0	true	0	0	0	1000	3300	0	0	0	0	0	0	0	0	true	false	64	0	0					0	0	0	0	0	0																					www.firstnationalbanks.com	
944627																														0	2320	3000	0	0	3000		2320	0	0	0	0	2820	2	0			0	3000	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					https://www.cnb.bank	
944739																														0	0	0	0	0	25000		0	0	0	0	0	157	0	0			25000	0	0	0	0	0	25000	0	0	0	0	25000				0						0	0	0	0	0	0																					http://www.bankoflafayette.com	
944748																														0	0	0	0	0	0		0	0	0	0	0	1964	2	0			0	0	0	0	0	0	0	0	0	0	6000	0				0						0	0	0	0	0	0																						
944935																														0	0	0	0	0	0		0	0	0	0	0	543	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																						
945026																														0	0	24100	0	0	24100		0	0	0	0	0	635	0	0	true	0	0	24100	0	0	0	0	0	0	0	0	0	0	true	true		0	0					0	0	0	0	0	0																					WWW.cbthebank.com	
945053																														82766	550	200	76358	0	260200		0	0	0	0	550	22601	1	0	true	0	260000	200	0	0	0	0	260000	0	0	0	0	260000	true	true		6408	0					4	63	0	0	0	0																					http://www.rcbbank.bank	
945071																														0	0	0	0	0	0		0	0	0	0	0	1277	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0				1	true	0	0	0	0	0	0																						
945950																														0	0	3800	0	0	5800		0	0	0	0	0	17	0	0			2000	3800	0	0	0	0	2000	0	0	0	0	2000				0						0	0	0	0	0	0																						
946274																														1404	66	0	0	1404	9000		66	0	0	0	0	1946	2	1404			9000	0	0	0	0	0	9000	0	0	0	0	0			0	0				1	true	2	478	0	0	0	0																						
946555																														0	0	5500	0	0	5500		0	0	0	0	0	465	0	0			0	5500	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
947525																														366	0	11396	366	0	11396		0	0	0	0	0	1195	0	0			0	11396	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.marioncenterbank.com	
947749																														2014	0	0	109	0	10000		0	0	0	0	0	3805	1	0			0	0	5000	5000	0	0	0	0	0	0	0	0				1905						0	0	0	0	0	0																						
947776																														449	0	0	0	449	0		0	0	0	0	0	4001	2	1272			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://charlesriverbank.com	
948036																														8404	0	0	7831	0	72474		0	0	0	0	0	135	0	0	false	0	71506	0	200	94	674	0	71506	0	0	0	0	0	true	false		573	0					0	0	0	0	0	0																					www.fmbankil.com	
948250																														0	0	0	0	0	0		0	0	0	0	0	3003	1	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
948278																														0	0	0	0	0	0		0	0	0	0	0	507	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					https://www.wrenthamcoop.com	
948531																														0	0	0	0	0	0		0	0	0	0	0	808	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																						
949154																														20265	279	100000	20060	0	100000		279	0	0	0	0	5032	3	0	false	0	0	100000	0	0	0	0	0	0	0	0	0	0	true	true		205	0					4	65	0	0	0	0																					www.texasbankandtrust.com	
949453																														0	0	0	0	0	0		0	0	0	0	0	682	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
950141																														404	25	0	0	0	0		0	0	25	0	0	1593	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	404	0					0	0	0	0	0	0																					www.midmobank.com	
950178																														2234	690	85000	0	2026	195000		478	0	212	0	0	612	0	4086			25000	85000	85000	0	0	0	25000	0	0	0	0	25000			641	208						0	0	0	0	0	0																						
950356																														0	0	3000	0	0	6000		0	0	0	0	0	2012	1	0			3000	3000	0	0	0	0	3000	0	0	0	0	3000				0						0	0	0	0	0	0																						
950758																														1444	0	0	0	1444	0		0	0	0	0	0	2006	1	2668	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0					0	0	0	0	0	0																					www.SecurityBankusa.com	
951102																														1417	0	15750	0	1417	17372		0	0	0	0	0	4707	2	1417			0	15750	1622	0	0	0	0	0	0	0	0	0			0	0						1	211	0	0	0	0																						
952172																														0	0	30000	0	0	230928		0	0	0	0	0	995	0	0	false	0	0	30000	24000	170000	0	70000	0	0	0	6928	0	6928	false	false	0	0	0					1	72	0	0	0	0																					www.everettbank.com	
952257																														0	108	0	0	0	0		0	108	0	0	0	144	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.sbwok.com	
952677																														14766	3311	314652	13801	874	380940		0	0	26	3285	0	1242	0	1470			60061	314652	0	0	0	0	60061	442	899	4886	0	66288			0	91						0	0	0	0	0	0																						
952846																														2310	0	4000	0	2310	7749		0	0	0	0	0	30	0	2310			0	4000	1303	0	2446	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
953535																														13910	16	50000	10624	3286	50000		16	0	0	0	0	7900	6	3286			0	50000	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.bankfortress.com	
953843																														3348	0	8050	3348	0	28050		0	0	0	0	0	2938	1	0			5000	8050	15000	0	0	0	5000	0	0	0	0	5000				0						0	0	0	0	0	0																					http://www.ponyexpressbank.com	
953852																														1108	0	0	1108	0	0		0	0	0	0	0	992	1	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
954158																														1473	0	0	1473	0	0		0	0	0	0	0	61	0	0			0	0	0	0	0	0	0	0	0	0	0	0			2	0						0	0	0	0	0	0																						
954251																														0	0	11000	0	0	11000		0	0	0	0	0	381	0	0	false	0	0	11000	0	0	0	0	0	0	0	0	0	0	true	false		0	0					2	21	0	0	0	0																					www.cbeldon.com	
954279																														445	0	47000	0	445	106748		0	0	0	0	0	26	0	1271			0	47000	19448	40300	0	29000	0	0	0	0	0	0			4250	0						0	0	0	0	0	0																						
954653																														0	0	0	0	0	0		0	0	0	0	0	1139	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.csbsa.com	
954671																														0	0	0	0	0	0		0	0	0	0	0	3677	2	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.fsb-ms.com	
955548																														3481	0	0	2139	1342	0		0	0	0	0	0	850	0	1342			0	0	0	0	0	0	0	0	0	0	0	0				0						2	140	0	0	0	0																					www.senb.com	
955753																														0	0	0	0	0	5500		0	0	0	0	0	442	0	0			0	0	4500	1000	0	0	0	0	0	0	0	0			59	0						0	0	0	0	0	0																						
955940																														0	0	8350	0	0	10300		0	0	0	0	0	969	1	0			0	8350	1950	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																						
955959																														0	0	3825	0	0	14800		0	0	0	0	0	1717	1	0			10000	3825	975	0	0	0	10000	0	0	0	0	10000				0						0	0	0	0	0	0																					www.ssbwyo.bank	
955977																														38	0	18000	0	38	19558		0	0	0	0	0	0	0	38			0	18000	0	0	0	0	0	0	0	1558	0	0				0						1	37	0	0	0	0																					http://www.bank34.com	
956134																														136	0	1000	0	136	3000		0	0	0	0	0	2337	1	136			0	1000	0	1000	1000	0	0	0	0	0	0	0				0						0	0	0	0	0	0																						
956152																														0	49	10050	0	0	11825		0	0	49	0	0	1301	2	0			0	10050	1175	600	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
956255																														0	0	0	0	0	0		0	0	0	0	0	1542	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																						
956358																														739	710	0	647	0	0		0	0	0	0	710	406	0	0			0	0	0	0	0	0	0	0	0	0	0	0				92						0	0	0	0	0	0																						
956376																														0	0	400	0	0	1400		0	0	0	0	0	43	0	0			0	400	0	1000	0	1000	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
956527																														0	0	0	0	0	0		0	0	0	0	0	387	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
956554																														0	0	0	0	0	0		0	0	0	0	0	3284	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					bankofgrainvalley.com	
956750																														7740	0	0	6853	0	0		0	0	0	0	0	2358	2	0			0	0	0	0	0	0	0	0	0	0	0	0				887						0	0	0	0	0	0																						
956938																														268	0	19000	268	0	50950		0	0	0	0	0	1474	1	0			24950	19000	7000	0	0	0	24950	0	0	0	0	24950				0						0	0	0	0	0	0																					https://www.priorityonebank.com	
956956																														0	0	8866	0	0	52079		0	0	0	0	0	1281	1	0			10500	8866	9679	7960	15074	0	10500	0	0	0	0	10500				0						0	0	0	0	0	0																						
957757																														2210	0	0	2210	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			10	0						3	20	0	0	0	0																						
958204																														1125	233	44550	0	1125	353971		0	0	233	0	0	3005	4	1125	true	0	49000	44550	251500	6856	2065	0	49000	0	0	0	0	49000	true	true	1972	0	0					3	75	0	0	0	0																					www.firstcountybank.com	
958231																														0	0	0	0	0	0		0	0	0	0	0	857	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																						
958558																														0	0	0	0	0	0		0	0	0	0	0	348	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
958727																														87598	0	85000	85048	0	85000		0	0	0	0	0	35890	5	0	true	0	0	85000	0	0	0	0	0	0	0	0	0	0	true	false	0	2550	0					3	49	0	0	0	0					www.hometownbank.com																www.amnb.com	
958763																														0	0	0	0	0	0		0	0	0	0	0	1065	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
959304																														17106	0	490750	15451	0	765219	true	0	0	0	0	0	0	0	0	false	0	1000	490750	61337	212132	0	0	1000	0	0	0	0	1000	false	false	11066	1655	0					11	3787	0	0	0	0					www.igobanking.com	igobanking.com	www.Bankpurely.com	Bankpurely.com													www.flushingbank.com	
