"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
750846																																																																																																																																		108544	1856	0	809	83805																																																																												82996																															
751254																																																																																																																																		402891	648	0	0	139333																																																																												139333																															
751656																																																																																																																																		3458892	28973	0	0	2532001	169221	146824	22397	0	0	0	0	0	0	74687	685622	10880	1109	0	0	0	0	0	0	0	0	0	279174	9022	13436	1890	109849	230548	747872	665761	1733086	4640	4640	0	0	0	4640	5016	2508	0	0	0	2508	3169	634	0	0	0	634	0	0	0	0	0	0	0	0	0	0	0	0	282979	141490	25217	202	33978	66211	275859	748240	700593	1867094	0	149648	350297	1867094	2532001	0	0	0	0	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
751852																																																																																																																																		392752	3372	0	0	296197																																																																												296197																															
752831																																																																																																																																		410941	3994	0	109	319034																																																																												318925																															
753052																																																																																																																																		54591	534																																																																																																														
753324																																																																																																																																		1781936	14448	0	0	1504546																																																																												1504546																															
753641																																																																																																																																		85323	776																																																																																																														
753856																																																																																																																																		46370	227	0	50	15469																																																																												15419																															
754068																																																																																																																																		883174	7731	0	835	579577																																																																												578742																															
754246																																																																																																																																		80301	619	0	0	58499																																																																												58499																															
754536																																																																																																																																		146298	2051	0	1106	75616																																																																												74510																															
754826																																																																																																																																		1424664	9461																																																																																																														
754853																																																																																																																																		1128914	10742	0	423	958096																																																																												957673																															
754929																																																																																																																																		1685921	9055	0	0	1093991	121183	116325	4837	21	0	0	0	0	0	85042	508395	93436	6505	0	0	0	0	0	0	0	0	0	100276	92	1156	0	90563	201554	535095	319299	699587	18180	18180	0	0	0	18180	2675	1338	0	0	0	1338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152808	76404	0	0	0	76404	201554	535095	319299	803233	0	107019	159650	803233	1093991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
755252																																																																																																																																		572963	2977	0	0	465038																																																																												465038																															
755421																																																																																																																																		58139	448																																																																																																														
755458																																																																																																																																		364803	2110	0	0	248576																																																																												248576																															
756343																																																																																																																																		209042	1796	0	0	172352																																																																												172352																															
756848																																																																																																																																		249832	3275	0	968	186242																																																																												185274																															
757377																																																																																																																																		845580	3017	0	0	399442																																																																												399442																															
757452																																																																																																																																		372562	1746	0	0	248616	21931	16153	5778	0	8045	0	919	1625	5516	0	51976	0	0	0	0	0	0	0	0	0	0	0	13676	2	2544	489	8835	16584	61305	172924	127796	59	59	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12042	6021	0	0	788	5114	16584	61305	173720	135953	0	12261	86860	135953	248616	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
757779																																																																																																																																		199725	1860																																																																																																														
758703																																																																																																																																		6972580	53620	0	0	5710723	131799	86551	45248	0	111789	0	0	0	111924	183601	377983	2623	83323	0	0	0	0	0	0	0	0	0	403333	67	31397	4592	235706	271207	474578	2135672	4042513	21672	21672	0	0	0	21672	717	359	0	0	0	359	8	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	452253	226127	0	0	1733	224394	279774	479578	2146099	4382948	0	95916	1073050	4382948	5710723	41079	0	0	0	0	0	0	0	0	0	0	0	0	1745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
758842																																																																																																																																		158707	678	0	0	78455																																																																												78455																															
758851																																																																																																																																		1165328	3610	0	0	561594																																																																												561594																															
759045																																																																																																																																		550250	5213																																																																																																														
759625																																																																																																																																		802227	7639																																																																																																														
760210																																																																																																																																		123791	1511																																																																																																														
760331																																																																																																																																		901847	3352	0	0	353572																																																																												353572																															
760340																																																																																																																																		129925	1037	0	0	103389																																																																												103389																															
760434																																																																																																																																		213743	1267	0	0	129372	22080	19944	2136	0	35492	347	34665	480	0	9690	0	0	0	0	0	0	0	0	0	0	0	0	7957	52	1213	308	6384	30307	39562	48255	97257	84	84	10	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30317	39562	48255	97331	0	7912	24128	97331	129372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
760649																																																																																																																																		143105	1092	0	0	102769																																																																												102769																															
760854																																																																																																																																		1136766	5935	0	0	622185																																																																												622185																															
760939																																																																																																																																		75046	712	0	181	43509																																																																												43328																															
760957																																																																																																																																		119725	645	0	0	81763																																																																												81763																															
761244																																																																																																																																		447395	3752	0	43	296764																																																																												296721																															
761459																																																																																																																																		244728	1875	0	0	168521																																																																												168521																															
761543																																																																																																																																		415379	3286	0	0	367689																																																																												367689																															
761806																																																																																																																																		76090821	641442	0	0	55932173	1544853	1497087	47766	0	7580309	3971348	3609145	0	0	2685965	4640656	577989	702929	375	0	375	0	16835	0	0	0	0	7548090	267781	190966	35100	3329979	8429038	9694773	12141400	42300406	467803	467803	81609	33238	0	352956	29770	14885	11210	0	0	3675	16880	3376	0	0	0	3376	0	0	0	0	0	0	0	0	0	0	0	0	7302921	3651461	0	25000	32108	3594354	8886257	9753017	12173508	46777380	0	1950603	6086754	46777380	55932173	300432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
761833																																																																																																																																		148365	5470	0	4027	118358	22454	21932	522	0	0	0	0	0	0	2	13953	1555	0	0	0	0	0	0	0	0	0	0	9735	563	44	135	8872	30918	14519	10634	93139	720	720	0	0	720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10596	5298	2353	0	0	2944	33334	14519	11354	96083	0	2904	5677	96083	114331	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
761851																																																																																																																																		519485	4708	0	0	377869																																																																												377869																															
761954																																																																																																																																		204538	1295	0	0	134148																																																																												134148																															
762045																																																																																																																																		228836	2937	0	413	201991																																																																												201578																															
762447																																																																																																																																		7630583	67936	0	0	5917015	354118	298497	55621	0	1360	0	0	0	1360	229700	872838	163124	80442	15	0	15	0	0	0	0	0	0	700803	20466	11924	5235	396395	549236	1007234	1012602	5029820	7200	7200	0	0	0	7200	9559	4780	0	0	0	4780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106212	53106	0	0	0	53106	759955	1007234	1018117	5108726	0	201447	509059	5108726	5917015	4643	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
762474																																																																																																																																		3194102	30102	0	0	2870586																																																																												2870586																															
762773																																																																																																																																		327217	2990	0	890	162725																																																																												161835																															
763211																																																																																																																																		262111	1504	0	0	158818																																																																												158818																															
763677																																																																																																																																		1455108	12842	0	3170	845224																																																																												842054																															
763930																																																																																																																																		674564	5363																																																																																																														
764030																																																																																																																																		25579085	320023	0	61571	21738203	1183538	1061246	122292	0	147022	0	113354	33668	0	807133	636699	11758	9326	0	0	0	0	9531	0	0	0	0	2179626	13630	36429	193	844926	1949632	1188290	4679200	16752949	39194	39194	0	0	0	39194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3285815	1642908	0	3273	2658	1631069	1949632	1191563	4681870	18452890	0	238313	2340935	18452890	21676632	9531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
764058																																																																																																																																		778755	9066	0	1795	639226																																																																												637431																															
764067																																																																																																																																		131152	1513																																																																																																														
764142																																																																																																																																		144861	1256																																																																																																														
764151																																																																																																																																		48869	345	0	0	28115																																																																												28115																															
764816																																																																																																																																		287535	3078	0	463	209229																																																																												208766																															
765318																																																																																																																																		206583	2069	0	330	139178																																																																												138848																															
765354																																																																																																																																		142640	657	0	0	56463	23528	22572	956	0	0	0	0	0	0	17362	53842	758	1339	6200	0	6200	0	0	0	0	0	0	2623	0	260	0	2363	39934	61824	13220	33093	140	140	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2001	1001	0	0	0	0	39934	61824	13220	34106	0	12365	6610	34106	56463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
765505																																																																																																																																		1250562	8986																																																																																																														
765662																																																																																																																																		210146	720																																																																																																														
765877																																																																																																																																		102602	1023	0	144	70322																																																																												70178																															
766052																																																																																																																																		127502	823																																																																																																														
766164																																																																																																																																		5572542	38232	0	0	4872403	417033	391227	25806	0	0	0	0	0	0	5205	62905	9892	267	0	0	0	0	0	0	0	0	0	666964	426	4588	1025	372806	403366	103536	136570	4346589	12099	12099	0	0	0	12099	11221	5611	0	0	0	5611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	430745	215373	0	0	0	215373	403366	103536	136570	4599989	0	20707	68285	4599989	4872403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	1000	0	0	
767152																																																																																																																																		54730	251																																																																																																														
767246																																																																																																																																		23686	177																																																																																																														
767255																																																																																																																																		239074	2003																																																																																																														
767554																																																																																																																																		161988	589																																																																																																														
767572																																																																																																																																		39609	304																																																																																																														
767611																																																																																																																																		182169	1318	0	349	82912	13814	13045	769	0	1023	0	1023	0	0	13431	62089	0	5025	196	0	196	0	0	0	0	0	0	9498	0	109	0	9389	26820	64186	58954	40136	0	0	0	0	0	0	214	107	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26820	64186	58954	40598	0	12837	29477	40598	82563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
767732																																																																																																																																		577361	4750	0	56	392714																																																																												392658																															
767974																																																																																																																																		2031708	18198	0	0	1631768																																																																												1631768																															
768074																																																																																																																																		1467870	14996	0	2414	1051670																																																																												1049256																															
768458																																																																																																																																		203935	1100	0	0	102818	15361	4335	11026	0	0	0	0	0	0	40554	32912	0	3071	22958	0	22958	0	0	0	0	0	0	8222	122	499	0	7601	45011	67395	22242	76441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45011	67395	22242	78206	0	13479	11121	78206	102818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
768476																																																																																																																																		72345	644	0	182	37068																																																																												36886																															
768953																																																																																																																																		420993	787	0	0	218389																																																																												218389																															
769156																																																																																																																																		160636	952	0	0	89956																																																																												89956																															
769334																																																																																																																																		101830	600																																																																																																														
770451																																																																																																																																		139186	1333	0	351	78635																																																																												78284																															
770545																																																																																																																																		42157	183																																																																																																														
770639																																																																																																																																		308110	1986	0	0	203587																																																																												203587																															
770657																																																																																																																																		1405229	11629	0	0	1113723																																																																												1113723																															
770853																																																																																																																																		561727	4539																																																																																																														
771047																																																																																																																																		58479	111	0	0	37254																																																																												37254																															
771140																																																																																																																																		1329013	11751	0	0	1054437	41135	31451	9684	0	0	0	0	0	0	80579	288840	17910	35783	5549	0	5549	0	0	0	0	0	0	102081	3005	4680	511	67476	128343	308753	126612	801999	498	498	0	0	0	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98600	49300	0	0	0	49300	154430	308753	126612	866669	0	61751	63306	866669	1054437	1024	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
771458																																																																																																																																		1814648	17866	0	3765	1174001																																																																												1170236																															
771609																																																																																																																																		2928263	20862	0	0	2275814																																																																												2275814																															
771748																																																																																																																																		183505	602																																																																																																														
771878																																																																																																																																		400735	2914																																																																																																														
772008																																																																																																																																		2201255	15073	0	0	1556424																																																																												1556424																															
772446																																																																																																																																		108636	0	0	0	40578	73565	0	73565	0	0	0	0	0	0	2008	0	0	0	0	0	0	0	0	0	0	0	0	33226	256	0	0	25865	2264	73565	0	25865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2264	73565	0	25865	0	14713	0	25865	40578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
772754																																																																																																																																		98002	762																																																																																																														
773032																																																																																																																																		174600	1629	0	529	88041	52473	42843	9630	0	0	0	0	0	0	13058	6888	22421	0	0	0	0	0	0	0	0	0	0	6757	0	248	160	6349	55901	16766	54404	54950	50	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4950	2475	0	0	0	2475	55901	16766	54404	57475	0	3353	27202	57475	87512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
773171																																																																																																																																		122125	504	0	0	61213																																																																												61213																															
773247																																																																																																																																		7824153	78057	0	0	6849203	165735	122248	43487	0	0	0	0	0	0	336812	645697	43985	122139	845	0	845	0	0	0	0	0	0	727225	21485	11475	0	480662	495260	737673	472992	5981081	7693	7693	0	0	0	7693	15996	7998	0	0	0	7998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331938	165969	0	0	0	165969	506096	737673	473026	6244780	0	147535	236513	6244780	6849203	1481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
773443																																																																																																																																		441868	3082																																																																																																														
773470																																																																																																																																		1455235	3880	0	0	846163																																																																												846163																															
773742																																																																																																																																		491047	3489	0	223	261351																																																																												261128																															
774132																																																																																																																																		1110718	7315	0	0	777570																																																																												777570																															
774235																																																																																																																																		124074	1357	0	429	74259																																																																												73830																															
774253																																																																																																																																		101760	543	0	0	67570																																																																												67570																															
774347																																																																																																																																		235245	3925																																																																																																														
775054																																																																																																																																		652027	6071	0	0	535897																																																																												535897																															
775241																																																																																																																																		50668	519																																																																																																														
775456																																																																																																																																		1391023	12006	0	0	1165102																																																																												1165102																															
775773																																																																																																																																		266095	1177																																																																																																														
776369																																																																																																																																		185197	2689	0	1309	110342																																																																												109033																															
776547																																																																																																																																		397255	990	0	0	285611	13296	12523	773	0	0	0	0	0	0	16016	23791	12757	0	5000	0	5000	0	0	0	0	0	0	17483	0	1696	0	14607	28539	31260	170840	166304	0	0	0	0	0	0	565	283	0	0	0	283	24	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	17147	8574	0	0	0	8574	28539	31260	170840	177432	0	6252	85420	177432	285611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
777254																																																																																																																																		101927	698	0	0	69422																																																																												69422																															
777366																																																																																																																																																																																																																																																	
777441																																																																																																																																		111659	203	0	0	67753																																																																												67753																															
777870																																																																																																																																		307363	2357																																																																																																														
778738																																																																																																																																		1235366	9384	0	0	1086064																																																																												1086064																															
779016																																																																																																																																		557174	3857																																																																																																														
779351																																																																																																																																		2590911	25644	0	0	2421214	28387	28262	126	0	36531	8402	28129	0	0	32749	170201	0	0	374	0	374	0	0	0	0	0	0	178591	2981	3495	0	105877	72745	224715	414870	1846738	7963	7963	0	0	0	7963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373819	186910	0	0	0	186910	89017	224715	414870	2078470	0	44943	207435	2078470	2421214	903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
779360																																																																																																																																		551255	1932	0	0	215071																																																																												215071																															
779641																																																																																																																																		65612	311																																																																																																														
779650																																																																																																																																		700559	4316	0	0	480221																																																																												480221																															
779968																																																																																																																																		1171751	13953	0	806	1058193																																																																												1057387																															
780049																																																																																																																																		317544	3084																																																																																																														
780218																																																																																																																																		1060515	8575	0	703	691900																																																																												691197																															
780263																																																																																																																																		360023	2087	0	0	179856																																																																												179856																															
780722																																																																																																																																		721145	8600	0	1480	599575	39378	27784	11594	0	0	0	0	0	0	30091	91312	3045	0	0	0	0	0	0	0	0	0	0	37425	0	1014	0	32908	59421	112362	117243	424126	0	0	0	0	0	0	3918	1959	0	0	0	1959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60491	30246	0	0	0	22565	59421	112362	119705	460459	0	22472	59853	460459	598095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
780955																																																																																																																																		330426	2742	0	0	248522																																																																												248522																															
782016																																																																																																																																		157631	683	0	0	85087																																																																												85087																															
782306																																																																																																																																		6299782	71391	0	11033	5584939	180853	159039	21814	0	0	0	0	0	0	138908	190898	0	7000	10000	0	10000	0	92652	0	0	0	3097	229788	10979	36986	1917	145468	308949	263761	1223258	4453710	682	682	0	0	0	682	23398	11699	0	0	0	11699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	589611	294806	0	0	0	293894	330941	263761	1223258	4870482	0	52752	611629	4870482	5573906	89555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
782548																																																																																																																																		66209	478	0	0	48252																																																																												48252																															
783161																																																																																																																																		1886874	16246	0	1647	1255923																																																																												1254276																															
783246																																																																																																																																		475132	3684	0	0	375226																																																																												375226																															
783349																																																																																																																																		37093	357	0	140	18180	13040	12832	208	0	1825	0	1825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1819	5	0	91	1578	12837	2033	9424	13011	15	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	147	147	0	0	0	13086	2033	9424	13026	0	407	4712	13026	18040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
783648																																																																																																																																		8685808	81567	0	0	7446026	149962	129310	20652	0	0	0	0	0	0	717565	558513	69772	20605	0	0	0	0	0	0	0	0	0	440494	0	29025	11178	193322	846944	647508	1416385	5583341	41788	41788	0	0	0	41788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1147041	573521	0	0	66992	503820	950609	647508	1489684	6196911	0	129502	744842	6196911	7446026	98207	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
783844																																																																																																																																		1085352	7679																																																																																																														
783910																																																																																																																																		310851	2415																																																																																																														
784159																																																																																																																																		677197	5101																																																																																																														
784430																																																																																																																																		129847	971	0	46	74029																																																																												73983																															
785147																																																																																																																																		1001864	9030	0	608	686734																																																																												686126																															
785473																																																																																																																																		2364541	19392	0	0	1926662	63459	19395	44064	0	1170	0	1170	0	0	48947	78592	130522	1404	0	0	0	0	0	0	0	0	0	159167	1990	23655	1279	110596	70614	170392	735451	1362507	2068	2068	0	0	0	2068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174761	87381	0	14107	13508	50195	70614	184499	748987	1418449	0	36900	374494	1418449	1926662	0	0	0	0	0	4647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
785857																																																																																																																																		382612	4083																																																																																																														
785923																																																																																																																																		2279763	10557	0	0	1748797																																																																												1748797																															
785950																																																																																																																																		730608	6697	0	0	649093																																																																												649093																															
786210																																																																																																																																		2308252	15949	0	0	1638162																																																																												1638162																															
786256																																																																																																																																		43154	114	0	0	10769	10260	9989	271	0	0	0	0	0	0	11953	6058	0	0	0	0	0	0	0	0	0	0	0	3401	53	21	0	3327	22050	6350	11547	3388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	732	366	0	0	359	7	22050	6350	12102	3439	0	1270	6051	3439	10769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
786555																																																																																																																																		357219	2552	0	0	238176																																																																												238176																															
786612																																																																																																																																		5320982	33524	0	0	4414716	67495	15212	52283	0	396997	7171	355399	8962	25465	34616	171776	0	36165	0	0	0	0	0	0	0	0	0	349923	0	17024	0	183633	74907	636741	772315	3723848	3537	3537	0	0	0	3537	57891	28946	0	0	0	28946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161227	80614	0	0	0	80614	74907	636741	772315	3844976	0	127348	386158	3844976	4414716	3228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
786733																																																																																																																																		530979	3958	0	0	342979																																																																												342979																															
786948																																																																																																																																		230300	3319																																																																																																														
787141																																																																																																																																		37473	166	0	0	16368																																																																												16368																															
