"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
567679																				0	539	161	9131	0	1464	1241	0	0	872	0	0	0	0	0	0	6095	0	0	Defined Contribution SERP			
567736																				0	210	0	3749	202	300	0	0	0	626	0	0	0	0	0	0	1476	0	1137				
568126																				0	3002	0	13931	0	1195	1195	0	0	1652	0	0	0	0	0	0	8082	0	0	Mortgage Service Rights-Net			
568135																				0	1746	0	3833	819	820	0	0	0	1267	0	0	0	0	0	0	0	0	0				
568359																					3972	2536	20512	797	4747				2063	3901				0		5521	0	1673				
568377																				0	442	2887	7066	0	118	0	0	0	500	0	0	0	0	0	0	0	3119	0				
568470																				0	6547	28519	94659	4296	20252	8972	0	0	7403	0	0	0	0	0	0	28343	0	3595	Interest Rate Swap Mark to Market			
568939																				27	619	0	2072	294	337	0	0	0	1116	0	0	0	0	0	0	0	0	0				
570558																				0	0	0	1702	156	266	110	0	0	1436	0	0	0	0	0	0	0	0	0	FHLB			
570651																				0	147	0	853	60	60	0	0	0	608	0	0	0	0	0	0	38	0	0				
571135																				0	60	1955	3902	137	142	0	0	0	752	0	5	0	0	0	0	993	0	0				
571265																					1429	4733	16464	649	1012				2109					0		3587	0	3594				
571920																				0	2691	1892	10205	144	157	0	0	0	877	0	0	0	0	0	0	4588	0	0				
571957																				0	241	115	728	0	3	0	0	0	369	0	0	0	0	0	0	0	0	0				
572347																					464	0	1035		96				475					0		0	0	0				
572374																				50	73340	35802	155108	9871	26367	0	0	0	19106	11061	496	3954	0	0	0	493	0	0				
572459																				0	1637	179	14840	69	69	0	0	0	4042	0	0	0	0	0	0	8913	0	0				
572655																					123	0	1332	453	635				574					0		0	0	0				
573036																				0	285	5330	21135	638	1033	0	0	0	1583	177	0	0	0	0	0	12904	0	0				
573335																				0	2358	0	6340	0	88	0	0	0	2166	0	0	0	0	0	0	1728	0	0				
574079																				0	245	3884	11736	246	418	0	0	0	695	0	0	0	0	0	0	1558	0	4936				
574949																				0	6041	4168	24409	0	5169	0	0	0	2358	3916	0	0	0	0	0	6673	0	0				
574976																				0	2909	21021	66499	4040	8265	2589	1636	0	8199	0	0	0	0	0	0	26105	0	0	Homestead Equity Tax Credits and Fund 72 Tax Credits	Accounts not meeting threshhold		
575133																				0	84	0	2862	0	63	0	0	0	707	0	0	0	0	0	0	1041	0	967				
575254																					8501	22697	150711	4286	29915				16424	21162				0		40767	10181	22226				
575348																				0	758	1680	3053	84	84	0	0	0	531	0	0	0	0	0	0	0	0	0		0		
575375																					615	75	1034		148				196					0		0	0	0				
575759																					2086	4665	29295	1290	2092				6056					0		13375	0	1021				
575834																				0	788	0	15347	653	697	0	0	0	1343	0	0	0	0	0	0	11212	0	1307				
576354																				0	1291	2753	9539	225	1787	0	0	0	501	825	0	0	0	0	0	3207	0	0				
576578																				0	884	1419	6456	275	352	0	0	0	435	0	0	0	0	0	0	3366	0	0				
576608																					9574	6949	36872	1438	5057				3801					0		11491	0	0				
576644																				0	3528	2870	18439	0	4822	0	0	0	2786	3152	0	0	0	0	0	4433	0	0				
576952																				0	3022	0	11386	1780	1833	0	0	0	2919	0	0	0	0	0	0	3612	0	0				
577128																				686	48615	25662	240895	7922	38111	14965	893	157	23215	0	388	3904	0	0	0	99212	0	6080	LIHTC Investments	Lender Risk	Federal Income Tax Payable	
577137																					6296	0	18954		9264				3394	6309				0		0	0	0				
577230																				0	30	0	613	156	156	0	0	0	427	0	0	0	0	0	0	0	0	0				
578116																				0	2614	4750	22149	354	1296	762	0	0	1526	0	0	18	0	0	0	10879	1084	0	FHLB Lender Risk Account			
578237																				0	121	0	655	0	326	224	0	0	208	0	0	0	0	0	0	0	0	0	USDA Premium			
578255																				0	6060	0	31067	1707	3028	0	0	0	12849	0	0	0	0	0	0	6922	0	2208				
578554																				0	675	447	4153	70	174	0	0	0	1120	0	0	0	0	0	0	1737	0	0				
578741																				0	1741	0	4489	434	464	0	0	0	1026	0	0	0	0	0	0	1258	0	0				
578862																				0	108	0	431	30	30	0	0	0	293	0	0	0	0	0	0	0	0	0				
579140																				0	4796	0	12749	623	690	0	0	0	3832	0	0	0	0	0	0	3431	0	0				
579319																				0	377	301	1098	0	182	0	0	0	238	0	0	0	0	0	0	0	0	0				
579364																				0	2787	58	10406	538	2304	1523	0	0	1604	0	0	0	0	0	0	3655	0	0	TCB OpSub			
579636																				0	682	1297	7252	841	1011	0	0	0	673	0	0	0	0	0	0	2024	0	1565				
580155																				0	1693	2733	11438	537	819	0	0	0	3467	0	0	0	0	0	0	1880	0	846				
580548																				0	1552	5775	17567	715	891	0	0	0	1996	0	0	0	0	0	0	7353	0	0				
580847																				0	1034	0	2070	227	237	0	0	0	799	0	0	0	0	0	0	0	0	0				
580874																				0	1243	250	6028	883	1495	0	0	0	742	0	0	0	0	0	0	2298	0	0	47 FS Equity LP			
581237																				0	0	92	625	100	137	0	0	0	396	0	0	0	0	0	0	0	0	0				
581358																				0	938	1611	7963	585	585	0	0	0	1185	0	0	0	0	0	0	3362	0	282				
582177																				0	2052	1879	18925	1136	2038	0	0	0	2693	613	0	0	0	0	0	10263	0	0				
582654																				0	443	1351	2670	26	26	0	0	0	850	0	0	0	0	0	0	0	0	0				
582878																				0	55	181	1573	0	48	0	0	0	110	0	0	0	0	0	0	1179	0	0				
582953																				0	1428	0	15962	1508	1928	0	0	0	2212	0	0	0	0	0	0	10206	188	0				
582971																				0	9152	6255	32546	1238	2941	1703	0	0	4485	0	0	0	0	0	0	9713	0	0	Other Miscellaneous Assets			
583071																				0	330	179	9127	185	5230	58	3826	117	376	0	0	0	0	0	0	3012	0	0	Deferred Orig Fees	Accrued Pension	ATM Settlement Deposit Account	
583268																				0	1106	1739	16574	321	493	0	0	0	2080	0	0	0	0	0	0	11156	0	0				
583352																				0	1136	2368	9029	391	414	0	0	0	2096	0	0	0	0	0	0	2455	0	560				
583754																				0	3267	1083	16944	402	589	0	0	0	1763	0	0	0	0	0	0	10242	0	0				
583905																				0	4986	1961	22402	1457	8547	3245	0	0	3152	0	0	0	0	0	0	2417	0	1339	Commercial Loan Swap Value			
584377																					2036	25193	74493	1698	9652	3141			5624					0		24844	0	7144	Federal Income Tax Receivable			
584724																				0	2499	0	32054	0	7152	3846	2307	0	3403	0	0	0	0	0	0	19000	0	0	Ohio Equity Fund for Housing	Deferred Federal Income Tax		
584920																				0	1782	44905	70479	0	13062	5421	0	0	10730	0	0	0	0	0	0	0	0	0	Prepaid Pension			
585235																				0	233	0	5002	148	159	0	0	0	962	0	0	0	0	0	0	3648	0	0				
585749																				12	1020	443	11664	1629	1824	0	0	0	6336	0	0	0	0	0	0	2041	0	0				
586027																				375	2008	985	16865	684	1312	0	0	0	1180	0	0	0	0	0	0	11380	0	0				
586072																				0	436	2446	5731	360	1119	300	0	0	1730	0	0	0	0	0	0	0	0	0	FREDDIE MAC NEGATIVE ESCROW			
586335																				0	692	0	4482	62	62	0	0	0	2614	0	0	0	0	0	0	1114	0	0				
586960																				0	126	2270	3099	140	194	0	0	0	509	0	0	0	0	0	0	0	0	0				
587677																				0	1285	4071	9640	121	2048	0	0	0	1607	0	14	26	0	0	0	629	0	0				
587752																				0	418	294	3444	0	456	0	0	0	224	0	410	0	0	0	0	2052	0	0				
587800																					11081	28468	322343		84807				25149	67792				0		6034	166804	0				
588245																				0	910	0	2703	207	353	0	0	0	813	0	0	0	0	0	0	627	0	0				
588348																				0	743	44	3202	60	99	0	0	0	2316	0	0	0	0	0	0	0	0	0				
588478																					1755	3051	14797	151	341				781					0		8869	0	0				
589158																				0	400	9	2457	0	18	0	0	0	1437	0	0	0	0	0	0	593	0	0				
589523																				0	629	2004	32636	590	908	0	0	0	4746	0	0	0	0	0	0	18737	0	5612				
589943																					7202	10086	74502	5520	17099				10096	5292				60		26523	0	3436				
590220																					1428	10522	30144		7007	3673			3633					0		6647	0	907	SERP Investment			
590248																					2822	4183	32968		7332				3361	3180				0		15270	0	0				
590640																				0	3658	5489	29486	2121	4850	0	0	0	2843	2655	0	0	0	0	0	10508	0	2138				
590976																				0	7277	496	12036	211	632	227	0	0	3631	0	0	0	0	0	0	0	0	0	Real Estate Investment			
591209																				0	292	2982	20749	0	4821	0	0	3618	1037	0	0	0	0	0	0	11617	0	0	Accrued Fees		Pension Funding Related	
591320																				0	1448	6448	12343	572	2628	0	0	0	1819	0	0	0	0	0	0	0	0	0				
591357																				0	0	1115	1970	0	42	0	0	0	419	0	0	0	0	0	0	394	0	0				
591366																					2694	0	23262	531	6304				1579					0		12685	0	0				
591740																				0	47	387	686	0	22	0	0	0	230	0	0	0	0	0	0	0	0	0				
592439																				0	0	0	6516	0	150	0	0	0	1391	0	0	0	0	0	0	4975	0	0	SUNDRIES RECEIVABLE MISC			
592448																					3640	3379	163885		148691	88332	44065		8175					0		0	0	0	escrow tax lien premium	misc A/R		
592550																					249	1791	7689	96	131				1332					0		4186	0	0	0			
592644																				0	840	263	11462	377	6625	0	0	0	3476	0	0	0	0	0	0	258	0	0				
593007																					12713	49374	190728	4024	15421				14079	9889				0		90489	8652	0				
593052																				0	5373	0	33235	0	6429	0	0	0	5781	4193	0	0	0	0	0	15652	0	0				
593249																				0	1404	6940	23849	0	1332	0	0	0	3946	0	0	0	0	0	0	10227	0	0				
593333																				0	603	0	1948	0	183	0	0	0	717	0	0	0	0	0	0	445	0	0				
593771																				0	115	0	224	28	34	0	0	0	75	0	0	6	0	0	0	0	0	0				
593940																					2	1508	2361	143	143				708					0		0	0	0				
594433																				0	13130	81412	158995	2464	9707	4757	0	0	14328	1089	255	0	0	0	0	30450	0	9968	Fed Income Tax Receivable			
594451																				0	12521	5117	48461	0	5195	4158	0	0	4174	0	0	0	0	0	0	0	0	21454	Operating lease right of use			
594853																				0	2648	14229	50422	1387	1689	0	0	0	4437	0	0	0	0	0	0	24389	0	3030				
594938																				0	628	0	14199	383	573	164	0	0	2386	0	0	0	0	0	0	10612	0	0	EFT Network Clearing Account			
594947																					15125	4206	80244	1968	4800	2832			10063					0		37895	0	8155	AR			
595270																					534270	18650	1436206		470710	251773	124969		269831					0		5977	136768	0	Mortgage Loan Servicing Advances	Servicing Advances on government-guaranteed mortgage loans in foreclosure		
595337																				0	74	1727	2729	0	119	0	0	0	809	0	0	0	0	0	0	0	0	0				
595430																					9203	0	97626		59546	46086			10924					0		17953	0	0	Trade Date Securities Receivable			
595869	0	17250	103160	358652	0	105931	49914	0	0	82428	0	0	0	0	0	0	49883	0	0		17250																		IRS, FORWARD AND SPOT			
595944																				0	428	51	2775	20	227	207	0	0	547	0	0	0	0	0	0	1522	0	0	Other Life Inusrance Policies			
596062																				0	4237	0	34826	560	743	0	0	0	6007	0	0	0	0	0	0	13619	0	10220				
596156																					246	2045	4492	653	936				1265					0		0	0	0				
596277																				0	46	100	309	0	60	0	0	0	103	0	0	0	0	0	0	0	0	0				
596455																				0	498	0	2359	187	325	0	0	0	1536	0	0	0	0	0	0	0	0	0				
596978																				0	770	79	10879	0	579	367	0	0	607	0	0	0	0	0	0	7595	0	1249	Holding Co Cost Due to Bank			
597041																				0	123	0	888	0	224	0	0	0	541	0	0	0	0	0	0	0	0	0				
597313																				0	2723	3689	20381	420	1684	596	0	0	1496	0	0	0	0	0	0	9760	0	1029	Right of Use Asset			
597452																				0	775	211	5167	123	123	0	0	0	612	0	0	0	0	0	0	3446	0	0				
597546																				0	1526	4869	18399	454	1612	0	0	0	1885	0	0	0	0	0	0	8507	0	0				
597658																				0	184	2810	4186	10	10	0	0	0	1182	0	0	0	0	0	0	0	0	0				
598002																					629	6007	17751	656	2419				1659		265			0		7037	0	0				
598048																				0	1951	0	19776	1121	2188	0	0	0	1993	0	0	0	0	0	0	13644	0	0				
598132																				0	28	0	452	0	97	0	0	0	327	0	0	0	0	0	0	0	0	0				
598543																				0	120	782	4025	18	82	0	0	0	998	0	0	0	0	0	0	2043	0	0				
599643																				0	659	1193	4643	338	338	0	0	0	582	0	0	0	0	0	0	1871	0	0				
599764																					35950	97645	224240	3224	7771	1963			23729		2555			0		29195	8986	20964	Unposted Deposit Debits			
600419																				0	7335	6317	55724	0	14184	0	0	0	4259	11538	0	0	0	0	0	23292	0	337				
601032																				0	37	315	1929	31	31	0	0	0	267	0	0	0	0	0	0	1279	0	0				
601041																					63	0	600	26	31				506					0		0	0	0				
601050																				1569	46464	302803	889708	32746	426616				95359	60004	67725	198426	118	0		18466	0	0				
601153																				0	178	106	4775	211	220	0	0	0	2165	0	0	0	0	0	0	2106	0	0				
601416																					19385	52781	315820	6948	86755	55568			19712					0		137187	0	0	Investment in Tax Credits			
601443																				0	519	0	2729	8	58	0	0	0	2152	0	0	5	0	0	0	0	0	0				
601658																				0	1808	2246	12898	1099	1150	0	0	0	1790	0	0	0	0	0	0	5904	0	0				
602048																				0	10215	0	46707	1917	5831	1479	0	0	3964	0	0	0	0	0	0	26697	0	0	ALL OTHER			
602543																				0	887	0	8985	115	313	0	0	0	2069	0	0	0	110	0	0	5716	0	0				
602842																				0	0	0	1342	0	36	0	0	0	93	0	0	0	0	0	0	1213	0	0				
603232																				0	379	56	887	51	51	0	0	0	401	0	0	0	0	0	0	0	0	0				
603540																				0	354	0	2498	0	45	0	0	0	323	0	0	0	0	0	0	1776	0	0				
603559																				0	299	86	1709	0	69	0	0	0	375	0	0	0	0	0	0	880	0	0				
603755																				0	334	0	1897	321	321	0	0	0	225	0	0	0	0	0	0	757	260	0				
604024																				0	2379	7455	19866	0	2545	1718	0	0	2021	0	0	0	0	0	0	5466	0	0	Income earned not collected - fees			
604033																				0	9	247	397	0	47	0	0	0	94	0	0	0	0	0	0	0	0	0				
604547																				0	1388	141	4863	366	374	0	0	0	2960	0	0	0	0	0	0	0	0	0				
604640																				0	143	217	2137	0	72	0	0	0	486	0	0	0	0	0	0	1219	0	0				
605571																				0	715	0	6233	133	146	0	0	0	468	0	0	0	0	0	0	4904	0	0	RETURNED CHECKS			
605610																				0	873	2257	6012	1160	1268	0	0	0	1586	0	0	0	0	0	0	28	0	0	Tax Income Receivables			
605656																					553	988	11418	305	568				1698					0		7611	0	0	Repossessed Commercial Property			
606046																					152458	421499	1825425	180812	437989				183433					0		482017	1854	146175				
606176																				0	1826	0	32102	1067	3068	0	0	0	3279	0	0	0	0	0	0	23929	0	0				
606653																				0	1465	12262	25927	627	1433	0	0	0	10767	0	0	0	0	0	0	0	0	0				
607146																				0	1463	481	4419	442	448	0	0	0	2027	0	0	0	0	0	0	0	0	0				
608358																				0	0	109	2591	136	902	0	0	0	921	0	0	0	0	0	0	659	0	0				
608451																				10	1525	28	4926	361	453	0	0	0	1220	0	0	0	0	0	0	1700	0	0				
608844																				0	794	8210	11396	351	619	235	0	0	1773	0	0	0	0	0	0	0	0	0	Presidential Check Collection			
609010																				0	389	2355	11022	248	331	0	0	0	775	0	0	0	0	0	0	7172	0	0				
609467																				0	675	939	2780	0	610	114	0	0	556	0	0	0	0	0	0	0	0	0	Accounts Receivable from SBA			
609476																				0	1424	588	3725	334	441	0	0	0	1272	0	0	0	0	0	0	0	0	0				
609609																				0	2863	29	22249	0	18056	16357	0	0	1301	0	0	0	0	0	0	0	0	0	Operating Lease Assets			
609645																				0	0	36	306	22	22	0	0	0	248	0	0	0	0	0	0	0	0	0				
609832																				0	486	0	9601	2074	2097	0	0	0	2309	0	0	23	0	0	0	4709	0	0				
610128																				0	3499	7209	51573	9287	12982	0	0	0	3587	0	0	0	0	0	0	21067	3229	0				
610164																				121	1383	0	8241	2307	4333	0	0	0	2525	0	0	1905	0	0	0	0	0	0				
610539																					35	0	788		149				604					0		0	0	0				
610557																					354	1540	9246	855	1050				1186		73			0		5116	0	0				
610913																				0	639	3091	5309	242	465	124	0	0	1114	0	0	0	0	0	0	0	0	0	FISERV EFT RECEIVABLE			
611031																				0	417	659	6713	225	620	0	360	0	592	0	0	0	0	0	0	1991	0	2434		Deferred Tax AFS		
612159																				0	2301	2406	8384	81	414	0	0	0	3263	0	0	0	0	0	0	0	0	0				
612878																				0	642	660	3418	65	65	0	0	0	537	0	0	0	0	0	0	1514	0	0				
613008																				0	5218	69482	520780	40824	96052	27597	0	0	56705	0	0	0	0	0	0	234662	5664	52997	Equipment leases, net of accumulated depreciation			
613156																				0	1904	2135	19134	293	724	88	0	0	1226	0	0	0	0	0	0	10005	0	3140	Loans in Process			
613343																				0	4230	15040	50378	0	8546	5332	0	0	10180	0	0	0	0	0	0	8871	0	3511	RABBI TRUST ASSETS			
613400																					5833	30279	176628	1752	52801	701	1643	1766	10486	40275	659	141		0		54041	0	23188	Tenant Inducements	Taxes	Core Conversion Costs	
613558																				0	7719	0	35292	837	1208	0	0	0	5785	0	0	0	0	0	0	12541	6846	1193				
613679																					4834	3094	23536	1327	1941				2528		363	54		64		11075	0	0				
613839																				0	188	3414	5488	282	507	0	0	0	1379	0	0	0	0	0	0	0	0	0				
613950																				0	15950	0	261603	0	151465	123508	0	0	25578	0	0	0	0	0	0	68610	0	0	RIGHT TO USE ASSETS			
613978																				0	141	1240	1880	110	137	0	0	0	362	0	0	0	0	0	0	0	0	0				
614256																				0	894	286	2927	102	102	0	0	0	408	0	0	0	0	0	0	1237	0	0				
614313																					6489	2320	53571		11814				4078	5538				0		28870	0	0				
614368																				0	1650	5164	35486	2147	2303	0	0	0	4438	0	0	0	0	0	0	18092	0	3839	0			
614751																					554	0	4547		193				1549					0		1358	0	893				
614948																				0	370	159	11332	1026	5877	0	0	0	1573	1073	0	0	0	0	0	2738	0	615				
615217																				0	2800	10298	34151	851	1567	288	0	0	3095	0	0	0	0	0	0	16391	0	0	Accrued Trust Earnings			
615253																				0	578	2915	5011	24	354	28	0	0	1164	0	0	0	0	0	0	0	0	0	ART			
615776																				0	121	0	461	0	284	219	0	0	56	0	0	0	0	0	0	0	0	0	CAPITALIZED MERGER EXPENSES			
615851																				0	1686	401	4625	313	348	35	0	0	2190	0	0	0	0	0	0	0	0	0	Negative Accrued Income Taxes paid			
615879																				0	299	317	1106	75	80	0	0	0	410	0	0	5	0	0	0	0	0	0				
615954																				0	5255	0	22911	377	1643	0	0	0	4044	1011	0	0	0	0	0	11223	0	746				
616036																				0	268	5662	17063	956	1037	0	0	0	2101	0	0	0	0	0	0	3111	0	4884				
616540																				0	1192	0	6641	688	688	0	0	0	1702	0	0	0	0	0	0	2060	0	999	GL 128100 Manson Ins			
617051																				0	1422	0	4571	102	108	0	0	0	968	0	0	0	0	0	0	2073	0	0				
617079																				0	226	175	1070	4	33	0	0	0	119	0	0	21	0	0	0	517	0	0				
617145																				0	833	0	3907	0	99	0	0	0	1386	0	0	0	0	0	0	1589	0	0				
617275																				0	0	0	2104	0	116	0	0	0	219	0	0	0	0	0	0	1769	0	0				
617743																				0	1636	86	5370	381	381	0	0	0	3267	0	0	0	0	0	0	0	0	0				
618544																				0	256	2661	9415	164	199	0	0	0	926	0	35	0	0	0	0	5373	0	0	Receivables-SBA	Funds Advanced for Principal/Int		
618647																				0	213	92	1464	0	39	0	0	0	283	0	0	0	0	0	0	837	0	0				
618740																				0	7438	2866	29185	770	3565	0	1631	0	2816	0	0	0	0	0	0	9947	0	2553		FHLB Lender's Risk/Reserve Account		
618777																				0	109	0	493	58	58	0	0	0	326	0	0	0	0	0	0	0	0	0				
618807																					31652	24608	222124	2179	111434				18394	95033	124			0		29690	0	6346				
619327																				0	7297	10708	37678	1999	5556	2758	0	0	2163	0	0	114	0	0	0	11954	0	0	Annuity			
619457																				0	383	728	3719	0	199	0	0	0	203	0	0	0	0	0	0	2206	0	0				
619701																				0	12819	17382	87841	0	21485	5792	0	0	7252	0	0	0	0	0	0	19918	6739	2246	credit enhancements			
619859																				0	1072	0	8232	1669	1767	0	0	0	567	0	0	0	0	0	0	2499	0	2327				
619877	0	151000	2529000	3661000	0	721000	0	0	0	260000	0	243000	259000	0	0	0	0	0	0																							
621151																				0	172	1429	2940	0	106	0	0	0	1233	0	0	0	0	0	0	0	0	0				
621245																				0	614	1431	5533	0	1	0	0	0	611	0	0	0	0	0	0	2876	0	0				
621357																				6	629	0	2673	112	288	0	0	0	1756	0	0	0	0	0	0	0	0	0				
621441																				0	1057	3192	11934	119	227	0	0	0	911	0	0	0	0	0	0	4963	0	1584				
622037																				0	942	0	8947	0	882	0	0	0	1814	0	0	0	0	0	0	5309	0	0				
622774																				0	8631	27077	45160	1188	2360	0	0	0	7092	0	0	0	0	0	0	0	0	0				
623052																				0	230	0	3521	25	25	0	0	0	3266	0	0	0	0	0	0	0	0	0				
623454																				0	1391	0	15263	517	1889	1132	0	0	2216	0	0	0	0	0	0	9257	510	0	Right to Use Assets			
623548																				0	214	1198	6097	244	247	0	0	0	1280	0	0	0	0	0	0	3158	0	0				
623874																				0	1405	338	11173	270	845	0	0	164	809	0	0	5	0	0	0	7776	0	0			Investment delayed payments	
624246																				0	4782	0	16242	1103	1770	445	0	0	1969	0	0	0	0	0	0	7721	0	0	ACH SETTLEMENT DEPOSIT			
624648																				0	823	1608	4476	101	823	0	0	0	1222	430	0	267	0	0	0	0	0	0				
624778																				0	606	8113	31925	836	868	0	0	0	2459	0	0	0	0	0	0	7246	0	12633	All Other Assets			
624956																				2	506	35	3643	112	114	0	0	0	635	0	0	0	0	0	0	2353	0	0				
625056																				0	0	0	2259	18	18	0	0	0	539	0	0	0	0	0	0	1702	0	0				
625065																				0	1589	3642	6618	324	663	0	0	0	724	0	187	0	0	0	0	0	0	0				
625140																				0	1063	0	2416	259	297	0	0	0	1056	0	0	0	0	0	0	0	0	0				
625159																					269	8409	19354		313				1375					0		3702	0	5286				
625654																				0	6138	927	29680	3949	13361	0	0	0	7437	0	0	8519	0	0	0	0	1817	0				
625757																				0	1016	0	8266	208	284	0	0	0	742	0	56	0	0	0	0	6224	0	0				
625850																				0	1010	0	2190	233	338	0	0	0	842	0	0	91	0	0	0	0	0	0				
625953																				410	1329	0	8959	0	586	0	0	0	583	0	0	0	0	0	0	6461	0	0				
626101																					3273	4867	58605	661	7666	6117			5058		419			0		37741	0	0	Prepaid Pension Benefits			
627108																					970	0	24222	668	2016				1968					0		12990	0	6278	Fiserv ATM/POS Settlement Dep			
627377																				0	265	550	1210	228	238	0	0	0	157	0	0	0	0	0	0	0	0	0				
627854																				0	342	296	1922	0	0	0	0	0	1284	0	0	0	0	0	0	0	0	0				
628039																				0	142	0	1166	160	178	0	0	0	846	0	0	0	0	0	0	0	0	0				
628123																					221	8902	19990	490	1215				1159		338			0		4672	0	3821				
628178																				0	827	14270	56261	227	1237	966	0	0	4348	0	0	0	0	0	0	22850	0	12729	Due from affiliate			
628356																				0	290	0	2149	250	264	0	0	0	1595	0	0	0	0	0	0	0	0	0				
628552																					1971	0	5773		557	212	150		3245					0		0	0	0	DDA UNPOSTED	PREPAID INSURANCE		
629148																				0	1326	0	7463	298	309	0	0	0	1354	0	0	0	0	0	0	4474	0	0				
629353																				0	1233	2001	6245	575	1103	356	0	0	1908	0	0	0	0	0	0	0	0	0	Income Tax Receivable			
629522																				0	106	2851	10072	141	1957	1723	0	0	584	0	0	0	0	0	0	1021	0	3553	Tax Credits			
629746																				0	698	1296	3847	0	159	0	0	0	1694	0	0	0	0	0	0	0	0	0				
630041																				0	99	0	293	53	53	0	0	0	141	0	0	0	0	0	0	0	0	0				
630340																				0	0	0	820	45	205	0	0	0	512	0	0	0	0	103	0	0	0	0				
630555																				0	885	0	16095	651	1468	786	0	0	2062	0	0	0	0	0	0	11680	0	0	Artwork			
630658																				0	648	0	3752	177	1277	518	0	0	1827	0	68	0	0	0	0	0	0	0	EFT Processor Deposits			
631039																				0	295	3069	9512	337	814	0	0	0	639	0	0	0	0	0	0	4695	0	0				
631150																				0	726	248	9800	807	2079	0	0	0	866	0	0	0	0	0	0	5881	0	0				
631178																				2	698	1727	7221	156	215				1465					0		1841	0	1275				
631422																					1446	13456	36219	1020	3474	2399			4541					0		13302	0	0	Delayed Credit Suspense			
631570																				0	8239	775	26228	0	5576	0	0	0	3343	0	0	3856	0	10	0	8285	0	0				
632410																					891	15417	35635	641	2362				4859			1721		0		8700	0	3406				
632607																				0	899	9114	35439	904	1599	0	0	0	3542	0	0	0	0	0	0	20285	0	0	Prepaid Taxes			
632858																				0	633	0	3495	371	403	0	0	0	2459	0	0	32	0	0	0	0	0	0				
633378																					69174	50818	527824		90791				27368	63617				0		256147	0	33526				
633640																				0	462	2746	7317	385	627	0	0	0	773	0	0	0	0	0	0	0	0	2709				
634544																				0	442	0	4590	106	170	0	0	0	631	0	0	0	0	0	0	3347	0	0				
634955																				0	982	0	10663	518	623	0	0	0	1281	0	0	0	0	0	0	4903	0	2874		0		
635840																				0	331	0	24023	467	733	154	0	0	4987	0	0	0	0	0	0	17972	0	0	Serviced Loans - Payments Receivable	ACQUIRED - MCB ADDENDA FEES & LATE CHARGES		
635907																				0	1559	4887	39071	6779	8218	0	0	0	2170	0	0	0	0	0	0	22237	0	0				
636276																				0	0	1515	23068	0	2743	1976	0	0	1127	0	0	0	0	0	0	12413	0	5270	FHLB Capital Stock			
636753																				71	74	656	1368	0	71	0	0	0	567	0	0	0	0	0	0	0	0	0	Reposessed Personal Property			
636771																					17653	28700	189190		71149				16484	39747				0		768	54436	0				
637170																				0	2510	0	13384	461	2017	0	0	0	7421	0	171	1330	0	0	0	1436	0	0				
637451																					36961	45807	216928		75299				32856			40158		0		25763	242	0				
637554																				0	509	0	3494	200	420	146	0	0	2565	0	0	0	0	0	0	0	0	0	unposted DDA debits			
638131																				0	986	3727	6087	313	373	0	0	0	1001	0	0	0	0	0	0	0	0	0				
638355																				207	53	0	3731	129	385	0	0	0	721	0	0	0	0	0	0	2572	0	0				
638850																					3704	133	5098	183	183				1078					0		0	0	0				
639549																				0	2680	7290	22832	629	911	187	0	0	3378	0	0	0	0	0	0	5202	0	3371	Payroll Suspense			
639567																					1021	0	163264		154829	105553			7414					0		0	0	0	SERVICING RECEIVABLE			
639633																				0	102	1920	3307	136	459	194	0	0	826	0	0	0	0	0	0	0	0	0	Health Reimbursement Account			
639857																				0	116	0	482	0	155	0	0	0	211	0	0	0	0	0	0	0	0	0				
640143																				0	100	0	1076	133	213	0	0	0	763	0	0	0	0	0	0	0	0	0				
640246																				0	8282	4726	39859	0	6953	5243	0	0	5749	0	0	0	0	0	0	10935	0	3214	BOLI ANNUITY RIDER			
640442																					561	171	4900		534				2401		399			0		1233	0	0				
640554																					0	0	1446	136	1115				331			93		0		0	0	0				
640956																				0	537	0	2402	205	505	0	0	0	1360	0	0	0	0	0	0	0	0	0				
641449																				0	583	0	6024	217	969	380	372	0	789	0	0	0	0	0	0	0	3683	0	ACCTS. REC. - ECONOMIC BENEFITS	PENSION PLAN		
641579																					364	0	1525	100	347				814					0		0	0	0				
642437																				0	306	0	7668	58	664	0	0	0	977	0	0	0	0	0	0	5721	0	0				
642549																					5775	24284	71090		4713	2742			7751					0		12629	15938	0	Miscellaneous Receivable			
643078																				0	1145	0	12088	0	4292	3400	0	0	1449	0	0	0	0	0	0	5202	0	0	Right of Use asset -Topic 842 Lease Schedule			
643274																				0	531	460	3012	0	1	0	0	0	214	0	0	0	0	0	0	969	0	837				
643340																				0	1211	3924	20928	0	3213	0	0	0	2411	0	0	2522	0	0	0	8876	0	1293				
