"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
592448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2705	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16155				0	0	0	0	0	-962	0	0	0	0	0	35197	0	9151	26046	0	0	0	0	0	0	0	0	0	0	0	11714	0	0	7139	0	4575	0	153127	0	0	124345	28782	0	0	0	5453	0	0	0	0	5453	0	637622	0	622	294	0	636706	0	0	0	2918	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7668	0	2705	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103849	20770	0	0	0	20770	0	0	1198271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2705	0	203	0	0	0	0	0	0	0	0	6763	0	812	0	0	0	0	1084610	0	39000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
592550																																																																																																																																																																																																																																																	
592644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158593				0	0	0	0	0	-1249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139730	0	0	137811	1919	6676	0	6676	1232	0	0	0	0	0	1232	343635	0	838	0	0	342797	0	0	0	-424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	618	0	618	0	0	0	0	0	0	0	-7976	7908	616	0	0	0	618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56744	11349	0	0	0	11349	0	0	3330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7908	616	0	0	0	0	0	618	0	0	0	11862	1540	0	0	0	0	0	7725	568319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45244	0	0	8652	8652	0	0	8652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	695875	0	0	0	0	0	0	-66481	0	-101085	0	0	0	0	0	5197	0	0	5197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1926787	0	2075	1720727	203985	0	0	0	773	0	0	0	0	0	773	2082793	0	3300	11469	0	2068024	0	0	0	102849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-101639	773	45244	0	0	0	0	0	0	0	0	196451	196451	0	0	0	196451	0	0	0	0	165043	33009	0	0	0	33009	0	0	313950	0	30847	0	0	10994	0	19853	0	0	0	0	0	0	0	0	0	0	0	0	773	45244	0	0	0	0	0	0	0	0	0	1160	113110	0	0	0	0	0	0	4032151	0	5259	344014	326246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593052																																																																																																																																																																																																																																																	
593249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198654				0	0	0	0	0	-22958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65908	0	0	65908	0	0	0	0	280	0	0	0	0	195	85	126231	0	62	8343	0	117826	0	0	0	562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-25380	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	246888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30527				0	0	0	0	0	-2701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21391	0	0	18448	2943	0	0	0	1	0	0	0	0	0	1	68221	0	464	569	6214	60974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	931	931	0	0	15541	-3615	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11133	2227	0	0	49	2178	0	0	662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	104426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	446	0	0	446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8011	0	0	0	0	8011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593940																																																																																																																																																																																																																																																	
594433																																																																																																																																																																																																																																																	
594451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21454	4291	0	0	21454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12375	0	66318	0	0	91866				0	0	0	-461	0	-9221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182928	0	0	179278	3650	0	0	0	4028	0	0	0	0	0	4028	751219	0	1754	0	0	749465	0	0	0	887	2881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-18199	4028	0	0	2881	0	0	1017	0	0	0	0	0	0	0	0	0	0	0	0	0	61873	12375	0	0	0	0	0	0	1538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78693	0	5045	0	0	2881	0	0	0	0	0	3148	0	7568	0	0	11524	0	0	0	0	925846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
594853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3030	3030	0	0	3030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	372140				0	0	0	0	0	-51741	0	0	0	0	0	498	0	0	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154384	0	0	153569	816	31310	0	31310	1456	0	0	0	0	0	1456	766816	0	25846	0	0	740970	0	0	0	5241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-54756	32766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32766	0	0	0	0	0	0	0	0	0	0	49149	0	0	0	0	0	0	0	1149806	0	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
594938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171527				0	0	0	0	0	-19114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73876	0	0	58923	14953	0	0	0	216	0	0	0	0	216	0	214594	0	101	0	0	214493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-21534	0	597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10370	2074	0	0	553	1521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	597	0	0	0	0	0	0	0	0	0	0	1493	0	0	0	0	0	0	337262	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
594947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9582	0	0	8155	1631	0	0	8155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303209				0	0	0	0	0	-21294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	648	0	0	648	0	0	0	921387	0	0	625711	295677	23580	0	23580	4229	0	0	0	0	1101	3128	1944781	0	598	72579	0	1871604	0	0	0	127035	44180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83061	26708	9582	0	44180	0	0	0	0	0	0	97196	97196	97196	0	0	0	0	0	0	0	299201	59840	0	0	0	59840	0	0	17364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26708	9582	0	44180	0	0	0	0	0	0	0	40062	23955	0	176720	0	0	0	0	3168802	0	3736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194322	0	0	136768	37155	0	0	136768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2725622				0	0	0	0	0	-193404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19186267	0	15962881	3006579	216806	2691	0	2691	21317	0	0	0	0	0	21317	10107838	0	18045	199206	975264	8915323	0	0	0	63861	0	0	97752	97752	0	54028	0	161017	161017	0	95069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-33047	24008	194322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1129645	225929	0	0	0	225929	0	0	466174	0	6900	0	0	6800	0	100	0	82917	0	0	0	82917	0	0	0	0	0	0	24008	194322	0	0	0	0	0	0	0	0	0	36012	485805	0	0	0	0	0	0	17889786	0	140000	240000	380000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595337																																																																																																																																																																																																																																																	
595430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91716	0	0	0	0	0	0	33	0	-17845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134608	0	0	126780	7828	1014	0	1014	8068	0	0	0	0	0	8068	1177849	0	3674	14850	0	1159325	0	2782	0	56356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35438	9082	598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76329	15266	5	0	0	15261	0	804	30696	0	3548	0	0	3165	383	0	0	0	0	0	0	0	0	0	0	0	0	0	9886	598	0	0	0	0	0	0	0	0	0	14829	1495	0	0	0	0	0	0	1473688	0	2446	42233	37001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595869																																																																											0	0																																																																																																																																																																					
595944																																																																																																																																																																																																																																																	
596062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1433	0	0	10220	10220	0	0	10220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312267				0	0	0	0	0	-34246	0	0	0	0	0	248	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287568	0	0	279135	8433	0	0	0	10261	0	0	0	0	0	10261	488670	0	11927	0	0	476743	0	0	0	11800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-32891	10261	1433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45756	9151	0	0	0	9151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10261	1433	0	0	0	0	0	0	0	0	0	15392	3583	0	0	0	0	0	0	868901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54913				0	0	0	0	0	-5474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77073	0	0	73028	4045	16166	0	16166	0	0	0	0	0	0	0	371067	0	5204	12333	0	353530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10780	16199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6109	1222	0	0	0	1222	0	441	53763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16640	0	0	0	0	0	0	0	0	0	0	24960	0	0	0	0	0	0	0	459277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12149	0	0	11935	214	0	0	0	14	0	0	0	0	0	14	7241	0	316	0	0	6925	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-29	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	45	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	15804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8611				0	0	0	-2240	0	-224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51150	0	0	39117	12033	0	0	0	175	0	0	0	0	0	175	95411	0	0	0	0	95411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4002	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8579	1716	0	0	0	1716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	187353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596978																																																																																																																																																																																																																																																	
597041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52649				0	0	0	0	0	-7836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12451	0	0	12128	323	0	0	0	0	0	0	0	0	0	0	27928	0	0	0	0	27928	0	0	0	2972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597313																																																																																																																																																																																																																																																	
597452																																																																																																																																																																																																																																																	
597546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111801				0	0	0	0	0	-17040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82638	0	0	54718	27920	0	0	0	1242	0	0	0	70	0	1172	212136	0	0	0	0	212136	0	0	0	4010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414	345	69	0	0	-16916	1172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34989	6998	0	0	0	6998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1172	0	0	0	0	0	0	69	0	0	0	1758	0	0	0	0	0	0	863	342085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597658																																																																																																																																																																																																																																																	
598002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118317				0	0	0	0	0	-19353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296833	0	0	290519	6314	4968	0	4968	575	0	0	0	0	0	575	249065	0	0	106	0	248959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	173	0	0	1306	-24871	5566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9535	1907	0	0	374	1533	0	2409	39048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7975	0	0	0	0	0	0	0	0	0	0	11963	0	0	0	0	0	0	0	478569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598048																																																																																																																																																																																																																																																	
598132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11091				0	0	0	0	0	-1230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4603	0	0	4603	0	0	0	0	0	0	0	0	0	0	0	29063	0	0	0	0	29063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1502	300	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22546				0	0	0	0	0	-2812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3017	0	0	3017	0	0	0	0	0	0	0	0	0	0	0	57217	0	0	2193	0	55024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
599643																																																																																																																																																																																																																																																	
599764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100278	0	0	29950	29950	0	0	29950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2252726				0	0	0	0	0	-403702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	517353	0	0	341177	176176	28278	0	28278	1366	0	0	0	0	0	1366	2165165	0	42567	324849	34057	1763692	0	0	0	24623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-411810	29644	100278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222686	44537	1009	0	15340	27156	1032	9684	54764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40360	100278	0	0	0	0	0	0	0	0	0	60540	250695	0	0	0	0	0	0	3677337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
600419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	337	337	0	0	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157921				0	0	0	0	0	-25076	0	0	0	0	0	631	0	0	631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328369	0	0	305290	23079	200	0	200	743	0	0	0	0	510	233	694199	0	7594	5903	0	680702	0	0	0	8041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	911	911	0	11389	0	-27370	433	176	0	0	0	0	0	0	0	0	2162	2162	786	0	0	0	0	1375	0	0	39910	7982	0	0	7982	0	0	0	114932	0	2158	0	0	975	0	1183	0	0	0	0	0	0	0	0	0	0	0	0	433	176	0	0	0	0	0	0	0	0	0	650	440	0	0	0	0	0	0	1128524	0	0	0	143890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601032																																																																																																																																																																																																																																																	
601041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8829				0	0	0	0	0	-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19521	0	0	16529	2992	0	0	0	1086	0	0	0	0	0	1086	42810	0	0	0	0	42810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1192	1086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2999	600	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1086	0	0	0	0	0	0	0	0	0	0	1629	0	0	0	0	0	0	0	65297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
