"IDRSSD"	RCFDA345	RCFDA346	RCFDB867	RCFDB868	RCFDB869	RCFDB870	RCFDB871	RCFDB872	RCFDB873	RCFDB874	RCFDB875	RCFDB876	RCFDB877	RCFDB878	RCFDB879	RCFDB880	RCFDB881	RCFDB882	RCFDB883	RCFDB884	RCFDB885	RCFDB886	RCFDB888	RCFDB890	RCFDB891	RCFDB892	RCFDB893	RCFDB894	RCFDB895	RCFDB896	RCFDB897	RCFDB898	RCFDB899	RCFDB927	RCFDB928	RCFDB929	RCFDB931	RCFDB932	RCFDB933	RCFDB934	RCFDB935	RCFDB936	RCFDB937	RCFDB938	RCFDB939	RCFDB940	RCFDB941	RCFDB942	RCFDB943	RCFDB944	RCFDB945	RCFDB946	RCFDC001	RCFDC002	RCFDJ253	RCFDJ254	RCFDJ255	RCFDJ256	RCFDJ257	RCFDJ258	RCFDJ259	RCFDJ260	RCFDJ261	RCFDJ262	RCFDJ263	RCFDJ264	RCFDJ265	RCFDJ266	RCFDJ267	RCFDJ268	RCFDJ269	RCFDJ270	RCFDJ271	RCFDJ272	RCFDJ273	RCFDJ274	RCFDJ275	RCFDJ276	RCFDJ277	RCFDJ278	RCFDJ279	RCFDJ280	RCFDJ281	RCFDJ282	RCFDJ283	RCFDJ284	RCFDJ285	RCFDJ286	RCFDJ287	RCFDJ288	RCFDJ289	RCFDJ290	RCFDJ291	RCFDJ292	RCFDJ293	RCFDJ294	RCFDJ295	RCFDJ296	RCFDJ297	RCFDJ298	RCFDJ299	RCFDJ300	RCFDJ301	RCFDJ302	RCFDJ303	RCFDJ304	RCFDJ305	RCFDJ306	RCFDJ307	RCFDJ308	RCFDJ309	RCFDJ310	RCFDJ311	RCFDJ312	RCFDJ313	RCFDJ314	RCFNB900	RCFNB901	RCFNB902	RCFNB903	RCONA345	RCONA346	RCONB867	RCONB868	RCONB869	RCONB870	RCONB871	RCONB872	RCONB873	RCONB874	RCONB875	RCONB876	RCONB877	RCONB878	RCONB879	RCONB880	RCONB881	RCONB882	RCONB883	RCONB884	RCONB885	RCONB886	RCONB888	RCONB890	RCONB891	RCONB892	RCONB893	RCONB894	RCONB895	RCONB896	RCONB897	RCONB898	RCONB899	RCONB927	RCONB928	RCONB929	RCONB931	RCONB932	RCONB933	RCONB934	RCONB935	RCONB936	RCONB937	RCONB938	RCONB939	RCONB940	RCONB941	RCONB942	RCONB943	RCONB944	RCONB945	RCONB946	RCONC001	RCONC002	RCONJ253	RCONJ254	RCONJ255	RCONJ256	RCONJ257	RCONJ258	RCONJ259	RCONJ260	RCONJ261	RCONJ262	RCONJ263	RCONJ264	RCONJ265	RCONJ266	RCONJ267	RCONJ268	RCONJ269	RCONJ270	RCONJ271	RCONJ272	RCONJ273	RCONJ274	RCONJ275	RCONJ276	RCONJ277	RCONJ278	RCONJ279	RCONJ280	RCONJ281	RCONJ282	RCONJ283	RCONJ284	RCONJ285	RCONJ286	RCONJ287	RCONJ288	RCONJ289	RCONJ290	RCONJ291	RCONJ292	RCONJ293	RCONJ294	RCONJ295	RCONJ296	RCONJ297	RCONJ298	RCONJ299	RCONJ300	RCONJ301	RCONJ302	RCONJ303	RCONJ304	RCONJ305	RCONJ306	RCONJ307	RCONJ308	RCONJ309	RCONJ310	RCONJ311	RCONJ312	RCONJ313	RCONJ314	RIAD4070	RIADA479	RIADA480	RIADA488	
972406																																																																																																																									true	true	true	542958	0	206	0	1652162	0	62	0	1684041	0	48	0	791353	0	675	0	0	1110	4553632	1157	0	0	0	0	10817610	1110	2340	1	3125049	25	0	0	0	3	510097	0	0	2	538670	0	0	0	0	0	0	0	0	5	1048767	0	1	0	0	1593464	0	192	0	622329	0	660	0	0	0	0	0	0	0	180817	413191	151639	312250	7213	2401	171442	51920	36465	535324	114983	96988	280189	330452	23415	0	1138911	0	0	0	0	24873	131451	56435	0	0	0	3513439	1939435	1225865	0	0	0	9510	0	0	68746	0	256	5096590	4127556	1593464	0	0	0	0	48044	2	0	4	
972648																																																																																																																									true	false	false																																																																																																																		0				
972732																																																																																																																									true	false	false																																																																																																																		0				
972750																																																																																																																									false	false	false																																																																																																																		0				
972769																																																																																																																									false	false	false																																																																																																																		0				
972862																																																																																																																									false	false	false																																																																																																																		0				
973252																																																																																																																									false	false	false																																																																																																																		0				
974558																																																																																																																									true	true	true	8410	712	27	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7423	4	0	0	0	0	15833	712	31	5	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2961	0	0	58	0	0	17	0	0	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1922	0	0	0	0	0	10078	0	0	378	0	0	15833	0	0	0	0	0	0	66				
974754																																																																																																																									false	false	false																																																																																																																		0				
975153																																																																																																																									false	false	false																																																																																																																		0				
975256																																																																																																																									true	false	false																																																																																																																		0				
975452																																																																																																																									false	false	false																																																																																																																		0				
975555																																																																																																																									false	false	false																																																																																																																		0				
975751																																																																																																																									true	true	true	8369199	147910	1990	51	28884	5536	17	2	16687	0	7	0	1201624	133636	1923	158	0	0	20122164	3800	84061	0	29	0	31079117	1091842	7918	244	5815445	1270	0	0	0															0	0	0	0	800358	31	1256498	4402	152	2	1201624	147788	1923	177	36598	30	2169	171537	23880	12710	819950	69098	109994	1362072	10435	3730	2342715	109277	161032	3836607	480325	356876	878971	130595	86584	0	0	0	0	0	0	220027	43525	67796	4336229	118360	141471	14174796	257657	393913	631	0	0	68655	35	4026	242575	3977	258	28491363	1247194	1340559	1315872	4064	0	0	152310	0	0	0	
975854																																																																																																																									false	false	false																																																																																																																		0				
976534																																																																																																																									false	false	false																																																																																																																		0				
976552																																																																																																																									true	true	true	3355354	45620	47	8	0	0	0	0	0	0	0	0	14538	0	21	0	0	0	44114	50	0	0	0	0	3414643	751329	119	16	739384	24	0	0	0															0	0	0	0	705709	8	637	0	1	0	14538	0	21	0	3	0	0	0	0	0	49	0	0	550	0	0	3178	45	1	100782	13086	394	21381	1272	242	0	0	0	0	0	0	247	0	0	3181233	0	0	57036	15	0	0	0	0	25813	0	0	9196	120	0	3399468	14538	637	0	0	0	0	1837	2	0	0	
976703																																																																																																																									true	true	true	9415085	482924	2522	96	59889	180	43	2	100493	783	33	4	3113071	588735	5191	230	0	0	41110874	13099	0	0	0	0	58193985	1443078	21519	459	12523802	5566	0	0	0															0	0	0	0	0	0	4394573	370456	631	127	3091277	587116	5152	229	0	0	0	511196	22714	33205	2159344	46948	449235	5886482	1410	7329	1513846	53206	84053	15977549	1898736	1373018	4416832	612351	303379	0	857	0	3053	0	0	382131	16640	256808	4891203	192835	599157	11891125	427729	1260891	3639	0	0	515505	0	11544	2374055	28	15954	50525960	3273454	4394573	24358972	15011	0	0	672678	0	0	3373	
976954																																																																																																																									false	false	false																																																																																																																		0				
977045																																																																																																																									false	false	false																																																																																																																		0				
977250																																																																																																																									false	false	false																																																																																																																		0				
977616																																																																																																																									true	true	true	3420	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3420	0	5	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	346	0	0	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2600	0	0	0	0	0	0	0	0	0	0	0	3420	0	0	0	0	0	0	18				
977652																																																																																																																									false	false	false																																																																																																																		0				
977951																																																																																																																									false	false	false																																																																																																																		0				
978118																																																																																																																									true	true	true	47548	10949	116	10	0	26590	0	1	11315	0	1	0	11322	1683	48	7	0	0	40464	70	0	0	0	0	110649	39382	235	19	0	0	0	0	0															0	0	0	0	160	1	0	0	0	0	11322	1683	48	7	276	2	0	4855	808	0	3155	686	0	637	0	0	50091	11648	0	0	0	0	0	0	0	0	0	0	0	0	0	4446	2913	0	0	0	0	15184	6580	0	729	0	0	0	0	0	8639	0	0	88012	22637	0	0	0	0	0	803				
978622																																																																																																																									false	false	false																																																																																																																		0				
979133																																																																																																																									true	true	true	15629	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1676	3	0	0	0	0	17305	0	19	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	5901	0	0	2455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8067	0	0	608	0	0	17305	0	0	0	0	0	0	144				
979151																																																																																																																									false	false	false																																																																																																																		0				
979357																																																																																																																									false	false	false																																																																																																																		0				
979375																																																																																																																									false	false	false																																																																																																																		0				
979629																																																																																																																									true	false	false																																																																																																																		0				
979759																																																																																																																									false	false	false																																																																																																																		0				
980438																																																																																																																									true	true	true	104	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	1	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	15		15		
980531																																																																																																																									true	true	true	36164	5593	620	10	0	19591	0	8	560	0	1	0	6637	8918	60	44	0	0	10358	16	0	0	0	0	54291	34201	698	63	1210	21	0	0	0															0	0	0	0	99	1	572	0	1	0	6637	8918	60	44	19	1	0	3787	520	7	130	0	0	1266	0	0	83	0	0	7299	1907	305	25414	2590	260	0	0	0	0	0	0	775	0	0	36	0	0	6265	2179	0	0	0	0	1154	0	0	296	0	0	46524	7197	572	0	0	0	0	667				
980661	true	true	true	572854	194785	327	35	318724	2335691	71	315	238912	2563811	24	130	251035	10070	617	18	958	0	3898727	1127	2216	0	7	0	5572855	5129054	2330	522	3928197	272	0	0	0															0	0	4	0	10383	22	289429	14314	153	2	251035	9289	617	16	9225	0	2	12123	0	0	1838768	102699	16802	134026	769	317	192862	23634	13298	728409	276940	60892	268359	108514	174683	0	0	0	0	0	0	950394	294402	9101	0	0	0	50194	1712	2777	0	0	0	109888	0	3531	177333	0	11201	4471581	808670	292604	89770	357	0	0	0	0	0	0																																																																																																																					36231	3	0	263	
980773																																																																																																																									false	false	false																																																																																																																		0				
980951																																																																																																																									false	false	false																																																																																																																		0				
980960																																																																																																																									true	true	false																																																																																																																		0				
981275																																																																																																																									true	true	true	135782	122182	180	38	16792	57806	23	36	0	0	0	0	104710	19285	486	44	168	20	208809	334	0	0	0	0	482757	204623	1042	124	39803	20	0	0	0															0	0	2	1	937	4	16496	4393	17	1	103568	19409	485	45	48	0	0	98	0	0	53040	7213	2435	12049	192	0	54060	33781	1638	35530	34159	4098	5791	3389	449	0	0	0	0	0	0	30440	14394	297	0	0	0	103157	28258	7646	47	0	0	20571	0	0	29760	116	101	344591	121502	16664	0	0	0	0	4155	1	0	0	
981350																																																																																																																									false	false	false																																																																																																																		0				
981453																																																																																																																									false	false	false																																																																																																																		0				
982142																																																																																																																									false	false	false																																																																																																																		0				
982348																																																																																																																									true	true	true	7680	579	18	8	0	0	0	0	0	0	0	0	0	412	0	3	0	0	0	0	0	0	0	0	7680	991	18	11	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	412	0	3	7	0	0	446	0	0	0	0	0	0	0	0	110	0	0	105	0	0	1438	0	0	0	0	0	0	0	0	116	0	0	0	0	0	1364	0	0	0	0	0	128	0	0	3966	0	0	7680	0	0	0	0	0	0	41				
982553																																																																																																																									false	false	false																																																																																																																		0				
983055																																																																																																																									false	false	false																																																																																																																		0				
983158																																																																																																																									false	false	false																																																																																																																		0				
983457																																																																																																																									true	false	false																																																																																																																		0				
983550																																																																																																																									false	false	false																																																																																																																		0				
984258																																																																																																																									true	true	true	84120	0	55	0	0	24	0	1	25579	0	2	0	0	18126	0	45	0	0	9105	6	0	0	0	0	118804	18383	63	50	31443	41	0	0	0															0	0	0	0	233	4	0	0	0	0	0	18126	0	45	52	48	0	3778	415	0	11721	5173	0	3441	0	0	0	0	0	0	0	0	1466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21020	19850	0	235	91	0	39350	2	0	12162	0	0	93225	25579	0	0	0	0	0	787				
984351																																																																																																																									true	true	true	7928	253	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7928	253	4	2	1663	1	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	640	0	0	0	0	0	0	0	0	0	0	0	2242	0	0	1162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	3804	0	0	0	0	0	7928	0	0	0	0	0	0	13				
984454																																																																																																																									false	false	false																																																																																																																		0				
984856																																																																																																																									false	false	false																																																																																																																		0				
985451																																																																																																																									true	false	false																																																																																																																		0				
985479																																																																																																																									false	false	false																																																																																																																		0				
986159																																																																																																																									false	false	false																																																																																																																		0				
986551																																																																																																																									false	false	false																																																																																																																		0				
986757																																																																																																																									false	false	false																																																																																																																		0				
986935																																																																																																																									false	false	false																																																																																																																		0				
987231																																																																																																																									false	false	false																																																																																																																		0				
987259																																																																																																																									false	false	false																																																																																																																		0				
987576																																																																																																																									false	false	false																																																																																																																		0				
987651																																																																																																																									false	false	false																																																																																																																		0				
987848																																																																																																																									true	false	false																																																																																																																		0				
988144																																																																																																																									true	false	false																																																																																																																		0				
988153																																																																																																																									false	false	false																																																																																																																		0				
988256																																																																																																																									false	false	false																																																																																																																		0				
988452																																																																																																																									false	false	false																																																																																																																		0				
989141																																																																																																																									true	true	true	17087	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17087	0	10	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425	0	0	0	0	0	0	0	0	25	0	0	648	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	751	0	0	0	0	0	5752	0	0	9390	0	0	17087	0	0	0	0	0	0	32				
989347																																																																																																																									true	true	true	4140	0	7	0	6169	0	1	0	0	0	0	0	0	7532	0	62	0	2854	0	0	0	0	0	0	10309	10386	8	64	0	0	0	0	0															0	0	0	2	0	0	0	0	0	0	0	7532	0	62	0	0	0	484	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6157	0	0	0	0	2042	0	0	1614	0	0	4140	6169	0	0	0	0	0	22				
989534																																																																																																																									false	false	false																																																																																																																		0				
989730																																																																																																																									false	false	false																																																																																																																		0				
989758																																																																																																																									true	false	false																																																																																																																		0				
989851																																																																																																																									false	false	false																																																																																																																		0				
990053																																																																																																																									false	false	false																																																																																																																		0				
990352																																																																																																																									true	false	false																																																																																																																		0				
990642																																																																																																																									false	false	false																																																																																																																		0				
991078																																																																																																																									true	true	true	673	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	673	0	88	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	673	0	0	0	0	0	0	0				
991135																																																																																																																									true	true	true	76678	6924	94	3	0	0	0	0	0	0	0	0	13223	632	42	6	0	0	4576	11	0	0	0	0	94477	7556	147	9	1163	6	0	0	0															0	0	0	0	0	0	0	0	0	0	13223	387	40	5	8	0	0	66	0	0	521	5	0	1320	138	0	6852	1770	0	11227	5530	0	12120	3300	0	0	0	0	0	0	0	1773	590	0	206	0	0	18881	1872	0	0	0	0	3889	16	0	24391	2	0	81254	13223	0	0	0	0	0	1131	0	0	0	
991340																																																																																																																									true	true	true	1206254	47278	833	111	28994	817950	23	472	174657	11232	27	7	463608	14193	1188	310	0	6494	1775149	1007	0	0	0	0	3731878	993715	3142	927	112353	68	2	6278	0															0	0	0	3	80423	22	83216	16145	64	2	462703	14193	1184	309	315	0	5	49731	1007	0	311186	20388	2111	236072	6041	788	266073	40810	3625	719937	314128	48262	359558	184343	16839	0	0	0	0	0	0	57109	44256	4725	63975	5	0	854228	55342	6816	409	0	0	28533	0	38	34277	939	7	2981403	667259	83216	0	0	0	0	23107	3	0	37	
991359																																																																																																																									false	false	false																																																																																																																		0				
991555																																																																																																																									true	true	true	15064	1	18	1	0	0	0	0	0	0	0	0	8010	1641	72	6	0	0	9344	48	0	0	0	0	39128	1642	145	7	2401	5	0	0	0															0	0	0	0	0	0	6710	0	7	0	8010	1641	72	6	0	0	0	700	359	212	0	0	0	0	0	0	0	0	0	4828	4786	1825	6593	2865	2003	0	0	0	0	0	0	0	0	0	0	0	0	5544	0	1689	0	0	0	6743	0	981	0	0	0	24408	8010	6710	0	0	0	0	394				
991621																																																																																																																									true	false	false																																																																																																																		0				
991854																																																																																																																									false	false	false																																																																																																																		0				
992851																																																																																																																									false	false	false																																																																																																																		0				
993250																																																																																																																									false	false	false																																																																																																																		0				
994435																																																																																																																									false	false	false																																																																																																																		0				
994770																																																																																																																									false	false	false																																																																																																																		0				
995076																																																																																																																									false	false	false																																																																																																																		0				
995272																																																																																																																									false	false	false																																																																																																																		0				
995517																																																																																																																									true	true	true	5280	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5280	0	23	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1687	0	0	53	0	0	0	0	0	0	0	0	1960	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	0	0	1338	0	0	0	0	0	0	0	0	0	0	0	5280	0	0	0	0	0	0	31				
995571																																																																																																																									false	false	false																																																																																																																		0				
995674																																																																																																																									false	false	false																																																																																																																		0				
995955																																																																																																																									false	false	false																																																																																																																		0				
996260																																																																																																																									false	false	false																																																																																																																		0				
997155																																																																																																																									false	false	false																																																																																																																		0				
997557																																																																																																																									false	false	false																																																																																																																		0				
997847																																																																																																																									false	false	false																																																																																																																		0				
998358																																																																																																																									false	false	false																																																																																																																		0				
998648																																																																																																																									true	true	true	24	1	1	1	4081	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6065	0	15	4105	6066	2	16	0	0	0	0	2															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	4081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	4081	0	0	0	0	0	9				
998657																																																																																																																									false	false	false																																																																																																																		0				
998844																																																																																																																									true	true	true	113371	114573	127	223	34852	24908	7	8	0	0	0	0	187	62639	3	710	0	0	38002	4	37470	14	21	5	265280	203248	176	950	80220	66	0	0	0															0	0	0	0	130	2	41398	984	14	2	187	62826	3	713	0	0	13	8408	3088	2205	10	0	352	165	0	40	6089	0	202	27846	28151	21074	11090	3790	4993	0	0	0	0	0	0	4378	0	2210	0	0	0	5979	0	3618	0	0	0	81726	0	43879	5682	10	282	151373	35039	78868	0	0	0	0	2059	0	0	5	
999355																																																																																																																									false	false	false																																																																																																																		0				
999935																																																																																																																									true	false	false																																																																																																																		0				
1000052																																																																																																																									false	false	false																																																																																																																		0				
1000276																																																																																																																									false	false	false																																																																																																																		0				
1000641																																																																																																																									true	true	true	25453	921	75	10	0	929	0	2	0	9306	0	6	0	5118	0	27	17475	117	12255	10	0	0	0	0	56623	16391	116	49	588	4	28	69887	4															0	0	28	4	0	0	1440	0	3	0	0	5118	0	27	2	0	12	218	0	2	1006	0	36	1275	0	75	2177	0	17592	12358	0	691	4586	0	291	0	0	0	0	0	0	3320	0	137	0	0	0	8392	0	79	0	0	0	2077	0	0	2297	0	0	37708	0	18915	0	0	0	0	466				
1000856																																																																																																																									false	false	false																																																																																																																		0				
1000959																																																																																																																									false	false	false																																																																																																																		0				
1001059																																																																																																																									true	true	true	277552	0	217	0	42120	0	5	0	0	0	0	0	31937	4488	74	9	0	0	76251	36	0	0	0	0	440121	9268	345	11	0	0	0	0	0															0	0	0	0	4780	2	12261	0	13	0	31937	4488	74	9	0	0	0	69260	2749	566	149	0	0	577	0	0	0	0	0	30399	5196	3489	59303	54521	4172	0	0	0	0	0	0	16642	3238	1054	0	0	0	120351	8175	2980	1154	130	0	35824	48	0	20144	0	0	353803	74057	12261	0	0	0	0	3152	0	0	0	
1001152																																																																																																																									true	true	true	21945	0	18	0	97543	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119488	0	19	0	957	2	0	0	1															0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2071	6586	0	9883	84203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8391	6754	0	0	0	0	65	0	0	1533	0	0	21945	97543	0	0	0	0	0	317				
1001639																																																																																																																									true	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306				
1001648																																																																																																																									true	true	true	13451	15225	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	316	473	1	0	0	0	0	13924	15541	11	7	31	1	0	0	4															0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	742	0	0	0	0	0	0	0	0	102	0	0	596	0	0	572	0	0	0	0	0	0	0	0	78	0	0	0	0	0	11269	0	0	0	0	0	0	0	0	564	0	0	13923	0	0	0	0	0	0	126				
1001853																																																																																																																									false	false	false																																																																																																																		0				
1002373																																																																																																																									false	false	false																																																																																																																		0				
1002458																																																																																																																									false	false	false																																																																																																																		0				
1002878																																																																																																																									true	true	true	345090	89546	588	53	6731	684503	11	167	348897	16479	22	5	123871	18621	420	42	0	0	255700	432	0	0	0	0	1240393	831568	1668	288	1931372	87	0	0	0															0	0	0	0	9851	17	160104	12568	195	4	123871	18621	420	42	1781	62	0	16126	4425	1189	11831	864	100	10674	0	0	34802	18628	4561	152943	169083	62427	104236	148047	41947	683	0	0	42	0	0	5940	1012	5851	0	0	0	199027	137356	44029	0	0	0	28193	0	0	34512	22	0	600790	479499	160104	0	0	0	0	11510	0	0	818	
1002953																																																																																																																									false	false	false																																																																																																																		0				
1003455																																																																																																																									false	false	false																																																																																																																		0				
1003558																																																																																																																									false	false	false																																																																																																																		0				
1003839																																																																																																																									false	false	false																																																																																																																		0				
1003950																																																																																																																									false	false	false																																																																																																																		0				
1004256																																																																																																																									false	false	false																																																																																																																		0				
1004470																																																																																																																									true	true	true	121	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	23	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	1				
1005075																																																																																																																									false	false	false																																																																																																																		0				
1005552																																																																																																																									false	false	false																																																																																																																		0				
1005655																																																																																																																									false	false	false																																																																																																																		0				
1005851																																																																																																																									false	false	false																																																																																																																		0				
1006148																																																																																																																									true	true	true	71766	102680	123	19	0	0	0	0	0	0	0	0	4507	1227	17	3	9	0	11211	22	4	0	1	0	89046	106418	166	24	9636	8	0	0	0															0	0	1	0	2511	2	1549	0	2	0	4507	1227	17	3	180	0	0	3256	0	0	814	0	0	682	0	0	15647	201	9	14676	2600	0	12301	1268	0	0	0	0	0	0	0	858	97	0	1292	0	0	7703	342	0	0	0	0	20595	0	4	4973	0	1549	82977	4508	1562	0	0	0	0	649				
1006157																																																																																																																									false	false	false																																																																																																																		0				
1006513																																																																																																																									true	true	true	87436	4214	133	5	10959	0	2	0	903	0	1	0	56241	2085	155	7	0	0	171775	168	0	0	0	0	327314	15083	459	25	2091	2	0	0	0															0	0	0	0	8784	13	0	0	0	0	56241	2085	155	7	532	-18	0	34690	8480	0	3841	668	0	19015	48	0	0	0	0	921	2180	0	9285	11302	0	0	0	0	0	0	0	12899	1470	0	0	0	0	155445	43974	0	1380	0	0	12570	0	0	8632	0	0	259210	68104	0	0	0	0	0	2584	0	0	0	
1006559																																																																																																																									false	false	false																																																																																																																		0				
1006652																																																																																																																									true	true	true	74	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	3	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0				
1007015																																																																																																																									true	true	true	281073	0	211	0	278606	57365	16	32	0	0	0	0	266872	0	588	0	0	0	736415	503	0	0	0	0	1687062	57365	1356	32	242528	17	1	689	1															0	0	2	0	0	0	124096	0	36	0	266872	5172	588	1	-10	21	3	0	0	0	58526	4211	8115	58666	4074	214	49968	43098	2796	283434	302084	24184	152144	130142	22834	0	0	0	0	0	0	42747	6973	10849	0	0	0	345414	54773	51661	1117	6	0	24364	96	3440	1120	0	1	1017490	545478	124097	0	0	1	689	9691	1	0	1	
1007051																																																																																																																									false	false	false																																																																																																																		0				
1007154																																																																																																																									false	false	false																																																																																																																		0				
1007417																																																																																																																									true	true	true	102778	0	160	0	41792	0	40	0	38246	0	1	0	128497	0	305	0	0	0	318834	340	0	0	0	0	719956	0	920	0	53370	12	0	0	0															0	0	0	0	0	0	89809	0	74	0	128497	0	305	0	36	27	10	0	0	0	18235	5537	3033	29535	7547	3038	37292	15541	14222	0	0	0	54367	29105	7084	0	0	0	0	0	0	12	0	59	0	0	0	281180	150764	62364	0	0	0	597	0	0	358	14	0	421612	208535	89810	0	0	0	0	3864	0	0	0	
1007734																																																																																																																									false	false	false																																																																																																																		0				
1007752																																																																																																																									false	false	false																																																																																																																		0				
1007819																																																																																																																									true	true	true	97365	1354	153	4	0	0	0	0	2331	1175	1	1	43085	4934	228	28	155524	2747	160706	281	0	77	0	6	466598	17183	734	144	6620	6	22	198238	57															0	0	62	98	6896	7	7587	0	9	0	43085	4934	228	28	0	0	105	0	0	569	51613	127	79861	2024	0	0	24658	3026	58772	34341	19924	4931	51035	14578	6729	0	0	0	0	0	0	12830	1165	2975	969	46	19	73354	6550	9150	0	0	0	3443	0	0	3804	0	0	258071	45416	163111	0	0	0	0	2481	137	0	1	
1007873																																																																																																																									false	false	false																																																																																																																		0				
1007930																																																																																																																									false	false	false																																																																																																																		0				
1007958																																																																																																																									false	false	false																																																																																																																		0				
