"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
734538																					6610	9155	63179		3244				6444					0		20201	0	17525				
734613																					531	2213	13924		633				781					0		9766	0	0				
735049																					0	243	557		132				182					0		0	0	0				
735067																					3866	1345	6926		284				1431					0		0	0	0				
735414																					287	49	2616		82				232					0		1002	0	964				
735441																					5159	135	15199		1646				8259					0		0	0	0				
735973																					455	1002	9135		2355				198					0		5125	0	0				
736158																					174	289	2239		96				401					0		1279	0	0				
736206																					12172	14598	175193	17699	99620				14129	43112				0		17815	0	16859				
736550																					2996	172	6442		569				2705					0		0	0	0				
737548																					2365	648	25532		1451				4879					0		16189	0	0				
738013																					6878	0	13249		2732				3639					0		0	0	0				
738040																					19699	3314	67553	1070	1145				15936					0		23224	0	4235				
738143																					1630	573	17542		1348				2720					0		11271	0	0				
738255																					669	1553	5398	445	559				1623					0		994	0	0	Artwork and Collectibles			
738303																					5331	10134	50537	1451	1945				3636					0		29491	0	0				
738657																				0	104	0	1662	0	179	0	0	0	354	0	0	0	0	0	0	1025	0	0				
738769																					5215	5337	36260		3470				3858					0		15150	0	3230				
739346																					667	1443	3129	42	42				977					0		0	0	0				
739355																				36	2632	2762	7864	432	468	0	0	0	2002	0	0	0	0	0	0	0	0	0				
739560																				0	15000	3803	147343	0	22454	0	0	0	24145	12776	0	0	0	0	0	81941	0	0				
739832																					1359	85	5869		234				1072					0		3119	0	0				
740249																					1575	0	4085		217				2293					0		0	0	0				
741068																					79	93	423		104				147					0		0	0	0				
741152																					24	0	383		85				274					0		0	0	0				
741330																					3006	1288	27542	1422	2106				5780	423				0		9595	349	5418				
741358																					0	0	589		142				173					0		274	0	0				
741648																					59	0	2044		76				256					0		1653	0	0				
741844																					168	1049	4641		93				883					0		2448	0	0				
741956																					449	354	1152		42				307					0		0	0	0				
741974																					3430	0	7436		508				688					0		1849	961	0				
742056																					242	1585	2914		139				948					0		0	0	0				
742542																					433	0	2221		35				634					0		789	0	330				
742636																					74	0	664		106				484					0		0	0	0				
742944																					1202	612	10857	351	364				862					0		7817	0	0	FISERV EFT SETTLEMENT		Payroll In-Process	
743679																					3580	5057	22212		7147				2213					0		4215	0	0				
743950																					138	802	2240		63				347					0		890	0	0				
744854																					413	2331	4867		776				1347					0		0	0	0				
745150																					85	0	486		87				314					0		0	0	0				
745347																				0	208	2198	3514	0	40	0	0	0	1068	0	0	0	0	0	0	0	0	0				
746157																					1815	0	2901		283				803					0		0	0	0				
746429																					999	3713	22900		4282				1759					0		12147	0	0				
746755																					1754	2998	12856		733				2082					0		5289	0	0				
746942																					193	0	1100		183				724					0		0	0	0				
746979																					81	135	682		72				394					0		0	0	0				
747051																				0	544	0	3410	223	223	0	0	0	546	0	0	0	0	0	0	0	0	2097				
747257																					2630	0	7560		438				708					0		3784	0	0				
748254																					449	5053	12691		764				905					0		5520	0	0				
748357																					96	0	3797		3562				139					0		0	0	0				
748441																					713	0	1551		145				693					0		0	0	0				
748964																					2216	0	14625		400				2446					0		9563	0	0				
749242																					60590	103019	702109		100626				62303	52848				0		304638	6384	64549				
749635																					1188	12214	38053		1076				3682					0		16847	3046	0				
749840																					127	17	331		24				163					0		0	0	0				
749943																					0	658	2491		167				1666					0		0	0	0				
750051																					449	0	2158		271				1438					0		0	0	0				
750127																					238	1650	3179		213				1078					0		0	0	0				
750341																					1512	1159	12521		528				2336					0		4872	0	2114				
750444																					70	139	692		142				341					0		0	0	0				
750846																					156	633	3559		54				1236					0		1480	0	0				
751254																					1617	6202	9943		331				1793					0		0	0	0				
751656																					21564	0	88884	3256	4381				13611			600		0		49328	0	0	ICS Receivable Clearing			
751852																					552	0	5862	254	1300				1085			463		0		1399	1526	0				
752831																					188	2744	4626		468				1226					0		0	0	0				
753052																					0	0	447		1				447					0		0	0	0				
753324																					11302	7903	79242		31693				4304					0		24040	0	0				
753641																					275	99	3586		203				301					0		2708	0	0				
753856																					0	0	734		396				338					0		0	0	0				
754068																					4023	1353	8418		388				2654					0		0	0	0				
754246																					97	0	1119		213				809					0		0	0	0				
754536																					486	0	3017		322				528					0		1681	0	0				
754826																					5056	4958	23425		3482				3731					0		3192	0	3006				
754853																					7975	8701	37365		2512				4526					0		12778	873	0				
754929																					1079	18994	80804	9986	10914				6007					0		41907	0	1903				
755252																					3387	0	19982		1396				3001					0		12198	0	0				
755421																					118	100	466		27				221					0		0	0	0				
755458																					4666	0	6532		251				1615					0		0	0	0				
756343																					257	0	4540		443				858					0		2982	0	0				
756848																					424	0	4715		128				2077					0		2086	0	0				
757377																					2540	9714	22185		5265				2567					0		2099	0	0				
757452																					3068	1118	6395	611	1018				1191					0		0	0	0				
757779																					808	568	8087		600				938					0		3490	0	1683				
758703																					35590	30076	277508		105536				21576	58211				36		66662	6365	11667				
758842																					610	146	3973		138				1190					0		972	0	917				
758851																					3083	0	18299		3761				3397					0		8058	0	0				
759045																					2579	0	19044		771				2856					0		12838	0	0				
759625																					438	2751	12862		3486				1853					0		4334	0	0				
760210																					237	598	5881		224				382					0		4440	0	0				
760331																					420	0	3212		700				2092					0		0	0	0				
760340																					546	0	2495		180				748					0		1021	0	0				
760434																					284	0	2906		104				1865					0		653	0	0				
760649																					393	0	1433		66				974					0		0	0	0				
760854																					2316	18850	46619		1846				4007					0		15970	0	3630				
760939																					0	405	2493		184				253					0		1651	0	0				
760957																					250	1467	2595		376				502					0		0	0	0				
761244																					1505	2239	14027		848				1444					0		7991	0	0				
761459																					438	1673	3553		107				1335					0		0	0	0				
761543																					1248	3717	13194		226				2663					0		5340	0	0				
761806																				0	613296	310048	2838449	0	368595	0	0	0	312517	0	0	0	0	0	0	694384	441448	98161				
761833																					0	0	6910	173	4269	4088			817					0		1824	0	0	Other Accts Receivable-Loans			
761851																					2690	0	10033		0				3189					0		4154	0	0				
761954																					411	0	3759		2005				1343					0		0	0	0				
762045																					1340	2	7743		313				926					0		5162	0	0				
762447																					40415	66491	308011		21282				28457					0		122151	0	29215				
762474																					26025	3242	133884		12001				13038					0		66942	0	12636				
762773																					296	1149	7094	908	4407				1242			480		0		0	0	0				
763211																					826	5291	7456		239				1100					0		0	0	0				
763677																					659	14191	51270		3925				5027					0		23512	0	3956				
763930																					332	5666	11217		1413				3738					0		68	0	0				
764030																				0	102328	34202	709118	0	107172	0	0	0	76215	0	0	0	0	0	0	342893	23419	22889				
764058																					3068	0	8970		3025				2877					0		0	0	0				
764067																					350	0	1368		124				894					0		0	0	0				
764142																					1697	219	5796		247				941					0		0	0	2692				
764151																					99	0	1569		108				213					0		1149	0	0				
764816																					1185	0	4657		353				686					0		2433	0	0				
765318																					439	0	6822		669				785					0		2629	2300	0				
765354																				0	352	0	933	82	92	0	0	0	489	0	0	0	0	0	0	0	0	0				
765505																					5920	7187	43096	1534	5206				3847	3593				0		20936	0	0				
765662																					1073	0	4813		26				715					0		2158	0	841				
765877																					472	683	5848		193				456					0		4044	0	0				
766052																					151	0	924		62				711					0		0	0	0				
766164																					68829	11757	205078		57631				25266					0		16134	24539	922				
767152																					70	234	530	21	81	60			145					0		0	0	0	accr investment rec;v bonds & CD'S other Receivable57			
767246																					0	0	1251		1079				172					0		0	0	0				
767255																					498	0	7934		238				1236					0		4484	113	1365				
767554																					300	0	5709		1177				554					0		3678	0	0				
767572																					386	91	1414		52				125					0		760	0	0				
767611																				0	101	1847	8335	248	958	160	520	0	867	0	0	0	0	0	0	4562	0	0	INCOME TAX PAYABLE	ACCRFUED PENSION LIABILITY		
767732																					328	5261	25844		1828				3489					0		14938	0	0				
767974																					9203	4371	73094		27021				6708					0		25791	0	0				
768074																					8203	2986	66277		11430				7011					0		23702	0	12945				
768458																				0	467	0	3800	162	173	0	0	0	610	0	0	0	0	0	0	2550	0	0				
768476																					409	28	718		90				191					0		0	0	0				
768953																					6367	7306	43789		21916				2085					0		6115	0	0				
769156																					921	1422	3313		394				576					0		0	0	0				
769334																					240	0	2326		58				603					0		722	0	703				
770451																					598	0	4537		156				1241					0		2542	0	0				
770545																					75	0	275		14				186					0		0	0	0				
770639																					609	2421	4505		295				1180					0		0	0	0				
770657																					1663	0	27292		2735				6238					0		8434	0	8222				
770853																					2939	0	8693		433				2087					0		1400	0	1834				
771047																					62	0	1381		70				439					0		810	0	0				
771140																					5321	16144	49475	1006	2949				6724	974	40			0		18337	0	0				
771458																					6338	0	46787		3290				6040					0		27271	0	3848				
771609																					3844	9083	112509		57699				8435					0		33448	0	0				
771748																					294	780	2953	296	353				1526		2	55		0		0	0	0	144100 COIN			
771878																					877	3169	18097		470				977					0		4384	0	8220				
772008																					3337	19139	62802		7423				6204					0		26699	0	0				
772446																					252	1560	18351		16531				8					0		0	0	0				
772754																					92	0	889		44				753					0		0	0	0				
773032																				0	91	0	2140	206	227	0	0	0	659	0	0	0	0	0	0	1163	0	0				
773171																					773	365	1729		243				348					0		0	0	0				
773247																					53131	20573	379811		134277	55421			20511			36683		0		134026	4053	13240	Equipment for use by others			
773443																				0	867	0	5476	0	2684	1337	0	0	1925	0	0	0	0	0	0	0	0	0	Supplemental Retirement Trust			
773470																					9204	0	14539		939				4396					0		0	0	0				
773742																					2254	8801	20634		1374				1394					0		5291	0	1520				
774132																					947	36	26198		2856				2823					0		15025	0	4511				
774235																					250	706	7043		511				635					0		4941	0	0				
774253																					324	0	2708		1073				265					0		1046	0	0				
774347																					657	344	10405		663				1592					0		7149	0	0				
775054																					1580	0	18496		627				3676					0		10837	0	1776				
775241																				0	108	189	688	0	39	0	0	0	352	0	0	0	0	0	0	0	0	0				
775456																					8054	0	30217		968				4790					0		13981	0	2424				
775773																					620	4708	16675		1239				813					0		9295	0	0				
776369																					0	765	5221		179				568					0		3709	0	0				
776547																					1723	2279	13277		16				1811					0		6796	0	652				
777254																					1268	0	2755		50				402					0		1035	0	0				
777366		6435	9193	25152	588	2146				4152		16			0		3226	0	0		6435																					
777441																					393	1878	6652		1695				475					0		2211	0	0				
777870																					654	1888	13463		1640				711					0		7890	0	680				
778738																					3581	315	18006		6654				4449					3007		0	0	0				
779016																					1714	2355	17899		945				1458					10		9086	0	2331				
779351																				63	7214	0	77376	613	4711	0	0	0	6889	179	1399	0	0	0	0	58562	0	0				
779360																					1037	0	5002		1273				2692					0		0	0	0				
779641																					148	0	2400		45				180					0		0	2027	0				
779650																					2146	0	7399		933				2807					0		1513	0	0				
779968																					4976	8691	24672		7763				3242					0		0	0	0				
780049																					1151	0	7111		368				1490					0		1080	0	3022				
780218																					2057	8706	38533		4826				3650					0		6971	0	12323				
780263																					1874	0	10371		293				1387					0		6817	0	0				
780722																				0	1012	5081	22692	875	995	0	0	0	1917	0	0	0	0	0	0	10246	0	3441				
780955																					1272	686	3797		528				1311					0		0	0	0				
782016																					262	801	1737		131				543					0		0	0	0				
782306																					55751	36599	150484		36633	26420			20754					0		747	0	0	Other Investment-LIHTC			
782548																					197	607	1399		74				521					0		0	0	0				
783161																					9440	21654	55962		3394				5773					0		15531	0	170				
783246																					2866	4294	14181		293				2435					0		4293	0	0				
783349																				117	0	153	487	0	164	0	0	0	138	0	0	0	0	0	0	0	32	0				
783648																					38380	34441	360906	10100	125015				23782	87022				0		41225	98063	0				
783844																				0	901	6871	30285	372	467	0	0	0	2800	0	0	0	0	0	0	19246	0	0				
783910																					1034	712	10173		1812				1049					0		5566	0	0				
784159																					924	0	24541		241				3042					0		15238	0	5096				
784430																					67	3117	7639		1392				675					0		2388	0	0				
785147																					1339	5216	16460		5718				3214					0		973	0	0				
785473																					23589	0	89786		10699				9861					0		37477	0	8160				
785857																					126	0	7775		614				1185					0		5850	0	0				
785923																					13718	5914	77764		5571				7992					0		42602	0	1967				
785950																					1746	4402	17815		997				3191					0		7479	0	0				
786210																					4316	21694	74931		2291				7976					0		38654	0	0				
786256																				0	53	402	693	43	77	0	0	0	161	0	0	0	0	0	0	0	0	0				
786340																					1477	0	12138		947				1250					0		0	802	7662				
786555																					2050	0	10433		442				1501					0		5356	0	1084				
786612																					8041	15225	132702	6830	39303	8414	2862	4354	19205					0		37197	0	13731	OPERATING ROU ASSET	FINANCE ROU ASSET	RABBI TRUST ASSET	
786733																					2405	5369	20063		3490				1280					0		6080	0	1439				
786948																					835	185	4921		367				1409					0		2125	0	0				
787141																					276	0	574		83				215					0		0	0	0				
787459																					504	0	1696		0				617					0		575	0	0				
787842																					883	656	12036		390				3151					0		6956	0	0				
788559																					3300	2358	7261		294				1309					0		0	0	0				
788652																					700	422	5138		319				475					0		3222	0	0				
788773																					7247	4043	14274		1069				1915					0		0	0	0				
789051																					177	147	734		84				326					0		0	0	0				
790150																					313	426	2528		62				293					0		1434	0	0				
790271																					1061	8346	24755		984				1600					0		6052	0	6712				
790543																					4084	5652	22756		3262				7198		1098	1130		0		2560	0	0				
790703																					939	4044	12953		1583				1186					0		3175	2026	0				
790918																					8352	8198	49483		3360				4035					0		15844	0	9694				
791072																					882	89	5087		869				1377					0		1283	0	587				
791353																					655	0	4231		98				775					0		2703	0	0				
791821																					1476	4831	24318		1914				1922					0		8202	0	5973				
791942																					2020	0	6797		146				795					0		3836	0	0				
792453																					387	5	1668		29				525					0		722	0	0				
792640																				0	307	53	1521	0	96	0	0	0	1065	0	0	0	0	0	0	0	0	0				
792659																					775	0	5249		229				641					0		0	3604	0				
794149																					1073	0	5567	426	537				793					0		3164	0	0				
794336																					1481	9735	15207		1781				2210					0		0	0	0				
794345																					598	1978	11848		124				929					0		4520	1624	2075				
794475																					1484	53	6582		249				462					0		1445	0	2889				
794653																					167	91	931		39				232					0		402	0	0				
795249																				0	217	954	2646	169	169	0	0	0	652	0	0	0	0	0	0	654	0	0				
795548																					1527	2175	20725	521	703				3630		138	44		0		12690	0	0				
795959																					764	709	6688		248				589					0		3649	0	729				
795968		70182	159880	832223	25468	83385	23185			63174					0		368777	63319	23506		70182																		Dealer Advances			
796152																					199	0	8499		1139				949					0		6212	0	0				
796451																					40	0	2386		369				1977					0		0	0	0				
796572																					1408	8074	13734		1053				3199					0		0	0	0				
796657																					771	207	2051		394				679					0		0	0	0				
797140																					950	5918	16608		1182				1626					0		6932	0	0				
797775																				0	20952	1	64771	0	14756	0	0	0	7375	9612	0	0	0	0	0	16506	5181	0				
798512																					262	0	838		157				288					0		131	0	0				
799359																					60	363	848		124				301					0		0	0	0				
799751																					1813	0	3218	145	145				1260					0		0	0	0	Payroll Clearing			
799854																					456	497	2839		375				1511					0		0	0	0				
799939																					28	47	526		13				100					0		338	0	0				
799948																					725	0	9762		1885				1703					0		2010	0	3439				
800134																					653	0	8568		408				1156					0		6351	0	0				
800442																					258	0	5594		103				1355					0		3878	0	0				
800479																					31	0	2132		109				109					0		1883	0	0				
800657																					59112	61289	475753	66109	117752	33470			66011					0		8223	163366	0	Tax Credit Investments			
800853																					219	0	9677		962				1461					0		7035	0	0				
801047																					1257	4192	21284		722				1927					0		6492	0	6694				
801056																					1362	0	5031		915				858					0		1896	0	0				
801654																					388	0	6823		118				638					0		5679	0	0				
803256																					235	0	953		79				639					0		0	0	0				
803265																					52	745	1267		137				153					0		180	0	0				
803649																					1004	0	12310		1477				4413					0		5416	0	0				
803658																					235	1299	3983		0				570					0		1879	0	0				
803957																					1185	0	11535		292				3903					0		2967	0	3188				
804150																				0	65	348	728	0	108	0	0	0	207	0	0	0	0	0	0	0	0	0				
804338																					12346	5513	71660		3279				9413					0		41109	0	0				
804374																					1537	1357	12322		1137				1616					0		0	0	6675				
804422																					88	0	487		108				291					0		0	0	0				
804860																					450	656	1503		171				226					0		0	0	0				
805045																					692	0	1671		97				882					0		0	0	0				
805250																				0	1165	354	4370	267	290	0	0	0	2510	0	0	0	0	51	0	0	0	0				
805335																					81	0	3318		223				400					0		2614	0	0	Prepaid Consultant Fee			
805755																				53	2518	0	5871	528	655				2698			74		0		0	0	0				
805876																					404	1703	9545		459				595					0		5717	0	667				
806846																					9911	4938	43616		20760				4060					0		457	3490	0				
806958																				28	891	0	13972	718	778	0	0	0	4101	0	0	0	0	0	0	6421	0	1781				
807348																					1017	421	3754		677				522					0		1117	0	0				
807432																					169	0	3659		272				738					0		2480	0	0				
807656																					398	0	4051		2628				1025					0		0	0	0				
807955																					6724	0	66110		3359				6889					0		49138	0	0				
808260																					15549	29427	212631		84761	29005	41929		16818					0		66076	0	0	Non- Qualified Deferred Comp	CRA Low Income Housing Investment		
808345																					119	783	1645		56				257					0		430	0	0				
808653																					380	2509	6728		564				3275					0		0	0	0				
809070																					321	0	475		107				47					0		0	0	0				
809276																					1212	3687	13185		5620				2666					0		0	0	0				
809379																					363	1150	2063		78				472					0		0	0	0				
809650																					2180	459	6140	427	1609	422			1165			667		0		727	0	0	Collection Account			
809771																					5222	7903	125987		4453				5030					0		103379	0	0				
810544																					328	348	6745		149				2319					0		3601	0	0				
811046																					25448	46241	294091		91637				22865	71264				0		99752	8148	0				
811457																				0	14	0	231	91	141	0	0	0	76	0	0	0	0	0	0	0	0	0				
811541																					298	0	3856		2037				479					0		1042	0	0				
811550																					148	0	3556		322				461					0		2625	0	0				
811747																					618	10	7884		602				3203					0		3451	0	0				
812164	0	38	0	395	0	357	0	0	0	0	0	0	322	0	0	0	0	0	0																							
812379																				0	405	0	3736	269	552	0	0	0	372	0	0	0	0	0	0	2407	0	0				
812436																					1137	6498	13604		1650				2953					0		1121	245	0				
812557																					2148	0	13582		4211				7077					0		146	0	0				
812614																					256	1785	3337	173	405	230			891					0		0	0	0	Unearned dealer reserve			
813059																					56	0	377		48				273					0		0	0	0				
813572																				0	1014	9880	18277	343	6529	0	0	0	854	0	0	5727	0	0	0	0	0	0				
813853																					1750	1830	10133		1407				1356					0		3790	0	0				
814074																					1907	0	10969	375	3293	1300			281					0		2872	0	2616	Right of Use Lease Asset			
814355																					0	0	177		61				116					0		0	0	0				
814430																					126270	160917	1208708		310980	205097			92158					0		391035	0	127348	Lease Equipment			
814458																					1782	0	4116		1061				1273					0		0	0	0				
814476																					165	1799	2892	269	333				595					0		0	0	0				
814551																					367	0	2045		501				981					0		196	0	0				
814711																				254	1196	4816	15627	427	777	0	0	0	1173	0	0	96	0	0	0	4862	2803	0				
815053																					1187	317	3052		95				1453					0		0	0	0				
815147																					1310	381	9591		653				978					0		6269	0	0				
815156																					2210	0	23782		935				9612					0		5042	0	5983				
815277																					6741	1671	17753	415	477				4614					0		4250	0	0				
815754																					1192	1119	16999		3106				1727					0		9855	0	0				
815772																					1926	139	5597		161				417					0		2954	0	0				
816256																					258	366	2208		384				865					0		335	0	0				
816304																					1049	2060	12339		1349				768					0		7113	0	0				
816603																					42806	51410	266405	18856	48183	18661			22224	821	514	6563		0		101782	0	0	Assets of deferred compensation plans			
816751																					51	0	302		42				209					0		0	0	0				
817477																					455	1686	2748		200				407					0		0	0	0				
817824	0	2481047	2318160	27680558	0	10399100	3997830	0	0	1758891	0	0	0	0	0	0	6994160	2005642	1723558		2481047																		TBD by Client 01			
818401																					4073	13804	55023		5429				4861					0		22884	0	3972				
818540																				0	117	564	1231	10	10	0	0	0	540	0	0	0	0	0	0	0	0	0				
818559																					263	0	619		0				356					0		0	0	0				
818652																					135	0	3420	39	39				270					0		2976	0	0				
819154																					133	0	1833		206				468					0		1026	0	0				
819172																					426	664	2623		577				406					0		550	0	0				
819453																					916	1017	8619		226				2984					0		3476	0	0	Accrued Tax Asset			
819556																					1352	0	12980		937				3672					0		7019	0	0				
819855																					3143	4064	31359		2285				6077					0		15790	0	0				
820048																				0	1820	9826	22119	248	3413	85	2177	0	3987	901	0	0	0	0	0	2371	702	0	PREPAID BUILDING MAINTENANCE	INVESTMENT IN NEW MARKET TAX CREDIT		
820301																				0	1020	369	16269	404	626	0	0	0	1200	0	0	0	0	0	0	8739	0	4315				
820477																					234	29	1717		965				489					0		0	0	0				
820842																					744	0	2524	206	206				1574					0		0	0	0				
820879																					245	814	8876		1109				404					0		6304	0	0				
821036																					737	0	8192		759				960					0		5736	0	0				
821157																					184	0	4712		108				1886					0		0	0	2534				
821559																					39	0	128		37				52					0		0	0	0				
821643																				0	235	123	1953	82	82	0	0	0	465	0	0	0	0	0	0	690	0	358				
821906																					5270	8422	54353		3707				6383					0		26182	0	4389				
822042																					3054	8234	41314	1077	2367				5659					0		21920	0	80				
822051																					1299	0	3086		340				1447					0		0	0	0				
822275																					1160	0	3855		1011				1425					0		259	0	0				
822556																					2365	0	89047		49994	24669	14671		36688					0		0	0	0	Margin Cash for Interest Rate Swaps	Securities Sold Under Agreement to Repurchase		
822631																					180	741	1310		57				332					0		0	0	0				
823076																					153	296	632		42				141					0		0	0	0				
823133																					197	8277	13649		867				4308					0		0	0	0				
823142																				0	560	0	1274	123	268	0	0	0	446	0	0	0	0	0	0	0	0	0				
823450																					5274	0	15633		814				1589					0		4425	0	3531				
823478																					923	0	38833		1945				9919					0		19801	0	6245				
823553																					0	0	579		4				151					0		424	0	0				
823638																					100	4256	5720		290				1074					0		0	0	0				
823656																					1707	0	11885		534				2055					0		7589	0	0				
824242																					252	461	1792		55				548					0		476	0	0				
824653																					4875	0	13418		82				2424					0		4537	1500	0				
824671																					1305	2595	22295		911				1742					0		15742	0	0				
824738																					186	0	913		143				584					0		0	0	0				
825146																					20742	0	92080	2966	8787				19403	3323				0		26474	0	16674				
825454																					588	0	6788		877	639			1249					0		4074	0	0	Other Investment Annuity	Non-Post		
825548																					1645	0	9871		131				1485					0		6610	0	0				
825753																					1280	5371	8167	375	379				943					194		0	0	0				
825847																					1240	0	4563		222				3101					0		0	0	0				
825940																					674	0	1768		361				733					0		0	0	0				
826451																					0	1404	4308		121				641					0		2142	0	0				
826648																					638	176	6015		191				1687					0		3323	0	0				
826956																					5125	11542	116188	2912	10918				24936			5905		0		63667	0	0				
827355																					72	2696	3827		105				954					0		0	0	0				
827458																					1050	4	11215		304				3958					0		5899	0	0				
827560	0	3336	3804	31751	1593	4140	0	1084	0	1835	0	0	0	0	0	0	16122	2513	0		3336																			HAWAII AFFORDABLE HSG FUND		
828110																					142	2225	4917		1141				1409					0		0	0	0				
828174																					823	1271	11383		587				734					0		6141	1827	0				
828473																					284	1111	12337	558	1025				862			95		0		9055	0	0				
828651																					3802	0	24216	7339	11319				9095					0		0	0	0				
829032																					531	950	8699		2130				527					0		3569	0	992				
829041																					348	2587	5109		788				1204					0		182	0	0				
829050																					636	583	3663		636				1634					0		174	0	0				
830113																					566	1444	9782		46				984					0		4473	0	2269				
830252																					0	2275	6165		159				358					0		3373	0	0				
830355																					1193	0	20333		2101				2183					0		11949	845	2062				
830542																					3098	4383	33328		1684				5421					0		18742	0	0				
830645																				0	103	0	690	297	297	0	0	0	290	0	0	0	0	0	0	0	0	0				
830748																					1905	0	4702		208				2589					0		0	0	0				
831008																					2142	4810	43594		6047				2634					0		24654	0	3307				
831576																					2695	243	13887		1363				1767					0		7819	0	0				
831642																					512	2662	18545		298				1544					0		13529	0	0				
831875																					1258	0	1507		50				199					0		0	0	0				
831941																					566	0	2019		135				1002					0		316	0	0				
832528																					0	656	1265		141				468					0		0	0	0				
832546																					2622	3213	20098	833	2354				2124		103			0		9785	0	0				
833404																					14034	12372	60881	4397	16627				4902					0		12946	0	0				
833749																					1943	0	5737		786				1789					0		1219	0	0				
833758																					531	1451	6934		233				1499					0		3220	0	0				
833851																					0	0	235		148				87					0		0	0	0				
834175																					216	196	2855		45				243					0		2155	0	0				
835079																					216	24	601		114				247					0		0	0	0				
835257																					1129	354	4535		391				2160					0		501	0	0				
835378																					434	534	2373		84				320					0		1001	0	0				
835444																					342	0	7583		195				680					0		6366	0	0				
835613																					114	0	408		53				241					0		0	0	0				
835659																					287	0	934		74				573					0		0	0	0				
835743																					1893	0	17923		792				2842					0		10195	1013	1188				
835770																					2091	4134	18866		456				1450					0		10735	0	0				
836656																					0	0	286		120				166					0		0	0	0				
836843																					12442	35741	180173	3884	9318				26531					0		89615	0	6526				
837000																				0	25035	28689	195759	0	18486	10931	0	0	11921	0	0	0	0	0	0	111628	0	0	Prepaid Pension			
837046																					135	88	1386		0				1163					0		0	0	0				
837149																					2666	0	12896		1567				3918					0		4745	0	0				
837158																					363	0	4598		2950				1285					0		0	0	0				
837354																					1161	0	5476		311				477					0		3527	0	0				
837448																					1355	511	4915		73				1180					0		1796	0	0				
837541																					549	4095	9907		297				981					0		3985	0	0				
837608																					6320	10886	51154		2847				2589					0		16016	1000	11496				
837653																					229	0	2854		75				921					0		0	0	1629				
837840																					998	3529	11115		509				1171					0		4908	0	0				
837952																					380	418	4161		112				696					0		2555	0	0				
837970																					844	2304	15418	543	543				1646					0		10081	0	0				
838155																					0	230	567		33				304					0		0	0	0				
839068																					459	6639	11424		259				4067					0		0	0	0				
839246																					246	0	1944		287				1411					0		0	0	0				
839255																				30	1962	0	10916	626	720				2213					0		6021	0	0				
839572																					11260	0	20104		2693				6151					0		0	0	0				
839817																				0	329	0	689	0	46	0	0	0	314	0	0	0	0	0	0	0	0	0				
839974																					2055	0	2567		68				444					0		0	0	0				
840019																					1117	0	6660		290				580					0		4673	0	0				
840251																					3103	0	5433		179				455					0		1696	0	0				
840354																					204	0	1647		9				400					0		1034	0	0				
840363																					4631	0	36662		4697				6485					0		20849	0	0				
840578																					144	0	980		66				87					0		683	0	0				
840747																					8355	897	21869		968				6497					0		5152	0	0				
841472																					1800	3872	14611		426				1264					0		4178	0	3071				
841753																					366	0	2353		271				1716					0		0	0	0				
841838																					871	0	19978	527	9125	5486	0	0	2288			624		0		7694	0	0	Receivable from holding company			
842376																					5937	569	13376		260				1391					0		2608	2611	0				
842460																				0	8031	0	99193	2605	12076	0	0	0	8374	0	1098	1759	0	0	0	70712	0	0				
842853																					51	0	268		28				189					0		0	0	0				
843476																					343	293	2786		52				197					0		1901	0	0				
843542																					790	0	4682		227				315					0		1821	0	1529				
843953																					646	169	1631		466				350					0		0	0	0				
844053																				0	3031	11465	35462	786	2556	0	0	0	4304	0	0	0	0	0	0	14106	0	0				
844138																					0	0	2016		810				1206					0		0	0	0				
844455																					113	338	986		29				353					0		153	0	0				
844567																					1906	0	9508		1273				3814					0		2515	0	0				
845247																					1356	0	4467		332				2779					0		0	0	0				
845573																					25195	14410	200253		47634	19132			13161	7839				0		99853	0	0	ROU Asset			
846132																					41	0	289		45				203					0		0	0	0				
846945																					2326	1849	9504		211				585					0		3530	0	1003				
847157																					892	0	6519		314				1305					0		3390	0	618				
847979																					199	86	3736		244				321					0		2886	0	0				
848248																					1705	0	12631		227				2947					0		7752	0	0				
848453																					103	481	930		83				263					0		0	0	0				
849076																					48	576	1228		183				421					0		0	0	0				
849348																					1103	640	5626		442				2671					0		770	0	0				
849357																					652	0	10258		307				1623					0		7676	0	0				
849432																				0	321	1741	8613	127	127	0	0	0	855	0	0	0	0	0	0	5568	0	0				
850036																					38457	0	219950		141827				35691	129342				0		3975	0	0				
850054																				0	257	0	1607	301	352	51	0	0	998	0	0	0	0	0	0	0	0	0	Fiserv EFT Deposit			
850456																					1024	525	3749		55				2145					0		0	0	0				
851060																					0	1297	1799		74				428					0		0	0	0				
851172																					285	1564	10700		282				480					0		8089	0	0				
851239																					893	4260	14460		1939				1393					0		930	5045	0				
851631																					453	0	7112		962				1492					0		4205	0	0				
