"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL58	RCONLL59	RCONLL60	RCONLL61	RCONMM07	RCONMQ52	RCONN523	RCONN524	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
867856																																		0	0	6000	0	0	14000		0	0	0	0	0	160	0	0			0	6000	5000	1500	1500	8000	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.csbnet.net	
868059																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.ssbwarroad.com	
868572																																		0	0	0	0	0	0		0	0	0	0	0	730	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
868956																																		6311	257	0	11	677	12000		0	0	257	0	0	273	0	677			0	0	12000	0	0	0	0	0	0	0	0	0					0	5623																					0	0	0	0	0	0	0	0																						
869346																																		3635	0	0	2680	0	0		0	0	0	0	0	12246	3	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	6	955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.issbbank.com	
869551																																		0	0	6559	0	0	28203		0	0	0	0	0	0	0	0			0	14558	3935	4300	5410	0	0	0	0	0	0	0					47	0																					0	0	0	0	0	0	0	0																					http://www.dsbks.com	
869663																																		0	0	24000	0	0	24000		0	0	0	0	0	14835	1	0			0	24000	0	0	0	0	0	0	0	0	0	0					500	0																					0	0	0	0	0	0	0	0																						
869953																																		0	0	0	0	0	0		0	0	0	0	0	6919	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.alamosastatebank.com	
870539																																		585	259	0	0	0	0		259	0	0	0	0	5102	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	585																					0	0	0	0	0	0	0	0																						
870650																																		459	0	0	0	459	20000		0	0	0	0	0	21704	7	459			0	0	0	3000	17000	0	0	0	0	0	0	0						0																					6	661	0	0	0	0	0	0																					http://www.cnbstl.com	
870856																																		0	49	0	0	0	4575		0	0	0	0	49	43	0	0			0	0	3374	0	1201	0	0	0	0	0	0	0					13	0																					0	0	0	0	0	0	0	0																					https://www.fnbks.com	
870913																																		11020	0	0	10035	0	35484		0	0	0	0	0	29443	10	0			0	0	15000	252	19000	0	0	1232	0	0	0	1232					0	985																					5	1232	1232	1379	0	0	1232	0																						
871358																																		0	92	0	0	0	0		0	0	92	0	0	779	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					https://www.bankofholyrood.com	
871648																																		311	152	0	0	311	0		0	0	73	0	79	162	0	311			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
871769																																		0	0	0	0	0	800000		0	0	0	0	0	75	0	0	false	0	800000	0	0	0	0	0	800000	0	0	0	0	800000	false	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					6	500	0	0	0	0	0	0																					www.fmb.com	
871956																																		0	0	0	0	0	0		0	0	0	0	0	125	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
872047																																		8179	0	4000	5790	2258	13927		0	0	0	0	0	83	0	2258	true	0	0	4000	2059	5333	2535	0	0	0	0	0	0	0	true	false	0	0	300	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					2	607	0	0	0	0	0	0					HTTP://GREENPENNY.BANK	CRESCO BANK & TRUST, A DIVISION OF DECORAH BANK & TRUST															http://www.decorah.bank	
872579																																		6110	0	4700	5964	0	8043		0	0	0	0	0	0	0	0			0	4700	1700	1270	0	0	0	0	0	373	0	373						146																			1	true	0	0	0	0	0	0	0	0																						
873259																																		13532	0	0	12377	0	17510		0	0	0	0	0	0	0	0			10000	0	7510	0	0	0	10000	0	0	0	0	10000						1155																					0	0	0	0	0	0	0	0																						
874050																																		5568	0	0	3077	1210	0		0	0	0	0	0	4999	1	1852	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		1281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0					https://www.facebook.com/citizensmn		https://www.linkedin.com/company/citizens-bank-minnesota		https://citizensmn.wordpress.com/												https://www.citizensmn.bank/	
874452																																		0	0	18100	0	0	21525		0	0	0	0	0	977	1	0			0	18100	3425	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					WWW.SBNR.BIZ	
874845																																		7509	100	200000	4970	2539	205149		0	0	0	0	100	129420	5	2539	true	0	0	200000	0	0	0	0	0	0	0	5149	0	5149	true	false	0	0	893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					18	1510	0	0	0	0	0	0																					www.lakecitybank.com	
875048																																		2042	1031	0	1514	528	0		0	847	184	0	0	59	0	528			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.commstbk.com	
875057																																		196	27	0	0	196	0		0	0	27	0	0	1137	0	196			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
875132																																		1197	0	0	766	0	0		0	0	0	0	0	58	0	0			0	0	0	0	0	0	0	0	0	0	0	0						431																					0	0	0	0	0	0	0	0																						
875655																																		3166	0	0	3166	0	0		0	0	0	0	0	153	0	0			0	0	0	0	0	0	0	0	0	0	0	0					49	0																					0	0	0	0	0	0	0	0																						
875758																																		0	0	0	0	0	0		0	0	0	0	0	43	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					https://www.firsttexasbank.bank	
875879																																		698	0	0	531	104	17000		0	0	0	0	0	0	0	104			0	0	17000	0	0	0	0	0	0	0	0	0						63																			1	true	0	0	0	0	0	0	0	0																						
875936																																		0	1154	0	0	0	0		0	0	1154	0	0	9880	3	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
876157																																		0	0	0	0	0	1500		0	0	0	0	0	0	0	0			0	0	1500	0	0	0	0	0	0	0	0	0					130	0																					0	0	0	0	0	0	0	0																						
876634																																		91886	13	29	89095	2791	47467		12	0	0	0	1	11160	3	4824	true	0	15422	29	463	0	0	0	16261	5104	4565	21045	0	46975	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					2	75	0	0	0	0	0	0																					www.ccbg.com	
876700																																		34819	0	155000	33354	1015	156441		0	0	0	0	0	142	0	1015	false	0	0	155000	0	0	1441	0	0	0	0	0	0	0	true	false	0	0	70101	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					5	256	0	0	0	0	0	0																					http://www.centrevillebank.com	
877350																																		0	0	0	0	0	0		0	0	0	0	0	1909	1	0			0	0	0	0	0	0	0	0	0	0	0	0					39	0																					0	0	0	0	0	0	0	0																						
877752																																		0	0	10000	0	0	15128		0	0	0	0	0	175	0	0			29	10000	5000	0	0	0	29	61	38	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
877958																																		0	0	0	0	0	0		0	0	0	0	0	8	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					hopetonbank.com	
879336																																		0	0	0	0	0	0		0	0	0	0	0	20	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					3	373	0	0	0	0	0	0																					http://www.sbherscher.com	
879439																																		0	0	0	0	0	5480		0	0	0	0	0	1879	2	0			0	0	5077	0	403	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.felicianabank.com	
879457																																		450	789	56000	450	0	56000		789	0	0	0	0	30485	6	0	true	0	0	56000	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					3	180	0	0	0	0	0	0																					http://www.cornerstonebanks.net	
879550																																		0	0	0	0	0	0		0	0	0	0	0	92	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
879644																																		0	133	8000	0	0	8000		0	0	133	0	0	315	0	0			0	8000	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
879747																																		286	0	0	0	286	0		0	0	0	0	0	548	0	286			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.fsbwaupaca.com	
880332																																		0	0	0	0	0	0		0	0	0	0	0	7412	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.pnb-ms.net	
880855																																		0	0	0	0	0	10000		0	0	0	0	0	1433	1	0			0	0	10000	0	0	0	0	0	0	0	0	0					13	0																					1	10	0	0	0	0	0	0																					www.bankofoldmonroe.com	
881012																																		9195	0	12350	7937	1258	12664		0	0	0	0	0	13584	5	1258			0	12350	0	0	23	0	0	0	0	291	0	291						0																					1	3	0	0	0	0	0	0																					http://www.firstcolumbiabank.com	
881441																																		0	0	0	0	0	6000		0	0	0	0	0	924	1	0			0	0	0	3000	3000	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.altonbank.com	
881478																																		247722	0	383100	240939	179	383100		0	0	0	0	0	7047	1	179	true	0	0	383100	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	6604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					17	900	0	0	0	0	0	0					www.heritagebankwa.com	Whidbey Island Bank															www.heritagebanknw.com	
881852																																		1359	15	0	947	0	867		0	0	0	0	15	787	1	0			0	0	0	0	867	0	0	0	0	0	0	0					0	412																					0	0	0	0	0	0	0	0																						
881900																																		0	0	2000	0	0	6000		0	0	0	0	0	1702	1	0	false	0	0	2000	4000	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.mnbonline.com	
882242																																		7068	375	3500	7039	0	7000		0	0	0	0	375	1939	1	0			0	3500	3500	0	0	0	0	0	0	0	0	0					74	29																					0	0	0	0	0	0	0	0																					http://www.rollinghillsbank.com	
882541																																		0	0	0	0	0	0		0	0	0	0	0	147	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
882701																																		10592	0	75000	10592	0	76824		0	0	0	0	0	2114	1	0			0	75000	0	1317	507	0	0	0	0	0	0	0						0																					4	283	0	0	0	0	0	0																						
882952																																		0	0	10000	0	0	10000		0	0	0	0	0	0	0	0			0	10000	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.ozarkbank.com	
883351																																		0	0	1000	0	0	5000		0	0	0	0	0	33	0	0			0	1000	4000	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					https://www.libertystateplnd.com	
883959																																		6289	0	3000	3865	0	14500		0	0	0	0	0	0	0	0			5000	3000	2385	0	4115	0	5000	0	0	0	0	5000						2424																					0	0	0	0	0	0	0	0																						
884303																																		22449	196	90070	21824	625	93328		0	0	196	0	0	35431	5	625	false	0	0	90070	0	0	0	0	0	0	0	3258	0	3258	true	true	0	0	2202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					24	643	0	0	0	0	0	0					www.capitalbank.com																WWW.CHEMUNGCANAL.COM	
884358																																		0	76	0	0	0	0		0	0	76	0	0	925	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
884376																																		197	0	2925	170	0	5675		0	0	0	0	0	486	0	0			0	2925	2750	0	0	0	0	0	0	0	0	0						27																			1	true	0	0	0	0	0	0	0	0																						
884442																																		7377	0	5000	3382	1915	60000		0	0	0	0	0	9529	2	3837			0	5000	7000	20000	28000	0	0	0	0	0	0	0					0	2080																					0	0	0	0	0	0	0	0																					http://www.jcbank.com	
884648																																		3296	0	9000	3296	0	15000		0	0	0	0	0	2105	1	0			0	9000	4000	2000	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
884657																																		0	0	2000	0	0	2000		0	0	0	0	0	135	0	0			0	2000	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
885225																																		5473	0	0	5237	0	560		0	0	0	0	0	11098	3	0			47	0	0	0	0	0	47	98	106	309	0	560					0	236																					0	0	0	0	0	0	0	0																						
885252																																		0	0	0	0	0	7200		0	0	0	0	0	4315	1	0			7200	0	0	0	0	0	7200	0	0	0	0	7200					0	0																					0	0	0	0	0	0	0	0																						
885430																																		0	135	0	0	0	0		0	0	0	0	135	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.stlandrybank.com	
885579																																		94	105	5521	0	94	7683		0	0	105	0	0	0	0	94			0	5521	2162	0	0	0	0	0	0	0	0	0					0	0																					4	74	0	0	0	0	0	0																						
885869																																		6197	20	0	3600	1628	92		0	0	0	0	20	16399	2	2285			0	0	0	0	0	0	0	92	0	0	0	92					0	969																					2	582	0	0	0	0	0	0																						
886204																																		0	0	0	0	0	0		0	0	0	0	0	3430	3	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					1	101	0	0	0	0	0	0																						
886624																																		1130	116	17000	0	1130	17000		0	0	116	0	0	8788	1	1130			0	17000	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
887340																																		10556	132	105000	8596	1811	125000		0	101	31	0	0	16489	3	1811			0	105000	20000	0	0	0	0	0	0	0	0	0					0	149																					0	0	0	0	0	0	0	0																						
887827																																		0	0	0	0	0	124		0	0	0	0	0	2439	1	0			0	0	124	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
887854																																		0	0	0	0	0	0		0	0	0	0	0	70	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.sherwoodbank.com	
888002																																		14062	0	560000	14062	0	560156		0	0	0	0	0	11723	3	0	true	0	0	560000	156	0	0	0	0	0	0	0	0	0	true	false	0	0	54991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					22	583	0	0	0	0	0	0																					www.middlesexbank.com	
888141																																		0	75	0	0	0	0		0	0	0	0	75	1741	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
888271																																		61	0	2500	0	0	17500		0	0	0	0	0	1892	1	0			0	2500	2000	4500	8500	0	0	0	0	0	0	0					0	61																			1	true	0	0	0	0	0	0	0	0																						
888552																																		1707	0	0	66	0	0		0	0	0	0	0	140	0	0			0	0	0	0	0	0	0	0	0	0	0	0						1641																					1	1	0	0	0	0	0	0																					www.fsblouise.com	
888833																																		94	0	0	94	0	15068		0	0	0	0	0	118	0	0			15068	0	0	0	0	0	15068	0	0	0	0	15068					0	0																					0	0	0	0	0	0	0	0																						
890050																																		0	358	0	0	0	0		0	0	358	0	0	4824	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					1	5	0	0	0	0	0	0																					http://https://www.fnbgillette.com	
890078																																		0	32	0	0	0	0		32	0	0	0	0	31	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																			1	true	0	0	0	0	0	0	0	0					www.lcfederal.org		www.lcfederal.net		www.lcfederal.biz		www.lcfederal.info										www.lcfederal.com	
890649																																		0	0	5900	0	0	5900		0	0	0	0	0	554	1	0			0	5900	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
890742																																		593	1025	56000	0	0	176567		0	78	537	260	150	22731	2	0			84000	56000	35000	0	0	0	84000	0	1567	0	0	85567						593																					4	15	0	0	0	0	0	0																						
890957																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.strasburgstatebank.com	
891226																																		7041	1242	5000	6978	0	11128		0	0	0	1242	0	12280	4	0			0	5000	5000	0	0	0	0	0	0	1128	0	1128					569	63																					2	677	0	0	0	0	0	0																						
891253																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
892205																																		15096	0	94032	12487	515	130168		0	0	0	0	0	2843	1	779	true	0	5490	94032	30646	0	0	0	5490	0	0	0	0	0	true	false	0	0		2094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	10	2030	0	0	0	0	0	0																					http://www.westfieldbank.com	
892223																																		273	0	0	0	273	0		0	0	0	0	0	3806	4	273			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
893855																																		38163	2294	0	34433	0	0		0	0	0	0	2294	950	1	0			0	0	0	0	0	0	0	0	0	0	0	0						3730																					4	42	0	0	0	0	0	0																						
894272																																		0	0	0	0	0	0		0	0	0	0	0	1892	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																						
894348																																		971	0	1000	0	971	34000		0	0	0	0	0	7507	2	971			0	1000	3000	25000	5000	30000	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
894544																																		8695	0	36000	8135	476	41000		0	0	0	0	0	17478	3	476			0	36000	5000	0	0	0	0	0	0	0	0	0					0	84																					0	0	0	0	0	0	0	0																					http://www.1stsecurity.bank	
894834																																		4	0	0	0	4	0		0	0	0	0	0	1131	2	4			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
895055																																		0	1645	0	0	0	138		0	0	1645	0	0	1672	1	0			0	0	0	0	138	0	0	0	0	0	0	0					0	0																					1	3	0	0	0	0	0	0																						
895448																																		0	284	8630	0	0	23427		0	0	0	0	284	3131	1	0			0	8630	4036	3217	7544	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.milledgevillebank.com	
895710																																		57882	459	99300	52505	2585	189701		0	0	184	0	275	17297	5	2585			0	99300	51998	38403	0	0	0	0	0	0	0	0					1000	2792																					3	155	0	0	0	0	0	0																						
896155																																		0	0	2500	0	0	5000		0	0	0	0	0	444	0	0			0	2500	2500	0	0	0	0	0	0	0	0	0					2	0																					1	1	0	0	0	0	0	0																						
897170																																		15	0	24775	0	0	662752		0	0	0	0	0	10154	1	0			252500	24775	100000	221100	50000	0	252500	0	0	14377	0	266877					0	15																			1	true	9	3504	0	0	0	0	0	0																						
897237																																		0	0	3993	0	0	3993		0	0	0	0	0	875	0	0			0	3993	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
897330																																		0	90	0	0	0	0		0	0	90	0	0	408	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
897451																																		446	0	0	446	0	197		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	111	0	86	0	197					0	0																					0	0	0	0	0	0	0	0																						
897648																																		0	0	0	0	0	0		0	0	0	0	0	6819	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.mcgeheebank.com	
897853																																		25	0	0	0	0	0		0	0	0	0	0	381	0	0			0	0	0	0	0	0	0	0	0	0	0	0						25																					0	0	0	0	0	0	0	0																					SBSWMO.COM	
898458																																		1235	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	1235																					0	0	0	0	0	0	0	0																						
898579																																		0	0	2569	0	0	3603		0	0	0	0	0	17385	4	0			0	2569	1034	0	0	0	0	0	0	0	0	0					821	0																			1	false	2	38	0	0	0	0	0	0																					www.1st-fed.com	
898627																																		18753	610	0	12922	0	0		610	0	0	0	0	4062	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	5831																					1	25	0	0	0	0	0	0																						
898850																																		0	3331	25000	0	0	32000		3331	0	0	0	0	35247	4	0			0	25000	7000	0	0	0	0	0	0	0	0	0					0	0																					2	190	0	0	0	0	0	0																						
899008																																		0	0	23000	0	0	82000		0	0	0	0	0	10771	3	0			0	23000	19000	15000	25000	54000	0	0	0	0	0	0					1024	0																					0	0	0	0	0	0	0	0																						
899343																																		0	0	20000	0	0	20000		0	0	0	0	0	10978	3	0	false	0	0	20000	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					2	66	0	0	0	0	0	0																					http://www.wilsonmuirbank.com	
899428																																		3161	184	0	3030	0	0		184	0	0	0	0	8114	3	0			0	0	0	0	0	0	0	0	0	0	0	0					0	131																					3	175	0	0	0	0	0	0																						
899642																																		1646	337	0	1075	571	0		337	0	0	0	0	1686	1	1478			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
899651																																		0	0	0	0	0	0		0	0	0	0	0	3299	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					https://csbanktx.com	
900034																																		0	0	0	0	0	705		0	0	0	0	0	113	0	0			0	0	0	70	635	0	0	0	0	0	0	0						0																					5	261	0	0	0	0	0	0																					http://www.bankonnet.com	
900146																																		13435	0	40000	11413	1309	40000		0	0	0	0	0	3486	2	1309	true	0	0	40000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	91	713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.cusb.com	
900306																																		803	0	103400	0	803	115001		0	0	0	0	0	17277	3	1642			0	103400	10000	0	0	0	0	0	0	1601	0	1601					1358	0																					2	21	0	0	0	0	0	0																						
900379																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																			1	true	0	0	0	0	0	0	0	0																						
900502																																		0	0	0	0	0	30167		0	0	0	0	0	128	0	0			0	0	30167	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
900678																																		0	0	341	0	0	6365		0	0	0	0	0	1010	0	0			0	341	3254	2770	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
901134																																		0	24	21000	0	0	21000		0	0	24	0	0	1068	0	0			0	21000	0	0	0	0	0	0	0	0	0	0					0	0																					3	40	0	0	0	0	0	0																					www.communitybankpkbg.com	
901358																																		3632	0	5770	400	3232	25914		0	0	0	0	0	4	0	3232			0	5770	5505	13448	1191	0	0	0	0	0	0	0						0																					1	1	0	0	0	0	0	0																						
901451																																		0	0	0	0	0	0		0	0	0	0	0	65	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.cnbcrosbyton.com	
901741																																		0	0	1500	0	0	8621		0	0	0	0	0	3555	2	0			0	1500	5500	0	0	0	0	1621	0	0	0	0					0	0																					4	243	0	0	0	0	0	0																						
901938																																		2363	0	0	2363	0	0		0	0	0	0	0	2813	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.thefarmersbank.net	
901974																																		1300	41	0	130	982	2185		0	0	0	0	41	174	0	1762			0	0	0	379	1806	0	0	0	0	0	0	0					0	188																			1	true	0	0	0	0	0	0	0	0																						
902645																																		0	0	1000	0	0	3880		0	0	0	0	0	1205	2	0			2880	1000	0	0	0	1000	2880	0	0	0	0	2880					0	0																					0	0	0	0	0	0	0	0																						
902672																																		0	0	12000	0	0	12316		0	0	0	0	0	1326	0	0			0	12000	0	0	0	0	0	0	0	316	0	0					0	0																					0	0	0	0	0	0	0	0																						
903240																																		0	160	1	0	0	14004		160	0	0	0	0	384	0	0			0	1	7005	0	6998	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.bankofedmonson.com	
903754																																		0	0	2500	0	0	7500		0	0	0	0	0	7	0	0			0	2500	5000	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
903950																																		0	0	0	0	0	0		0	0	0	0	0	187	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					1	79	0	0	0	0	0	0																						
904171																																		0	165	5000	0	0	5000		0	0	34	0	131	2203	1	0			0	5000	0	0	0	0	0	0	0	0	0	0						0																					7	51	0	0	0	0	0	0																						
904359																																		634	0	0	634	0	0		0	0	0	0	0	2052	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
904845																																		0	0	0	0	0	0		0	0	0	0	0	1301	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.bankofcadiz.com	
905356																																		2341	1274	7000	2341	0	7000		0	0	1274	0	0	4563	3	0			0	7000	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
905673																																		6298	58	8900	3956	0	8900		0	0	58	0	0	885	0	0			0	8900	0	0	0	0	0	0	0	0	0	0						2342																			1	true	0	0	0	0	0	0	0	0																						
906241																																		0	0	13004	0	0	54004		0	0	0	0	0	65	0	0			0	13004	41000	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
906410																																		0	0	0	0	0	0		0	0	0	0	0	741	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					14	222	0	0	0	0	0	0																						
906652																																		46	0	0	0	0	0		0	0	0	0	0	1012	1	0			0	0	0	0	0	0	0	0	0	0	0	0						46																					0	0	0	0	0	0	0	0																						
907444																																		0	0	0	0	0	7939		0	0	0	0	0	368	0	0			0	0	0	0	7939	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
907547																																		9301	0	15000	8158	848	15000		0	0	0	0	0	7820	4	848			0	15000	0	0	0	0	0	0	0	0	0	0					0	295																					0	0	0	0	0	0	0	0																						
908450																																		0	0	0	0	0	2500		0	0	0	0	0	3198	1	0			0	0	2500	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.kirkwoodbank.com	
908553																																		4252	0	0	320	3932	0		0	0	0	0	0	38	0	3932			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					2	19	0	0	0	0	0	0																						
