"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
3445901																																																																																																																																		257111	2343	0	270	187880																																																																												187610																															
3446225																																																																																																																																		153138	1118	0	0	97969																																																																												97969																															
3446784																																																																																																																																		321748	2909	0	0	238063																																																																												238063																															
3447576																																																																																																																																		2768572	20495	0	0	2061772																																																																												2061772																															
3447820																																																																																																																																		1427519	12952	0	824	1010259																																																																												1009435																															
3448162																																																																																																																																		155290	1602	0	92	122954																																																																												122862																															
3448425																																																																																																																																		135469	317	0	0	55217																																																																												55217																															
3449066																																																																																																																																		2749080	30521	0	1808	2279234	31124	13093	18031	0	8048	2083	553	5411	0	137542	283070	8768	33383	0	0	0	0	0	0	0	0	0	224849	592	23917	1912	156089	188829	325571	438766	1816209	15295	15295	0	0	0	15295	52	26	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	857	857	0	0	0	857	219581	109791	0	0	652	98946	188829	325571	444002	1940660	0	65114	222001	1940660	2277426	0	0	0	0	0	0	0	0	674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3451050																																																																																																																																		583012	3846	0	0	374109																																																																												374109																															
3455227																																																																																																																																		766999	5732	0	0	616607																																																																												616607																															
3459207																																																																																																																																		553936	9041	0	3132	517154																																																																												514022																															
3459216																																																																																																																																		121708	1148	0	0	105650																																																																												105650																															
3463875																																																																																																																																		343464	4797	0	1630	253399																																																																												251769																															
3465226																																																																																																																																		10512717	60214	0	0	8242118	141634	57991	83643	0	408276	0	276786	222440	0	140382	1058089	293288	26996	0	0	0	0	11084	0	0	0	0	704921	0	2003	0	369697	206320	1779030	1208597	5592380	8576	8576	0	0	0	8576	13555	6778	0	0	0	6778	2187	437	0	0	0	437	0	0	0	0	0	0	0	0	0	0	0	0	1562644	781322	0	0	0	781322	207754	1803413	1208597	6709779	0	360683	604299	6709779	8242118	23418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3465392																																																																																																																																		1321604	9403	0	0	904716	243230	234396	8834	0	0	0	0	0	0	183100	5714	814	163	0	0	0	0	0	0	0	0	0	29134	0	0	0	29134	417496	18935	88228	784883	19150	19150	0	10947	0	8203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31130	15565	0	0	0	15565	417496	29882	88228	809624	0	5976	44114	809624	904716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3466988																																																																																																																																		701793	6087	0	776	452106																																																																												451330																															
3468450																																																																																																																																		280016	2931																																																																																																														
3470097																																																																																																																																		288683	738	0	0	94504																																																																												94504																															
3470154																																																																																																																																		1136654	13318																																																																																																														
3470239																																																																																																																																		21085382	6680	0	0	5259735	1946832	1941330	5502	0	0	0	0	0	0	319412	4126321	0	115484	0	0	0	0	0	0	0	0	0	315532	762	20536	341	31504	2261504	4152359	147283	797976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2261504	4152359	147283	797976	0	830472	73642	797976	5259735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3470930																																																																																																																																		392736	2699	0	0	291484																																																																												291484																															
3472046																																																																																																																																		680788	3686																																																																																																														
3472859																																																																																																																																		628155	2963																																																																																																														
3475083																																																																																																																																		17050232	34797	0	0	8318584	2403710	2384368	19342	0	0	0	0	0	0	183455	1096798	0	162090	5517	0	5517	0	0	0	0	0	0	469615	726	51285	1010	347286	2568549	1172942	191672	6767072	47017	47017	0	0	0	47017	18125	9063	0	0	0	9063	8346	1669	0	0	0	1669	0	0	0	0	0	0	0	0	0	0	0	0	1395451	697726	0	0	4047	690613	2568549	1172942	195719	7762043	0	234588	97860	7762043	8318584	68610	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3476192																																																																																																																																		4360564	94694	0	35676	3620722	81378	63244	18134	0	0	0	0	0	0	338789	270762	150906	70750	0	0	0	0	18746	0	0	0	18746	243015	1806	22291	4032	189784	407838	369500	915443	2631160	21037	21037	0	1077	0	19960	5539	2770	0	320	0	2325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	476307	238154	35	0	12406	222322	407954	373712	929825	2934924	0	74742	464913	2934924	3585046	18746	0	0	0	0	0	0	0	0	0	0	0	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3479018																																																																																																																																		161717	788	0	0	103417																																																																												103417																															
3480069																																																																																																																																		81998	775	0	84	56095	5055	2506	2549	0	1647	52	1595	0	0	532	12807	0	0	549	0	549	0	0	0	0	0	0	2326	316	390	0	1620	10894	18734	2549	50925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	2	10894	18734	2549	51073	0	3747	1275	51073	56011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3482045																																																																																																																																		101676	1551	0	730	65712																																																																												64982																															
3482111																																																																																																																																		699356	11253																																																																																																														
3485215																																																																																																																																		188497	654	0	0	83210																																																																												83210																															
3485420																																																																																																																																		616808	5397	0	0	494612																																																																												494612																															
3487433																																																																																																																																		487026	2394	0	0	211505																																																																												211505																															
3487947																																																																																																																																		590043	4133	0	0	467788																																																																												467788																															
3488579																																																																																																																																		470849	5432	0	522	392855																																																																												392333																															
3489035																																																																																																																																		1892976	14515	0	0	1614457																																																																												1614457																															
3489071																																																																																																																																		364920	2328	0	0	213096																																																																												213096																															
3517590																																																																																																																																		375838	2893	0	0	298382																																																																												298382																															
3529315																																																																																																																																		120445	0	0	0	32540																																																																												32540																															
3531176																																																																																																																																		335532	1647																																																																																																														
3532641																																																																																																																																		4769785	32278	0	0	3723163	240324	223964	16360	0	284777	150257	124438	11041	0	324540	235214	4759	32952	66610	0	66610	0	0	0	0	0	0	364824	11650	5400	60	223890	713352	459921	650758	2801170	12937	12937	0	0	0	12937	2897	1449	0	0	0	1449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	594931	297466	0	0	0	297466	723399	464467	650758	3157845	0	92893	325379	3157845	3723163	10090	0	0	0	0	0	0	0	0	0	0	0	0	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3537897																																																																																																																																		582638	5034	0	0	449676																																																																												449676																															
3538009																																																																																																																																		474899	5230	0	604	370109																																																																												369505																															
3545258																																																																																																																																		1966357	21135	0	2767	1693599	219473	127781	91692	0	0	0	0	0	0	31077	83790	0	1750	0	0	0	0	0	0	0	0	0	40685	0	8273	0	29356	189183	184375	291094	1332560	12857	12857	0	0	0	12857	250	125	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289021	144511	0	0	0	144511	189183	184375	291219	1503209	0	36875	145610	1503209	1690832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3546862																																																																																																																																		401611	4361																																																																																																														
3547131																																																																																																																																		3782590	24193	0	0	2076956	161785	149027	12758	0	92695	0	65249	27446	0	237147	670677	182611	0	252	0	252	0	0	0	0	0	0	199131	6940	23242	6393	114942	405145	772178	1601483	1052503	1513	1513	0	0	0	1513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116057	58029	0	0	55031	2997	405145	772178	1667177	1067341	0	154436	833589	1067341	2076956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3547896																																																																																																																																		351297	4272	0	999	261842	54667	48900	5767	0	0	0	0	0	0	23454	0	0	0	0	0	0	0	0	0	0	0	0	9681	0	350	0	5911	75769	28653	33766	211132	525	525	0	0	0	525	691	346	287	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27876	13938	5	0	2069	11864	76233	28653	37078	225025	0	5731	18539	225025	260843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3548567																																																																																																																																		2077122	18179	0	0	1835231																																																																												1835231																															
3548763																																																																																																																																		252612	2481	0	0	200424																																																																												200424																															
3555248																																																																																																																																		260735	2445																																																																																																														
3561771																																																																																																																																		248237	2550																																																																																																														
3567269																																																																																																																																		455381	3003	0	0	305326																																																																												305326																															
3579589																																																																																																																																		10595556	96188	0	0	8902412	262564	78334	184230	0	0	0	0	0	0	713600	692226	130393	66000	0	0	0	0	0	0	0	0	0	1023890	2959	21821	1083	320761	937497	1056120	1077520	6958745	33399	33399	16908	0	0	16491	1572	786	119	0	0	667	551	110	12	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	1797355	898678	0	0	0	898678	963136	1056120	1077520	7989431	0	211224	538760	7989431	8902412	7495	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3588312																																																																																																																																		1074023	6166	0	0	752917																																																																												752917																															
3588424																																																																																																																																		1595627	13764	0	0	1377383																																																																												1377383																															
3591004																																																																																																																																		221416	2600	0	474	170153																																																																												169679																															
3592047																																																																																																																																		447020	4057																																																																																																														
3593307																																																																																																																																		514770	15195																																																																																																														
3594005																																																																																																																																		6890558	65130	0	0	7057333	262968	249861	12547	560	0	0	0	0	0	102812	301246	405290	9820	0	0	0	0	8221	0	0	0	0	285542	815	17955	3872	249864	374440	380127	903853	5338125	57225	57225	0	0	0	57226	7897	3949	0	0	0	3949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2143250	1071625	23001	0	60973	985460	397620	391178	977880	6476793	0	78236	488940	6476793	7057333	8221	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3594087																																																																																																																																		342532	1394	0	0	220438	55447	10268	45179	0	0	0	0	0	0	26883	35889	9637	957	0	0	0	0	0	0	0	0	0	7632	0	467	0	7165	37151	81535	88785	137332	675	675	90	0	0	585	1153	577	1	0	0	576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19685	9843	0	0	0	9843	37242	81535	88785	151449	0	16307	44393	151449	220438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3594797																																																																																																																																		954045	7374																																																																																																														
3595271																																																																																																																																		1585684	16507	0	0	1530959	18024	5955	12069	0	199	125	74	0	0	6884	84897	0	2587	0	0	0	0	0	0	0	0	0	110881	0	0	0	96342	39429	97040	81869	1358679	92	92	0	0	0	92	1167	584	0	0	0	584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152941	76471	0	0	0	76471	39429	97040	81869	1435883	0	19408	40935	1435883	1530959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3596250																																																																																																																																		242042	3026																																																																																																														
3596894																																																																																																																																		252217	2115																																																																																																														
3597211																																																																																																																																		1049136	4459	0	0	437623	121182	114920	6262	0	311115	116566	110021	23516	61354	84603	116357	25986	65796	0	0	0	0	0	0	0	0	0	23022	2609	2070	653	17690	318698	234710	271468	242075	3394	3394	0	0	0	3394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18956	9478	0	0	0	9478	318698	234710	271468	254947	0	46942	135734	254947	437623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3599804																																																																																																																																		63326	627	0	0	54527																																																																												54527																															
3603961																																																																																																																																		420491	3276	0	0	352923																																																																												352923																															
3607062																																																																																																																																		1383606	11935	0	0	1222025																																																																												1222025																															
3608751																																																																																																																																		1802541	32274																																																																																																														
3610718																																																																																																																																		1079879	10638	0	0	1021375	32596	23536	9060		23598		20944	2654		2757	55969	3647	1500	117		117							45349	3477	3704		38168	35288	89794	175913	795505	788	788				788	9505	4753				1901																			175438	87719				87719				915452					1021375																															
3614837																																																																																																																																		943543	10319	0	644	874803	52774	15973	36801	0	23203	0	13551	0	9812	7786	114384	2437	79955	0	0	0	0	0	0	0	0	0	48870	0	441	0	37413	35105	165177	87944	652095	0	0	0	0	0	0	26	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	17150	17150	0	0	17095	55	145619	72810	0	0	0	70196	35105	165177	105039	733088	0	33035	52520	733088	874159	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3614846																																																																																																																																		167493	1818	0	221	145302																																																																												145081																															
3614958																																																																																																																																		2059547	15382	0	0	2023455																																																																												2023455																															
3614976																																																																																																																																		2343251	19058	0	0	1913161																																																																												1913161																															
3617856																																																																																																																																		165192	3037	0	1435	128172	7537	495	7042	0	0	0	0	0	0	0	35285	0	0	10190	0	10190	0	0	0	0	0	0	4897	0	371	73	4453	495	55454	11682	102236	193	193	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7325	3663	0	0	0	3663	495	55454	11682	111240	0	11091	5841	111240	126737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3619216																																																																																																																																		1184431	10323	0	0	912350																																																																												912350																															
3623110																																																																																																																																		648522	8273																																																																																																														
3623969																																																																																																																																		161643	1689																																																																																																														
3625664																																																																																																																																		382745	8190	0	3593	367799																																																																												364206																															
3626184																																																																																																																																		166853	397	0	159	19071																																																																												18912																															
3626858																																																																																																																																		269480	1761																																																																																																														
3627109																																																																																																																																		151610	1211	0	0	119779																																																																												119779																															
3629420																																																																																																																																		2137421	19855	0	0	2017264																																																																												2017264																															
3629484																																																																																																																																		299867	2938	0	0	278156																																																																												278156																															
3630323																																																																																																																																		3855345	35915	0	0	3847379																																																																												3847379																															
3633016																																																																																																																																		189297	1123	0	0	121916																																																																												121916																															
3633173																																																																																																																																		1442769	21103	0	6859	1170588	142475	136887	5588	0	24112	1725	20902	1485	0	24963	3927	0	33841	169	0	169	0	0	0	0	0	0	55521	54	1514	755	52912	175392	32100	242768	1004662	445	445	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10811	5406	0	0	0	5406	175837	32100	242768	1027436	0	6420	121384	1027436	1163729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3635029																																																																																																																																		947562	38668	0	29164	843709																																																																												814545																															
3635551																																																																																																																																		274880	2023	0	0	187070																																																																												187070																															
3636259																																																																																																																																		174363	2238	0	302	154867																																																																												154565																															
3636428																																																																																																																																		469064	5301																																																																																																														
3636446																																																																																																																																		685054	6860																																																																																																														
3636914																																																																																																																																		415594	3229	0	0	353355																																																																												353355																															
3637247																																																																																																																																		1474758	10281	0	0	1104792																																																																												1104792																															
3637685																																																																																																																																		13585967	31095	0	0	9985990	1110146	1079810	30336	0	421178	0	421178	0	0	27764	258450	6069	138972	0	0	0	0	0	0	0	0	0	572020	1663	60206	11475	272063	1119155	1309125	4360685	6049283	25321	25321	0	0	0	25321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1239952	619976	46900	0	12055	561021	1166055	1309125	4372740	6639569	0	261825	2186370	6639569	9985990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3637706																																																																																																																																		293078	2421																																																																																																														
3645840																																																																																																																																		401214	6262	0	4252	176805																																																																												172553																															
3646397																																																																																																																																		293123	2658	0	0	258524																																																																												258524																															
3650563																																																																																																																																		473587	4076																																																																																																														
3650808																																																																																																																																		10249719	108242	0	20716	7344718	446345	0	446345	0	0	0	0	0	0	117560	1142587	83	1672	0	0	0	0	0	0	0	0	0	540454	247	41409	0	434307	153750	4954501	83	4947961	24422	24422	0	0	0	24422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1457250	728625	0	165683	0	403238	153750	5125284	83	5400664	0	1025057	42	5400664	7324002	2187	0	0	0	0	67258	0	0	0	0	290398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3655933																																																																																																																																		457875	7452	0	2735	392514																																																																												389779																															
3664588																																																																																																																																		1553702	11965	0	0	1123303	208153	173376	34777	0	0	0	0	0	0	23864	107443	743	45222	0	0	0	0	0	0	0	0	0	74341	3278	11831	18	47131	200987	154264	380064	823142	16235	16235	0	16235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137379	68690	0	0	23451	45239	200987	171499	405328	873314	0	34300	202664	873314	1123303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3667132																																																																																																																																		205548	1170																																																																																																														
3671997																																																																																																																																		271663	3009																																																																																																														
3678857																																																																																																																																		1206493	9589																																																																																																														
3688043																																																																																																																																		998584	11210	0	1871	798298																																																																												796427																															
3688548																																																																																																																																		278478	2945	0	547	194487																																																																												193940																															
3688623																																																																																																																																		623445	6163	0	0	574210																																																																												574210																															
3690121																																																																																																																																		410245	3331	0	1044	251663																																																																												250619																															
3690635																																																																																																																																		468986	4221																																																																																																														
3690701																																																																																																																																		816173	4802	0	0	633324	15386	2616	12770	0	11816	0	8394	3422	0	45234	79438	13059	0	7328	0	7328	0	2135	0	0	0	0	35526	192	1373	520	31115	52459	109303	219032	443703	3223	3223	0	0	0	3223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89236	44618	0	0	178	44440	52459	111588	219585	500068	0	22318	109793	500068	633324	2135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3398	680	0	0	
3715444																																																																																																																																		3231110	25189	0	0	2922124																																																																												2922124																															
3719648																																																																																																																																		1149687	13360																																																																																																														
3720336																																																																																																																																		194170	641																																																																																																														
3720608																																																																																																																																		1326387	12808	0	0	1244589																																																																												1244589																															
3721605																																																																																																																																		372730	4255																																																																																																														
3729124																																																																																																																																		674365	4022	0	0	542363																																																																												542363																															
3783313																																																																																																																																																																																																																																																	
3783948																																																																																																																																		6164113	14920	0	0	2142366	213471	193497	19974	0	0	0	0	0	0	554254	2476193	0	0	0	0	0	0	0	0	0	0	0	75665	8208	11459	5530	50467	755959	2507626	2219773	380784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	755959	2516839	2223109	380784	0	503368	1111555	380784	2142366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3786435																																																																																																																																		495345	5223	0	741	430459																																																																												429718																															
3793714																																																																																																																																		2071369	14879	0	0	1439292																																																																												1439292																															
3804535																																																																																																																																		2150260	21813	0	0	1990838	37232	21039	16193	0	104661	0	5000	99692	0	1295	26626	46615	21253	0	0	0	0	0	0	0	0	0	257812	8354	5080	0	109380	40929	52899	309663	1607285	3645	3645	0	0	0	3645	5153	2577	0	0	0	2577	0	0	0	0	0	0	0	0	0	0	0	0	101421	101421	101421	0	0	0	259986	129993	0	0	0	129993	142350	52899	309663	1759761	0	10580	154832	1759761	1990838	1436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3807880																																																																																																																																		1576070	9392	0	0	1309233																																																																												1309233																															
3812147																																																																																																																																		515731	5352	0	94	466759																																																																												466665																															
3816154																																																																																																																																		141669	890																																																																																																														
3816163																																																																																																																																		209099	1280																																																																																																														
3816190																																																																																																																																		537379	2390	0	0	328764																																																																												328764																															
3821037																																																																																																																																		990498	9792	0	807	835268	64129	44758	19371	0	21610	8914	8174	0	4522	0	67236	765	0	0	0	0	0	0	0	0	0	0	29470	63	2798	80	21812	67445	110392	149604	675087	0	0	0	0	0	0	4974	2487	0	0	0	2487	0	0	0	0	0	0	0	0	0	0	0	0	14254	14254	0	0	14254	0	61682	30841	0	0	0	30841	67445	110392	163858	731261	0	22078	81929	731261	834461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3821626																																																																																																																																		386214	7716																																																																																																														
3821822																																																																																																																																		867116	7377	0	0	707452																																																																												707452																															
3832127																																																																																																																																		697605	4933	0	0	447114																																																																												447114																															
3835454																																																																																																																																		4106226	43071	0	10292	2703717	231303	225757	5545	0	5722	0	5204	519	0	35010	140890	1388	144763	0	0	0	0	0	0	0	0	0	277386	0	15000	0	179301	279668	178273	2189038	1430680	2887	2887	0	0	0	2887	0	0	0	0	0	0	2759	552	0	0	0	552	0	0	0	0	0	0	17	17	0	0	17	0	117845	58923	0	503	0	58419	279668	178776	2189055	1524886	0	35755	1094528	1524886	2693425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3843392																																																																																																																																		177491	1949	0	224	138040																																																																												137816																															
3851427																																																																																																																																		2069403	13535	0	0	1648294	187902	179697	8205	0	1995	0	0	0	2000	32285	81560	0	0	293	0	293	0	0	0	0	0	0	311995	110	29700	0	108713	212094	379111	472115	789298	918	918	0	0	0	918	317	159	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194041	97021	0	0	0	97021	217634	379111	472115	918792	0	75822	236058	918792	1648294	5428	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3869123																																																																																																																																		206186	1255																																																																																																														
3938186																																																																																																																																		37095206	158792	0	0	25672570	903995	897970	6025	0	10000	0	10000	0	0	2237420	636479	102631	0	0	0	0	0	69381	0	0	0	0	1894949	58860	370981	28116	1193652	3196112	2519217	8056410	16607470	137644	137644	0	0	0	137644	12508	6254	0	0	0	6254	5007	1001	0	0	0	1001	0	0	0	0	0	0	0	0	0	0	0	0	4739359	2369680	0	1852	752	2345131	3196112	2606180	8057162	19453466	0	521236	4028581	19453466	25672570	78050	0	0	0	0	0	0	0	0	0	0	0	0	17063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3939240																																																																																																																																		13470	0	0	0	1351																																																																												1351																															
3943210																																																																																																																																		185375	1284	0	0	120947																																																																												120947																															
3952904																																																																																																																																		4570	0	0	0	1202																																																																												1202																															
4032791																																																																																																																																		10842	0																																																																																																														
4114567	7899	0	0	0	0	0	0	31	31	0	38	0	0	0	0	0	0	-853183	583055	524805	0	0	0	0	0	0	0	0	495253	495253	445752	0	0	49501	0	0	0	0	28706143	5741229	0	0	0	5741065	164	261860	7446839	0	36605	0	0	15787	0	20818	0	0	0	0	0	0	0	0	0	0	0	0	845079	524805	0	0	0	0	0	0	0	0	0	1267619	1312013	0	0	0	0	0	0	154544255	0	0	0	0	3329750	394117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
