"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
953535																																																																																																																																		726449	7316	0	0	616257	33226	30979	2247	0	0	0	0	0	0	4018	54120	6604	9250	1050	0	1050	0	0	0	0	0	0	43769	0	3257	0	26716	34997	67396	122143	495093	2362	2362	0	0	0	2362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29158	14579	0	0	0	14579	34997	68761	123008	525704	0	13752	61504	525704	616257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
953843																																																																																																																																		383817	3553	0	9	283483	42807	42240	567	0	0	0	0	0	0	14067	41442	0	203	320	0	320	0	0	0	0	0	0	8329	0	0	0	4981	56307	46729	83742	202600	0	0	0	0	0	0	397	199	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46628	23314	0	0	0	23314	56307	46729	83742	232266	0	9346	41871	232266	283474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
953852																																																																																																																																		247290	1101	0	0	169215	16849	14895	1954	0	0	0	0	0	0	4999	40362	36475	17220	14	0	14	0	0	0	0	0	0	13645	64	624	217	9145	20963	42954	80751	107522	0	0	0	0	0	0	0	0	0	0	0	0	220	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9150	4575	0	0	0	0	20963	42954	80751	107522	0	8591	40376	107522	169215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
954158																																																																																																																																		119752	348	0	0	79981	13256	4648	8608	0	6332	0	6332	0	0	4598	35063	0	76	0	0	0	0	0	0	0	0	0	4842	0	0	0	2573	9574	50147	2937	59253	56	56	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11635	5818	0	0	0	5818	9574	50147	2937	67439	0	10029	1469	67439	79981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
954251																																																																																																																																		221393	2075																																																																																																														
954279																																																																																																																																		773950	6724	0	0	562103	11425	9161	2264	0	0	0	0	0	0	20089	88575	0	5063	0	0	0	0	0	0	0	0	0	23205	124	2973	803	18860	29374	93812	293068	381090	1749	1749	0	0	0	1749	0	0	0	0	0	0	0	0	0	0	0	0	40244	40244	40244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69618	93812	293068	382839	0	18762	146534	382839	562103	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
954653																																																																																																																																		68205	1151																																																																																																														
954671																																																																																																																																		247627	2203																																																																																																														
955753																																																																																																																																		135195	1285																																																																																																														
955940																																																																																																																																		278904	2007																																																																																																														
955959																																																																																																																																		460343	3360	0	378	238571	51072	47904	3168	0	16892	5372	10644	876	0	33334	151106	10666	0	0	0	0	0	0	0	0	0	0	25216	551	6570	246	15319	88862	178396	54027	157393	291	291	0	0	0	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19314	9657	0	0	0	9657	88862	199328	54027	168813	0	39866	27014	168813	238193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
955977																																																																																																																																		579212	5860	0	0	501431	27182	25993	1189	0	5684	0	0	0	5799	5213	35062	16462	7369	1715	0	1715	0	0	0	0	0	0	36774	0	2870	0	29842	31238	40836	76288	438001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13253	6627	0	0	0	6627	31238	40836	76288	449000	0	8167	38144	449000	501431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
956134																																																																																																																																		168196	1198	0	41	92558	8439	8350	89	0	0	0	0	0	0	14828	69943	4508	0	0	0	0	0	0	0	0	0	0	5942	0	374	0	5434	23178	70406	26795	55166	0	0	0	0	0	0	0	0	0	0	0	0	510	102	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	8178	4089	0	0	0	4089	23178	70406	26795	60016	0	14081	13398	60016	92517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
956152																																																																																																																																		154854	892	0	0	95264	3566	2286	1280	0	0	0	0	0	0	9866	57420	5332	0	0	0	0	0	0	0	0	0	0	4642	0	198	0	4444	12291	58898	21462	70733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1392	696	0	0	0	696	12291	58898	21462	72753	0	11780	10731	72753	95264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
956255																																																																																																																																		315459	2870	0	839	191174	7157	2846	4311	0	0	0	0	0	0	9911	131310	14709	0	578	0	578	0	0	0	0	0	0	19355	147	4656	198	10903	15071	142186	61359	110435	918	918	0	0	0	918	1549	775	0	0	0	775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22590	11295	0	0	0	11295	21932	142186	61359	128585	0	28437	30680	128585	190335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
956358																																																																																																																																		143007	960	0	0	101573	11115	6535	4580	0	0	0	0	0	0	5251	20856	2158	597	6662	0	6662	0	0	0	0	0	0	9423	0	82	0	8612	11786	32180	21060	80448	331	331	0	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2410	1205	0	0	0	1205	11786	32511	21060	84356	0	6502	10530	84356	101573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
956376																																																																																																																																		195619	608																																																																																																														
956527																																																																																																																																		178340	3925																																																																																																														
956554																																																																																																																																		111590	1000																																																																																																														
956750																																																																																																																																		802811	4877	0	0	551634	54904	40458	14449	0	0	0	0	0	0	55139	199188	6860	1984	0	0	0	0	0	0	0	0	0	87847	241	1069	10	78772	101461	220530	75395	416724	0	0	0	0	0	0	869	435	413	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56573	28287	7	206	508	27566	101978	220821	76309	450625	0	44164	38155	450625	551634	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
956938																																																																																																																																		1078878	11789																																																																																																														
956956																																																																																																																																		405889	1574	0	0	224774	24731	16961	7770	0	104760	11248	106618	640	0	4235	73086	298	976	0	0	0	0	0	0	0	0	0	19405	0	0	0	15522	32444	187474	52298	149923	143	143	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1166	583	0	0	0	583	34444	187625	52298	150750	0	37525	26149	150750	224774	1870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
957757																																																																																																																																		388447	1857	0	330	131775	88723	85774	2949	0	0	0	0	0	0	109804	134	0	80	0	0	0	0	0	0	0	0	0	12595	1072	523	0	8790	245219	4091	48549	97717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12277	6139	0	0	0	6139	263641	4091	48549	104113	0	818	24275	104113	131445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
958204																																																																																																																																		2220775	16743	0	0	1541553	63655	60345	3310	0	343241	60150	312213	11368	3976	0	4196	0	1724	3	0	3	0	0	0	0	0	0	148838	211	17347	2089	112116	120928	342425	769647	1025694	0	0	0	0	0	0	534	267	134	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66647	33324	0	0	0	33324	121062	342425	769719	1062472	0	68485	384860	1062472	1541553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
958231																																																																																																																																		39379	54																																																																																																														
958558																																																																																																																																		290417	2601																																																																																																														
958727																																																																																																																																		3088572	25273	0	0	2554654	66719	45481	21238	0	0	0	0	0	0	181684	345255	20083	29112	0	0	0	0	0	0	0	0	0	237514	6599	4015	0	119006	233780	372419	474432	1885524	17228	17228	0	0	0	17228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217652	108826	0	0	0	108826	293136	372419	474432	2051802	0	74484	237216	2051802	2554654	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
958763																																																																																																																																		140785	1280	0	308	77428	8012	6939	1073	0	0	0	0	0	0	1238	51812	4997	0	0	0	0	0	0	0	0	0	0	7932	0	0	0	7930	8865	52885	44112	43000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8865	52885	44112	43293	0	10577	22056	43293	77120	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
959304																																																																																																																																		8536052	40161	0	0	6751962	171332	108519	62813	0	72923	0	7855	0	45174	181702	588173	0	184844	0	0	0	0	262	0	262	0	0	551692	922	35764	10270	378346	294662	694867	2369034	5075038	4746	4746	2169	0	0	2577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209634	104817	0	0	0	73970	296831	781486	2369272	5172416	0	156297	1184636	5172416	6751962	69013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
959443																																																																																																																																		299934	4471																																																																																																														
959630																																																																																																																																		24702	183																																																																																																														
959715																																																																																																																																		894719	9294	0	1904	656132	144608	133309	11298	0	22963	0	21914	1049	0	18029	140039	0	13113	6007	0	6007	0	0	0	0	0	0	56863	1151	4032	3	48708	152489	183312	24016	544790	2855	2855	2855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87277	43639	0	0	0	43639	155344	183644	24016	597569	0	36729	12008	597569	654228	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
960047																																																																																																																																		92946	291																																																																																																														
960551																																																																																																																																		122082	1110	0	0	97378	9878	0	9878	0	32819	7982	7245	17592	0	0	0	0	1593	0	0	0	0	0	0	0	0	0	7186	0	0	0	4768	7982	17123	20940	74681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7982	17123	20940	77567	0	3425	10470	77567	97378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
960560																																																																																																																																		842634	4279	0	0	758198	128672	31223	97449	0	2794	0	2794	0	0	0	8850	610	5807	400	0	400	0	0	0	0	0	0	47606	0	1525	0	38009	40198	111018	80519	604576	0	0	0	0	0	0	613	307	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127944	63972	0	0	0	63972	40198	111018	80519	689669	0	22204	40260	689669	758198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
960935																																																																																																																																		2070889	10883	0	0	1352613	213733	189808	23925	0	346848	62422	222242	15464	46720	51829	239210	4300	300	0	0	0	0	0	0	0	0	0	90431	1427	4955	868	79670	325546	513401	256274	1012245	5402	5402	0	0	0	5402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129997	64999	0	0	0	64999	325546	513776	256274	1109997	0	102755	128137	1109997	1352613	0	0	0	0	0	0	0	0	0	0	0	0	0	1174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
961259																																																																																																																																		790557	3662	0	0	375550	110596	104338	6258	0	102413	13415	88998	0	111	47177	261101	0	2500	0	0	0	0	0	0	0	0	0	36618	0	4005	0	11868	165120	360362	112623	184137	117	117	0	59	0	58	2275	1138	0	302	0	836	725	145	0	28	0	117	0	0	0	0	0	0	0	0	0	0	0	0	45332	22666	0	0	0	22666	165120	360751	117505	239270	0	72150	58753	239270	375550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
961343																																																																																																																																		364572	2400	0	0	234818	6637	3309	3328	0	0	0	0	0	0	32934	114765	2649	500	8330	0	8330	0	0	0	0	0	0	20454	121	1438	641	16312	36371	127861	39295	173227	915	915	0	0	0	915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19392	9696	0	0	148	9547	36371	127861	39657	185914	0	25572	19829	185914	234818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
961400																																																																																																																																		505605	2950																																																																																																														
961446																																																																																																																																		145155	1584	0	331	100751	7254	3659	3595	0	1550	0	1550	0	0	7577	1690	0	0	13000	0	13000	0	0	0	0	0	0	4316	27	325	367	3597	11751	29553	28568	77009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1441	721	0	0	77	644	11751	29553	28814	80433	0	5911	14407	80433	100420	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
961576																																																																																																																																		2445359	5969	0	0	672180	383293	373879	9414	0	1448985	0	1448985	0	0	0	60	0	865	0	0	0	0	0	0	0	0	0	62661	0	15000	0	41679	373879	1473459	499249	98448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59037	29519	0	0	531	28988	373879	1473459	499780	127436	0	294692	249890	127436	672180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
961624																																																																																																																																		11506265	76585	0	0	7612896	226970	163530	65449	0	12614	2963	9651	0	0	19291	1856884	103577	77804	0	0	0	0	0	0	0	0	0	616955	13369	100856	12806	384689	239278	2136403	5504878	3780848	29455	29455	0	0	0	29455	18737	9369	0	0	0	9369	0	0	0	0	0	0	0	0	0	0	0	0	1168	1168	0	0	1168	0	816394	408197	0	3743	79541	324913	296338	2140146	5593996	4230905	0	428029	2796998	4230905	7612896	13360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
961811																																																																																																																																		401496	4145	0	214	322020	19508	6461	13047	0	0	0	0	0	0	2249	12775	13427	0	0	0	0	0	0	0	0	0	0	12615	0	1567	383	10625	8710	32351	148970	213476	0	0	0	0	0	0	7741	3871	0	845	0	3026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24081	12041	0	27	3022	7566	8710	33231	152221	227255	0	6646	76111	227255	321806	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
962313																																																																																																																																		191425	1258	0	0	107893	9703	7753	1950	0	0	0	0	0	0	13083	35708	0	0	2758	0	2758	0	0	0	0	0	0	7891	0	182	0	5910	20912	40598	72933	60408	30	30	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9514	4757	0	0	4451	306	20912	40598	77508	60749	0	8120	38754	60749	107893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
962890																																																																																																																																		1849561	22908	0	4479	1565518	33734	11301	22433	0	91229	650	89980	0	600	16339	116803	0	48193	3406	0	3406	0	0	0	0	0	0	120199	5773	7631	3969	64202	35904	284382	291440	1211235	2116	2116	0	0	0	2116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6208	6208	768	0	0	5440	133658	66829	0	0	0	66829	36672	284382	293151	1299262	0	56876	146576	1299262	1561039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
962966																																																																																																																																		24063364	54695	0	0	19244841	3045197	2814074	231123	0	0	0	0	0	0	524105	20799	0	8673	0	0	0	0	0	0	0	0	0	701561	81531	3708	0	501805	3419710	276757	37174	18256569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398384	398384	0	0	0	398384	1922	961	0	0	0	961	3454080	276757	37174	18659946	0	55351	18587	18659946	19244841	585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
963002																																																																																																																																		520858	4041	0	0	376059	9386	3215	6171	0	0	0	0	0	0	0	31887	0	0	19128	0	19128	0	0	0	0	0	0	23007	0	520	0	19770	3215	58072	226011	233932	0	0	0	0	0	0	0	0	0	0	0	0	147	29	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78813	39407	0	26159	13248	0	3215	86038	239524	233932	0	17208	119762	233932	376059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
963730																																																																																																																																		354550	3527	0	525	240868	36541	35666	875	0	13562	13562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3148	662	0	0	2486	101311	10294	17365	229107	200	200	0	0	0	200	1638	819	0	0	0	819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101311	10294	17365	230126	0	2059	8683	230126	240343	0	0	0	0	0	0	0	0	2989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
963945																																																																																																																																		16635872	71158	0	0	15023181	506190	452140	54050	0	12016	12016	0	0	0	132110	250731	0	0	0	0	0	0	722497	236997	485500	0	0	616127	209	49782	8427	332482	836922	949504	1396364	11102365	18030	18030	0	0	0	18030	50771	25386	0	3208	0	22178	0	0	0	0	0	0	0	0	0	0	0	0	8071	8071	0	0	0	8071	3298173	1649087	133185	922	370561	1144419	973456	953634	1766925	12502482	0	190727	883463	12502482	15023181	47634	3349	3349	0	0	0	0	0	0	0	0	0	0	10920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
964157																																																																																																																																		292011	1984																																																																																																														
964250																																																																																																																																		122542	545																																																																																																														
965051																																																																																																																																		79550	1253																																																																																																														
965789																																																																																																																																		2293736	19643	0	0	1816134	481070	394158	86912	0	0	0	0	0	0	94511	93398	1327	0	2323	0	2323	0	0	0	0	0	0	78988	6009	1211	937	39942	518916	188574	228557	1336236	59958	59958	0	0	0	59958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	463830	231915	0	0	0	231915	518916	188574	228557	1637234	0	37715	114279	1637234	1816134	653	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
966272																																																																																																																																		177805	1090	0	0	116464	5558	5532	26	0	500	0	500	0	0	0	29326	0	1800	0	0	0	0	0	0	0	0	0	4368	466	540	0	3362	6397	30392	75098	69884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5887	2944	0	0	0	2944	6397	30392	75098	72828	0	6078	37549	72828	116464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
966722																																																																																																																																		531370	3836	0	0	386876	12949	3126	9823	0	0	0	0	0	0	19840	96597	7829	191	3348	0	3348	0	0	0	0	0	0	23899	331	941	1042	21585	23297	115388	138432	272124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31463	15732	0	0	0	15732	23297	115388	138432	294582	0	23078	69216	294582	386876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
966731																																																																																																																																		312341	5163	0	2775	192301	13690	8336	5354	0	1170	0	0	1170	0	56174	7393	37020	981	1328	0	1328	0	0	0	0	0	0	14964	0	0	0	12796	64510	14075	127431	118552	312	312	0	0	0	312	279	140	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5081	2541	0	0	0	2541	64510	14075	127431	123611	0	2815	63716	123611	189526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
966973																																																																																																																																		93085	876																																																																																																														
967046																																																																																																																																		781475	7539	0	485	614156	10271	3894	6377	0	0	0	0	0	0	0	101047	78519	0	0	0	0	0	0	0	0	0	0	39119	0	3531	0	33013	3894	110955	278655	417729	1592	1592	0	0	0	1592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10349	110955	278655	445127	0	22191	139328	445127	613671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
967952																																																																																																																																		121079	1100																																																																																																														
968070																																																																																																																																		9588061	24178	0	0	5382133	335972	316717	19255	0	0	0	0	0	0	392784	324829	0	4000	0	0	0	0	0	0	0	0	0	558081	981	111646	20678	231389	713090	460512	6632978	1446313	372	372	0	0	0	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370345	185173	0	0	3088	181620	719909	461512	6640200	1662831	0	92302	3320100	1662831	5382133	6819	0	0	0	0	0	0	0	0	0	0	0	0	648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
968155																																																																																																																																		133997	1101	0	0	92163	2046	877	1169	0	15590	1122	13870	598	0	4046	21657	0	0	1260	0	1260	0	0	0	0	0	0	8219	60	429	468	5708	6105	38385	23088	68479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5811	2906	0	0	394	2511	6105	38385	23482	70990	0	7677	11741	70990	92163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
968249																																																																																																																																		466952	3156	0	0	372340	6682	2421	4156	105	0	0	0	0	0	4918	101637	22920	6783	0	0	0	0	0	0	0	0	0	31627	136	663	772	12597	14411	109426	58571	285423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31514	15757	0	0	0	15757	14411	109426	58571	301383	0	21885	29286	301383	372340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
968744																																																																																																																																		465683	3722																																																																																																														
969059																																																																																																																																		70670	724	0	338	30901	18600	12230	6370	0	84	84	0	0	0	10220	11956	130	2397	2725	0	2725	0	0	0	0	0	0	1475	39	62	1	1100	22573	25521	1008	22946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1074	537	0	0	0	537	22573	25521	1008	23722	0	5104	504	23722	30563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
969255																																																																																																																																		396054	3094	0	114	238368	66691	59326	7365	0	0	0	0	0	0	9986	8996	0	0	4350	0	4350	0	0	0	0	0	0	9293	0	1454	0	6837	73353	22165	166790	129311	112	112	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73353	22165	166979	132566	0	4433	83490	132566	238254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
969639																																																																																																																																		262278	2238																																																																																																														
