"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
588348																				1310	28	4346	63	106				2902					0	0	0	0				
588478																				3056	2507	15615		91				900					0	9061	0	0				
589158																			0	410	9	3049	0	18	0	0	0	1999	0	0	0	0	0	613	0	0				
589523																			0	944	1751	34449	615	1351	0	0	0	5407	0	0	0	0	0	19284	0	5712				
589943																				4653	11114	70061	4965	12410				10921	4696				49	29417	0	1497				
590220																				1672	8476	31350		9115	3771			4393					0	6779	0	915	Supplemental Executive Retirement Plans			
590640																			0	4227	4564	28550	1553	3338	0	0	0	3419	1784	0	0	0	0	10814	0	2188				
590976																			0	7224	523	13290	479	1061	348	0	0	4482	0	0	0	0	0	0	0	0	Real Estate Investment			
591209																			0	303	2305	20071	0	4531	0	0	2872	1009	0	0	0	0	0	11923	0	0	Accrued Fees		Pension Funding Related	
591320																				3448	5312	14405	683	3777				1868		448			0	0	0	0				
591357																			0	0	902	1840	0	38	0	0	0	493	0	0	0	0	0	407	0	0				
591366																				3584	0	19181	339	436				2266					0	12895	0	0				
592439																			0	0	0	6905	0	148	0	0	0	1925	0	0	0	0	0	4832	0	0	SUNDRIES RECEIVABLE MISC			
592448																				12421	6749	80825		55376	24927	20609		6279					0	0	0	0	network fees receivable	misc a/r		
592550																				265	475	6929	93	145				1728					0	4316	0	0	0			
592644																			0	1125	0	9850	459	5020	0	0	0	3436	0	0	0	0	0	269	0	0				
593007																				15394	41348	199375		24769				16363	19500				0	92552	8949	0				
593052																			0	8016	0	36744	3046	10280	0	0	0	7655	4153	0	0	0	0	10793	0	0				
593249																			0	1449	5620	22354	355	1212	0	0	0	3637	0	0	312	0	0	10436	0	0				
593333																			0	713	0	2452	108	211	0	0	0	1068	0	0	0	0	0	460	0	0				
593771																			0	110	0	206	0	15	0	0	0	81	0	0	0	0	0	0	0	0				
593940																				116	1371	2506	145	145				874					0	0	0	0				
594433																			0	15671	69249	150338	2843	9202	4580	0	0	14602	1778	0	0	0	0	31506	0	10108	FED INCOIME TAX RECEIVABLE			
594451																			0	7251	6471	41808	823	1439	616	0	0	4672	0	0	0	0	0	0	0	21975	Other receivables			
594853																			0	8688	13294	57578	1859	2361	0	0	0	5515	0	0	0	0	0	24654	0	3066				
594938																			0	1174	0	16150	393	840	362	0	0	3246	0	0	0	0	0	10890	0	0	EFT Network Clearing Account			
594947																				19779	6279	106505	3001	6720	3719			12436					0	53003	0	8288	AR			
595270																				527226	18577	1377040		421284	240284			260960					0	6079	142914	0	Mortgage Loan Servicing Advances			
595337																			0	102	1817	3085	118	146	0	0	0	1020	0	0	0	0	0	0	0	0				
595430																				8714	0	85846		43765	16437	22786		16196					0	17171	0	0	Operating Lease Equipment	Trade Date Security Receivable		
595869	0	17746	104275	396381	0	125755	40813	52472	0	97673	0	0	0	0	0	50932	0	0		17746																	TOTAL INCOME TAX RECEIVABLE	IRS, FORWARD AND SPOT		
595944																			0	632	19	2967	32	32	0	0	0	719	0	0	0	0	0	1565	0	0	Other Life Inusrance Policies			
596062																			147	4620	0	36518	901	1154	0	0	0	6359	0	0	0	0	0	13940	0	10445				
596156																				904	1968	5414	674	851				1691					0	0	0	0				
596277																			0	49	100	313	0	69	0	0	0	95	0	0	0	0	0	0	0	0				
596455																			0	611	0	2632	238	430	0	0	0	1591	0	0	0	0	0	0	0	0				
596978																			0	1158	400	13116	0	2070	1691	0	0	643	0	0	0	0	0	7563	0	1282	Holding Co Cost Due to Bank			
597041																			0	1621	0	5484	568	676	0	0	0	1048	0	0	0	0	0	2139	0	0				
597313																			0	3427	3127	21926	494	1730	421	0	0	1666	0	0	0	0	0	10942	0	1034	Right of Use Asset			
597452																			213	801	0	7845	258	560	0	0	0	902	0	0	0	0	0	5582	0	0				
597546																			0	3134	4254	20123	457	1455	0	0	0	2407	0	0	0	0	0	8873	0	0				
597658																			0	88	2217	4231	153	153	0	0	0	1773	0	0	0	0	0	0	0	0				
598002																				706	5703	17964		2365				1953					0	7237	0	0				
598048																			0	2194	0	20945	1286	2375	0	0	0	2351	0	0	659	0	0	14025	0	0				
598132																			0	42	0	655	119	119	0	0	0	494	0	0	0	0	0	0	0	0				
598543																			0	60	659	4402	14	25	0	0	0	1559	0	0	0	0	0	2099	0	0				
599643																			0	1717	971	6141	321	444	0	0	0	1087	0	0	123	0	0	1922	0	0				
599764																				14707	94100	202719	6301	10946				22241		2925			0	30429	9382	20914	Unposted Deposit Debits			
600419																			0	9851	5301	56638	0	11123	0	0	0	6061	8950	0	0	0	0	23964	0	338				
601032																				35	274	1997	61	61				304					0	1323	0	0				
601041																				78	0	1167	168	168	0			921					0	0	0	0				
601050																			1792	46791	242376	896779	42499	488223				101574	116343	68984	137255	239	0	17815	0	0				
601153																			0	95	17	5984	189	201	0	0	0	3416	0	0	0	0	0	2255	0	0				
601416																				17406	48018	396057		146588	68253			25145			41726		0	96709	62191	0	Investment in Tax Credits			
601443																			0	528	0	2834	0	74	0	0	0	2232	0	0	22	0	0	0	0	0				
601658																			0	1613	2453	15847	1797	2644	0	0	0	3094	0	0	0	0	0	6043	0	0				
602048																			0	9179	612	46795	2059	5108	0	0	0	4429	0	0	0	0	0	27467	0	0	ALL OTHER			
602543																			0	887	0	9870	241	375	0	0	0	2753	0	0	0	0	0	5855	0	0				
602842																			0	0	0	1371	0	2	0	0	0	110	0	0	0	0	0	1259	0	0				
603232																				379	70	928	4	67	31			412					0	0	0	0	FISERV Deposit			
603540																			0	368	0	2729	0	40	0	0	0	490	0	0	0	0	0	1831	0	0				
603559																			0	436	62	1792	0	37	0	0	0	349	0	0	0	0	9	899	0	0				
603755																			0	338	0	1794	180	180	0	0	0	248	0	0	0	0	0	762	266	0				
604024																			0	2608	6241	20381	0	3677	1698	1202	0	2304	0	0	0	0	0	5551	0	0	Income earned not collected - fees	Low income housing investment		
604033																			0	9	215	382	0	40	0	0	0	118	0	0	0	0	0	0	0	0				
604547																			0	1274	0	5369	254	256	0	0	0	3839	0	0	0	0	0	0	0	0				
604640																				144	376	2754	114	149				830					0	1255	0	0				
605571																			0	157	0	5882	151	155	0	0	0	534	0	0	0	0	0	5036	0	0	RETURNED CHECKS			
605610																			0	1071	1699	5470	1044	1106	0	0	0	1538	0	0	0	0	0	56	0	0	Tax Income Receivables			
605656																				778	519	12097	512	1022				2022					0	7756	0	0	Repossessed Commercial Property			
606046																				33695	283700	1631886	176081	472971				198680					0	492053	1967	148820				
606176																			0	2782	0	35011	1332	2684	0	0	0	3386	0	0	0	0	0	26159	0	0				
606653																			0	714	11128	27494	560	1538	0	0	0	14114	0	0	0	0	0	0	0	0				
607146																			0	2268	429	6062	602	647	0	0	0	2718	0	0	0	0	0	0	0	0				
608358																			0	0	74	2532	112	636	0	0	0	1142	0	155	0	0	0	680	0	0				
608844																			0	794	5937	10601	325	1750	235	0	0	2120	0	0	1116	0	0	0	0	0	Presidential Check Collection			
609010																			0	426	1952	11003	360	421	0	0	0	834	0	0	0	0	0	7370	0	0				
609467																			0	675	951	2694	0	357	114	0	0	711	0	0	0	0	0	0	0	0	Receivable from SBA on Guaranteed Portion			
609476																			0	1206	1153	4188	307	390	0	0	0	1439	0	0	0	0	0	0	0	0				
609609																			0	3165	0	21626	0	16366	14846	0	0	2095	0	0	0	0	0	0	0	0	OPERATING LEASE ASSETS			
609645																			0	0	30	320	22	22	0	0	0	268	0	0	0	0	0	0	0	0				
609832																			0	486	0	10176	0	62	0	0	0	2863	0	0	0	0	0	6765	0	0				
610128																			0	4442	4370	45545	9102	14123	507	0	0	3941	0	0	0	0	0	16030	2639	0	Income Taxes Payable			
610164																			0	1448	0	9199	1610	4798	1790	0	0	2953	0	0	1398	0	0	0	0	0	PREPAID DEALER FEES			
610539																				50	0	1623	438	675				898					0	0	0	0				
610557																				860	2047	10329	709	814				1458		54			0	0	5150	0				
610913																			0	485	2405	4683	275	585	0	0	0	1208	0	0	0	0	0	0	0	0				
611031																			0	467	813	7081	264	495	227	0	0	750	0	0	0	0	0	2056	0	2500	Deferred Tax AFS			
612159																			0	2415	1942	8928	124	125	0	0	0	4446	0	0	0	0	0	0	0	0				
612878																			0	464	376	3241	48	48	0	0	0	798	0	0	0	0	0	1555	0	0				
613008																				43557	50983	560102	48247	103529				64646					0	237328	5769	54290				
613156																			0	5397	2005	21619	378	962	0	0	0	1497	0	0	0	0	0	8591	0	3167	Loans in Process			
613343																			0	3876	14110	51449	0	8364	5035	0	0	12505	0	0	0	0	0	9034	0	3560	RABBI TRUST ASSETS			
613400																				22344	27253	199453	1718	61057	707	638	3859	13520	33159	1248	9934		0	51616	0	23663	Tenant Inducements	Taxes	Core Conversion Costs	
613558																			0	8501	0	39086	1556	2719	0	0	0	6965	0	0	0	0	0	12864	6822	1215				
613679																				5490	2905	24677	1093	1727				3167		302	75		62	11326	0	0				
613839																			0	254	3220	5507	207	365	0	0	0	1668	0	0	0	0	0	0	0	0				
613950																			0	6981	0	131072	0	32052	0	0	0	21480	0	0	14017	0	0	70559	0	0				
613978																			0	172	1171	2128	0	367	0	0	0	418	0	0	0	0	0	0	0	0				
614256																			0	649	317	2868	138	138	0	0	0	496	0	0	0	0	0	1268	0	0				
614313																				7513	269	60089		18544				4642	3638				0	29121	0	0				
614368																			0	1707	4299	36930	1815	2403	0	0	0	6051	0	80	0	0	0	18578	0	3892	0			
614751																				879	0	4967	120	167				1624					0	1387	0	910				
614948																			0	1045	362	11864	1516	5228	0	0	0	1813	950	0	0	0	0	2793	0	623				
615217																			0	2377	9906	34312	708	1429	249	0	0	3758	0	0	0	0	0	16842	0	0	Accrued Trust Earnings			
615253																			0	475	2232	4629	30	337	28	0	0	1585	0	0	0	0	0	0	0	0	ART			
615851																			0	1965	610	5737	290	424	134	0	0	2738	0	0	0	0	0	0	0	0	Negative Accrued Income Taxes			
615879																			0	299	363	1142	43	48	0	0	0	432	0	0	5	0	0	0	0	0				
615954																			0	6740	0	25199	361	1236	0	0	0	4906	0	0	0	0	0	11557	0	760				
616036																			0	535	4654	16808	1030	1130	0	0	0	2342	0	0	0	0	0	3187	0	4960				
616540																			0	1497	0	7674	652	653	0	0	0	2393	0	0	0	0	0	2114	0	1017	GL 128100 Manson Ins			
617051																			0	1471	0	5033	115	272	0	0	0	1143	0	0	0	0	0	2147	0	0				
617079																			0	464	167	1587	4	283	250	0	0	141	0	0	22	0	0	532	0	0	Swap Collateral Receivable			
617145																			0	562	0	4019	0	176	0	0	0	1751	0	0	0	0	0	1530	0	0				
617275																				0	48	2367	122	126				376					0	1817	0	0				
617743																			0	1626	11	7599	459	1463	0	0	0	4499	0	0	1004	0	0	0	0	0				
618647																			0	214	71	1781	0	62	0	0	0	580	0	0	0	0	0	854	0	0				
618740																			0	7822	3119	29808	0	3322	0	1629	0	2998	0	0	0	0	0	10161	0	2386		FHLB Lender's Risk/Reserve Account		
618777																			0	115	0	551	38	38	0	0	0	398	0	0	0	0	0	0	0	0				
618807																				48943	22155	234324	2195	90202				24035	71249	366			0	42608	0	6381				
619701																			0	16863	14616	96190	0	21657	6041	0	0	8475	0	0	0	0	0	25461	6830	2288	Credit Enhancement Fees			
619859																			0	1027	0	8282	1536	1571	0	0	0	736	0	0	0	0	0	2575	0	2373				
619877	0	264000	2433000	3795000	0	812000	0	0	0	286000	0	277000	0	0	0	0	0	0																						
621151																			69	270	1076	2967	42	132	0	0	0	1489	0	0	0	0	0	0	0	0				
621245																			0	572	652	4924	0	0	0	0	0	764	0	0	0	0	0	2936	0	0				
621357																			11	1234	0	3992	226	423	0	0	0	2335	0	0	0	0	0	0	0	0				
621441																			0	1277	2801	12226	220	334	0	0	0	1117	0	0	0	0	0	5085	0	1612				
622037																			0	954	0	9638	0	1329	1187	0	0	1903	0	0	0	0	0	5452	0	0	Unposted Deposits			
622774																			0	11814	24380	47542	1088	3168	0	0	0	8180	0	0	0	0	0	0	0	0				
623052																			0	230	0	3971	5	5	0	0	0	3736	0	0	0	0	0	0	0	0				
623454																			0	1022	0	15055	516	1824	1064	0	0	2187	0	0	0	0	0	9496	526	0	Right to Use Assets			
623548																			0	240	770	6070	176	177	0	0	0	1629	0	0	0	0	0	3254	0	0				
623874																			0	328	282	10383	311	780	0	0	157	1012	0	0	1	0	0	7981	0	0			Investment delayed payments	
624246																			0	5388	0	17618	1160	1883	0	0	0	2424	0	0	0	0	0	7923	0	0	ACH SETTLEMENT DEPOSIT			
624648																			0	492	1358	4189	0	791	0	0	0	1548	0	0	259	0	0	0	0	0				
624778																			0	639	6827	34358	1301	1319	0	0	0	2729	0	0	0	0	0	10021	0	12823	All Other Assets			
624956																			4	404	50	3799	128	132	0	0	0	787	0	0	0	0	0	2426	0	0				
625056																			0	0	0	2361	19	19	0	0	0	595	0	0	0	0	0	1747	0	0				
625065																			0	2408	3269	7508	247	914	0	0	0	917	0	211	0	0	0	0	0	0				
625159																				282	6958	19045		436				2145					0	3777	0	5447				
625654																				3768	471	73423	4179	58939	48671			8382					0	0	1863	0	Accounts Receivable - Cust Pending Trades			
625757																			0	1078	0	9274	213	338	0	0	0	1168	0	109	0	0	0	6690	0	0				
625850																			0	1499	0	2837	138	255	0	0	0	1083	0	0	0	0	0	0	0	0				
625953																			375	1336	0	9120	172	547	0	0	0	618	0	0	0	0	0	6619	0	0				
626101																				8633	4885	70401	1255	11276	8975			6455		346			0	39152	0	0	Prepaid Pension Benefits			
627108																				1213	0	24830	538	1573	672			2384					0	13290	0	6370	Operating Lease Asset			
627854																			0	2259	296	4379	0	0	0	0	0	1824	0	0	0	0	0	0	0	0				
628039																			0	98	0	1467	172	189	0	0	0	1180	0	0	0	0	0	0	0	0				
628123																				1217	7897	20207	475	1244				1192					0	4791	0	3866				
628356																			0	665	0	2767	224	287	0	0	0	1815	0	0	0	0	0	0	0	0				
628552																				2024	0	7279		689	236			4566					0	0	0	0	DDA UNPOSTED			
629148																			0	1746	0	8983	335	335	0	0	0	2322	0	0	0	0	0	4580	0	0				
629353																			0	1505	1742	6202	792	1110	142	0	0	1845	0	0	0	0	0	0	0	0	Income Tax Receivable			
629522																			0	330	2397	10060	285	2031	1723	0	0	639	0	0	0	0	0	1048	0	3615	Tax credits			
629746																				698	1211	3715		103				1703					0	0	0	0				
630041																			43	99	0	339	45	88	0	0	0	152	0	0	0	0	0	0	0	0				
630340																			25	0	0	1438	43	725	0	0	0	613	0	0	0	0	100	0	0	0				
630555																			0	1831	0	17498	633	1465	794	0	0	2233	0	0	0	0	0	11969	0	0	Artwork			
630658																			0	2625	0	6087	300	1596	518	0	0	1866	0	337	0	0	0	0	0	0	EFT Processor Deposits			
631039																			0	366	2375	9394	482	950	0	0	0	867	0	0	0	0	0	4836	0	0				
631150																			0	744	330	9702	637	1623	0	0	0	968	0	0	0	0	0	6037	0	0				
631178																				273	1481	7389	225	307				2154			29		0	1877	0	1297				
631422																				1385	8897	33195	977	3389	2311			5303					0	14221	0	0	Delayed Credit Suspense			
631570																			0	9505	375	25066	686	2632	0	1073	0	4076	0	0	0	0	8	8470	0	0		Tax over payments		
632410																				1389	12537	33171	349	1897				5046			1548		0	9109	0	3193				
632607																			0	1313	7306	35172	1444	2657	0	0	0	3874	0	0	0	0	0	20022	0	0	Prepaid Taxes			
632858																				688	0	4105	200	237				3180					0	0	0	0				
633378																				83524	45906	533666		117914	43442			30258	44120				0	253286	0	2778	Receivable for BOLI Surrender			
633640																			0	531	2100	6701	338	536	0	0	0	764	0	0	0	0	0	0	0	2770				
634544																			0	809	0	5004	0	5	0	0	0	757	0	0	0	0	0	3433	0	0				
634955																			0	970	0	11051	505	763	0	0	0	1390	0	0	0	0	0	5073	0	2855		0		
635840																			0	566	0	25236	570	1103	153	0	0	6149	0	0	0	0	0	17418	0	0	Serviced Loans - Payments Receivable			
635907																			0	4120	4984	43379	7272	8795	0	0	0	2747	0	0	0	0	0	22733	0	0				
636276																			0	0	1339	23882	0	3165	2532	0	0	1280	0	0	0	0	0	12744	0	5354	FHLB Capital Stock			
636753																			1	145	459	1588	0	22	0	0	0	962	0	0	0	0	0	0	0	0				
636771																				16821	23655	191325		77500	20313			19008	38683				0	578	53763	0	Tax Credit Investment			
637170																			0	5691	0	17249	432	1030	0	0	0	9541	0	163	313	0	0	987	0	0				
637451																				37398	34479	213871		77791				37662			45099		0	26298	243	0				
637554																				531	0	4225		763				2931					0	0	0	0				
638131																			0	954	3292	5617	304	357	0	0	0	1014	0	0	0	0	0	0	0	0				
638355																			471	53	0	4078	0	694	0	0	0	808	0	0	0	0	0	2523	0	0				
638850																				3981	0	5178	152	152				1045					0	0	0	0				
639549																			0	2258	5881	22066	517	955	214	0	0	4180	0	0	0	0	0	5350	0	3442	Payroll Suspense			
639567																				1021	0	210692		200015	152010			9656					0	0	0	0	SERVICING RECEIVABLE			
639633																			0	127	1401	2876	0	265	0	0	0	1083	0	0	0	0	0	0	0	0				
639857																			0	89	0	557	0	153	0	0	0	315	0	0	0	0	0	0	0	0				
640143																			0	120	0	1288	157	238	0	0	0	930	0	0	0	0	0	0	0	0				
640246																				7885	3858	39913	459	7301	5381			6400			520		0	11199	0	3270	BOLI ANNUITY RIDER			
640442																			0	840	22	6024	114	360	0	0	0	3514	0	220	0	0	0	1288	0	0				
640956																			0	551	0	2700	222	472	0	0	0	1677	0	0	0	0	0	0	0	0				
641449																			0	189	0	5658	103	915	425	274	113	815	0	0	0	0	0	0	3739	0	ACCTS. REC. - ECONOMIC BENEFITS	PENSION PLAN	PRE-PAID EQUIPMENT	
641579																				1657	0	2880		340				883					0	0	0	0				
642437																				935	0	8728	132	540				1398					0	5855	0	0				
643078																			0	1288	0	20058	0	3741	3146	0	0	1881	0	0	0	0	0	13148	0	0	Right of Use asset -Topic 842 Lease Schedule			
643274																			0	758	419	3241	0	21	0	0	0	194	0	0	0	0	0	992	0	857				
643340																				1331	3200	18633	410	886	253			2783					0	9124	0	1309	Debit Card Reserve			
643658																			0	303	1866	2905	436	436	0	0	0	300	0	0	0	0	0	0	0	0				
644057																				0	0	695		83				612					0	0	0	0				
644141																			0	508	1284	5805	386	388	0	0	0	480	0	0	0	0	0	3145	0	0				
644646																			0	152	1249	6047	148	363	144	0	0	1520	0	0	0	0	0	2763	0	0	ERC Tax Credit Receivable			
644776																				1372	322	9838	1812	2405				1131					0	3414	0	1194				
644842																			0	1852	571	10240	187	2495	2012	152	137	1620	0	0	0	0	0	2424	0	1278	subsidiary of the bank	Deferred Fees Income FAS 91	Credit and Debit Card Reserv	
644954																			0	0	108	1035	0	927	0	0	0	0	0	0	861	0	0	0	0	0				
644963																			0	18	0	4533	0	587	497	0	0	1417	0	0	0	0	0	2511	0	0	cash items			
645157																				1559	28	4708	229	233				2888					0	0	0	0				
645317																				3630	9313	69722	14437	26697				4726					0	1100	24256	0				
645465																				9110	5032	47040	2223	7810				12592					0	2869	0	9627				
645540																			0	227	968	3687	562	562	0	0	0	1930	0	0	0	0	0	0	0	0				
645577																			0	1228	860	8221	637	2049	0	0	0	596	0	0	0	0	0	3488	0	0				
645625																				97126	95579	792457	65294	167626				77093	72183				0	284913	23532	46588				
646042																			0	538	0	4368	0	203	0	0	0	1439	0	0	0	0	0	2188	0	0				
646145																			0	1109	2360	5674	103	164	0	0	0	2041	0	0	0	0	0	0	0	0				
646172																			0	1345	2180	5644	395	520	0	0	0	1599	0	0	0	0	0	0	0	0				
646444																			0	175	0	3742	1273	2291	0	0	0	1276	0	0	1018	0	0	0	0	0				
646471																			0	11	12	570	0	10	0	0	0	35	0	0	0	0	0	502	0	0				
646556																				2805	238	10991	455	465				2463					0	1567	0	3453				
646743																			40	3199	526	9598	587	720	0	0	0	3727	0	49	44	0	0	1426	0	0				
646873																			0	2716	130	6782	190	340	0	0	0	1083	0	0	0	0	0	1210	0	1303				
647218																			0	1117	4398	17403	555	1841	804	0	0	2380	0	0	0	0	0	7667	0	0	RIGHT OF USE ASSETS			
647245																				2120	645	17329	468	4916				3567	4444				0	6081	0	0				
647414																			0	121	0	1279	195	261	0	0	0	897	0	0	0	0	0	0	0	0				
647759																			0	465	0	8143	224	643	0	0	0	1448	0	157	0	0	0	5587	0	0				
647777																				1273	0	2153	131	347	166			533					0	0	0	0	Neg Accrued Fed Income Tax			
647955																			0	143	307	1800	0	163	0	0	0	317	0	0	0	0	0	870	0	0				
648130																				5027	4765	43769	1363	6220	3133			3197		615			0	21883	0	2677	Right of Use Asset			
648242																				20354	0	47283	2409	2946				23983					0	0	0	0				
648251																			0	648	177	11173	0	2813	2000	0	0	1282	0	0	0	0	0	5064	0	1189	Bond Maturities 12/31/22 (weekend) proceeds received 1/2/24			
648345																			0	204	117	952	167	231	0	0	0	231	0	0	0	0	0	169	0	0				
648550																			52	123	0	3794	96	155	0	0	0	1505	0	0	0	0	0	2011	0	0				
649342																			0	3934	132	19593	0	10061	0	0	0	3769	9786	0	0	0	0	0	1697	0				
649632																				0	0	1052	148	154				898					0	0	0	0				
651121																			0	510	4669	20589	1303	1665	240	0	0	2569	0	0	0	0	0	11176	0	0	Rabbi Director Deferral			
651149																			0	205	44	2929	0	398	170	0	0	878	0	0	0	0	0	1404	0	0	Investment in Insurance Agency			
651158																			0	499	0	4214	87	108	0	0	0	1126	0	0	0	0	0	1258	0	1223				
651354																			0	303	168	1075	0	169	0	0	0	435	0	0	0	0	0	0	0	0				
651448	0	1700	7	1924	0	143	0	0	0	74	0	0	0	0	0	0	0	0																						
651541																			0	1476	489	7759	0	70	0	0	0	2448	0	0	0	0	0	1864	0	1412				
651756																			0	1040	1740	5237	856	1347	0	0	0	1110	0	0	0	0	0	0	0	0				
651859																				20665	0	150670	4440	7370				32049					0	90586	0	0				
651952																			0	1204	0	7379	185	1733	0	0	0	902	0	0	0	0	0	3540	0	0				
652043																			0	2649	763	8996	136	149	0	0	0	2837	0	0	0	0	0	2598	0	0				
652070																			0	88	124	4440	0	396	328	0	0	178	0	0	0	0	0	3519	135	0	Cash Value D O Life Insurance			
652874																				165532	1976	678245		138709	87735			159249					3365	52737	156677	0	Interest Rate SWAP Valuation			
652959																			0	252	0	559	0	18	0	0	0	289	0	0	0	0	0	0	0	0				
653134																			0	1076	0	14348	338	372	0	0	0	1809	0	0	0	0	0	11085	6	0				
653433																			0	298	0	6411	0	123	0	0	0	1256	0	0	0	0	0	4734	0	0				
653611																			0	4001	0	29836	826	2907	0	0	0	3092	0	0	0	0	0	14135	0	5701				
653778																			0	1076	3092	15296	214	952	0	0	0	1682	0	0	738	0	0	8494	0	0				
653947																			0	2138	100	5850	0	178	0	0	0	3434	0	0	0	0	0	0	0	0				
654047																			0	204	354	792	53	54	0	0	0	180	0	0	0	0	0	0	0	0				
654300																				2095	0	13935	327	5834	5055			856					0	4511	639	0	Pension			
654579																			0	0	100	692	0	477	405	0	0	115	0	0	0	0	0	0	0	0	FHLB Stock			
655530																			0	123	221	1917	110	110	0	0	0	549	0	0	0	0	0	914	0	0				
655839																			0	659	347	5858	577	1406	0	572	0	3446	0	0	0	0	0	0	0	0		EFT Settlment Deposit		
656032																			0	311	3	4879	0	370	139	131	0	3003	0	0	0	0	0	1192	0	0	DEFERED MAINT CONTRACTS	EFT DEPOSIT		
656377																				137940	0	916608		446631	91732			87022	218239				0	244558	457	0	INVESTMENT IN CRA LOW INCOME HOUSING TAX CREDITS			
656470																			0	1326	22096	75606	433	1095	0	0	0	9696	0	274	0	0	0	37951	0	3442				
656658																			0	176	0	1870	106	283	0	0	0	285	0	0	0	0	0	1126	0	0				
656779																			0	455	727	5337	163	165	0	0	0	486	0	0	0	0	0	3504	0	0				
657178																			0	445	923	5157	195	489	129	0	0	574	0	0	0	0	0	2726	0	0	Current Tax Benefit			
657271																				20681	1047	47120	4679	17266	8004			8126					0	0	0	0	Securities Principal Receivable			
657365																				23885	35675	169323		30547				22881			19113		0	46316	10019	0				
657459																				13325	16146	157345	1725	43139				10979	6381				0	65323	0	8433				
657758																			0	649	1056	6134	101	283	0	78	0	1082	0	0	0	0	0	3064	0	0		NON-POSTS		
657954																			0	1094	1386	8814	834	995	0	0	0	2536	0	0	0	0	0	2803	0	0				
658072																			0	0	133	2137	107	422	263	0	0	317	0	0	0	0	0	1265	0	0	FHLB Stock			
658474																			0	414	301	1154	0	96	0	0	0	343	0	0	0	0	0	0	0	0				
658924																			0	86	271	1885	811	915	0	0	0	613	0	0	0	0	0	0	0	0				
659341																			0	742	6414	10355	240	440	0	0	0	2759	0	0	0	0	0	0	0	0				
659556																			2	553	0	8261	280	311				3023					0	4077	0	297				
659640																			0	0	0	405	0	137	0	0	0	268	0	0	0	0	0	0	0	0				
659734																			0	175	0	1275	0	30	0	0	0	1070	0	0	0	0	0	0	0	0				
659855																				223173	144916	1172451		178679	13560	64994		129110	3118		20951		0	386331	74484	35758	Unearned dealer reserve	Tax credit investment		
660066																			0	47	0	785	0	76	0	0	0	662	0	0	0	0	0	0	0	0				
660253																			0	1509	0	7456	771	893	0	0	0	2155	0	0	0	0	0	2304	0	595				
660271																			0	1129	4264	13667	526	700	0	0	0	2083	0	0	0	0	0	5491	0	0				
660570																			0	2590	1676	13994	176	245	0	0	0	1253	0	0	0	0	0	5707	0	2523				
660655																			380	13820	309	59197	2972	9802	0	0	0	19805	3416	1986	0	0	0	4986	10475	0	SWAP CASH COLLATERAL			
660879																			0	34	35	603	205	270	0	0	0	264	0	0	0	0	0	0	0	0				
660927																			0	2720	1614	14415	451	1711	436	0	0	1826	0	0	0	0	0	6448	0	96	SERP Annuity			
661072																				1486	224	4765	145	743				517					0	1795	0	0				
661157																			0	43	0	349	0	0	0	0	0	306	0	0	0	0	0	0	0	0				
661223																				1562	634	3653	316	397				1060					0	0	0	0				
661308																				5286	56603	247285	6924	24384	8020			55484					0	105528	0	0	Income Tax Receivable			
661474																			0	66	367	6855	77	77	0	0	0	216	0	0	0	0	0	6129	0	0				
662350																			0	1543	0	4682	596	731	0	0	0	713	0	19	0	0	0	429	0	1266				
662369																				17355	29445	146094	4889	27375				20347					0	41705	9867	0	Partnership Investment			
662949																			0	355	379	3207	0	763	0	0	0	1710	0	0	558	0	0	0	0	0				
663245																				195748	137888	1188153		233476				122430	130271				0	466567	0	32044				
663638																			0	104	48	1251	105	106	0	0	0	993	0	0	0	0	0	0	0	0				
663656																			0	293	1070	8539	0	5609	2395	0	0	1047	0	3042	0	0	0	0	520	0	Dealer Fees Reserve			
663834																				20058	28034	236311		54483	38228			23696					0	29130	0	80910	Right of Use Assets			
663955																			0	1078	0	19452	0	13700	7903	5222	0	4674	0	0	0	0	0	0	0	0	Low Income Housing Tax Credits Inv	Unrealized Swap Gain		
664176																			0	3337	8853	59868	1453	3708	0	0	0	2791	0	0	0	0	0	37953	0	3226				
664206																				20157	19024	153282	6085	24505				14855					0	74741	0	0				
664653																			0	1366	995	12126	514	677	0	0	0	1006	0	0	0	0	0	6770	0	1312				
664756																				12970	45841	577450	11674	45465	14143			96327					0	262220	49617	65010	Return Items-Debits			
665146																			0	2261	356	14334	300	354	0	0	0	2403	0	0	0	0	0	8960	0	0				
665258																			0	484	0	4231	115	123	6	2	0	872	0	0	0	0	0	2752	0	0	Unposted items	Security Deposit		
665865																			0	455	7248	12307	310	1622	980	0	0	2982	0	0	0	0	0	0	0	0	Unposted Deposit Debits			
666059																			0	547	1842	14053	578	620	0	0	0	11044	0	0	0	0	0	0	0	0				
