"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJJ26	RIADJJ27	RIADJJ28	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
493741	146	0	140	0	CONF	0	0	0	216	0	0	0	0	0	0	false	0	0	0	0	234	0	0	300	0	789	0	368	570	238	0	0	0	0	0	0	-205	0	0	0				Electronic Banking												
493844	0	0	0	528	CONF	420	0	0	0	0	0	0	0	-262	0	false	0	0	0	0	0	0	0	946	0	0	0	0	655	0	0	0	0	0	69	0	-92	0	0	0	Boli Income								ALLOWANCE FOR OFF BALANCE SHEET ITEMS							
494261					CONF	63167	22779	12725	121724	109603	102788	400000	0	0	0	false		0	0							9731					0	0	0	0		25822					Operating lease income	Other miscellaneous income	Foreign exchange fees	Acquisition expense	Miscellaneous expenses	Customer analysis expenses	Capital contribution from holding company									
494654	445	0	0	0	CONF	116	0	0	0	0	0	1100	0	-45	0	false	0	0	0	0	0	0	0	1396	0	0	0	0	0	0	0	0	0	0	-1185	0	1500	0	0	0	Loan Application Fee						capital injection		ACL Off Balance Sheet Adjustment							
495419	0	0	0	0	CONF	0	0	0	495	0	0	0	0	0	0	false	0	0	0	0	0	0	0	1889	0	2577	0	0	0	0	0	0	0	0	-511	0	623	0	0	0				VISA DEBIT CARD EXPENSE												
495558	0	0	263	0	CONF	451	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	103	269	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	Secondary mkt fee income															
496434	0	0	30	56	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	21	0	98	0	0	44	0	0	0	0	0	0	0	0	0	0																
496845	114	6	56	5	CONF							0	0	0	0	false	111	0	0			21	101	459	107		55		92	119	0	0	0	0	-127	0	177			48																
496957	22	0	36	17	CONF	0	0	0	0	0	0	0	0	0	0	false	7	0	0	0	0	0	0	28	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
497039	0	0	0	0	CONF	0	0	0	1187	0	0	0	0	0	0	false	0	-6	0	0	1605	0	3137	0	0	0	0	0	1495	0	0	0	0	0	0	0	0	0	0	0				Software Maintenance								Lease accountig adjustment				
497404	0	0	0	205272	CONF	-496187	-345571	68123	0	0	0	0	0	2861	0	false	0	0	0	9984	52283	34200	24497	547340	0	461476	0	615497	0	0	0	0	0	0	-424743	0	474746	43808	0	0	Gain/(Loss) on Non-trading Derivatives	Low Income Housing Gains/Loss	Inc. from other Inv. Interests						Post Day 1 Adoption Adjustment							
497570	3259				CONF	1099	331		1347			0	0	0	0	true		0	0		136			3973							0	0	0	0	-84	0	-92				EARNINGS ON INVESTMENTS WITHOUT READILY DETERMINABLE FAIR VALUE	PROFESSIONAL SERVICES TO AFFILIATES		MERGER COSTS							INCLUDED IN RI LINE 7.D. "OTHER NONINTEREST EXPENSE" ARE $1,347K IN MERGER COSTS RELATED TO OUR PENDING TRANSACTION WITH WASHINGTON FEDERAL, INC.					
497655	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	468	0	194	0	259	0	0	0	0	0	0		0		0	0	0																
497851	156	24	84	1	CONF	0	0	0	0	0	33	0	0	0	0	false	61	0	0	2	137	16	352	273	98	0	115	0	0	117	0	0	0	0	0	0	0	0	0	0						Loan Expense										
497954	649	0	0	0	CONF	6725	0	0	643	0	0	718	0	-941	0	false	0	0	0	0	0	0	0	1834	0	1344	0	0	0	0	0	0	0	0	-14	0	17	0	0	0	Miscellaneous Income			Software Maintenance			Capital injection		Allowace for Off Balance Sheet Credits							
498148	506	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	528	0	217	1095	0	1267	0	0	0	504	0	0	0	0	0	0	-305	0	0	0																
498317					CONF					1844		0	0	0	0	false		0	0		848			2833		4860					0	0	0	0	-2276	0	2251								Software Support											
498362	420		851	66	CONF	649	36	610	488	561		0	0	0	0	false	194	0	0	31	898	37	41	2560	303	1182	620	448	679	336	0	0	0	0	-4721	0	4577				Rental fees from operating leases	Loan related non-interest fees	Mortgage administrative fee income	Depreciation expense on operating leases	Non-interest expense fees paid on deposit accounts											
498456	0	0	24	3	CONF	0	0	0	0	0	0	0	0	0	0	false	4	0	0	0	0	3	39	0	27	0	61	43	53	25	0	0	0	0	0	0	0	0	0	0																
498531	207	0	0	0	CONF	0	0	0	203	160	0	0	0	0	0	false	0	0	0	0	0	0	393	0	0	0	0	0	0	155	0	0	0	0	-788	0	598	0	0	0				Debit Card Expens	Professional Services											
498625	0	0	0	0	CONF	437	0	0	0	0	0	0	0	0	0	false	0	0	0	0	109	0	0	489	0	401	0	197	345	0	0	0	0	0	0	0	0	0	0	0	CDFI Award															
498942	0	0	126	0	CONF	0	0	0	1	0	0	0	0	0	0	false	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				ICS Fee Expense												
499154	0	0	0	0	CONF	0	0	0	0	422	0	0	0	-1	0	false	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0					IT Services				Rounding adjustment to recognize the correct total amount							
499453	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	350	0	0	1099	0	1172	0	465	734	0	0	0	0	0	0	0	0	0	0	0																
499501	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	150	0	0	1319	0	1458	0	0	763	0	0	0	0	0	-520	0	160	0	0	0																
499743			140		CONF					546		0	0	0	0	false		0	0							254			238	219	0	0	0	0	4	0	-4								COMPUTER EXP											
499752	0	0	114	0	CONF	0	0	0	114	0	0	0	0	0	0	false	0	0	0	0	0	0	0	320	0	353	171	0	0	289	0	0	0	0	0	0	0	0	0	0				Contributions												
499855	78	0	156	53	CONF	106	138	0	385	397	238	1200	0	0	0	false	175	0	0	0	343	36	80	1468	123	1188	186	0	49	56	0	0	0	0	0	0	0	18	356	203	Fees on Letter of Credit & Referrals	Miscellaneous Income		Repo & Collection Expense	Loan Expense	Deferred Compensation Expense	Capital Pushed Down From the Holding Company									
500256					CONF							0	0	0	0	false		0	0					585						137	0	0	0	0	0	0	0																			
500658	0	0	0	0	CONF	285	0	0	110	0	0	0	0	0	0	false	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	-75	0	0	0	0	0	Other Non-Recurring Income			Software Maintenance												
501105	0	0	0	0	CONF	151070	98680	0	168723	253692	0	0	0	0	0	false	0	0	0	0	63271	0	0	137896	0	281169	0	135798	0	0	0	0	0	0		0		0	0	0	Loan fees	Fees from unconsolidated affiliates		Professional services	Software licensing and Maintenance fees											
501132	484	0	0	0	CONF	437	0	0	0	0	0	0	0	0	0	false	0	0	0	0	505	0	273	838	0	1998	0	597	813	816	0	0	0	0	-63	0	0	0	0	0	CDFI BEA AWARD															
501459	1049	0	198	326	CONF	0	0	0	0	170	118	0	103	0	0	false	108	0	0	0	908	35	49	1458	148	367	97	367	0	175	0	0	0	0	-1210	0	1531	98	0	183					Donations	Meals	Dividend cash up to the holding company to pay out deferred compensation	Transfer Deferred Compensation to Holding Company	Adjustment for items that should not be carried in LLR			Deferred Tax Allocation For Prior Year				
501655	46				CONF							0	0	0	0	false		0	0		26			244							0	0	0	0	0	0	0												Loan Purchase Valuation							
501767	34	6	60	80	CONF	0	0	0	0	0	0	0	0	0	0	false	53	0	0	10	217	14	25	461	57	0	84	121	178	38	0	0	0	0	0	0	0	13	0	387																
501815	222		681	229	CONF				228	229		1800	0	0	0	false	72	0	0		257	15	56	303	81	260	77	117		105	0	0	0	0	1483	0	-2036							Computer Software Amortiztion Expense	PA Shares Tax Expense		Downstream of Capital from Parent									
502111	0	0	0	0	CONF	398	0	0	2351	0	0	0	0	0	0	false	0	0	0	0	0	0	0	3391	0	0	0	2466	0	0	0	0	0	0	0	-1728	0	0	0	0	origination fees 504 loans			Dues and Subscriptions												
502447	43	0	72	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	56	0	0	500	48	217	78	46	0	0	0	0	0	0	0	0	0	0	0	0																
502559	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	512	764	0	0	0	0	334	200	0	0	0	0	0	0	0	0	0	0																
502652	0	0	0	0	CONF	2916	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	391	0	0	0	267	0	0	0	0	0	0	0	0	-497	0	0	0	CDFI Awards								Reduction of allowance for loan losses							
502746	0	0	0	0	CONF	0	0	0	378	0	0	0	0	0	0	false	0	0	0	0	0	0	532	905	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0				Customer Internet Banking Services												
502849	1538	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	626	0	0	3389	0	4744	0	0	0	0	0	0	0	0	-87	0	-2306	0	0	0																
503547	10	2	21	10	CONF	0	0	0	0	0	0	0	0	0	0	false	45	0	0	0	0	5	98	37	33	12	100	0	104	15	0	0	0	0	-143	0	143	0	19	0																
503640	4000	0	0	0	CONF	374	311	-220	767	2592	0	3690	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Revenue Share	Change in fair value of interest rate lock commitments	Change in Hedge Value	Technology Expense	Direct Loan Origination Costs		Capital infusions from the parent company on 1/27/23, 5/19/23, 7/19/23, 10/17/23, and 10/30/23.									
504142	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	-8	0	0	0	0	23	378	0	173	0	139	103	0	0	0	0	0	0	0	0	0	0	100												Prior yrs invoice billed in current yr-charged to undivided profits per accountant				
504311	646	0	288	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	249	0	688	1060	0	0	0	0	325	0	0	0	0	0	-432	0	232	0	0	0																
504535	206	0	184	0	CONF	0	0	0	176	168	0	0	0	0	0	false	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	-365	0	205	0	0	0				Online Bank Expense	Misc Operating Expense											
504647	32	0	33	12	CONF	0	0	0	0	0	0	0	0	0	0	false	34	0	0	7	25	11	6	121	24	78	85	0	60	10	0	0	0	0	0	0	0	0	0	0																
504713	622544	0	0	0	CONF	1659265	753483	0	1033711	1009000	0	-168829	-6408	144	-61906	true	0	45996	0	0	0	0	0	543591	0	1630273	0	0	0	0	0	0	0	0				0	0	0	Merchant processing services	Corporate payment products revenue		Capitalized computer software expense	Merger and integration charges		Dividend of subsidiary to parent holding company	Dissolution of sub	Foreign currency translation	Effect of adoption of ASU 2022-02	Two additional adjustments for RIE Line 6. $126,588 MUB Q1 Change in allowances for credit losses related to Union Bank post purchase accounting adjustments. $827,600 MUB 2022 RIB Part II Line 1	Effect of adoption of ASU 2022-02				
505550	0	0	0	637	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	403	1156	0	0	0	0	0	0	0	0	0	0	-283	0	283	0	0	0							0									
505916	0	0	0	0	CONF	241	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	272	0	0	0	0	178	0	0	0	0	0	49	0	-62	0	0	0	Visa Debit Card Income															
506922					CONF	1182	1875		6575			0	0	0	0	false		0	0		4210			11186		1769		7276			0	0	0	0							Management Fee Income	Extension-Commitment Fees		Professional Fees Other												
507068					CONF				8398			0	0	0	0	false		0	0		2255			7821		4455		4782			0	0	0	0	0	0	-404							Pension Plan Termination												
507152	731	0	404	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	527	0	747	0	0	0	417	0	0	0	0	0	0	0	0	0	0																
507349	56	0	31	0	CONF	0	0	0	16	0	11	0	0	0	0	false	8	0	0	3	0	3	1	86	22	0	13	0	0	15	0	0	0	0	-42	0	-5	0	0	0				Examination Fees		Education / Bill Pay Expense										
507509	1723		566	200	CONF	579	336		1548	1373		0	0	0	0	false	294	0	0	-9	599	105	610	2549	276	2261	765	784	629	141	0	0	0	0	334	0	-1112		18	263	Miscellaneous Income	Mortgage and Loan Fees		SERP Expense	Equipment Software and Maintenance											
508270	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
508346	1482		44	76	CONF		407		1233			0	0	0	0	false	493	0	0	158	57	85	272	1594	337	4028	541	356	2324	517	0	0	0	0	-5581	0	5793		53	470		AMINISTRATION FEE		OTHER PROCESSING FEES												
508355	763	0	92	226	CONF	0	0	0	334	222	185	0	0	0	0	false	112	0	0	0	186	38	0	1049	243	0	92	48	0	301	0	0	0	0	-36	0	36	0	2	0				SBA and USDA Guarantee Fee	Insurance	Auto Expense				0						
509811	3049			4166	CONF	2641			2638			0	0	0	0	false		0	0		3517		999	9388		2667					0	0	0	0							Loan Processing Fees			Losses on LTD Partnerships												
509857	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
509950					CONF	-3698	8128		24835	12613		1000	0	0	0	false		0	0		6505					11712					0	0	0	0	-63	0	80				Mtg-Realized/Unrealized Derivative/Secondary Market Gain/loss	Mtg-Administrative Fees and Orgination Fees		Technology Expenses	Contract Service		Additional investment from holding company									
510330	0	0	0	0	CONF	0	0	0	0	0	0	0	0	-80	0	false	0	0	0	0	308	0	0	1369	0	453	0	0	0	0	0	0	0	0	0	0	0	0	0	0									Reclassification of reserve for unfunded loan commitments ASU 2016-13							
510648	0	0	205	0	CONF	244	0	0	155	156	0	0	0	0	0	false	0	0	0	0	0	0	293	335	0	0	247	0	181	0	0	0	0	0	-186	0	257	0	0	0	Employee Retention Credit Income			Internet Banking	Network/Software											
510871					CONF	10149			29657	26885	22480	0	0	2116	0	false		-1357	0							30666					0	0	0	0		0					Merchant related income			Outsourcing technology fees	Credit and debit card processing fees	Software related expenses			Effect of adoption of ASU-2022-02			Effect of adoption of ASU-2022-02				
510938	0	0	0	0	CONF	150	0	0	381	396	0	0	0	0	0	false	0	0	0	0	0	0	166	754	0	705	0	0	0	0	0	0	0	0	-485	0	400	0	0	0	Forgone Interest Recovered			Debit Card Expense	Computer License & Subscriptions											
510947	45	0	61	12	CONF	0	0	0	36	0	0	0	0	0	0	false	26	0	0	1	62	5	166	287	47	0	29	43	158	33	0	0	0	0	-150	0	150	8	55	24				Correspondent Bank Cost												
511832	249	0	0	0	CONF	4957	0	0	356	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	783	0	466	0	0	0	0	0	0	0	0	0	0	0	0	CDFI income			Computrt and Software Expense												
513256	259				CONF				607	239		0	0	0	0	false	107	0	0		212			723	223	900	206				0	0	0	0	-500	0	500							DEBIT CARD EXPENSE	Software Expense											
513322	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	-17	true	0	0	0	0	0	0	0	414	0	0	143	0	0	0	0	0	0	0	-63	0	63	0	0	0									Allowance for Credit Losses	Reserve for Unfunded Committments	Change in Reserve for unfunded committments	Allowance for Credit Losses	Reserve for unfunded Committments			
513340	0	0	316	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	456	0	0	880	0	725	0	0	0	0	0	0	0	0	301	0	-381	0	0	0							0					0	0	0	0	
513546	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	115	0	0	0	0	514	0	115	302	133	0	0	0	0	-250	0	250	0	0	0																
513854	22	0	78	1	CONF	0	0	0	209	342	0	0	0	0	0	false	22	0	0	0	0	11	30	0	14	297	12	79	0	42	0	0	0	0	0	0	0	13	0	0				BANK SERVICE CHARGES	SERVICE RENTAL CONTRACTS											
513920	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
514048	0	316	0	0	CONF	1139	1174	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	624	0	0	0	0	0	0	0	0	0	0	-700	700	-570	0	0	0	ATM/DT Surchange	Loan Doc Prep									Transferred $570,000 from ALLL to Other Liabilities to account for ACL on unfunded commitments.					
514057	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0																
514066	2048	0	0	0	CONF	0	0	0	0	0	0	0	0	-81	0	false	0	0	0	0	686	0	1640	3588	0	289	0	1838	0	0	0	0	0	0	0	0	0	0	0	0									Transfer of allowance to undisbursed reserve							
514132	0	0	561	0	CONF	6466	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	1039	0	1426	0	465	720	0	0	0	0	0	336	0	-336	0	0	0	Grant Income- RRP/BEA															
514356					CONF							0	0	-5	0	false		0	0												0	0	0	0	0	0	-18												NET CECL ADJ							
514655	229	0	167	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	921	0	662	0	1004	416	0	0	0	0	0	0	0	0	0	0	0																
514936	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	137	0	0	906	0	561	0	0	0	0	0	0	0	0	158	0	-213	0	0	0																
515979	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
516154	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
516855	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	1109	0	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
516873	0	0	0	0	CONF	0	0	0	0	0	0	2500	0	103	0	false	0	0	0	0	0	0	0	501	0	0	329	0	0	0	0	0	0	0	0	0	0	0	0	0							Capital Contribution		Purchase Accounting ADJ							
517049	451	0	154	32	CONF	0	0	0	219	105	0	0	0	0	0	false	57	44	0	41	703	60	322	3121	590	2018	496	27	0	553	0	0	0	0	-3434	0	2295	20	16	340				Travel	Professional Fees							2022 Federal Tax Final Closing Entry				
517357	943	0	113	416	CONF	1652	927	0	0	0	0	0	0	0	0	false	105	0	0	0	86	55	1231	2614	245	0	162	416	670	474	0	0	0	0	-5977	0	5456	52	31	125	Loan Swap Fees	Business Manager product income							Business Combination							
517441	185	0	140	4	CONF	131	0	0	0	0	0	0	0	0	0	false	29	0	0	0	0	0	0	564	55	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	Income from Equity Investment in Core Processor - UFS															
517674	926	0	556	35	CONF	0	0	0	0	0	0	0	0	0	0	false	32	0	0	34	349	60	290	1790	130	2339	349	291	0	305	0	0	0	0	-229	0	812	0	28	146																
518037	277	42	102	41	CONF	0	0	0	344	132	128	0	0	-535	0	false	253	91	0	71	0	78	2164	1693	750	1	266	0	1518	596	0	0	0	0	0	0	0	60	20	0				Local Tax GL 5761200	Blanket Bond Insurance GL 5751100	HELOC Expense GL 5742350			see explanation below		6.c. Per our CPA audit the Reserve for Unfunded Commitments needed to be separated out from the regular Reserve for Loan Losses.	After YE  two corrections made to Undivided Profit				
518176	12	0	87	6	CONF	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	102	2	0	44	13	0	97	30	0	73	0	0	0	0	0	0	0	0	0	0																
518354	138	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	0												705 STATE STREET ADJUSTMENT				
518877	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	323	0	349	0	212	0	0	0	0	0	0	0	0	0	0	0	0																
519146	375	0	0	0	CONF	647	0	0	215	0	0	0	0	0	0	false	0	0	0	0	144	0	569	0	0	0	142	0	177	0	0	0	0	0	-91	0	91	0	0	0	Life insurance on CEO and CFO			Dues and Subscriptions												
519360	0	0	320	0	CONF	437	2603	0	475	0	0	0	0	0	0	false	0	0	0	0	0	0	0	545	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	BEA Awards	ERP Awards		Software License, Maintenance contracts												
519445	123	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	346	0	83	107	137	0	0	0	0	0	0	0	0	0	0	0	0																
519874	1	0	38	0	CONF	0	0	0	8	51	67	0	0	0	0	false	7	-84	0	0	0	1	0	104	13	13	36	22	44	5	0	0	0	0	0	0	0	3	0	0				Service Charge	Education & Travel	Misc						Previous Year Federal Income Tax				
520003	1243	0	0	0	CONF	0	0	0	1271	0	0	0	0	0	0	false	0	0	0	0	764	0	282	4107	0	1999	0	0	0	0	0	0	0	0	1425	0	-2544	0	0	0				VT Franchise Tax												
520423	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	-41	0	0	294	0	0	706	0	0	127	660	0	0	0	0	0	0	0	0	0	0	0	0												ALLOWANCE				
520777	196	0	246	0	CONF	647	0	0	0	0	0	0	0	0	0	false	0	0	0	0	221	0	0	316	0	0	0	0	0	0	0	0	0	0	-985	0	1377	0	0	0	INCOME FROM BOLI CLAIMS															
521064	22	0	40	0	CONF	0	0	0	0	0	0	0	0	0	0	false	13	0	0	1	0	3	0	157	21	82	57	0	59	11	0	0	0	0	0	0	0	0	0	31																
521158	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	360	0	895	2055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
521970	245	0	184	19	CONF	73	0	0	277	0	0	0	0	200	0	false	42	0	0	26	86	15	42	940	56	691	142	0	124	104	0	0	0	0	0	0	0	0	0	0	Other Income			MISC. EXPENSE					Amount of reserves for securities brought into RI-B with update of Call form							
522034	0	0	117	0	CONF	0	0	0	161	0	0	0	0	0	0	false	0	0	0	0	140	0	0	587	0	147	160	0	0	0	0	0	0	0	0	0	-8	0	0	0				MISC EXPENSE												
522454	0	0	0	0	CONF	0	0	0	124	0	0	0	0	0	0	false	0	0	0	2	19	9	20	230	0	81	0	0	0	0	0	0	0	0	0	0	0	1	0	0				GGL Servicing Rights Amort.												
522605					CONF							0	0	0	0	false		0	0		2699			5577		6987					0	0	0	0		0					Boli True Up	Debit Card Incentive Income	0	Loss on Extinguishment of Debt												
522669	134	13	255	24	CONF	0	0	0	3	0	0	0	0	0	0	false	9	0	0	5	0	10	14	591	26	360	175	0	187	27	0	0	0	0	-400	0	201	0	0	0				ORE EXPENSE												
522753	359	0	332	0	CONF	827	0	0	0	0	0	0	0	0	0	false	0	0	0	0	269	0	0	878	0	1020	0	0	369	0	0	0	0	0		0		0	0	0	WIRE FRAUD RECOVERY FROM 2022															
523161	0	0	169	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	321	0	0	168	0	324	149	0	0	0	0	0	0	0	0	0	0																
524579	611	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	320	0	0	1072	0	125	0	0	0	0	0	0	0	0	-594	0	814	0	0	0																
524757	67	0	54	6	CONF	0	0	0	21	4	7	0	0	0	0	false	21	0	0	3	0	5	10	112	46	13	47	87	1	28	0	0	0	0	0	0	0	2	1	34				Federal BAnk Charges	State Bankinng Fee	Dues & Membership										
524766	70		46	2	CONF							0	0	0	0	false	47	0	0		19	7	152	286	38	-1	163		132	54	0	0	0	0	-1	0	1			34				Dues, memberships and subs	State exam fees	Franchise tax										
524953	178	0	0	170	CONF	466	162	0	402	0	0	1730	0	0	0	false	0	0	0	0	85	0	0	608	0	329	0	217	216	0	0	0	0	0	-412	-412	412	0	0	0	Mortgage Fee	Late fees		Software and support			capital from holding company									
524971	221		100	92	CONF				950			0	0	0	0	false	123	0	0	57	438	19		3556	77	2183	306	190		255	0	0	0	0	0	0	-107	36		181		Other Non Interest Income		Technology Expense												
525053	648				CONF	1099						0	0	0	0	false		0	0		263			1995		567					0	0	0	0	-178	178	-178				GLS National															
525549	1481	0	0	0	CONF	1519	0	0	0	0	0	0	0	9514	0	false	0	0	0	0	1605	0	0	9400	0	4296	0	0	0	0	0	0	0	0	-2109	0	1347	0	0	0	Crop Insurance								Acquisition of Monona bank							
526452	18307				CONF	7951	10382		7602			0	0	0	0	false		0	0					3852		7073					0	0	0	0	4588	0	-6634				Credit Card Fees	Operating Lease Income		Operating Lease Depreciation Expense												
526519	865				CONF				898			0	0	0	0	false		0	0		930			2164		2526			1038		0	0	0	0	-925		465							PA SHARES TAX												
526854			457	502	CONF							0	0	0	0	false		0	0		117			338	292	587					0	0	0	0	0	0	0																			
527057	151	0	223	0	CONF	0	0	0	203	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	-57	0	0	0				Maintenance Contracts												
527178	31	0	108	111	CONF	62	1236	0	0	0	0	0	0	0	0	true	34	0	0	0	0	2	89	571	40	0	197	122	29	72	0	0	0	0	0	0	0	10	0	745	OD/NSF charges	CD Trading income									Correspondent banking fees $134; OCC Assessments $33;					
527600	1027	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	633	0	0	4099	0	2703	0	0	0	0	0	0	0	0	2293	0	-3076	0	0	0																
527749	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	6	0	-6	0	0	0																
527954	55463				CONF				80497	91152	47500	0	0	0	0	true		0	0				29415	50188		146619					0	0	0	0	-294137	0	394871							Loan Servicing Expense	Software Expense	Other professional services expense					RC-M.8.c.(7)- fnbo.  RC-M.8.c.(8)-Western States Bank					
528102	0	0	271	299	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	262	0	196	622	0	734	0	0	553	0	0	0	0	0	0	0	0	0	0	0																
528241	0	0	0	0	CONF	0	0	0	114	0	0	0	0	0	0	false	0	0	0	0	108	0	0	206	0	332	0	0	103	0	0	0	0	0	0	0	0	0	0	0				Office Management Fees												
528849	1004	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	4747	0	3184	0	0	1572	0	0	0	0	0	-458	0	3023	0	0	0																
528960					CONF				788			0	0	0	0	false		0	0				3648	2120					1665		0	0	0	0	0	0	0	1944						Public Relations Expenses												
529275	247	0	239	18	CONF	2379	354	263	428	0	0	0	0	0	0	false	40	0	0	1	0	0	0	396	232	92	81	91	85	37	0	0	0	0				0	55	127	Income from Service Corporation	REO Income	1867 Capital, LLC	Loan Expense												
529341	1607	112	138	498	CONF	0	0	0	1974	4565	1844	7900	0	0	0	false	277	0	0	30	226	30	2	818	451	691	346	969	415	494	0	0	0	0	-701	0	701	48	28	202				Appraisal fees	Loan fullfillment fees and other loan costs	Dues & memberships	Cash/Capital moved from Holding Co. to Bank level									
529659	226	0	65	58	CONF	0	0	0	175	0	0	0	0	0	0	false	57	0	0	2	77	16	16	494	92	464	84	34	9	55	0	0	0	0	50	0	50	0	0	64				DONATIONS AND CHARITIES												
529958					CONF	42706			24990		5777	0	0	0	0	false		0	0							30105			24270		0	0	0	0	80	0	-5458				Card Services Income			Card Services Expenses		Software Expenes										
