"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
631039														1502	0	162	0	0	0	0	0	311	870	159	119	0	0				
631150														2556	0	2004	0	0	0	0	0	454	98	0	1770	0	0				
631178														3451		1923	0	82				529	999	0	1649		4				
631422														10677		6059	0		1433			3859	397	362	3640			Cardholder suspense			
631570														12979	0	8657	0	0	0	0	0	1552	2760	10	5991	0	0				
632410														2374		0	0					671	1088	615							
632607														9474	0	3134	0	0	0	0	0	56	6284	0	0	0	2951				
632858														1213		173	0					896	144	0							
633378														45474		28354	0					6177	10376	567			16791				
633640														533	0	388	0	0	0	0	0	145	0	0	0	0	0				
634544														1303	0	456	0	0	0	0	0	594	253	0	455	0	0				
634955														3873	0	2507	0	0	2312	0	0	157	1209	0	0	0	0	CONTRACTUAL RETIREMENT RESERVE			
635840														4488	0	1893	0	0	180	0	0	301	1821	473	1713	0	0	Accts Payable - Payments in Process			
635907														9747	0	6021	0	0	0	0	0	35	3224	467	0	0	3655				
636276														2703	0	1913	0	0	0	0	0	103	337	350	1824	0	0				
636753														74	0	0	0	0	0	0	0	72	2	0	0	0	0				
636771														94540		65466	0					5869	17701	5504		21835					
637170														4116	0	655	0	361	0	0	0	400	2781	280	0	0	0				
637451														264300		169809	0		99358	54547		15289	70326	8876				Loans Subject to Repurchase Liability	Margin Call Payable		
637554														1295		3	0					97	637	558							
638131														946	0	0	0	0	0	0	0	799	147	0	0	0	0				
638355														751	0	0	0	0	0	0	0	336	397	18	0	0	0				
638850														882		28	324					103	312	115							
639549														6073	0	3000	0	926	0	0	0	1360	1225	488	1914	0	0	Def Loan Fees - PPP			
639567														320294		245265	0	110699				672	74357	0	68820						
639633														1594	0	306	0	0	243	0	0	609	679	0	0	0	0	Escrow Control			
639857														94	0	41	0	0	0	0	0	52	1	0	0	0	0				
640143														245	0	0	0	0	0	0	0	40	160	45	0	0	0				
640246														7224		4939	0					909	1376	0	4582						
640442														2786	0	1753	0	0	0	0	0	781	252	0	1739	0	0				
640956														679	0	219	0	0	198	0	0	161	174	125	0	0	0	Real Estate Escrow			
641449														624	0	0	0	0	0	0	0	437	187	0	0	0	0				
641579														394		24	0					60	260	50							
642437														1659		506	0		200			462	457	234				Diversified Mortgage Notes Payable			
643078														6614	0	3357	0	0	0	0	0	99	2433	725	0	0	3319		0	0	
643274														21	0	0	0	0	0	0	0	1	20	0	0	0	0				
643340														2045		6	0					84	1910	45							
643658														246	0	16	0	0	0	0	0	34	131	65	0	0	0				
644057														42		0	0					33	9	0							
644141														656	164	490	0	0	0	0	0	25	111	30	0	0	248				
644646														460	0	292	0	0	0	0	0	61	107	0	292	0	0				
644776														1067		319	0					111	637	0					OTHER LIABILITIES		
644842														1025	0	277	0	104	0	0	0	691	57	0	0	0	0				
644954														1845	0	1473	0	0	0	0	0	0	372	0	0	0	0				
644963														1764	0	854	0	0	0	0	0	389	508	13	854	0	0				
645157														239		0	0					200	39	0							
645317														26095		13966	0	5161	4323			219	11256	654				Deferred income			
645465														12663		6593	0					736	5184	150			4204				
645540														606	0	0	0	0	0	0	0	274	332	0	0	0	0				
645577														2542	0	2095	0	0	0	0	0	30	317	100	1387	0	0				
645625														194074		105618	0					6182	73426	8848		73083					
646042														328	0	0	24	0	0	0	0	287	17	0	0	0	0				
646145														1884	0	627	0	0	463	0	0	673	578	6	0	0	0	ESCROW			
646172														5554	0	5478	0	113	1007	0	825	40	36	0	0	0	0	Employee Insurance Payable	EFT & Check Settlement	Accrued Retirement and 401 K	
646444														1067	0	257	0	253	0	0	0	204	606	0	0	0	0				
646471														77	0	0	0	0	0	0	0	11	66	0	0	0	0				
646556														1289		214	0					567	354	154							
646743														1591	0	2	0	0	0	0	0	959	630	0	0	0	0				
646873														2388	0	790	0	0	0	0	0	7	1591	0	370	0	0				
647218														2185	0	804	0	0	0	0	0	352	862	167	0	0	804				
647245														4714		3126	0		3030			813	775	0		85		INTEREST RATE SWAP COLLATERAL FBO VSIRP			
647414														294	0	10	0	0	0	0	0	135	149	0	0	0	0				
647759														1639	0	1410	0	0	0	0	0	146	11	72	1347	0	0				
647777														369		4	159					36	170	0							
647955														242	0	0	0	0	0	0	0	64	178	0	0	0	0				
648130														9334		3407	0					491	4688	748			3297				
648242														18823		12534	0					1963	4176	150		11864					
648251														550	0	52	0	0	0	0	0	116	382	0	0	0	0				
648345														676	0	510	0	0	510	0	0	163	3	0	0	0	0	Core Incentives			
648550														127	0	0	0	0	0	0	0	72	55	0	0	0	0				
649342														4411	0	2094	0	0	0	0	0	1390	927	0	2088	0	0	EFT settlement account			
649632														973		70	0					145	723	35			70				
651121														3377	0	1167	0	0	733	0	0	422	1697	91	0	0	326	Defined Pension Benefit			
651149														610	0	332	0	0	0	0	0	134	144	0	321	0	0				
651158														582	0	52	0	49	3	0	0	467	63	0	0	0	0	Unearned safe deposit box fee			
651354														159	0	1	0	0	0	0	0	93	65	0	0	0	0				
651448	31	0	0	0	0	0	0	0	31	0	0	0	0									0									
651541														1554	0	4	0	0	0	0	0	751	777	22	0	0	0				
651756														756	0	28	0	0	0	0	0	372	322	34	0	0	0				
651859														36582		10793	0	871				15202	10587	0	4894						
651952														1385	307	1277	0	86	0	0	0	77	31	0	884	0	0				
652043														2345	0	2	0	0	0	0	0	1015	1328	0	0	0	0				
652070														1203	0	763	0	0	0	0	0	219	221	0	735	0	0				
652874														103805		12222	0					46867	44499	217			7641				
652959														24	0	0	0	0	0	0	0	24	0	0	0	0	0				
653134														3406	2498	2902	0	0	0	0	0	260	139	105	0	0	0				
653433														3622	0	3420	0	0	0	0	0	104	98	0	3420	0	0				
653611														6981	0	4102	74	0	1007	0	0	514	1641	650	860	0	1982	Accumulated post retirement benefits			
653778														3336	0	2368	0	0	2368	0	0	202	766	0	0	0	0	Unfunded Directors Pension			
653947														3560	0	1769	0	0	0	0	0	1295	496	0	0	0	0				
654047														471	150	336	0	14	169	0	0	40	95	0	0	0	0	Customer escrow accounts			
654300														859		130	343					29	272	85							
654579														201	0	116	0	0	0	0	0	0	85	0	0	0	0				
655530														238	0	0	0	0	0	0	0	151	87	0	0	0	0				
655839														5993	0	1266	0	0	0	0	0	2798	1929	0	0	0	1264				
656032														1858	0	413	0	0	0	0	0	507	713	225	413	0	0				
656377														210087		114812	10782		29515			7340	54653	22500		50850	26925	LIABILITY FOR CRA LOW INCOME HOUSING TAX CREDIT			
656470														20655	0	9963	0	0	0	0	0	2446	7582	664	9230	0	0				
656658														269	0	7	89	0	0	0	0	10	163	0	0	0	0				
656779														752	0	331	0	0	0	0	0	204	217	0	329	0	0				
657178														2527	0	103	0	0	0	0	0	134	2290	0	0	0	0				
657271														31187		24310	0					5154	1436	287			9408				
657365														125528		64038	0					39278	19739	2473			46402				
657459														51557		30145	0					3913	16714	785			7581				
657758														966	0	668	211	485	0	0	0	64	23	0	183	0	0				
657954														651	0	370	0	0	0	0	0	262	19	0	295	0	0				
658072														827	0	563	0	166	0	0	0	87	168	9	397	0	0				
658474														201	0	165	0	137	0	0	0	8	28	0	0	0	0				
658924														746	0	0	0	0	0	0	0	475	271	0	0	0	0				
659341														2118	0	66	0	0	0	0	0	302	1282	468	0	0	0				
659556														1345		441	5	400				291	106	502							
659640														897	0	0	0	0	0	0	0	65	832	0	0	0	0				
659734														211	0	30	0	0	0	0	0	139	42	0	0	0	0				
659855														296634		163829	0			19384	36656	39607	74833	18365		4819	43069	Accrued Int Payable Derivatives	Acquired salary continuation plans	Unearned Income	
660066														259	0	0	0	0	0	0	0	103	156	0	0	0	0				
660253														460	0	13	5	0	0	0	0	161	83	198	0	0	0				
660271														4586	0	557	0	507	0	0	0	518	3443	68	0	0	0				
660570														6310	0	3905	0	0	2527	0	0	627	1613	165	1102	0	0	ESOP Loan			
660655														35966	0	20942	0	646	0	0	0	3137	9687	2200	10886	3627	2158				
660879														175	0	49	0	0	0	0	0	64	38	24	0	0	0				
660927														4345	0	2401	0	0	732	0	0	484	954	506	1134	0	0	Employee Benefits Payable			
661072														1267		754	1	251				79	433	0	503						
661157														110	0	0	25	0	0	0	0	85	0	0	0	0	0				
661223														395		0	0					256	139	0							
661308														69959		41108	0					4422	20246	4183	8826		30646				
661474														1519	0	1404	0	0	0	0	0	35	30	50	0	0	0				
662350														1208	0	30	0	0	0	0	0	133	1045	0	0	0	0				
662369														78136		60469	0	8504				3589	13568	510	15690		21946				
662949														2775	0	531	0	267	264	0	0	659	1323	262	0	0	0	Deferred fees			
663245														274171		182128	0					28652	37763	25628			68788				
663638														157	0	22	0	0	0	0	0	59	28	48	0	0	0				
663656														786	0	532	0	176	348	0	0	126	128	0	0	0	0	Deferred Gain on Sale of Loans			
663834														117011	16000	60939	0					18067	32214	5791			38281				
663955														9293	0	8351	657	0	4872	3100	0	284	1	0	0	0	0	LIHTC Payable	PNC Margin Account		
664176														13870	0	12565	0	0	0	0	0	49	1105	151	0	0	8834				
664206														54268		31139	0		9263			3148	19181	800			9124	FV Hedge Derivative Liability			
664653														2942	0	1446	0	0	0	0	0	213	1020	263	1196	0	0				
664756														220721		77797	0		20368			34819	71602	36503			36823	Goldman Sachs Sweeps Payable			
665146														2094	0	715	0	0	0	0	0	904	475	0	521	180	0				
665258														489	0	0	0	0	0	0	0	207	282	0	0	0	0				
665865														1992	0	1	0	0	1	0	0	1643	348	0	0	0	0	CDARS Incoming			
666059														11494	0	2044	0	0	0	0	0	7528	841	1081	0	0	2044				
666358														426	0	201	0	0	0	0	0	44	151	30	0	0	0				
666554														444	0	45	0	0	0	0	0	234	165	0	0	0	0				
666844														622	0	0	0	0	0	0	0	466	156	0	0	0	0				
666974														265	0	94	0	0	0	0	0	56	115	0	0	0	0				
667029														1125	0	462	0	0	0	132	0	327	299	37	208	0	0	CDARS IN PROCESS	CDARS DEFFERRED LIABILITY FEE		
667252														45	0	0	0	0	0	0	0	45	0	0	0	0	0				
667346														722	0	405	0	0	0	0	0	123	194	0	405	0	0				
667524														885		373	0					129	327	56			373				
667551														570	0	235	0	0	12	0	0	251	84	0	223	0	0	Credit Card Rewards			
667757														104865		63017	0					10005	27160	4683			47772				
668053														188	0	0	0	0	0	0	0	188	0	0	0	0	0				
668147														1537	0	55	0	0	0	0	0	736	746	0	0	0	0				
669555														3389	0	422	0	0	0	0	0	729	2052	186	422	0	0				
670430														531	0	76	0	0	0	0	0	289	166	0	0	0	0				
670467														16206	0	10470	0	301	0	0	0	936	4001	799	4013	0	2989				
670560														169166	0	149470	0	114352	0	0	0	0	19696	0	0	0	0				
670654														127	0	0	0	0	0	0	0	97	30	0	0	0	0				
670748														367	0	0	31	0	0	0	0	32	304	0	0	0	0				
670878														8059	0	7679	0	0	3738	0	0	13	270	97	0	0	2442	Accrued Liability SERP			
671053														249	0	0	0	0	0	0	0	205	44	0	0	0	0				
671147														3309	0	145	0	138	0	0	0	2652	435	77	0	0	0				
671334														17945		4774	0	4774				365	12806	0							
671464														357505		141860	0					108756	103046	3843		57018	52670				
671558														6897	0	2919	0	0	0	0	0	3042	729	207	929	1186	0				
672238														330	0	256	0	0	249	0	0	68	6	0	0	0	0	Cardholder in Process			
672247														777	0	397	0	0	0	0	0	380	0	0	0	0	0				
672537														595		113	0	104				434	48	0							
672573														1096	0	675	146	0	0	0	0	16	259	0	581	0	0			.	
673244														474	0	0	0	0	0	0	0	206	268	0	0	0	0				
673440														10522		1268	0					3230	3197	2827	1232						
673477														77	0	21	0	0	0	0	0	2	54	0	0	0	0				
673851														330	0	56	30	0	0	0	0	89	53	102	0	0	0				
673909														19147	1362	3115	0					7196	8836	0							
674344														1273	0	442	0	0	0	0	0	485	346	0	442	0	0				
674849														18236	924	9398	0	0	7000	0	0	7432	1279	127	1473	0	0	CONTINGENCY LOSS RESERVE			
675042														575		104	0					229	242	0	104						
675051														2888	0	2643	0	0	0	0	0	54	161	30	0	0	2623				
675079														1027		278	0					368	381	0							
675248														739	0	487	0	0	0	0	0	78	174	0	0	0	487				
675341														1041	0	1001	0	0	0	0	0	39	0	1	1001	0	0				
675659														565	0	16	0	0	0	0	0	549	0	0	0	0	0				
675855														237	0	78	0	0	0	0	0	156	3	0	0	0	0				
676049														1089	0	109	0	0	0	0	0	762	218	0	0	0	0				
676151														5002	0	541	0	0	541	0	0	2979	1482	0	0	0	0	DEFERRED LOAN FEEES			
677176														75533		58080	0	4764				3612	12179	1662	5240		44471				
677354														1450		1154	0					285	11	0	1154						
677448														1342	0	256	0	0	0	0	0	1023	63	0	236	0	0				
677644														16162	0	7708	0	0	6339	0	0	1320	5078	2056	0	0	0	BOLI BENEFITS PAYABLE			
677756														961	0	171	0	0	0	0	0	704	86	0	0	0	0				
677970														846	0	755	0	65	244	28	0	17	74	0	358	0	0	Deferred Revenue FiServ	Unclaimed Int/ Funds		
678052														14	0	0	0	0	0	0	0	4	10	0	0	0	0				
678070														3579		1227	0					1787	565	0	1227						
678258														96	0	0	0	0	0	0	0	67	1	28	0	0	0				
678454														1916		88	0	73				228	1600	0							
678557														134		77	1					31	25	0							
678744														1823	0	292	0	104	0	0	0	1128	403	0	0	0	0				
679451														190	0	0	0	0	0	0	0	166	24	0	0	0	0				
680130														10871		4457	0					318	5689	407	3929						
680457														2435	0	7	0	0	0	0	0	1118	1310	0	0	0	0				
680813														50982	0	19384	0	0	12317	4191	0	4782	24976	1840	0	0	0	NOTE PAYABLE TAX CREDIT INVESTMENTS	FAIR VALUE RATE SWAP		
681043														366	0	0	0	0	0	0	0	154	212	0	0	0	0	FHLB Borrowings			
681249														677	0	544	0	0	0	0	0	68	65	0	544	0	0				
682143														24974	0	19152	0	0	0	0	0	782	4755	285	0	0	0				
682563														625952		352833	0					57866	163502	51751			316392				
682648														1334	0	14	0	0	0	0	0	814	506	0	0	0	0	Deferred Fees			
683449														2822	0	0	0	0	0	0	0	828	1510	484	0	0	0				
683814														908	400	400	0	0	0	0	0	223	285	0	0	0	0				
684455														4918	0	3809	0	0	0	0	0	944	165	0	1608	0	2139	Servicing Liabilities	Def ORE Gain		
685023														922	0	841	0	28	0	0	0	54	27	0	716	0	0	DEBIT CARD SETTLEMENT			
685649														2518		601	0					486	1334	97	586						
685676														29469	0	19545	0	10256	0	0	0	5057	3577	1290	6420	0	0				
685779														3597	0	2429	0	0	0	0	0	550	488	130	2316	0	0				
686459														1661		997	0	482				495	0	169	515						
686570														343	0	100	199	54	0	0	0	2	42	0	0	0	0				
686758														829	0	42	0	0	0	0	0	361	426	0	0	0	0				
687009														160462		121458	0		16891			12598	23949	2457	14451	87571		Operating Lease liability			
687054														804	0	390	0	0	0	0	0	178	227	9	0	0	241				
687830														383	0	0	0	0	0	0	0	57	326	0	0	0	0				
687951														14159	0	3943	0	0	0	2161	0	9022	1194	0	0	0	0	Insurance Agency Accounts Payable	Lease Liability		
688079	52282	0	0	83	0	0	0	0	52199	0	0	0	0									0									
688257														3378	0	3021	0	0	0	0	0	108	249	0	2846	0	0				
688453														194	0	5	0	0	0	0	0	189	0	0	0	0	0				
688556														153	0	13	0	4	0	0	0	72	68	0	0	0	0				
689209														14869	0	7701	0	0	0	0	0	72	5992	1104	3138	0	2695				
689357														7438		5790	0		1226	611		960	688	0	2687		1263	Insurance receivables	PTO		
689759														924	0	6	60	0	0	0	0	38	820	0	0	0	0				
691042														147	0	0	0	0	0	0	0	80	49	18	0	0	0				
691556														567	0	150	0	0	0	0	0	387	30	0	0	0	0				
691743														177	0	0	0	0	0	0	0	164	1	12	0	0	0				
691958														8260	0	772	0	662	0	0	0	2095	4907	486	0	0	0				
692450														1345	0	228	0	228	0	0	0	411	706	0	0	0	0				
692704														2096	0	435	0	0	291	0	0	0	1661	0	144	0	0	Intercompany Loan Payable Interest			
692946														2596		1187	0					841	435	133							
693073														725	0	725	0	12	0	0	0	0	0	0	713	0	0	Construction Loan Deposit/Loans-In-Process			
693224														229388		159267	0	56018				16606	37246	16269			78043				
693345														52161		11263	0	2547	2878			2355	38543	0				Loan Swap Liability			
693952														2326	0	1711	0	0	0	0	0	439	176	0	1676	0	0	UNAMORTIZED LOAN FEES - PPP LOANS			
694146														140	0	9	0	9	0	0	0	62	69	0	0	0	0				
694771														16	0	16	0	0	0	0	0	0	0	0	0	0	0				
694847														2552	0	191	0	0	0	0	0	52	2209	100	0	0	184				
694904	2381920	0	1151359	514922	0	0	0	0	573595	51788	0	0	445911									90256									
695349														636		7	0					308	308	13							
695947														59	0	0	0	0	0	0	0	32	27	0	0	0	0				
696047														218	0	0	0	0	0	0	0	63	155	0	0	0	0				
696168														2386	0	1962	0	96	658	0	0	61	303	60	0	0	933	Dealer Participation			
696430														8720	0	6296	0	0	0	0	0	336	1698	390	2733	0	0				
696645														589		330	0	330				109	150	0							
697035														2533	0	0	0	0	0	0	0	682	1851	0	0	0	0				
697147														2622	0	463	0	0	0	0	0	495	1664	0	343	0	116				
697156														7092	0	4729	0	0	0	0	0	695	1668	0	4663	0	0				
697231														1760	0	244	0	241	0	0	0	135	1126	255	0	0	0				
697763														52959		38831	0	15543				53	13874	201			18814				
697950														1425	100	189	0	89	0	0	0	268	968	0	0	0	0				
698144														6613	0	2787	0	0	0	0	0	1390	1582	854	713	762	0				
698546														1663		1510	0	5	113	18	20	82	30	41	1354			929715 - ER Cont	924006 - FDIC Assessment Payable	928810 - Other	
698649														1887	0	936	0	0	0	0	0	482	425	44	510	0	0				
699105														12070	0	4411	0	0	0	0	0	0	6761	898	1280	2073	706				
699253														452	0	4	172	0	0	0	0	164	112	0	0	0	0				
700140														362	0	0	0	0	0	0	0	107	255	0	0	0	0				
700252														1754	0	1699	0	0	0	0	0	4	51	0	1699	0	0				
700430														1389		854	0		155			535	0	0	393			Employee Benefits			
700458														2429	0	780	0	0	0	0	0	951	698	0	779	0	0				
701062														126019		76986	0		22036			18316	27012	3705			30634	LIHTC (low income housing tax credit) Investment			
701222														11931	0	0	0	0	0	0	0	1164	10767	0	0	0	0				
701839														13461	0	11676	0	0	0	0	0	103	1271	411	5337	0	6007				
701857														291	0	201	0	0	0	0	0	79	11	0	201	0	0				
702117														218726		169238	0					12885	31473	5130		95875					
702359														3724	0	2569	0	0	0	0	0	542	491	122	0	50	2400				
702612														10054	1000	2454	0	0	1167	0	0	2323	4338	939	0	0	0	MASTERCARD ADVANCE PAYMENT			
702836														1150	0	766	0	0	0	0	0	365	19	0	0	0	0				
702911														2793	0	1367	0	417	0	0	0	637	518	271	875	0	0				
702966														532	250	325	0	0	0	0	0	7	111	89	0	0	0				
703039														1162	550	553	0	0	0	0	0	353	256	0	0	0	0				
703552														31314	0	21220	0	904	0	0	0	856	7441	1797	870	0	12882				
703767														34737		27308	0					520	6070	839	13808		9120				
705378														1693	0	1086	0	0	690	0	0	239	368	0	0	0	0	Accrued Director Retirement			
705556														1371	0	137	0	0	0	0	0	600	634	0	0	0	137				
706030														628	0	239	0	0	0	0	0	228	119	42	130	0	0				
706058														515	0	0	0	0	0	0	0	182	285	48	0	0	0				
706236														903	0	355	0	0	0	0	0	288	260	0	0	0	0				
706254														815		0	0					776	14	25							
706450														82	0	0	0	0	0	0	0	50	32	0	0	0	0				
706656														1471	0	843	0	0	0	0	0	628	0	0	535	0	0				
707354														25979		4649	0	2364	2285			6982	11585	2763				Wages Payable			
708379														899	0	3	0	0	0	0	0	200	696	0	0	0	0				
709143														3860	0	2788	0	2025	0	0	0	614	385	73	0	0	169				
709451														80	0	0	0	0	0	0	0	57	23	0	0	0	0				
709554														1763	0	0	0	0	0	0	0	19	1744	0	0	0	0				
709602														26915		16853	0		5969			696	8845	521			6413	Pension Liability			
709639														7263	0	85	0	0	0	0	0	835	6163	180	0	0	0				
709956														453		0	0					443	10	0							
710176														1797	0	280	0	0	0	0	0	457	901	159	0	0	0				
710859														4579	0	2582	0	0	0	0	0	1929	68	0	1601	0	102				
711472	42964	0	42457	0	8447	0	0	0	429	52	9935	0	0									26									
711520														1555	0	1337	0	0	0	0	0	92	120	6	1312	0	0				
711548														2335	0	1486	0	0	0	0	0	104	707	38	1486	0	0				
711753														282	0	19	120	0	19	0	0	60	83	0	0	0	0	Scribner Insurance Agency Liabilities			
711801														4472	0	2509	0	0	0	0	0	471	911	581	2466	0	0				
712059														6001	0	1954	0	0	0	0	0	1508	2073	466	950	0	0				
712648														715	0	14	0	0	6	0	0	188	513	0	0	0	0	CDARS			
712956														4904	310	310	0	0	0	0	0	104	4465	25	0	0	0				
713252														1011	0	0	0	0	0	0	0	871	140	0	0	0	0				
713476														8534	0	4278	0	0	0	0	0	968	2413	875	3990	0	0				
713926														14672		7922	0		606			1417	5333	0	3568			Low Income Housing Payable			
714165														18	0	0	0	0	0	0	0	18	0	0	0	0	0				
714437														1075	0	105	0	0	0	0	0	357	613	0	0	0	0				
714839														655		168	0		117			350	116	21				BOLI Deferred Compensation			
714978														3822	0	758	0	0	0	0	0	53	2705	306	758	0	0				
715032														559		0	0					237	212	110							
715050														1994	0	504	0	148	0	0	0	470	1011	9	0	0	0				
715144														1315	0	349	0	0	0	0	0	116	659	191	264	0	0				
715340														5221	0	1787	0	0	0	0	0	656	2778	0	830	0	0				
715470														465	0	27	0	27	0	0	0	332	106	0	0	0	0				
715630														1046	0	0	0	0	0	0	0	297	558	191	0	0	0				
715872														3964		2242	0	707				509	1040	173	1492						
715975														1640	0	1313	0	1313	0	0	0	85	242	0	0	0	0				
716374														4742	0	1989	0	808	0	0	0	1154	1468	131	0	0	0				
716833														12881		2429	0					2216	7951	285	1277		1110				
716851														2257	0	1760	0	0	0	0	0	131	191	175	1676	0	0				
716954														1247	0	0	0	0	0	0	0	604	643	0	0	0	0				
717232														899	460	498	0	0	0	0	0	296	80	25	0	0	0				
717670														87	0	10	0	0	0	0	0	43	14	20	0	0	0				
717737														27203		19588	0					1841	4939	835	6199		10883				
717924														27371	0	16889	0	0	0	0	0	3563	5275	1644	3221	0	0				
718145														2531	0	221	0	0	167	0	0	866	1350	94	0	0	0	ROU Lease Liability			
718275														1192	0	621	0	0	485	0	0	17	480	74	0	0	0	Capitalized Lease Liability			
718538														3390	0	2528	0	0	1254	0	0	317	545	0	1187	0	0	Unfunded Pension	Accounts Payable		
719030														138	0	9	0	0	0	0	0	44	85	0	0	0	0				
719610														1422	0	0	0	0	0	0	0	377	1045	0	0	0	0				
719656														1826	0	496	0	0	237	0	0	475	698	157	0	0	0	PREPAID CARD BALANCES			
719964														1712	0	1481	0	0	0	0	0	55	176	0	1481	0	0				
720157														154	0	1	0	0	0	0	0	153	0	0	0	0	0				
720344														826		337	0	173				334	143	12							
720746														4471	0	3503	0	355	0	0	0	322	574	72	1508	0	0				
720858														2101	1085	1938	0	0	0	0	0	162	1	0	811	0	0				
721350														4317	0	1728	72	0	0	0	0	1672	629	216	1641	0	0				
721752														921	0	762	0	0	761	1	0	159	0	0	0	0	0	Accrued Salary Cont. Liability	Backup WIthholding Tax	Credit Life Insurance Reserve	
721949														5050	0	2778	0	0	1020	0	0	1768	324	180	0	0	0	CLS Loan Escrow			
722227														713	0	179	0	0	0	0	0	105	406	23	0	0	0				
722432														2099	0	110	0	0	0	0	0	155	1695	139	0	0	105				
722544														24238	0	3952	0	0	0	0	0	3782	14504	2000	3824	0	0				
722777	1940136	0	1075102	0	0	363023	0	0	554727	60763	0	400834	0									249544						RIGHT_OF_USE_LEASE_LIABILITY			
722816														10409	0	6962	0	0	0	0	0	1404	1828	215	0	0	1780				
723112	3609000	0	2014000	1000	0	651000	0	0	1259000	166000	0	0	601000									169000						Commitments to fund low-income housing investments			
723158														306	0	0	0	0	0	0	0	280	26	0	0	0	0				
723550														239	0	10	0	0	0	0	0	215	14	0	0	0	0				
723653														2362	0	1721	0	0	0	0	0	269	372	0	1715	0	0				
723756														529	0	264	0	0	264	0	0	130	41	94	0	0	0	BOLI EMPLOYEE BENEFIT LIAB			
723868														666	0	3	0	0	0	0	0	428	235	0	0	0	0				
724230														8337	0	4150	0	0	736	0	0	986	2472	729	1867	0	1493	Other Deferred			
724744														7365	0	5569	0	0	0	0	0	1378	418	0	3642	0	0				
724904														2239	0	119	0	0	0	0	0	229	1891	0	0	0	0				
724940														41	0	0	0	0	0	0	0	30	11	0	0	0	0				
725077														4340	0	3461	0	0	0	0	0	309	476	94	287	0	0				
725732	65120	0	4787	0	251	0	0	0	44466	48	4477	0	0									15819									
725741														2661	0	2300	0	0	0	0	0	165	196	0	2024	0	0				
726458														659	0	0	0	0	0	0	0	120	539	0	0	0	0				
726953														5932		3712	0					973	1247	0			3712	0	0		
727174														5662	0	1670	0	0	513	413	0	80	3742	170	741	0	0	Loan Subsidy Program	Unrealized Loss on Commitments		
728948														4297	0	0	0	0	0	0	0	1358	2658	281	0	0	0				
728957														1012	0	422	0	0	0	0	0	271	319	0	0	0	0				
729011														7882	0	3650	0	0	1568	1220	0	1991	1815	426	196	0	612	Escrow payable	Loan In process escrow pay		
729057														647	0	127	0	0	0	0	0	448	72	0	0	0	0				
729178														2628	0	1929	0	0	0	0	0	347	352	0	1646	0	185	Unearned fees on PPP loans			
729310														10361	0	5880	0	0	0	0	0	1301	2604	576	4217	0	0				
729570														73	0	0	0	0	0	0	0	2	71	0	0	0	0				
729842														1130	0	526	0	0	0	0	0	170	434	0	526	0	0				
729945														1343	0	910	0	0	611	214	0	226	207	0	0	0	0	ACCRUED SUPPLEMENT RETIREMENT SIBLEY	Accrued Benefit Split Dollar		
731050														537	0	0	0	0	0	0	0	165	372	0	0	0	0				
731247														21596		10385	0	4163				3841	2260	5110							
731957														42	0	0	0	0	0	0	0	24	18	0	0	0	0				
732178														4993	0	2271	0	743	0	916	0	1725	118	879	0	0	0		ATM Clearings	Deferred Loan Fees	
732253														1498	0	672	0	172	0	0	0	636	190	0	339	0	0				
732637														627		256	0					342	0	29							
732758														16250	0	15019	0	0	6018	4556	0	246	835	150	0	0	0	Suspense Credits - Respondents	Rent Reimbursement		
732918														15459		9815	0	4049				1374	3037	1233	2619		845				
732954														179	0	32	0	0	0	0	0	140	0	7	0	0	0				
733054														14052		5897	0	84	154	294		6820	935	400	4623		713	Producer Payables	Company Payables - ATM Suspense		
733540														949	0	484	0	0	0	0	0	300	134	31	0	0	0	Origination Income	Prepaid Mtg Fees/Appraisals	Earl Whaley	
733559														2721	0	621	0	0	0	0	0	618	1482	0	0	0	432				
733661														3875	0	1426	0	1426	0	0	0	0	2449	0	0	0	0				
733755														766	0	628	0	0	0	0	0	98	40	0	530	0	0				
733951														747	0	205	0	0	0	0	0	155	352	35	0	0	0				
734248														2540	0	1523	0	0	0	0	0	547	470	0	1424	0	0				
734350														2934	0	1150	0	0	0	0	0	257	1527	0	1144	0	0				
734538														16756	0	11516	0	0	0	0	0	0	3346	1894	3490	0	0				
734613														1504	0	561	0	0	561	0	0	219	544	180	0	0	0	Accrued Benefit Liability			
735049														6	0	0	0	0	0	0	0	6	0	0	0	0	0				
735067														5958	0	3370	0	0	0	0	0	882	1243	463	0	0	3167				
735414														409	0	197	0	12	0	0	0	76	136	0	184	0	0				
735441														4833	0	454	0	0	0	427	0	3386	718	275	0	0	0	PPP Agent Fee Payable	DEFERRED CONTRACT INCENTIVE		
735973														585	0	541	0	0	0	0	0	2	42	0	505	0	0				
736158														70	0	5	0	0	0	0	0	26	39	0	0	0	0				
736206														109761		89288	0					6185	12527	1761		41936	25165				
736550														726	0	13	0	0	0	0	0	398	312	3	0	0	0				
737548														9447	0	0	0	0	0	0	0	1807	6994	646	0	0	0				
