"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
918918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-133021	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70407	0	294567	0	0	254978	39589	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	15000	0	0	0	0	0	0	0	3810243	0	149718	635399	1417698	1645902	235159	936	0	24100	0	0	0	0	0	0	0	0	0	0	0	0	0	341812	0	115610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
918954																																																																																																																																		333145	2550	0	0	233369	10898	10851	47	0	46453	1256	45197	0	0	24126	34177	0	3454	0	0	0	0	0	0	0	0	0	15508	413	3200	185	10249	38094	82621	68479	145953	312	312	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	236	0	0	236	0	11963	5982	0	0	3805	2177	38094	82621	72838	151508	0	16524	36419	151508	233369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
919344																																																																																																																																		255462	2657																																																																																																														
919456																																																																																																																																		412211	4342	0	402	315213	10387	1609	8778	0	5089	0	1044	0	4045	0	0	0	0	49820	0	49820	0	0	0	0	0	0	29459	0	10008	501	13023	2278	69650	165278	173420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24874	12437	0	0	0	12437	2278	69650	165278	189513	0	13930	82639	189513	314811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
919568																																																																																																																																		80112	1273	0	425	67913	3938	3543	395	0	998	998	0	0	0	0	0	0	0	2044	0	2044	0	0	0	0	0	0	5301	96	346	0	4859	4637	3545	15852	56926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4870	3545	15852	58639	0	709	7926	58639	67488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
919773																																																																																																																																		114590	346																																																																																																														
920210																																																																																																																																		232211	1326	0	0	121175	12125	9327	2798	0	0	0	0	0	0	2961	85229	8763	0	0	0	0	0	0	0	0	0	0	11457	47	411	0	8275	12335	107320	58548	63280	699	699	0	0	0	699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12335	107320	58548	67942	0	21464	29274	67942	121175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
920359																																																																																																																																		123270	1086	0	99	78958	13283	9907	3376	0	3153	0	2953	200	0	0	21163	2473	0	0	0	0	0	0	0	0	0	0	3883	0	0	0	3883	9907	32050	24230	60379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9907	32050	24230	60379	0	6410	12115	60379	78859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
920733																																																																																																																																		232279	1194																																																																																																														
920854																																																																																																																																		780079	5987	0	0	557095	23814	18057	5757	0	0	0	0	0	0	11430	162492	738	6385	8565	0	8565	0	0	0	0	0	0	47395	1875	1790	0	30411	31363	221010	65473	471694	0	0	0	0	0	0	0	0	0	0	0	0	1364	273	0	0	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31363	221010	65947	472141	0	44202	32974	472141	557095	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
920975																																																																																																																																		391242	4207	0	290	313253	44181	36810	7371	0	0	0	0	0	0	13	902	1191	500	1787	0	1787	0	0	0	0	0	0	15954	0	0	0	13760	36826	10060	81416	264807	100	100	0	0	0	100	20	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1678	839	0	0	0	839	36826	10060	81416	267752	0	2012	40708	267752	312963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
921039																																																																																																																																		916515	6971	0	274	535724	88458	65611	22847	0	85735	80035	0	0	5700	122366	57462	9078	4860	0	0	0	0	0	0	0	0	0	32259	896	682	55	30626	270261	80991	160478	417030	926	926	0	0	0	926	661	331	0	0	0	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31799	15900	0	0	0	15900	270261	80991	160478	434187	0	16198	80239	434187	535450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
921178																																																																																																																																		1581229	15343	0	2413	1065499	29947	20867	9080	0	239853	12478	227375	0	0	22319	178754	30235	0	0	0	0	0	0	0	0	0	0	118046	723	8612	653	80002	111885	423821	192576	862996	600	600	0	0	0	600	1000	500	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26721	13361	0	0	0	13361	111885	423821	192576	877457	0	84764	96288	877457	1063086	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
921655																																																																																																																																		39024	240																																																																																																														
921879																																																																																																																																		186204	1266	0	63	96284	25802	1289	24513	0	0	0	0	0	0	1996	35852	30049	0	0	0	0	0	0	0	0	0	0	11223	0	1406	0	9660	3285	61771	93396	34103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3285	61771	93396	35715	0	12354	46698	35715	96221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
921936																																																																																																																																		62893	496	0	0	43521	1661	713	948	0	0	0	0	0	0	732	19873	3220	4691	0	0	0	0	0	0	0	0	0	1670	2	337	28	1303	1447	21158	15161	30207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2232	1116	0	0	0	1116	2648	21158	15161	31547	0	4232	7581	31547	43521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
922157																																																																																																																																		222965	1742																																																																																																														
922344																																																																																																																																		541980	3141	0	0	325252	10744	3118	7625	0	0	0	0	0	0	60321	88360	4268	18269	17814	0	17814	0	0	0	0	0	0	30043	264	1897	75	22489	63703	209094	24594	254678	622	622	0	0	0	622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11734	5867	0	0	0	5867	63703	209094	24594	264465	0	41819	12297	264465	325252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
922559																																																																																																																																		612607	5532	0	0	446617	48651	47376	1275	0	199	27	172	0	0	32700	97697	455	5000	0	0	0	0	0	0	0	0	0	31473	173	3330	3	18741	84681	105452	37721	393254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7446	3723	0	0	0	3723	84681	105452	37721	405770	0	21090	18861	405770	446617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
922924																																																																																																																																		301375	899	0	0	110258	156371	148124	8247	0	0	0	0	0	0	160	46918	0	0	0	0	0	0	0	0	0	0	0	8404	0	0	0	7014	149309	55165	24710	74253	2075	2075	0	0	2075	0	68	34	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7669	3835	0	0	0	3835	149309	55165	26785	84292	0	11033	13393	84292	110258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
923257																																																																																																																																		87763	743	0	0	65226	4469	816	3653	0	2774	2620	154	0	0	0	0	0	0	5650	0	5650	0	0	0	0	0	0	4828	0	47	159	3995	3436	9504	25988	47809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3436	9504	25988	48493	0	1901	12994	48493	65226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
923350																																																																																																																																		56996	428																																																																																																														
923707																																																																																																																																		1613391	12970	0	0	1263476	107119	105091	2028	0	0	0	0	0	0	98715	89294	0	62398	6	0	6	0	0	0	0	0	0	107123	202	1562	580	93850	204059	92890	406346	933679	764	764	0	0	0	764	6144	3072	0	0	0	3072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153232	76616	0	0	0	76616	204059	92890	406346	1034697	0	18578	203173	1034697	1263476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
923752																																																																																																																																		2018579	15138	0	0	1431524	40773	26021	14752	0	0	0	0	0	0	126088	433793	35033	3004	588	0	588	0	0	0	0	0	0	157260	27188	9529	0	118080	179541	475881	371251	1060797	7590	7590	0	0	0	7590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219445	475881	371251	1075760	0	95176	185626	1075760	1431524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
923855																																																																																																																																		119430	894																																																																																																														
923949																																																																																																																																		77435	596																																																																																																														
924058																																																																																																																																		292879	1920	0	0	154671	5722	2201	3521	0	0	0	0	0	0	7752	159976	3131	0	0	0	0	0	0	0	0	0	0	9276	63	1991	218	6683	11656	165488	45597	89289	1526	1526	125	0	0	1401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	33	0	0	33	0	9289	4645	0	0	0	4645	11781	165488	46475	98173	0	33098	23238	98173	154671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
924236																																																																																																																																		854144	7201																																																																																																														
924254																																																																																																																																		80254	835	0	67	61458	7104	1492	5612	0	0	0	0	0	0	3771	20737	0	0	0	0	0	0	0	0	0	0	0	2463	15	1124	0	1251	5451	27473	8942	42225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1330	665	0	0	0	665	5451	27473	8942	43393	0	5495	4471	43393	61391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
924357																																																																																																																																		281702	1809	0	0	162212	14016	12517	1499	0	3478	0	3478	0	0	66058	25685	0	0	5800	0	5800	0	0	0	0	0	0	6037	60	324	0	5542	79450	40644	42063	128039	90	90	0	0	0	90	51	26	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79450	40644	42063	132181	0	8129	21032	132181	162212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
924553																																																																																																																																		68067	250	0	0	56899	3688	119	3569	0	0	0	0	0	0	783	12405	7446	29916	0	0	0	0	0	0	0	0	0	2377	282	0	0	2095	1184	15974	7446	48792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1184	15974	7446	49981	0	3195	3723	49981	56899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
924937																																																																																																																																		383353	2189	0	0	231973	8617	8348	269	0	0	0	0	0	0	37501	117587	5718	0	0	0	0	0	0	0	0	0	0	25039	108	892	38	15820	47769	118748	61986	165306	169	169	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14593	7297	0	0	0	7297	47769	118748	61986	174222	0	23750	30993	174222	231973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
925037																																																																																																																																		2043077	17024	0	0	1808837	106299	102245	4054	0	0	0	0	0	0	132971	50170	14217	0	0	0	0	0	0	0	0	0	0	58657	3323	2422	1965	43458	239669	69378	211631	1511317	11685	11685	0	0	0	11685	495	248	0	0	0	247	3202	640	0	0	0	640	0	0	0	0	0	0	0	0	0	0	0	0	184733	92367	0	0	0	92367	239669	69378	211631	1619794	0	13876	105816	1619794	1808837	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
925055																																																																																																																																		235474	1379																																																																																																														
925354																																																																																																																																		238200	1820																																																																																																														
925411																																																																																																																																		3001103	0	0	0	1600330	2910987	1009706	1881921	14260	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	89646	0	0	0	89646	1009713	1881921	4305	104369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1009713	2988586	4305	999267	0	597717	2153	999267	1600330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
925653																																																																																																																																		571324	5871	0	0	547830	82188	73489	8699	0	0	0	0	0	0	0	17847	0	0	200	0	200	0	0	0	0	0	0	10347	833	1831	0	7426	74322	28577	13395	412082	7253	7253	0	0	0	7253	150	75	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22085	11043	0	0	0	11043	74322	28577	13395	462155	0	5715	6698	462155	547830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
926632																																																																																																																																		301544	2939	0	120	225541	15710	8491	7219	0	1286	0	275	0	1011	26375	30976	548	8241	0	0	0	0	0	0	0	0	0	10556	113	356	0	7494	35881	38826	40252	190920	10	10	0	0	0	10	63	32	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35881	38826	40252	192286	0	7765	20126	192286	225421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
926650																																																																																																																																		58656	895	0	365	42397	5608	195	5413	0	17438	245	13723	2330	1140	0	0	0	0	0	0	0	0	0	0	0	0	0	1063	0	107	0	956	440	19477	6208	31695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440	19477	6208	32801	0	3895	3104	32801	42032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
926959																																																																																																																																		270337	1883	0	0	194201	7277	6807	470	0	3260	0	322	2938	0	6443	73360	37079	31850	0	0	0	0	0	0	0	0	0	9959	46	300	629	8984	16059	74452	73920	120713	200	200	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9272	4636	0	0	673	3963	16059	74452	106290	125914	0	14890	53145	125914	194201	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
927077																																																																																																																																		107084	1004	0	182	65811	8640	4120	4520	0	1714	418	1296	0	0	1385	4666	0	0	0	0	0	0	0	0	0	0	0	2509	16	464	173	1856	5939	11106	55322	35929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5939	11106	55322	35929	0	2221	27661	35929	65629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
927134																																																																																																																																		454366	2305																																																																																																														
927479																																																																																																																																		931968	2786																																																																																																														
928056																																																																																																																																		975061	7801																																																																																																														
928421																																																																																																																																		2398078	40528	0	18215	1888442	61394	35396	25998	0	0	0	0	0	0	67784	438820	1624	30973	0	0	0	0	0	0	0	0	0	156724	22	5255	5	97102	113624	488178	432806	1381530	0	0	0	0	0	0	14286	7143	0	0	0	7143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237950	118975	0	750	0	117178	148609	490231	432883	1519219	0	98046	216442	1519219	1870227	6675	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
928618																																																																																																																																		1333134	12221	0	0	1095469	16086	8093	7993	0	61682	4651	40646	13987	2507	16371	100258	7251	57737	0	0	0	0	0	0	0	0	0	118164	2125	4430	0	91379	32251	153369	311241	844127	5207	5207	0	1332	0	3875	2731	1366	0	0	0	1366	0	0	0	0	0	0	0	0	0	0	0	0	6558	6558	0	0	6558	0	94080	47040	0	0	0	46888	32251	154701	317962	898327	0	30940	158981	898327	1095469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
929352																																																																																																																																		13448073	115760	0	0	11978738	461182	388670	72512	0	566	0	566	0	0	615	93896	0	82610	0	0	0	0	0	0	0	0	0	653966	0	23025	0	440046	395383	314755	3949548	8701915	36233	36233	0	0	0	36233	4336	2168	0	0	0	2168	1448	290	0	0	0	290	0	0	0	0	0	0	8275	8275	0	0	8275	0	1370529	685265	0	0	0	685265	427340	314755	3962044	9444383	0	62951	1981022	9444383	11978738	758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
929932																																																																																																																																		579306	5249	0	800	415125	52525	34612	17913	0	0	0	0	0	0	15772	171048	7716	256	6563	0	6563	0	0	0	0	0	0	43082	43	866	77	42096	50487	196390	60769	274649	1682	1682	0	0	0	1682	21	11	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68428	34214	0	0	0	34214	50487	196390	60769	315550	0	39278	30385	315550	414325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
929978																																																																																																																																		3282399	30639	0	0	2648935	97048	67475	29573	0	1066	0	1066	0	0	18578	463352	13104	7558	0	0	0	0	0	0	0	0	0	254231	3453	15741	1317	129676	103056	574008	712279	1853354	6006	6006	0	2403	0	3603	1043	522	0	2	0	520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	528877	264439	0	0	57612	206827	103056	582207	779163	2097216	0	116441	389582	2097216	2648935	5494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
930358																																																																																																																																		1223087	12450	0	1220	932632	202473	200610	1863	0	12000	0	0	0	12000	47306	145312	0	0	51964	0	51964	0	0	0	0	0	0	43191	2522	1865	76	37728	250438	201890	34350	765606	50	50	0	50	0	0	147	74	0	39	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169624	84812	0	0	238	84574	250438	201979	34588	870823	0	40396	17294	870823	931412	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
930442																																																																																																																																		962430	7578	0	0	727451	23029	12337	10692	0	6041	0	4874	1167	0	31780	147469	2511	1	0	0	0	0	0	0	0	0	0	65130	1415	2464	0	58882	45532	171892	168989	597479	2297	2297	0	0	0	2297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45532	171892	177838	599776	0	34378	88919	599776	727451	0	1530	1530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
930853																																																																																																																																		274006	1795																																																																																																														
930965																																																																																																																																		4534569	58659	0	21071	3953830	575455	549733	25722	0	13281	0	13281	0	0	421381	6313	0	401177	0	0	0	0	0	0	0	0	0	175781	300	12681	540	137690	973919	86209	140188	3329654	12358	12358	0	0	0	12358	0	0	0	0	0	0	925	185	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	902686	451343	662	0	0	450681	974581	86209	140188	3793995	0	17242	70094	3793995	3932759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
931038																																																																																																																																		1267913	9106																																																																																																														
931047																																																																																																																																		176778	2410																																																																																																														
931159																																																																																																																																		105470	348	0	0	56519	3243	2971	0	0	0	0	0	0	0	19984	31041	6102	710	6042	0	6042	0	0	0	0	0	0	1143	142	212	46	743	23167	37683	11602	38732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7495	3748	0	0	0	3748	23167	37683	11602	43181	0	7537	5801	43181	56519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
931207																																																																																																																																		14060	0																																																																																																														
931270																																																																																																																																		84853	632	0	214	37028	7289	2601	4688	0	0	0	0	0	0	0	24427	0	2218	0	0	0	0	0	0	0	0	0	763	0	111	0	615	2663	29226	47702	6326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2663	29226	47702	7184	0	5845	23851	7184	36814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
931355																																																																																																																																		94475	1170																																																																																																														
931458																																																																																																																																		15826	101																																																																																																														
931944																																																																																																																																		177594	1394	0	0	131189	8390	5347	3043	0	0	0	0	0	0	2080	41026	10980	342	1428	0	1428	0	0	0	0	0	0	6774	0	1330	0	4043	7484	48985	36395	88510	0	0	0	0	0	0	1288	644	0	0	0	644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15574	7787	0	0	0	7787	7484	48985	36395	96941	0	9797	18198	96941	131189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
932633																																																																																																																																		138508	732	0	0	98543	6891	4482	2409	0	0	0	0	0	0	21738	11656	0	0	0	0	0	0	0	0	0	0	0	8944	0	236	0	4015	26220	14530	20620	75200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3344	1672	0	136	318	1218	33106	14666	20941	78444	0	2933	10471	78444	98543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
932642																																																																																																																																		103069	605	0	0	58378	2925	1211	1714	0	1979	0	1669	310	0	3273	29627	6284	808	3000	3000	0	0	0	0	0	0	0	4575	0	0	0	4575	7484	33010	30154	36305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	41	0	0	34	7	7484	33010	30207	36672	0	6602	15104	36672	58378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
932745																																																																																																																																		418495	3654	0	0	314916	12525	8636	3889	0	0	0	0	0	0	43670	30775	0	0	0	0	0	0	0	0	0	0	0	23989	916	1372	110	21590	53641	36036	61581	273139	292	292	33	0	10	249	18	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3951	1976	0	0	0	1976	53674	36036	61591	275858	0	7207	30796	275858	314916	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
932978																																																																																																																																		5170185	76082	0	18110	4637697	394355	355548	38807	0	0	0	0	0	0	101652	437389	5525	14718	0	0	0	0	0	0	0	0	0	153727	25	29683	2336	83347	457754	583464	738154	3469042	36925	36925	0	0	0	36925	2382	1191	0	0	0	1191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	517747	258874	0	0	0	258874	501325	729235	738154	4046600	0	145847	369077	4046600	4619587	22059	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
